token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR005	0	avvi:o	avvio	linguistic	none	_	Begin=0.0|End=1.004	3x1	_	_	_
1-0	TOR005	1	okay	okay	linguistic	none	_	Begin=1.101|End=1.807	_	_	_	_
2-0	TOR005	2	ehm:	ehm	linguistic	none	_	Begin=1.807|End=2.924	2x1	_	_	_
3-0	TOR005	3	signora	signora	linguistic	none	_	Begin=3.203	_	_	_	_
3-1	TOR005	3	margherita	margherita	linguistic	none	_	_	_	_	_	_
3-2	TOR005	3	erica	erica	linguistic	none	_	End=4.554	_	_	_	_
4-0	TOR005	4	[giusto]?	giusto	linguistic	none	Intonation=Rising	Begin=4.554|End=5.229	_	_	_	0-6(0)
5-0	TOI024	5	[sì]	sì	linguistic	none	_	Begin=4.554	_	_	_	0-2(0)
5-1	TOI024	5	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
5-2	TOI024	5	io::	io	linguistic	none	_	_	1x2	_	_	_
5-3	TOI024	5	mi	mi	linguistic	none	_	_	_	_	_	_
5-4	TOI024	5	chiamo	chiamo	linguistic	none	_	_	_	_	_	_
5-5	TOI024	5	margherita	margherita	linguistic	none	_	_	_	_	_	_
5-6	TOI024	5	erica.	erica	linguistic	none	Intonation=Falling	End=6.837	_	_	_	_
6-0	TOR005	6	mi	mi	linguistic	none	_	Begin=6.894	_	_	_	_
6-1	TOR005	6	mi	mi	linguistic	none	_	_	_	_	_	_
6-2	TOR005	6	ripete	ripete	linguistic	none	_	_	_	_	_	_
6-3	TOR005	6	[il	il	linguistic	none	_	_	_	_	_	0-2(1)
6-4	TOR005	6	cognome]?	cognome	linguistic	none	Intonation=Rising	End=8.492	_	_	_	0-7(1)
7-0	TOI024	7	[dopo	dopo	linguistic	none	_	Begin=7.506	_	_	_	0-4(1)
7-1	TOI024	7	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	0-4(1)
7-2	TOI024	7	anagra]fe	anagrafe	linguistic	none	_	End=8.75	_	_	_	0-6(1)
8-0	TOI024	8	bianchi	bianchi	linguistic	none	_	Begin=8.75|End=9.418	_	_	_	_
9-0	TOR005	9	bianchi	bianchi	linguistic	none	_	Begin=9.42|End=10.05	_	_	_	_
10-0	TOI024	10	((porzione_rimossa_per_motivi_di_privacy))	((porzione_rimossa_per_motivi_di_privacy))	nonverbalbehavior	none	_	Begin=10.05|End=11.351	_	_	_	_
11-0	TOR005	11	[o]kay	okay	linguistic	none	_	Begin=10.965|End=12.01	_	_	_	0-1(?)
12-0	TOI024	12	e	e	linguistic	none	_	Begin=12.01	_	_	_	_
12-1	TOI024	12	devo	devo	linguistic	none	_	_	_	_	_	_
12-2	TOI024	12	proprio	proprio	linguistic	none	_	_	_	_	_	_
12-3	TOI024	12	firmare	firmare	linguistic	none	_	_	_	_	_	_
12-4	TOI024	12	così	così	linguistic	none	_	_	_	_	_	_
12-5	TOI024	12	perché::	perché	linguistic	none	_	End=14.522	5x2	_	_	_
