token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR001	0	°okay°	okay	linguistic	none	Volume=Low	Begin=3.5|End=4.006	_	_	_	_
1-0	TOR001	1	dunque	dunque	linguistic	none	_	Begin=5.29	_	_	_	_
1-1	TOR001	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-2	TOR001	1	adesso	adesso	linguistic	none	_	_	_	_	_	_
1-3	TOR001	1	tu	tu	linguistic	none	_	_	_	_	_	_
1-4	TOR001	1	stai	stai	linguistic	none	_	_	_	_	_	_
1-5	TOR001	1	lavorando	lavorando	linguistic	none	_	_	_	_	_	_
1-6	TOR001	1	oppure	oppure	linguistic	none	_	_	_	_	_	_
1-7	TOR001	1	no?	no	linguistic	none	Intonation=Rising	End=7.47	_	_	_	_
2-0	TOI014	2	in	in	linguistic	none	_	Begin=7.73	_	_	_	_
2-1	TOI014	2	questo	questo	linguistic	none	_	_	_	_	_	_
2-2	TOI014	2	momento	momento	linguistic	none	_	_	_	_	_	_
2-3	TOI014	2	io	io	linguistic	none	_	_	_	_	_	_
2-4	TOI014	2	sono	sono	linguistic	none	_	_	_	_	_	_
2-5	TOI014	2	disoccupato	disoccupato	linguistic	none	_	End=9.63	_	_	_	_
3-0	TOR001	3	okay	okay	linguistic	none	_	Begin=9.82	_	_	_	_
3-1	TOR001	3	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
3-2	TOR001	3	e	e	linguistic	none	_	_	_	_	_	_
3-3	TOR001	3	stai	stai	linguistic	none	_	_	_	_	_	_
3-4	TOR001	3	cercando?	cercando	linguistic	none	Intonation=Rising	End=11.22	_	_	_	_
4-0	TOI014	4	e	e	linguistic	none	_	Begin=11.22	_	_	_	_
4-1	TOI014	4	sono	sono	linguistic	none	_	_	_	_	_	_
4-2	TOI014	4	in	in	linguistic	none	_	_	_	_	_	_
4-3	TOI014	4	cerca	cerca	linguistic	none	_	_	_	_	_	_
4-4	TOI014	4	di	di	linguistic	none	_	_	_	_	_	_
4-5	TOI014	4	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
4-6	TOI014	4	sì.	sì	linguistic	none	Intonation=Falling	End=12.503	_	_	_	_
5-0	TOR001	5	okay	okay	linguistic	none	_	Begin=12.606	_	_	_	_
5-1	TOR001	5	e	e	linguistic	none	_	_	_	_	_	_
5-2	TOR001	5	che	che	linguistic	none	_	_	_	_	_	_
5-3	TOR001	5	tipo	tipo	linguistic	none	_	_	_	_	_	_
5-4	TOR001	5	di	di	linguistic	none	_	_	_	_	_	_
5-5	TOR001	5	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
5-6	TOR001	5	cerchi?	cerchi	linguistic	none	Intonation=Rising	End=14.41	_	_	_	_
6-0	TOI014	6	in	in	linguistic	none	_	Begin=14.59	_	_	_	_
6-1	TOI014	6	questo	questo	linguistic	none	_	_	_	_	_	_
6-2	TOI014	6	momento	momento	linguistic	none	_	_	_	_	_	_
6-3	TOI014	6	voglio	voglio	linguistic	none	_	_	_	_	_	_
6-4	TOI014	6	cercare	cercare	linguistic	none	_	_	_	_	_	_
6-5	TOI014	6	un	un	linguistic	none	_	_	_	_	_	_
6-6	TOI014	6	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
6-7	TOI014	6	che	che	linguistic	none	_	_	_	_	_	_
6-8	TOI014	6	sia	sia	linguistic	none	_	_	_	_	_	_
6-9	TOI014	6	legato:	legato	linguistic	none	_	End=17.51	5x1	_	_	_
7-0	TOI014	7	al	al	linguistic	none	_	Begin=17.51	_	_	_	_
7-1	TOI014	7	campo	campo	linguistic	none	_	_	_	_	_	_
7-2	TOI014	7	della	della	linguistic	none	_	_	_	_	_	_
7-3	TOI014	7	moda	moda	linguistic	none	_	_	_	_	_	_
7-4	TOI014	7	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
7-5	TOI014	7	mi	mi	linguistic	none	_	_	_	_	_	_
7-6	TOI014	7	piacerebbe	piacerebbe	linguistic	none	_	_	_	_	_	_
7-7	TOI014	7	fare::	fare	linguistic	none	_	_	3x2	_	_	_
7-8	TOI014	7	il	il	linguistic	none	_	_	_	_	_	_
7-9	TOI014	7	commesso	commesso	linguistic	none	_	End=20.62	_	_	_	_
8-0	TOR001	8	okay	okay	linguistic	none	_	Begin=20.79|End=21.4	_	_	_	_
9-0	TOI014	9	e	e	linguistic	none	_	Begin=21.43	_	_	_	_
9-1	TOI014	9	nel	nel	linguistic	none	_	_	_	_	_	_
9-2	TOI014	9	mentre	mentre	linguistic	none	_	_	_	_	_	_
9-3	TOI014	9	sto	sto	linguistic	none	_	_	_	_	_	_
9-4	TOI014	9	imparando	imparando	linguistic	none	_	_	_	_	_	_
9-5	TOI014	9	a	a	linguistic	none	_	_	_	_	_	_
9-6	TOI014	9	fare	fare	linguistic	none	_	_	_	_	_	_
9-7	TOI014	9	i	i	linguistic	none	_	_	_	_	_	_
9-8	TOI014	9	tatuaggi	tatuaggi	linguistic	none	_	End=23.93	_	_	_	_
10-0	TOI014	10	con	con	linguistic	none	ProsodicLink=Yes	Begin=24.41	_	_	_	_
10-1	TOI014	10	e:h	eh	linguistic	none	_	End=25.2	0x1	_	_	_
11-0	TOI014	11	la	la	linguistic	none	_	Begin=25.71	_	_	_	_
11-1	TOI014	11	voglia	voglia	linguistic	none	_	_	_	_	_	_
11-2	TOI014	11	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
11-3	TOI014	11	idea	idea	linguistic	none	_	_	_	_	_	_
11-4	TOI014	11	di:	di	linguistic	none	_	End=27.32	1x1	_	_	_
12-0	TOI014	12	poter	poter	linguistic	none	_	Begin=27.88	_	_	_	_
12-1	TOI014	12	lavorare	lavorare	linguistic	none	_	_	_	_	_	_
12-2	TOI014	12	in	in	linguistic	none	_	_	_	_	_	_
12-3	TOI014	12	uno	uno	linguistic	none	_	_	_	_	_	_
12-4	TOI014	12	studio	studio	linguistic	none	_	_	_	_	_	_
12-5	TOI014	12	come	come	linguistic	none	_	_	_	_	_	_
12-6	TOI014	12	un	un	linguistic	none	_	_	_	_	_	_
12-7	TOI014	12	dipendente	dipendente	linguistic	none	_	_	_	_	_	_
12-8	TOI014	12	quando	quando	linguistic	none	_	_	_	_	_	_
12-9	TOI014	12	ne	ne	linguistic	none	_	_	_	_	_	_
12-10	TOI014	12	ho	ho	linguistic	none	_	_	_	_	_	_
12-11	TOI014	12	le:	le	linguistic	none	_	_	1x1	_	_	_
12-12	TOI014	12	capacità	capacità	linguistic	none	_	_	_	_	_	_
12-13	TOI014	12	ecco	ecco	linguistic	none	_	End=31.84	_	_	_	_
13-0	TOR001	13	okay	okay	linguistic	none	_	Begin=31.84	_	_	_	_
13-1	TOR001	13	>e	e	linguistic	none	_	_	_	Fast=0-1	_	_
13-2	TOR001	13	quando	quando	linguistic	none	_	_	_	Fast=0-6	_	_
13-3	TOR001	13	hai	hai	linguistic	none	_	_	_	Fast=0-3	_	_
13-4	TOR001	13	iniziato	iniziato	linguistic	none	_	_	_	Fast=0-8	_	_
13-5	TOR001	13	a	a	linguistic	none	_	_	_	Fast=0-1	_	_
13-6	TOR001	13	far	far	linguistic	none	_	_	_	Fast=0-3	_	_
13-7	TOR001	13	tatuaggi<?	tatuaggi	linguistic	none	Intonation=Rising	End=33.64	_	Fast=0-8	_	_
14-0	TOI014	14	da	da	linguistic	none	_	Begin=33.64	_	_	_	_
14-1	TOI014	14	un	un	linguistic	none	_	_	_	_	_	_
14-2	TOI014	14	mese	mese	linguistic	none	_	End=34.4	_	_	_	_
15-0	TOR001	15	ah	ah	linguistic	none	_	Begin=34.43	_	_	_	_
15-1	TOR001	15	quindi	quindi	linguistic	none	_	_	_	_	_	_
15-2	TOR001	15	non	non	linguistic	none	_	_	_	_	_	_
15-3	TOR001	15	tant[o],	tanto	linguistic	none	Intonation=WeaklyRising	End=35.62	_	_	_	4-5(0)
16-0	TOI014	16	[sì]	sì	linguistic	none	_	Begin=35.4|End=35.62	_	_	_	0-2(0)
17-0	TOR001	17	okay	okay	linguistic	none	_	Begin=35.92	_	_	_	_
17-1	TOR001	17	ma	ma	linguistic	none	_	_	_	_	_	_
17-2	TOR001	17	hai	hai	linguistic	none	_	_	_	_	_	_
17-3	TOR001	17	già	già	linguistic	none	_	_	_	_	_	_
17-4	TOR001	17	preso	preso	linguistic	none	_	_	_	_	_	_
17-5	TOR001	17	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
