token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR004	0	registra	registra	linguistic	none	_	Begin=0.938	_	_	_	_
0-1	TOR004	0	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
0-2	TOR004	0	bene	bene	linguistic	none	_	_	_	_	_	_
0-3	TOR004	0	verrà	verrà	linguistic	none	_	_	_	_	_	_
0-4	TOR004	0	anche	anche	linguistic	none	_	_	_	_	_	_
0-5	TOR004	0	ari	ari	linguistic	none	_	_	_	_	_	_
0-6	TOR004	0	<nella>.	nella	linguistic	none	Intonation=Falling	End=3.01	_	Slow=0-5	_	_
1-0	TOR004	1	va	va	linguistic	none	_	Begin=3.219	_	_	_	_
1-1	TOR004	1	bene	bene	linguistic	none	_	End=3.576	_	_	_	_
2-0	TOR004	2	allora	allora	linguistic	none	_	Begin=4.03|End=4.489	_	_	_	_
3-0	TOR004	3	cominciamo	cominciamo	linguistic	none	_	Begin=4.83|End=5.31	_	_	_	_
4-0	TOR004	4	innanzitutto	innanzitutto	linguistic	none	_	Begin=6.32|End=6.974	_	_	_	_
5-0	TOR004	5	come	come	linguistic	none	_	Begin=7.512	_	_	_	_
5-1	TOR004	5	ti	ti	linguistic	none	_	_	_	_	_	_
5-2	TOR004	5	chiami?	chiami	linguistic	none	Intonation=Rising	End=8.002	_	_	_	_
6-0	TOI054	6	annalisa	annalisa	linguistic	none	_	Begin=8.885	_	_	_	_
6-1	TOI054	6	rossi	rossi	linguistic	none	_	End=9.79	_	_	_	_
7-0	TOR004	7	okay	okay	linguistic	none	_	Begin=10.356	_	_	_	_
7-1	TOR004	7	e	e	linguistic	none	_	_	_	_	_	_
7-2	TOR004	7	sei	sei	linguistic	none	_	_	_	_	_	_
7-3	TOR004	7	nata?	nata	linguistic	none	Intonation=Rising	End=11.468	_	_	_	_
8-0	TOI054	8	a:	a	linguistic	none	_	Begin=11.949	0x1	_	_	_
8-1	TOI054	8	torino	torino	linguistic	none	_	End=12.98	_	_	_	_
