token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOI067	0	((ride))	((ride))	nonverbalbehavior	none	_	Begin=0.0|End=0.877	_	_	_	_
1-0	TOR009	1	((ride))	((ride))	nonverbalbehavior	none	_	Begin=0.0	_	_	_	_
1-1	TOR009	1	quindi	quindi	linguistic	none	_	End=1.612	_	_	_	_
2-0	TOI067	2	no	no	linguistic	none	_	Begin=1.785	_	_	_	_
2-1	TOI067	2	io	io	linguistic	none	_	_	_	_	_	_
2-2	TOI067	2	con	con	linguistic	none	_	_	_	_	_	_
2-3	TOI067	2	i	i	linguistic	none	_	_	_	_	_	_
2-4	TOI067	2	nipoti	nipoti	linguistic	none	_	_	_	_	_	_
2-5	TOI067	2	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
2-6	TOI067	2	ci	ci	linguistic	none	_	_	_	_	_	_
2-7	TOI067	2	sono	sono	linguistic	none	_	_	_	_	_	_
2-8	TOI067	2	abituata	abituata	linguistic	none	_	_	_	_	_	_
2-9	TOI067	2	(me	me	linguistic	none	_	_	_	_	0-2(0)	_
2-10	TOI067	2	lo	lo	linguistic	none	_	_	_	_	0-2(0)	_
2-11	TOI067	2	hanno	hanno	linguistic	none	_	_	_	_	0-5(0)	_
2-12	TOI067	2	anche	anche	linguistic	none	_	_	_	_	0-5(0)	_
2-13	TOI067	2	già)	già	linguistic	none	_	_	_	_	0-3(0)	_
2-14	TOI067	2	rotto	rotto	linguistic	none	_	_	_	_	_	_
2-15	TOI067	2	una	una	linguistic	none	_	_	_	_	_	_
2-16	TOI067	2	parte	parte	linguistic	none	_	_	_	_	_	_
2-17	TOI067	2	quindi	quindi	linguistic	none	_	End=6.571	_	_	_	_
3-0	TOR009	3	no	no	linguistic	none	_	Begin=6.887	_	_	_	_
3-1	TOR009	3	[(no	no	linguistic	none	_	_	_	_	0-2(0)	0-2(0)
3-2	TOR009	3	io)]	io	linguistic	none	_	End=7.591	_	_	0-2(0)	0-2(0)
4-0	TOI067	4	[va	va	linguistic	none	_	Begin=7.081	_	_	_	0-2(0)
4-1	TOI067	4	bene]	bene	linguistic	none	_	_	_	_	_	0-4(0)
4-2	TOI067	4	così	così	linguistic	none	_	_	_	_	_	_
4-3	TOI067	4	dai	dai	linguistic	none	_	End=8.234	_	_	_	_
5-0	TOR009	5	(né)	né	linguistic	none	_	Begin=8.285	_	_	0-2(0)	_
5-1	TOR009	5	mia	mia	linguistic	none	_	_	_	_	_	_
5-2	TOR009	5	madre	madre	linguistic	none	_	_	_	_	_	_
5-3	TOR009	5	(né)	né	linguistic	none	_	_	_	_	0-2(1)	_
5-4	TOR009	5	mia	mia	linguistic	none	_	_	_	_	_	_
5-5	TOR009	5	nonna	nonna	linguistic	none	_	_	_	_	_	_
5-6	TOR009	5	i	i	linguistic	none	_	_	_	_	_	_
5-7	TOR009	5	tavoli	tavoli	linguistic	none	_	_	_	_	_	_
5-8	TOR009	5	di	di	linguistic	none	_	_	_	_	_	_
5-9	TOR009	5	vetro	vetro	linguistic	none	_	_	_	_	_	_
5-10	TOR009	5	non	non	linguistic	none	_	_	_	_	_	_
5-11	TOR009	5	si	si	linguistic	none	_	_	_	_	_	_
5-12	TOR009	5	toccavano	toccavano	linguistic	none	_	_	_	_	_	_
5-13	TOR009	5	((ride))	((ride))	nonverbalbehavior	none	_	End=11.19	_	_	_	_
6-0	TOI067	6	e	e	linguistic	none	_	Begin=11.173	_	_	_	_
6-1	TOI067	6	beh	beh	linguistic	none	_	_	_	_	_	_
6-2	TOI067	6	rimangono	rimangono	linguistic	none	_	_	_	_	_	_
6-3	TOI067	6	rigati	rigati	linguistic	none	_	_	_	_	_	_
6-4	TOI067	6	come	come	linguistic	none	_	_	_	_	_	_
6-5	TOI067	6	nien[te	niente	linguistic	none	_	_	_	_	_	4-6(1)
6-6	TOI067	6	eh]	eh	linguistic	none	_	_	_	_	_	0-2(1)
6-7	TOI067	6	però	però	linguistic	none	_	_	_	_	_	_
6-8	TOI067	6	questo	questo	linguistic	none	_	_	_	_	_	_
6-9	TOI067	6	è	è	linguistic	none	_	_	_	_	_	_
6-10	TOI067	6	vero	vero	linguistic	none	_	End=14.102	_	_	_	_
7-0	TOR009	7	[°sì°]	sì	linguistic	none	Volume=Low	Begin=12.877|End=13.152	_	_	_	0-2(2)
8-0	TOR009	8	°questo	questo	linguistic	none	Volume=Low	Begin=14.112	_	_	_	_
8-1	TOR009	8	sì°	sì	linguistic	none	Volume=Low	_	_	_	_	_
8-2	TOR009	8	e	e	linguistic	none	_	_	_	_	_	_
8-3	TOR009	8	infatti	infatti	linguistic	none	_	_	_	_	_	_
8-4	TOR009	8	mia	mia	linguistic	none	_	_	_	_	_	_
8-5	TOR009	8	madre	madre	linguistic	none	_	_	_	_	_	_
8-6	TOR009	8	non	non	linguistic	none	_	_	_	_	_	_
8-7	TOR009	8	((ride))	((ride))	nonverbalbehavior	none	_	End=16.897	_	_	_	_
9-0	TOI067	9	è	è	linguistic	none	_	Begin=16.897	_	_	_	_
9-1	TOI067	9	ancora	ancora	linguistic	none	_	_	_	_	_	_
9-2	TOI067	9	tutto	tutto	linguistic	none	_	_	_	_	_	_
9-3	TOI067	9	intero?	intero	linguistic	none	Intonation=Rising	End=18.112	_	_	_	_
10-0	TOR009	10	sì	sì	linguistic	none	_	Begin=18.13	_	_	_	_
10-1	TOR009	10	sì	sì	linguistic	none	_	End=18.356	_	_	_	_
11-0	TOI067	11	sì?	sì	linguistic	none	Intonation=Rising	Begin=18.668|End=19.025	_	_	_	_
