token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR001	0	in	in	linguistic	none	ProsodicLink=Yes	Begin=0.0	_	_	_	_
0-1	TOR001	0	cantina	cantina	linguistic	none	_	_	_	_	_	_
0-2	TOR001	0	e	e	linguistic	none	_	_	_	_	_	_
0-3	TOR001	0	io	io	linguistic	none	_	_	_	_	_	_
0-4	TOR001	0	li	li	linguistic	none	_	_	_	_	_	_
0-5	TOR001	0	ho:	ho	linguistic	none	_	_	1x1	_	_	_
0-6	TOR001	0	salvati	salvati	linguistic	none	_	_	_	_	_	_
0-7	TOR001	0	dalla	dalla	linguistic	none	_	_	_	_	_	_
0-8	TOR001	0	distruzione	distruzione	linguistic	none	_	End=2.892	_	_	_	_
1-0	TOR001	1	okay	okay	linguistic	none	_	Begin=3.319	_	_	_	_
1-1	TOR001	1	vi	vi	linguistic	none	_	_	_	_	_	_
1-2	TOR001	1	metto	metto	linguistic	none	_	_	_	_	_	_
1-3	TOR001	1	questo	questo	linguistic	none	_	_	_	_	_	_
1-4	TOR001	1	qua	qua	linguistic	none	_	_	_	_	_	_
1-5	TOR001	1	solo	solo	linguistic	none	_	_	_	_	_	_
1-6	TOR001	1	perché	perché	linguistic	none	_	_	_	_	_	_
1-7	TOR001	1	sta	sta	linguistic	none	_	_	_	_	_	_
1-8	TOR001	1	registrando,	registrando	linguistic	none	Intonation=WeaklyRising	End=5.893	_	_	_	_
2-0	TOR001	2	o:kay.	okay	linguistic	none	Intonation=Falling	Begin=6.255|End=6.878	0x1	_	_	_
3-0	TOI012	3	sa	sa	linguistic	none	_	Begin=6.892	_	_	_	_
3-1	TOI012	3	sa	sa	linguistic	none	_	_	_	_	_	_
3-2	TOI012	3	>prova	prova	linguistic	none	_	_	_	Fast=0-5	_	_
3-3	TOI012	3	[prova<	prova	linguistic	none	_	_	_	Fast=0-5	_	0-5(0)
3-4	TOI012	3	sa]	sa	linguistic	none	_	End=8.4	_	_	_	0-2(0)
4-0	TOR001	4	[esa]tto,	esatto	linguistic	none	Intonation=WeaklyRising	Begin=7.858|End=8.563	_	_	_	0-3(0)
5-0	TOR001	5	se	se	linguistic	none	_	Begin=9.757	_	_	_	_
5-1	TOR001	5	volete	volete	linguistic	none	_	_	_	_	_	_
5-2	TOR001	5	ceffè	ceffè	linguistic	none	_	_	_	_	_	_
5-3	TOR001	5	acqua:	acqua	linguistic	none	_	_	4x1	_	_	_
5-4	TOR001	5	°insomma	insomma	linguistic	none	Volume=Low	_	_	_	_	_
5-5	TOR001	5	fate:°	fate	linguistic	none	Volume=Low	End=12.278	3x1	_	_	_
6-0	TOI012	6	ma::	ma	linguistic	none	ProsodicLink=Yes	Begin=12.487	1x2	_	_	_
6-1	TOI012	6	mh	mh	linguistic	none	_	End=13.687	_	_	_	_
7-0	TOI012	7	hai	hai	linguistic	none	_	Begin=14.039	_	_	_	_
7-1	TOI012	7	già	già	linguistic	none	_	_	_	_	_	_
7-2	TOI012	7	sentito	sentito	linguistic	none	_	_	_	_	_	_
7-3	TOI012	7	le	le	linguistic	none	_	_	_	_	_	_
7-4	TOI012	7	registrazioni	registrazioni	linguistic	none	_	_	_	_	_	_
7-5	TOI012	7	registra	registra	linguistic	none	_	_	_	_	_	_
7-6	TOI012	7	bene?	bene	linguistic	none	Intonation=Rising	End=15.642	_	_	_	_
8-0	TOR001	8	molto	molto	linguistic	none	_	Begin=15.655|End=16.215	_	_	_	_
9-0	TOI012	9	ah	ah	linguistic	none	_	Begin=16.396	_	_	_	_
9-1	TOI012	9	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
9-2	TOI012	9	f[ico].	fico	linguistic	none	Intonation=Falling	End=16.978	_	_	_	1-4(1)
10-0	TOR001	10	[s]ì.	sì	linguistic	none	Intonation=Falling	Begin=16.817	_	_	_	0-1(1)
10-1	TOR001	10	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
10-2	TOR001	10	anche	anche	linguistic	none	_	_	_	_	_	_
10-3	TOR001	10	in	in	linguistic	none	_	_	_	_	_	_
10-4	TOR001	10	contesti	contesti	linguistic	none	_	_	_	_	_	_
10-5	TOR001	10	in	in	linguistic	none	_	_	_	_	_	_
10-6	TOR001	10	cui	cui	linguistic	none	_	_	_	_	_	_
10-7	TOR001	10	magari	magari	linguistic	none	_	_	_	_	_	_
10-8	TOR001	10	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
10-9	TOR001	10	è:	è	linguistic	none	_	_	0x1	_	_	_
10-10	TOR001	10	vabbè	vabbè	linguistic	none	_	_	_	_	_	_
10-11	TOR001	10	adesso	adesso	linguistic	none	_	_	_	_	_	_
