gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('una_uno_DET', 'bella_bello_ADJ')	62	una bella	una	bella	uno	bello	DET	ADJ	a beautiful
('mi_mi_PRON', 'sta_stare_AUX')	62	mi sta	mi	sta	mi	stare	PRON	AUX	suits me
('lei_lei_PRON', 'si_si_PRON')	62	lei si	lei	si	lei	si	PRON	PRON	she herself
('io_io_PRON', 'spero_sperare_VERB')	62	io spero	io	spero	io	sperare	PRON	VERB	I hope
('cominciato_cominciare_VERB', 'a_a_ADP')	62		cominciato	a	cominciare	a	VERB	ADP	started to
('ad_a_ADP', 'aiutare_aiutare_VERB')	62	ad aiutare	ad	aiutare	a	aiutare	ADP	VERB	to help
('ha_avere_VERB', 'la_il_DET')	62	ha la	ha	la	avere	il	VERB	DET	has the
('un_uno_DET', 'amico_amico_NOUN')	61	un amico	un	amico	uno	amico	DET	NOUN	a friend
('una_uno_DET', 'donna_donna_NOUN')	61	una donna	una	donna	uno	donna	DET	NOUN	a woman
('vi_vi_PRON', 'ha_avere_AUX')	61	vi ha	vi	ha	vi	avere	PRON	AUX	has you (plural)
('la_il_DET', 'colazione_colazione_NOUN')	61	la colazione	la	colazione	il	colazione	DET	NOUN	the breakfast
('un_uno_DET', 'bravo_bravo_ADJ')	61	un bravo	un	bravo	uno	bravo	DET	ADJ	a good
"(""dell'_di_ADP"", 'acqua_acqua_NOUN')"	61	dell'acqua	dell'	acqua	di	acqua	ADP	NOUN	some water (before a vowel)
('serve_servire_VERB', 'un_uno_DET')	61	serve un	serve	un	servire	uno	VERB	DET	needs a
('mio_mio_DET', 'zio_zio_NOUN')	61	mio zio	mio	zio	mio	zio	DET	NOUN	my uncle
('il_il_DET', 'nome_nome_NOUN')	60	il nome	il	nome	il	nome	DET	NOUN	the name
('meglio_meglio_ADV', 'a_a_ADP')	60		meglio	a	meglio	a	ADV	ADP	better to
"(""l'_il_DET"", 'amore_amore_NOUN')"	60	l'amore	l'	amore	il	amore	DET	NOUN	the love (before a vowel)
('di_di_ADP', 'questo_questo_DET')	60	di questo	di	questo	di	questo	ADP	DET	of this
('dei_di_ADP', 'soldi_soldo_NOUN')	60	dei soldi	dei	soldi	di	soldo	ADP	NOUN	some money
('nella_in_ADP', 'mia_mio_DET')	60	nella mia	nella	mia	in	mio	ADP	DET	in my (feminine)
('il_il_DET', 'pane_pane_NOUN')	60	il pane	il	pane	il	pane	DET	NOUN	the bread
('che_che_SCONJ', 'ti_ti_PRON')	60	che ti	che	ti	che	ti	SCONJ	PRON	that you
('potrebbe_potere_AUX', 'essere_essere_AUX')	60	potrebbe essere	potrebbe	essere	potere	essere	AUX	AUX	could be
('le_il_DET', 'persone_persona_NOUN')	60	le persone	le	persone	il	persona	DET	NOUN	the people
('bisogno_bisogno_NOUN', 'del_di_ADP')	60	bisogno del	bisogno	del	bisogno	di	NOUN	ADP	need of the
('ho_avere_AUX', 'perso_perdere_VERB')	60	ho perso	ho	perso	avere	perdere	AUX	VERB	I lost
"(""un'_uno_DET"", 'automobile_automobile_NOUN')"	60	un'automobile	un'	automobile	uno	automobile	DET	NOUN	a car (before a vowel)
('da_da_ADP', 'parte_parte_NOUN')	60	da parte	da	parte	da	parte	ADP	NOUN	aside
"(""l'_lo_PRON"", 'avete_avere_AUX')"	60	l'avete	l'	avete	lo	avere	PRON	AUX	you (plural) have it; you (plural) have him (before a vowel)
('si_si_PRON', 'chiama_chiamare_VERB')	60	si chiama	si	chiama	si	chiamare	PRON	VERB	is called
('di_di_ADP', 'avere_avere_AUX')	60	di avere	di	avere	di	avere	ADP	AUX	to have
('la_il_DET', 'settimana_settimana_NOUN')	59	la settimana	la	settimana	il	settimana	DET	NOUN	the week
('hai_avere_AUX', 'fatto_fare_VERB')	59	hai fatto	hai	fatto	avere	fare	AUX	VERB	you did
('ha_avere_AUX', 'portato_portare_VERB')	59	ha portato	ha	portato	avere	portare	AUX	VERB	brought
('questa_questo_DET', 'mattina_mattina_NOUN')	59	questa mattina	questa	mattina	questo	mattina	DET	NOUN	this morning
"(""dov'_dove_ADV"", 'è_essere_VERB')"	59	dov'è	dov'	è	dove	essere	ADV	VERB	where is
('aveva_avere_VERB', 'bisogno_bisogno_NOUN')	59	aveva bisogno	aveva	bisogno	avere	bisogno	VERB	NOUN	needed
('mia_mio_DET', 'vita_vita_NOUN')	59	mia vita	mia	vita	mio	vita	DET	NOUN	my life
('voglia_voglia_NOUN', 'di_di_ADP')	59	voglia di	voglia	di	voglia	di	NOUN	ADP	desire to
('ne_ne_PRON', 'sono_essere_AUX')	59	ne sono	ne	sono	ne	essere	PRON	AUX	of it I am
"(""com'_come_ADV"", 'è_essere_AUX')"	59	com'è	com'	è	come	essere	ADV	AUX	how is it
('del_di_ADP', 'latte_latte_NOUN')	59	del latte	del	latte	di	latte	ADP	NOUN	of milk
('perso_perdere_VERB', 'la_il_DET')	59	perso la	perso	la	perdere	il	VERB	DET	lost the
