gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('da_da_ADP', 'fare_fare_VERB')	99	da fare	da	fare	da	fare	ADP	VERB	to do
('per_per_ADP', 'loro_loro_PRON')	99	per loro	per	loro	per	loro	ADP	PRON	for them
('più_più_ADV', 'tardi_tardi_ADV')	99	più tardi	più	tardi	più	tardi	ADV	ADV	later
('piacciono_piacere_VERB', 'i_il_DET')	98		piacciono	i	piacere	il	VERB	DET	like the (masculine plural)
('mia_mio_DET', 'madre_madre_NOUN')	98	mia madre	mia	madre	mio	madre	DET	NOUN	my mother
('tipo_tipo_NOUN', 'di_di_ADP')	98	tipo di	tipo	di	tipo	di	NOUN	ADP	type of
"('è_essere_AUX', ""un'_uno_DET"")"	98	è un'	è	un'	essere	uno	AUX	DET	is a (feminine; before a vowel)
('i_il_DET', 'loro_loro_DET')	98	i loro	i	loro	il	loro	DET	DET	their (masculine plural)
('a_a_ADP', 'te_te_PRON')	98	a te	a	te	a	te	ADP	PRON	to you
('tutte_tutto_DET', 'le_il_DET')	97	tutte le	tutte	le	tutto	il	DET	DET	all the (feminine plural)
('a_a_ADP', 'riguardo_riguardo_NOUN')	97	a riguardo	a	riguardo	a	riguardo	ADP	NOUN	regarding it
('non_non_ADV', 'ero_essere_AUX')	97	non ero	non	ero	non	essere	ADV	AUX	I was not
('è_essere_AUX', 'piuttosto_piuttosto_ADV')	97	è piuttosto	è	piuttosto	essere	piuttosto	AUX	ADV	is rather
('sono_essere_AUX', 'in_in_ADP')	96	sono in	sono	in	essere	in	AUX	ADP	am in; are in
('ha_avere_AUX', 'trovato_trovare_VERB')	95	ha trovato	ha	trovato	avere	trovare	AUX	VERB	has found
('di_di_ADP', 'noi_noi_PRON')	95	di noi	di	noi	di	noi	ADP	PRON	of us
('di_di_ADP', 'fare_fare_VERB')	94	di fare	di	fare	di	fare	ADP	VERB	to do
('ci_ci_PRON', 'siamo_essere_AUX')	94	ci siamo	ci	siamo	ci	essere	PRON	AUX	we are
('la_il_DET', 'nostra_nostro_DET')	94	la nostra	la	nostra	il	nostro	DET	DET	our (feminine)
('che_che_SCONJ', 'voi_voi_PRON')	94	che voi	che	voi	che	voi	SCONJ	PRON	that you (plural)
('i_il_DET', 'tuoi_tuo_DET')	94	i tuoi	i	tuoi	il	tuo	DET	DET	your (masculine plural)
('è_essere_AUX', 'a_a_ADP')	94		è	a	essere	a	AUX	ADP	is at
('a_a_ADP', 'voi_voi_PRON')	93	a voi	a	voi	a	voi	ADP	PRON	to you (plural)
('sono_essere_AUX', 'stato_essere_AUX')	93	sono stato	sono	stato	essere	essere	AUX	AUX	I have been
('di_di_ADP', 'una_uno_DET')	93	di una	di	una	di	uno	ADP	DET	of a (feminine)
('non_non_ADV', 'siete_essere_AUX')	93	non siete	non	siete	non	essere	ADV	AUX	you (plural) are not
('il_il_DET', 'problema_problema_NOUN')	93	il problema	il	problema	il	problema	DET	NOUN	the problem
('non_non_ADV', 'possiamo_potere_AUX')	92	non possiamo	non	possiamo	non	potere	ADV	AUX	we cannot
('il_il_DET', 'lavoro_lavoro_NOUN')	92	il lavoro	il	lavoro	il	lavoro	DET	NOUN	the work
