gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('cosa_cosa_PRON', 'le_le_PRON')	41	cosa le	cosa	le	cosa	le	PRON	PRON	
('la_il_DET', 'notte_notte_NOUN')	41	la notte	la	notte	il	notte	DET	NOUN	
('ha_avere_AUX', 'promesso_promettere_VERB')	41	ha promesso	ha	promesso	avere	promettere	AUX	VERB	
('lei_lei_PRON', 'lo_lo_PRON')	41	lei lo	lei	lo	lei	lo	PRON	PRON	
('si_si_PRON', 'può_potere_AUX')	41	si può	si	può	si	potere	PRON	AUX	
('sono_essere_AUX', 'davvero_davvero_ADV')	41	sono davvero	sono	davvero	essere	davvero	AUX	ADV	
('una_uno_DET', 'passeggiata_passeggiata_NOUN')	41	una passeggiata	una	passeggiata	uno	passeggiata	DET	NOUN	
('sono_essere_AUX', 'di_di_ADP')	41	sono di	sono	di	essere	di	AUX	ADP	
('ho_avere_AUX', 'mangiato_mangiare_VERB')	41	ho mangiato	ho	mangiato	avere	mangiare	AUX	VERB	
('dite_dire_VERB', 'a_a_ADP')	41	dite a	dite	a	dire	a	VERB	ADP	
('andò_andare_VERB', 'a_a_ADP')	41	a	andò	a	andare	a	VERB	ADP	
('in_in_ADP', 'spiaggia_spiaggia_NOUN')	41	in spiaggia	in	spiaggia	in	spiaggia	ADP	NOUN	
('suoi_suo_DET', 'figli_figlio_NOUN')	41	suoi figli	suoi	figli	suo	figlio	DET	NOUN	
('le_il_DET', 'uova_uovo_NOUN')	41	le uova	le	uova	il	uovo	DET	NOUN	
('per_per_ADP', 'tutto_tutto_DET')	41	per tutto	per	tutto	per	tutto	ADP	DET	
('ho_avere_AUX', 'vista_vedere_VERB')	41	ho vista	ho	vista	avere	vedere	AUX	VERB	
('voi_voi_PRON', 'piace_piacere_VERB')	41	voi piace	voi	piace	voi	piacere	PRON	VERB	
('essere_essere_AUX', 'a_a_ADP')	41	essere a	essere	a	essere	a	AUX	ADP	
('ha_avere_AUX', 'ancora_ancora_ADV')	41	ha ancora	ha	ancora	avere	ancora	AUX	ADV	
('è_essere_AUX', 'mia_mio_DET')	41	è mia	è	mia	essere	mio	AUX	DET	
('non_non_ADV', 'sarò_essere_AUX')	41	non sarò	non	sarò	non	essere	ADV	AUX	
('nella_in_ADP', 'moschea_moschea_NOUN')	40	nella moschea	nella	moschea	in	moschea	ADP	NOUN	
('nel_in_ADP', 'parco_parco_NOUN')	40	nel parco	nel	parco	in	parco	ADP	NOUN	
"(""po'_poco_PRON"", ""d'_di_ADP"")"	40	po' d'	po'	d'	poco	di	PRON	ADP	
('cercò_cercare_VERB', 'di_di_ADP')	40	cercò di	cercò	di	cercare	di	VERB	ADP	
"(""all'_a_ADP"", 'epoca_epoca_NOUN')"	40	all'epoca	all'	epoca	a	epoca	ADP	NOUN	
('voleva_volere_AUX', 'andare_andare_VERB')	40	voleva andare	voleva	andare	volere	andare	AUX	VERB	
('si_si_PRON', 'sente_sentire_VERB')	40	si sente	si	sente	si	sentire	PRON	VERB	
('il_il_DET', 'perché_perché_NOUN')	40	il perché	il	perché	il	perché	DET	NOUN	
('molte_molto_DET', 'cose_cosa_NOUN')	40	molte cose	molte	cose	molto	cosa	DET	NOUN	
('lavorare_lavorare_VERB', 'con_con_ADP')	40	lavorare con	lavorare	con	lavorare	con	VERB	ADP	
('una_uno_DET', 'vita_vita_NOUN')	40	una vita	una	vita	uno	vita	DET	NOUN	
('non_non_ADV', 'devi_dovere_AUX')	40	non devi	non	devi	non	dovere	ADV	AUX	
('te_te_PRON', 'piace_piacere_VERB')	40	te piace	te	piace	te	piacere	PRON	VERB	
('dica_dire_VERB', 'che_che_SCONJ')	40	dica che	dica	che	dire	che	VERB	SCONJ	
('andare_andare_VERB', 'da_da_ADP')	40	anda	andare	da	andare	da	VERB	ADP	
('molti_molto_DET', 'soldi_soldo_NOUN')	40	molti soldi	molti	soldi	molto	soldo	DET	NOUN	
('dove_dove_ADV', 'le_le_PRON')	40	dove le	dove	le	dove	le	ADV	PRON	
('di_di_ADP', 'comprare_comprare_VERB')	40	di comprare	di	comprare	di	comprare	ADP	VERB	
('di_di_ADP', 'ritorno_ritorno_NOUN')	40	di ritorno	di	ritorno	di	ritorno	ADP	NOUN	
('che_che_PRON', 'vuole_volere_VERB')	40	che vuole	che	vuole	che	volere	PRON	VERB	
('hai_avere_AUX', 'già_già_ADV')	40	hai già	hai	già	avere	già	AUX	ADV	
('non_non_ADV', 'me_me_PRON')	40	non me	non	me	non	me	ADV	PRON	
('sia_essere_AUX', 'un_uno_DET')	40	sia un	sia	un	essere	uno	AUX	DET	
('sta_stare_AUX', 'ancora_ancora_ADV')	40	sta ancora	sta	ancora	stare	ancora	AUX	ADV	
('voglio_volere_VERB', 'un_uno_DET')	40	voglio un	voglio	un	volere	uno	VERB	DET	
('finito_finire_VERB', 'di_di_ADP')	40	finito di	finito	di	finire	di	VERB	ADP	
('perché_perché_ADV', 'lo_lo_PRON')	40	perché lo	perché	lo	perché	lo	ADV	PRON	
('che_che_SCONJ', 'siamo_essere_AUX')	40	che siamo	che	siamo	che	essere	SCONJ	AUX	
('lui_lui_PRON', 'piace_piacere_VERB')	40	lui piace	lui	piace	lui	piacere	PRON	VERB	
('suoi_suo_DET', 'compiti_compito_NOUN')	40	suoi compiti	suoi	compiti	suo	compito	DET	NOUN	
('in_in_ADP', 'casa_casa_NOUN')	39	in casa	in	casa	in	casa	ADP	NOUN	
