gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('non_non_ADV', 'capisci_capire_VERB')	6	non capisci	non	capisci	non	capire	ADV	VERB	
('lasciare_lasciare_VERB', 'qui_qui_ADV')	6	lasciare qui	lasciare	qui	lasciare	qui	VERB	ADV	
('vorrebbe_volere_VERB', 'che_che_SCONJ')	6	vorrebbe che	vorrebbe	che	volere	che	VERB	SCONJ	
('se_se_SCONJ', 'ci_ci_PRON')	6	se ci	se	ci	se	ci	SCONJ	PRON	
('davvero_davvero_ADV', 'divertente_divertente_ADJ')	6	davvero divertente	davvero	divertente	davvero	divertente	ADV	ADJ	
('dove_dove_ADV', 'la_la_PRON')	6	dove la	dove	la	dove	la	ADV	PRON	
('qualcosa_qualcosa_PRON', 'con_con_ADP')	6	qualcosa con	qualcosa	con	qualcosa	con	PRON	ADP	
('perso_perdere_VERB', 'molto_molto_DET')	6	perso molto	perso	molto	perdere	molto	VERB	DET	
('questa_questo_DET', 'partita_partita_NOUN')	6	questa partita	questa	partita	questo	partita	DET	NOUN	
('alla_a_ADP', 'porta_porta_NOUN')	6	alla porta	alla	porta	a	porta	ADP	NOUN	
('sembrate_sembrare_VERB', 'troppo_troppo_ADV')	6	sembrate troppo	sembrate	troppo	sembrare	troppo	VERB	ADV	
('doveva_dovere_AUX', 'fare_fare_VERB')	6	doveva fare	doveva	fare	dovere	fare	AUX	VERB	
('essere_essere_AUX', 'innamorato_innamorare_VERB')	6	essere innamorato	essere	innamorato	essere	innamorare	AUX	VERB	
('vi_vi_PRON', 'dispiace_dispiacere_VERB')	6	vi dispiace	vi	dispiace	vi	dispiacere	PRON	VERB	
('molto_molto_ADV', 'alto_alto_ADJ')	6	molto alto	molto	alto	molto	alto	ADV	ADJ	
('alla_a_ADP', 'morte_morte_NOUN')	6	alla morte	alla	morte	a	morte	ADP	NOUN	
('la_il_DET', 'vittoria_vittoria_NOUN')	6	la vittoria	la	vittoria	il	vittoria	DET	NOUN	
('presto_presto_ADV', 'per_per_ADP')	6	presto per	presto	per	presto	per	ADV	ADP	
"(""po'_poco_ADV"", 'paranoico_paranoico_ADJ')"	6	po' paranoico	po'	paranoico	poco	paranoico	ADV	ADJ	
('dormire_dormire_VERB', 'un_uno_DET')	6	dormire un	dormire	un	dormire	uno	VERB	DET	
('qui_qui_ADV', 'nel_in_ADP')	6	qui nel	qui	nel	qui	in	ADV	ADP	
('rende_rendere_VERB', 'felice_felice_ADJ')	6	rende felice	rende	felice	rendere	felice	VERB	ADJ	
('che_che_SCONJ', 'sapeva_sapere_VERB')	6	che sapeva	che	sapeva	che	sapere	SCONJ	VERB	
('questo_questo_DET', 'uccello_uccello_NOUN')	6	questo uccello	questo	uccello	questo	uccello	DET	NOUN	
('qualche_qualche_DET', 'tipo_tipo_NOUN')	6	qualche tipo	qualche	tipo	qualche	tipo	DET	NOUN	
('sta_stare_AUX', 'controllando_controllare_VERB')	6	sta controllando	sta	controllando	stare	controllare	AUX	VERB	
('delle_di_ADP', 'allergie_allergia_NOUN')	6	delle allergie	delle	allergie	di	allergia	ADP	NOUN	
('a_a_ADP', 'maglia_maglia_NOUN')	6	assorbita nel lavoro a maglia	a	maglia	a	maglia	ADP	NOUN	
('dovuto_dovere_AUX', 'pagare_pagare_VERB')	6	dovuto pagare	dovuto	pagare	dovere	pagare	AUX	VERB	
('va_andare_VERB', 'da_da_ADP')	6	va da	va	da	andare	da	VERB	ADP	
('fa_fare_VERB', 'quello_quello_PRON')	6	fa quello	fa	quello	fare	quello	VERB	PRON	
('mi_mi_PRON', 'guardi_guardare_VERB')	6	mi guardi	mi	guardi	mi	guardare	PRON	VERB	
('così_così_ADV', 'preoccupato_preoccupato_ADJ')	6	così preoccupato	così	preoccupato	così	preoccupato	ADV	ADJ	
('la_il_DET', 'paura_paura_NOUN')	6	la paura	la	paura	il	paura	DET	NOUN	
('neanche_neanche_ADV', 'il_il_DET')	6	neanche il	neanche	il	neanche	il	ADV	DET	
('ha_avere_AUX', 'permesso_permettere_VERB')	6	ha permesso	ha	permesso	avere	permettere	AUX	VERB	
('giocato_giocare_VERB', 'con_con_ADP')	6	giocato con	giocato	con	giocare	con	VERB	ADP	
('tu_tu_PRON', 'abbia_avere_AUX')	6	tu abbia	tu	abbia	tu	avere	PRON	AUX	
('per_per_ADP', 'aiutarli_aiutare_VERB')	6	per aiutarli	per	aiutarli	per	aiutare	ADP	VERB	
('di_di_ADP', 'rispondere_rispondere_VERB')	6	di rispondere	di	rispondere	di	rispondere	ADP	VERB	
