gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('preferisco_preferire_VERB', 'la_il_DET')	7	preferisco la	preferisco	la	preferire	il	VERB	DET	I prefer the
('la_il_DET', 'data_data_NOUN')	7	la data	la	data	il	data	DET	NOUN	the date
('suoi_suo_DET', 'voti_voto_NOUN')	7	suoi voti	suoi	voti	suo	voto	DET	NOUN	his grades
('è_essere_AUX', 'cieco_cieco_ADJ')	7	è cieco	è	cieco	essere	cieco	AUX	ADJ	is blind
('ancora_ancora_ADV', 'arrabbiato_arrabbiare_VERB')	7	ancora arrabbiato	ancora	arrabbiato	ancora	arrabbiare	ADV	VERB	still angry
('il_il_DET', 'monte_monte_NOUN')	7	il monte	il	monte	il	monte	DET	NOUN	the mountain
('che_che_SCONJ', 'questa_questo_DET')	7	che questa	che	questa	che	questo	SCONJ	DET	than this
('le_le_PRON', 'potete_potere_AUX')	7	le potete	le	potete	le	potere	PRON	AUX	you (plural) can them
('di_di_ADP', 'champagne_champagna_NOUN')	7	di champagne	di	champagne	di	champagna	ADP	NOUN	of champagne
('chiamò_chiamare_VERB', 'la_il_DET')	7	chiamò la	chiamò	la	chiamare	il	VERB	DET	called the
('lo_lo_PRON', 'porti_portare_VERB')	7	lo porti	lo	porti	lo	portare	PRON	VERB	you bring it
('è_essere_AUX', 'ben_bene_ADV')	7	è ben	è	ben	essere	bene	AUX	ADV	is well
('sarei_essere_AUX', 'felice_felice_ADJ')	7	sarei felice	sarei	felice	essere	felice	AUX	ADJ	I would be happy
('il_il_DET', 'sonno_sonno_NOUN')	7	il sonno	il	sonno	il	sonno	DET	NOUN	the sleep
('loro_loro_DET', 'compiti_compito_NOUN')	7	loro compiti	loro	compiti	loro	compito	DET	NOUN	their homework
('vide_vedere_VERB', 'il_il_DET')	7	vide il	vide	il	vedere	il	VERB	DET	saw the
('e_e_CCONJ', 'ho_avere_VERB')	7	e ho	e	ho	e	avere	CCONJ	VERB	and I have
('latte_latte_NOUN', 'è_essere_AUX')	7	latte è	latte	è	latte	essere	NOUN	AUX	milk is
('esattamente_esattamente_ADV', 'come_come_ADP')	7	esattamente come	esattamente	come	esattamente	come	ADV	ADP	exactly like
('uno_uno_DET', 'strano_strano_ADJ')	7	uno strano	uno	strano	uno	strano	DET	ADJ	a strange
('casa_casa_NOUN', 'non_non_ADV')	7	casa non	casa	non	casa	non	NOUN	ADV	house does not
('perché_perché_PRON', 'volete_volere_AUX')	7	perché volete	perché	volete	perché	volere	PRON	AUX	why do you (plural) want
('mio_mio_DET', 'problema_problema_NOUN')	7	mio problema	mio	problema	mio	problema	DET	NOUN	my problem
('tempo_tempo_NOUN', 'da_da_ADP')	7	tempo da	tempo	da	tempo	da	NOUN	ADP	time to
('sapere_sapere_VERB', 'perché_perché_SCONJ')	7	sapere perché	sapere	perché	sapere	perché	VERB	SCONJ	to know why
('a_a_ADP', 'chiedere_chiedere_VERB')	7	areste meglio a chiedere	a	chiedere	a	chiedere	ADP	VERB	you (plural) would do better to ask
('nato_nascere_VERB', 'a_a_ADP')	7	na	nato	a	nascere	a	VERB	ADP	born in
('di_di_ADP', 'guardare_guardare_VERB')	7	di guardare	di	guardare	di	guardare	ADP	VERB	to look at
('cosa_cosa_PRON', 'pensi_pensare_VERB')	7	cosa pensi	cosa	pensi	cosa	pensare	PRON	VERB	what do you think
('conoscete_conoscere_VERB', 'il_il_DET')	7	conoscete il	conoscete	il	conoscere	il	VERB	DET	you (plural) know the
('perché_perché_ADV', 'qualcuno_qualcuno_PRON')	7	perché qualcuno	perché	qualcuno	perché	qualcuno	ADV	PRON	why someone
('essere_essere_AUX', 'ricca_ricco_ADJ')	7	essere ricca	essere	ricca	essere	ricco	AUX	ADJ	to be rich (feminine)
('possiamo_potere_AUX', 'fidare_fidare_VERB')	7	possiamo fidare	possiamo	fidare	potere	fidare	AUX	VERB	we can trust
('vi_vi_PRON', 'sbagliate_sbagliato_VERB')	7	vi sbagliate	vi	sbagliate	vi	sbagliato	PRON	VERB	you (plural) are wrong
('delle_di_ADP', 'nuove_nuovo_ADJ')	7	delle nuove	delle	nuove	di	nuovo	ADP	ADJ	some new (feminine plural)
('quando_quando_SCONJ', 'si_si_PRON')	7	quando si	quando	si	quando	si	SCONJ	PRON	when one
('vi_vi_PRON', 'voglio_volere_AUX')	7	vi voglio	vi	voglio	vi	volere	PRON	AUX	I want you (plural)
('veramente_veramente_ADV', 'in_in_ADP')	7	veramente in	veramente	in	veramente	in	ADV	ADP	really in
('piaciuti_piacere_VERB', 'i_il_DET')	7		piaciuti	i	piacere	il	VERB	DET	liked the (masculine plural)
"(""l'_lo_PRON"", 'avrei_avere_AUX')"	7	l'avrei	l'	avrei	lo	avere	PRON	AUX	I would have it
('strada_strada_NOUN', 'era_essere_AUX')	7	strada era	strada	era	strada	essere	NOUN	AUX	road was
('sembra_sembrare_VERB', 'davvero_davvero_ADV')	7	sembra davvero	sembra	davvero	sembrare	davvero	VERB	ADV	really seems
('ha_avere_VERB', 'torto_torto_NOUN')	7	ha torto	ha	torto	avere	torto	VERB	NOUN	is wrong
('uomo_uomo_NOUN', 'ha_avere_VERB')	7	uomo ha	uomo	ha	uomo	avere	NOUN	VERB	man has
('acqua_acqua_NOUN', 'calda_caldo_ADJ')	7	acqua calda	acqua	calda	acqua	caldo	NOUN	ADJ	hot water
('gatta_gatta_NOUN', 'di_di_ADP')	7	gatta di	gatta	di	gatta	di	NOUN	ADP	female cat of
('di_di_ADP', 'città_città_NOUN')	7	di città	di	città	di	città	ADP	NOUN	of the city
('questo_questo_DET', 'mondo_mondo_NOUN')	7	questo mondo	questo	mondo	questo	mondo	DET	NOUN	this world
('facendo_fare_VERB', 'delle_di_ADP')	7	facendo delle	facendo	delle	fare	di	VERB	ADP	making some
('ero_essere_AUX', 'sposata_sposare_VERB')	7	ero sposata	ero	sposata	essere	sposare	AUX	VERB	I was married
('comprato_comprare_VERB', 'delle_di_ADP')	7	comprato delle	comprato	delle	comprare	di	VERB	ADP	bought some
('sono_essere_AUX', 'arrabbiato_arrabbiare_VERB')	7	sono arrabbiato	sono	arrabbiato	essere	arrabbiare	AUX	VERB	I am angry
('posso_potere_AUX', 'dirti_dire_VERB')	7	posso dirti	posso	dirti	potere	dire	AUX	VERB	I can tell you
('scelto_scegliere_VERB', 'di_di_ADP')	7	scelto di	scelto	di	scegliere	di	VERB	ADP	chosen to
"(""l'_il_DET"", 'ovvio_ovvio_NOUN')"	7	l'ovvio	l'	ovvio	il	ovvio	DET	NOUN	the obvious
('sul_su_ADP', 'tetto_tetto_NOUN')	7	sul tetto	sul	tetto	su	tetto	ADP	NOUN	on the roof
('da_da_ADP', 'caffè_caffè_NOUN')	7	da caffè	da	caffè	da	caffè	ADP	NOUN	from coffee
('che_che_PRON', 'possiamo_potere_AUX')	7	che possiamo	che	possiamo	che	potere	PRON	AUX	that we can
('se_se_SCONJ', 'solo_solo_ADV')	7	se solo	se	solo	se	solo	SCONJ	ADV	if only
"(""d'_di_ADP"", 'aiuto_aiuto_NOUN')"	7	d'aiuto	d'	aiuto	di	aiuto	ADP	NOUN	of help
('pizza_pizza_NOUN', 'con_con_ADP')	7	pizza con	pizza	con	pizza	con	NOUN	ADP	pizza with
('che_che_SCONJ', 'gli_il_DET')	7	che gli	che	gli	che	il	SCONJ	DET	that to him
('da_da_ADP', 'quale_quale_DET')	7	da quale	da	quale	da	quale	ADP	DET	from which
('su_su_ADP', 'quella_quello_DET')	7	su quella	su	quella	su	quello	ADP	DET	on that (feminine)
('una_uno_DET', 'ragazzina_ragazzino_NOUN')	7	una ragazzina	una	ragazzina	uno	ragazzino	DET	NOUN	a little girl
('lava_lavare_VERB', 'la_il_DET')	7	la	lava	la	lavare	il	VERB	DET	wash the (feminine)
('non_non_ADV', 'vorrei_volere_AUX')	7	non vorrei	non	vorrei	non	volere	ADV	AUX	I would not like
