gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('come_come_ADV', 'posso_potere_AUX')	21	come posso	come	posso	come	potere	ADV	AUX	how can I
('dove_dove_ADV', 'vive_vivere_VERB')	21	dove vive	dove	vive	dove	vivere	ADV	VERB	where does he live
('come_come_ADP', 'me_me_PRON')	21	come	come	me	come	me	ADP	PRON	like me
('questo_questo_DET', 'posto_posto_NOUN')	21	questo posto	questo	posto	questo	posto	DET	NOUN	this place
('se_se_SCONJ', 'ne_ne_PRON')	21	se ne	se	ne	se	ne	SCONJ	PRON	if of it
('sul_su_ADP', 'treno_treno_NOUN')	21	sul treno	sul	treno	su	treno	ADP	NOUN	on the train
('si_si_PRON', 'stanno_stare_AUX')	21	si stanno	si	stanno	si	stare	PRON	AUX	they are
('se_se_PRON', 'stessa_stesso_ADJ')	21	se stessa	se	stessa	se	stesso	PRON	ADJ	herself
('con_con_ADP', 'quello_quello_PRON')	21	con quello	con	quello	con	quello	ADP	PRON	with that
('un_uno_DET', 'figlio_figlio_NOUN')	21	un figlio	un	figlio	uno	figlio	DET	NOUN	a son
('una_uno_DET', 'moglie_moglie_NOUN')	21	una moglie	una	moglie	uno	moglie	DET	NOUN	a wife
('ha_avere_AUX', 'vista_vedere_VERB')	21	ha vista	ha	vista	avere	vedere	AUX	VERB	has seen
('ha_avere_AUX', 'consigliato_consigliare_VERB')	21	ha consigliato	ha	consigliato	avere	consigliare	AUX	VERB	has advised
('vedere_vedere_VERB', 'un_uno_DET')	21	vedere un	vedere	un	vedere	uno	VERB	DET	to see a
('sto_essere_AUX', 'sentendo_sentire_VERB')	21	sto sentendo	sto	sentendo	essere	sentire	AUX	VERB	I am hearing
('molto_molto_ADV', 'felici_felice_ADJ')	21	molto felici	molto	felici	molto	felice	ADV	ADJ	very happy
('questo_questo_PRON', 'sia_essere_AUX')	21	questo sia	questo	sia	questo	essere	PRON	AUX	this be
('fuori_fuori_ADV', 'da_da_ADP')	21	fuori da	fuori	da	fuori	da	ADV	ADP	outside of
('finché_finché_SCONJ', 'non_non_ADV')	21	finché non	finché	non	finché	non	SCONJ	ADV	until
('il_il_DET', 'tedesco_tedesco_NOUN')	21	il tedesco	il	tedesco	il	tedesco	DET	NOUN	the German
('stava_stare_AUX', 'facendo_fare_VERB')	21	stava facendo	stava	facendo	stare	fare	AUX	VERB	was doing
('riuscito_riuscire_VERB', 'a_a_ADP')	21	riuscito a	riuscito	a	riuscire	a	VERB	ADP	managed to
('era_essere_AUX', 'qui_qui_ADV')	21	era qui	era	qui	essere	qui	AUX	ADV	was here
('dispiace_dispiacere_VERB', 'di_di_ADP')	21	di	dispiace	di	dispiacere	di	VERB	ADP	of
('pensavo_pensare_VERB', 'fosse_essere_AUX')	21	pensavo fosse	pensavo	fosse	pensare	essere	VERB	AUX	I thought it was
('sia_essere_AUX', 'ancora_ancora_ADV')	21	sia ancora	sia	ancora	essere	ancora	AUX	ADV	is still
('a_a_ADP', 'carte_carta_NOUN')	21	a carte	a	carte	a	carta	ADP	NOUN	at cards
('sembrava_sembrare_VERB', 'che_che_SCONJ')	21	sembrava che	sembrava	che	sembrare	che	VERB	SCONJ	it seemed that
('vivere_vivere_VERB', 'con_con_ADP')	21	vivere con	vivere	con	vivere	con	VERB	ADP	to live with
('dirò_dire_VERB', 'a_a_ADP')	21	dirò a	dirò	a	dire	a	VERB	ADP	I will tell
('ama_amare_VERB', 'il_il_DET')	21	ama il	ama	il	amare	il	VERB	DET	loves the
('temo_temere_VERB', 'che_che_SCONJ')	21	temo che	temo	che	temere	che	VERB	SCONJ	I fear that
('felice_felice_ADJ', 'qui_qui_ADV')	21	felice qui	felice	qui	felice	qui	ADJ	ADV	happy here
('in_in_ADP', 'silenzio_silenzio_NOUN')	21	in silenzio	in	silenzio	in	silenzio	ADP	NOUN	in silence
('ha_avere_AUX', 'fatta_fare_VERB')	21	ha fatta	ha	fatta	avere	fare	AUX	VERB	has made (feminine)
('è_essere_AUX', 'brava_bravo_ADJ')	21	è brava	è	brava	essere	bravo	AUX	ADJ	is good (feminine)
('persona_persona_NOUN', 'molto_molto_ADV')	21	persona molto	persona	molto	persona	molto	NOUN	ADV	very person
('avrei_avere_AUX', 'potuto_potere_AUX')	21	avrei potuto	avrei	potuto	avere	potere	AUX	AUX	I could have
('qui_qui_ADV', 'dentro_dentro_ADV')	21	qui dentro	qui	dentro	qui	dentro	ADV	ADV	in here
('andrà_andare_VERB', 'a_a_ADP')	21	a	andrà	a	andare	a	VERB	ADP	he will go to
('lavoro_lavoro_NOUN', 'per_per_ADP')	21	lavoro per	lavoro	per	lavoro	per	NOUN	ADP	I work for
('essere_essere_AUX', 'da_da_ADP')	21	essere da	essere	da	essere	da	AUX	ADP	to be from
('il_il_DET', 'tavolo_tavolo_NOUN')	21	il tavolo	il	tavolo	il	tavolo	DET	NOUN	the table
('lei_in_ADP', 'conosce_conoscere_VERB')	21	lei conosce	lei	conosce	in	conoscere	ADP	VERB	she knows
('per_per_ADP', 'parlare_parlare_VERB')	21	per parlare	per	parlare	per	parlare	ADP	VERB	to talk
('non_non_ADV', 'credo_credere_VERB')	21	non credo	non	credo	non	credere	ADV	VERB	I do not think
('visto_vedere_VERB', 'una_uno_DET')	21	visto una	visto	una	vedere	uno	VERB	DET	seen a (feminine)
('lo_lo_PRON', 'dovrebbe_dovere_AUX')	21	lo dovrebbe	lo	dovrebbe	lo	dovere	PRON	AUX	should it
('della_di_ADP', 'città_città_NOUN')	21	della città	della	città	di	città	ADP	NOUN	of the city
('delle_di_ADP', 'mele_mela_NOUN')	21	delle mele	delle	mele	di	mela	ADP	NOUN	of the apples
('il_il_DET', 'gelato_gelato_NOUN')	21	il gelato	il	gelato	il	gelato	DET	NOUN	the ice cream
('camera_camera_NOUN', 'da_da_ADP')	21	camera da	camera	da	camera	da	NOUN	ADP	room for
('paura_paura_NOUN', 'del_di_ADP')	21	paura del	paura	del	paura	di	NOUN	ADP	fear of the (masculine)
('conosce_conoscere_VERB', 'il_il_DET')	21	conosce il	conosce	il	conoscere	il	VERB	DET	knows the
('libro_libro_NOUN', 'di_di_ADP')	21	libro di	libro	di	libro	di	NOUN	ADP	book of
('molto_molto_ADV', 'divertente_divertente_ADJ')	21	molto divertente	molto	divertente	molto	divertente	ADV	ADJ	very fun
('una_uno_PRON', 'delle_di_ADP')	21	una delle	una	delle	uno	di	PRON	ADP	one of the (feminine plural)
('per_per_ADP', 'quanto_quanto_DET')	21	per quanto	per	quanto	per	quanto	ADP	DET	as far as
('mia_mio_DET', 'mamma_mamma_NOUN')	21	mia mamma	mia	mamma	mio	mamma	DET	NOUN	my mom
"(""di'_dire_ADP"", 'loro_loro_PRON')"	21	di' loro	di'	loro	dire	loro	ADP	PRON	tell them
('a_a_ADP', 'sentire_sentire_VERB')	21	a sentire	a	sentire	a	sentire	ADP	VERB	to hear
('detto_dire_VERB', 'niente_niente_PRON')	21	detto niente	detto	niente	dire	niente	VERB	PRON	said nothing
('chiesto_chiedere_VERB', 'se_se_SCONJ')	21	chiesto se	chiesto	se	chiedere	se	VERB	SCONJ	asked if
('ho_avere_VERB', 'tempo_tempo_NOUN')	21	ho tempo	ho	tempo	avere	tempo	VERB	NOUN	I have time
('ho_avere_AUX', 'bevuto_bere_VERB')	21	ho bevuto	ho	bevuto	avere	bere	AUX	VERB	I drank
('la_la_PRON', 'sto_essere_AUX')	21	la sto	la	sto	la	essere	PRON	AUX	I am it (feminine)
('troppo_troppo_ADV', 'tardi_tardi_ADV')	21	troppo tardi	troppo	tardi	troppo	tardi	ADV	ADV	too late
('cosa_cosa_NOUN', 'per_per_ADP')	21	cosa per	cosa	per	cosa	per	NOUN	ADP	thing for
('quella_quello_DET', 'donna_donna_NOUN')	21	quella donna	quella	donna	quello	donna	DET	NOUN	that woman
('piace_piacere_VERB', 'fare_fare_VERB')	21	piace fare	piace	fare	piacere	fare	VERB	VERB	likes doing
('vostra_vostro_DET', 'madre_madre_NOUN')	21	vostra madre	vostra	madre	vostro	madre	DET	NOUN	your (you (plural)) mother
('stato_essere_AUX', 'il_il_DET')	21	stato il	stato	il	essere	il	AUX	DET	been the
('questa_questo_DET', 'estate_estate_NOUN')	21	questa estate	questa	estate	questo	estate	DET	NOUN	this summer
('una_uno_DET', 'penna_penna_NOUN')	21	una penna	una	penna	uno	penna	DET	NOUN	a pen
('che_che_SCONJ', 'noi_noi_PRON')	21	che noi	che	noi	che	noi	SCONJ	PRON	that we
('fece_fare_VERB', 'una_uno_DET')	21	fece una	fece	una	fare	uno	VERB	DET	made a
"(""quell'_quello_DET"", 'uomo_uomo_NOUN')"	21	quell'uomo	quell'	uomo	quello	uomo	DET	NOUN	that man
('ha_avere_AUX', 'giocato_giocare_VERB')	21	ha giocato	ha	giocato	avere	giocare	AUX	VERB	played
('chi_chi_PRON', 'le_le_PRON')	21	chi le	chi	le	chi	le	PRON	PRON	who her
('venuto_venire_VERB', 'qui_qui_ADV')	21	venuto qui	venuto	qui	venire	qui	VERB	ADV	came here
('aiutare_aiutare_VERB', 'a_a_ADP')	21	a	aiutare	a	aiutare	a	VERB	ADP	to help to
('vinto_vincere_VERB', 'la_il_DET')	21	vinto la	vinto	la	vincere	il	VERB	DET	won the (feminine)
('rubato_rubare_VERB', 'il_il_DET')	21	rubato il	rubato	il	rubare	il	VERB	DET	stole the
('dello_di_ADP', 'zucchero_zucchero_NOUN')	21	dello zucchero	dello	zucchero	di	zucchero	ADP	NOUN	some sugar
('già_già_ADV', 'fatto_fare_VERB')	21	già fatto	già	fatto	già	fare	ADV	VERB	already done
('madre_madre_NOUN', 'è_essere_AUX')	21	madre è	madre	è	madre	essere	NOUN	AUX	mother is
('il_il_DET', 'meglio_meglio_NOUN')	21	il meglio	il	meglio	il	meglio	DET	NOUN	the best
('sentito_sentire_VERB', 'dire_dire_VERB')	21	sentito dire	sentito	dire	sentire	dire	VERB	VERB	heard said
('suo_suo_DET', 'zio_zio_NOUN')	21	suo zio	suo	zio	suo	zio	DET	NOUN	his; her uncle
('questo_questo_DET', 'problema_problema_NOUN')	21	questo problema	questo	problema	questo	problema	DET	NOUN	this problem
('è_essere_AUX', 'completamente_completamente_ADV')	21	è completamente	è	completamente	essere	completamente	AUX	ADV	is completely
('mi_mi_PRON', 'potete_potere_AUX')	21	mi potete	mi	potete	mi	potere	PRON	AUX	you (plural) can me
('la_il_DET', 'faccia_faccia_NOUN')	21	la faccia	la	faccia	il	faccia	DET	NOUN	the face
('stato_essere_AUX', 'molto_molto_ADV')	21	stato molto	stato	molto	essere	molto	AUX	ADV	been very
('so_sapere_VERB', 'chi_chi_PRON')	21	so chi	so	chi	sapere	chi	VERB	PRON	I know who
('mai_mai_ADV', 'avuto_avere_VERB')	21	mai avuto	mai	avuto	mai	avere	ADV	VERB	never had
('in_in_ADP', 'tempo_tempo_NOUN')	21	in tempo	in	tempo	in	tempo	ADP	NOUN	on time
"(""cos'_cos'_PRON"", 'hai_avere_AUX')"	21	cos'hai	cos'	hai	cos'	avere	PRON	AUX	what do you have
('ho_avere_AUX', 'scordato_scordare_VERB')	21	ho scordato	ho	scordato	avere	scordare	AUX	VERB	I forgot
('contro_contro_ADP', 'il_il_DET')	21	contro il	contro	il	contro	il	ADP	DET	against the
