gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('già_già_ADV', 'finito_finire_VERB')	19	già finito	già	finito	già	finire	ADV	VERB	
('promise_promettere_VERB', 'che_che_SCONJ')	19	promise che	promise	che	promettere	che	VERB	SCONJ	
('suo_suo_DET', 'numero_numero_NOUN')	19	suo numero	suo	numero	suo	numero	DET	NOUN	
('è_essere_AUX', 'arrivata_arrivare_VERB')	19	è arrivata	è	arrivata	essere	arrivare	AUX	VERB	
('sta_stare_AUX', 'preparando_preparare_VERB')	19	sta preparando	sta	preparando	stare	preparare	AUX	VERB	
('in_in_ADP', 'ospedale_ospedale_NOUN')	19	in ospedale	in	ospedale	in	ospedale	ADP	NOUN	
('avere_avere_VERB', 'paura_paura_NOUN')	19	avere paura	avere	paura	avere	paura	VERB	NOUN	
('un_uno_DET', 'angelo_angelo_NOUN')	19	un angelo	un	angelo	uno	angelo	DET	NOUN	
('il_il_DET', 'benvenuto_benvenuto_NOUN')	19	il benvenuto	il	benvenuto	il	benvenuto	DET	NOUN	
('auto_auto_NOUN', 'di_di_ADP')	19	auto di	auto	di	auto	di	NOUN	ADP	
('a_a_ADP', 'tutti_tutto_DET')	19	a tutti	a	tutti	a	tutto	ADP	DET	
('chiamato_chiamare_VERB', 'il_il_DET')	19	chiamato il	chiamato	il	chiamare	il	VERB	DET	
('dica_dire_VERB', 'loro_loro_PRON')	19	dica loro	dica	loro	dire	loro	VERB	PRON	
('i_il_DET', 'prezzi_prezzo_NOUN')	19	i prezzi	i	prezzi	il	prezzo	DET	NOUN	
('madre_madre_NOUN', 'di_di_ADP')	19	madre di	madre	di	madre	di	NOUN	ADP	
('cosa_cosa_PRON', 'mi_mi_PRON')	19	cosa mi	cosa	mi	cosa	mi	PRON	PRON	
('siamo_essere_AUX', 'qui_qui_ADV')	19	siamo qui	siamo	qui	essere	qui	AUX	ADV	
('hanno_avere_VERB', 'un_uno_DET')	19	hanno un	hanno	un	avere	uno	VERB	DET	
