gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('computer_computer_NOUN', 'di_di_ADP')	8	computer di	computer	di	computer	di	NOUN	ADP	
('costruito_costruire_VERB', 'una_uno_DET')	8	costruito una	costruito	una	costruire	uno	VERB	DET	
('di_di_ADP', 'dare_dare_VERB')	8	di dare	di	dare	di	dare	ADP	VERB	
('hanno_avere_VERB', 'le_il_DET')	8	hanno le	hanno	le	avere	il	VERB	DET	
('io_io_PRON', 'diedi_dare_VERB')	8	io diedi	io	diedi	io	dare	PRON	VERB	
('mai_mai_ADV', 'fare_fare_VERB')	8	mai fare	mai	fare	mai	fare	ADV	VERB	
('ho_avere_AUX', 'trovata_trovare_VERB')	8	ho trovata	ho	trovata	avere	trovare	AUX	VERB	
('la_il_DET', 'vigilia_vigilia_NOUN')	8	la vigilia	la	vigilia	il	vigilia	DET	NOUN	
('qui_qui_ADV', 'e_e_CCONJ')	8		qui	e	qui	e	ADV	CCONJ	
('il_il_DET', 'proprietario_proprietario_NOUN')	8	il proprietario	il	proprietario	il	proprietario	DET	NOUN	
('so_sapere_VERB', 'già_già_ADV')	8	so già	so	già	sapere	già	VERB	ADV	
('giorni_giorno_NOUN', 'fa_fa_ADV')	8	giorni fa	giorni	fa	giorno	fa	NOUN	ADV	
('era_essere_AUX', 'infelice_infelice_ADJ')	8	era infelice	era	infelice	essere	infelice	AUX	ADJ	
('una_uno_DET', 'coppia_coppia_NOUN')	8	una coppia	una	coppia	uno	coppia	DET	NOUN	
('in_in_ADP', 'frigo_frigo_NOUN')	8	in frigo	in	frigo	in	frigo	ADP	NOUN	
('libri_libro_NOUN', 'da_da_ADP')	8	libri da	libri	da	libro	da	NOUN	ADP	
('farlo_fare_VERB', 'adesso_adesso_ADV')	8	farlo adesso	farlo	adesso	fare	adesso	VERB	ADV	
('era_essere_AUX', 'già_già_ADV')	8	era già	era	già	essere	già	AUX	ADV	
('in_in_ADP', 'faccia_faccia_NOUN')	8	in faccia	in	faccia	in	faccia	ADP	NOUN	
('grande_grande_ADJ', 'fan_fan_NOUN')	8	grande fan	grande	fan	grande	fan	ADJ	NOUN	
('potrebbe_potere_AUX', 'fare_fare_VERB')	8	potrebbe fare	potrebbe	fare	potere	fare	AUX	VERB	
('stiamo_stare_AUX', 'lavorando_lavorare_VERB')	8	stiamo lavorando	stiamo	lavorando	stare	lavorare	AUX	VERB	
('al_a_ADP', 'lago_lago_NOUN')	8	al lago	al	lago	a	lago	ADP	NOUN	
('qualche_qualche_DET', 'ora_ora_NOUN')	8	qualche ora	qualche	ora	qualche	ora	DET	NOUN	
('vigilia_vigilia_NOUN', 'di_di_ADP')	8	vigilia di	vigilia	di	vigilia	di	NOUN	ADP	
('fare_fare_VERB', 'di_di_ADP')	8	fare di	fare	di	fare	di	VERB	ADP	
('perché_perché_ADV', 'a_a_ADP')	8	perché a	perché	a	perché	a	ADV	ADP	
('per_per_ADP', 'prendere_prendere_VERB')	8	per prendere	per	prendere	per	prendere	ADP	VERB	
('cena_cena_NOUN', 'per_per_ADP')	8	cena per	cena	per	cena	per	NOUN	ADP	
('amici_amico_NOUN', 'a_a_ADP')	8		amici	a	amico	a	NOUN	ADP	
('trovò_trovare_VERB', 'una_uno_DET')	8	trovò una	trovò	una	trovare	uno	VERB	DET	
('altra_altro_ADJ', 'occasione_occasione_NOUN')	8	altra occasione	altra	occasione	altro	occasione	ADJ	NOUN	
('visitare_visitare_VERB', 'il_il_DET')	8	visitare il	visitare	il	visitare	il	VERB	DET	
('ballare_ballare_VERB', 'con_con_ADP')	8	ballare con	ballare	con	ballare	con	VERB	ADP	
('molto_molto_ADV', 'arrabbiata_arrabbiato_ADJ')	8	molto arrabbiata	molto	arrabbiata	molto	arrabbiato	ADV	ADJ	
('lavora_lavorare_VERB', 'per_per_ADP')	8	lavora per	lavora	per	lavorare	per	VERB	ADP	
('apri_aprire_VERB', 'la_il_DET')	8	apri la	apri	la	aprire	il	VERB	DET	
('il_il_DET', 'fiato_fiato_NOUN')	8	il fiato	il	fiato	il	fiato	DET	NOUN	
('le_le_PRON', 'voglio_volere_VERB')	8	le voglio	le	voglio	le	volere	PRON	VERB	
('più_più_ADV', 'velocemente_velocemente_ADV')	8	più velocemente	più	velocemente	più	velocemente	ADV	ADV	
('di_di_ADP', 'chiunque_chiunque_PRON')	8	di chiunque	di	chiunque	di	chiunque	ADP	PRON	
