gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('vorrei_volere_AUX', 'mangiare_mangiare_VERB')	5	vorrei mangiare	vorrei	mangiare	volere	mangiare	AUX	VERB	I would like to eat
('in_in_ADP', 'soffitta_soffitta_NOUN')	5	in soffitta	in	soffitta	in	soffitta	ADP	NOUN	in the attic
('invidio_invidere_VERB', 'la_il_DET')	5	invidio la	invidio	la	invidere	il	VERB	DET	I envy her
('studia_studiare_VERB', 'francese_francese_ADJ')	5	studia francese	studia	francese	studiare	francese	VERB	ADJ	studies French
('felice_felice_ADJ', 'compleanno_compleanno_NOUN')	5	felice compleanno	felice	compleanno	felice	compleanno	ADJ	NOUN	happy birthday
('rapidamente_rapidamente_ADV', 'la_il_DET')	5	rapidamente la	rapidamente	la	rapidamente	il	ADV	DET	quickly her
('troppo_troppo_ADV', 'rapidamente_rapidamente_ADV')	5	troppo rapidamente	troppo	rapidamente	troppo	rapidamente	ADV	ADV	too quickly
('quale_quale_DET', 'cappello_cappello_NOUN')	5	quale cappello	quale	cappello	quale	cappello	DET	NOUN	which hat
('nel_in_ADP', 'villaggio_villaggio_NOUN')	5	nel villaggio	nel	villaggio	in	villaggio	ADP	NOUN	in the village
('importa_importare_VERB', 'quello_quello_PRON')	5	importa quello	importa	quello	importare	quello	VERB	PRON	that matters
('sempre_sempre_ADV', 'una_uno_DET')	5	sempre una	sempre	una	sempre	uno	ADV	DET	always a
('devi_dovere_AUX', 'parlare_parlare_VERB')	5	devi parlare	devi	parlare	dovere	parlare	AUX	VERB	you must speak
('i_il_DET', 'costi_costo_NOUN')	5	i costi	i	costi	il	costo	DET	NOUN	the costs
('ancora_ancora_ADV', 'piuttosto_piuttosto_ADV')	5	ancora piuttosto	ancora	piuttosto	ancora	piuttosto	ADV	ADV	still rather
('suo_suo_DET', 'turno_turno_NOUN')	5	suo turno	suo	turno	suo	turno	DET	NOUN	his turn; her (masculine) turn
"('bevendo_bere_VERB', ""dell'_di_ADP"")"	5	bevendo dell'	bevendo	dell'	bere	di	VERB	ADP	drinking some (before a vowel)
('sarei_essere_AUX', 'stato_essere_AUX')	5	sarei stato	sarei	stato	essere	essere	AUX	AUX	I would have been
('il_il_DET', 'pacco_pacco_NOUN')	5	il pacco	il	pacco	il	pacco	DET	NOUN	the package
('sprecando_sprecare_VERB', 'il_il_DET')	5	sprecando il	sprecando	il	sprecare	il	VERB	DET	wasting the
('divorziato_divorziare_VERB', 'da_da_ADP')	5	divorziato da	divorziato	da	divorziare	da	VERB	ADP	divorced from
('anni_anno_NOUN', 'di_di_ADP')	5	anni di	anni	di	anno	di	NOUN	ADP	years of
('unica_unico_ADJ', 'speranza_speranza_NOUN')	5	unica speranza	unica	speranza	unico	speranza	ADJ	NOUN	only hope
('promettimi_promettimare_VERB', 'che_che_SCONJ')	5	promettimi che	promettimi	che	promettimare	che	VERB	SCONJ	promise me that
('davvero_davvero_ADV', 'aiutare_aiutare_VERB')	5	davvero aiutare	davvero	aiutare	davvero	aiutare	ADV	VERB	really help
('voglio_volere_AUX', 'stare_stare_VERB')	5	voglio stare	voglio	stare	volere	stare	AUX	VERB	I want to stay
('ci_ci_PRON', 'aiuterebbe_aiutare_VERB')	5	ci aiuterebbe	ci	aiuterebbe	ci	aiutare	PRON	VERB	would help us
"(""un'_uno_DET"", 'esperienza_esperienza_NOUN')"	5	un'esperienza	un'	esperienza	uno	esperienza	DET	NOUN	an experience
('chi_chi_PRON', 'vuole_volere_VERB')	5	chi vuole	chi	vuole	chi	volere	PRON	VERB	who wants
"('dichiarando_dichiarare_VERB', ""l'_il_DET"")"	5	dichiarando l'	dichiarando	l'	dichiarare	il	VERB	DET	declaring the (before a vowel)
('sua_suo_DET', 'carta_carta_NOUN')	5	sua carta	sua	carta	suo	carta	DET	NOUN	his (feminine) card; her card
('impegnato_impegnare_VERB', 'con_con_ADP')	5	impegnato con	impegnato	con	impegnare	con	VERB	ADP	involved with
('da_da_ADP', 'chi_chi_PRON')	5	da chi	da	chi	da	chi	ADP	PRON	by whom
('più_più_ADV', 'ricco_ricco_ADJ')	5	più ricco	più	ricco	più	ricco	ADV	ADJ	richer
('di_di_ADP', 'vetro_vetro_NOUN')	5	di vetro	di	vetro	di	vetro	ADP	NOUN	of glass
('sono_essere_AUX', 'queste_questo_DET')	5	sono queste	sono	queste	essere	questo	AUX	DET	these are
('pronte_pronto_ADJ', 'ad_a_ADP')	5	pronte ad	pronte	ad	pronto	a	ADJ	ADP	ready to
('quanto_quanto_PRON', 'vi_vi_PRON')	5	quanto vi	quanto	vi	quanto	vi	PRON	PRON	how much you (plural)
