gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('era_essere_AUX', 'davvero_davvero_ADV')	31	era davvero	era	davvero	essere	davvero	AUX	ADV	
('un_uno_DET', 'bambino_bambino_NOUN')	31	un bambino	un	bambino	uno	bambino	DET	NOUN	
('non_non_ADV', 'dovete_dovere_AUX')	31	non dovete	non	dovete	non	dovere	ADV	AUX	
('ho_avere_AUX', 'cercato_cercare_VERB')	31	ho cercato	ho	cercato	avere	cercare	AUX	VERB	
('a_a_ADP', 'dire_dire_VERB')	31	a dire	a	dire	a	dire	ADP	VERB	
('in_in_ADP', 'autobus_autobus_NOUN')	31	in autobus	in	autobus	in	autobus	ADP	NOUN	
('essere_essere_AUX', 'il_il_DET')	31	essere il	essere	il	essere	il	AUX	DET	
('ha_avere_AUX', 'guardato_guardare_VERB')	31	ha guardato	ha	guardato	avere	guardare	AUX	VERB	
('del_di_ADP', 'denaro_denaro_NOUN')	31	del denaro	del	denaro	di	denaro	ADP	NOUN	
('a_a_ADP', 'trovarlo_trovare_VERB')	31	a trovarlo	a	trovarlo	a	trovare	ADP	VERB	
('qualcuno_qualcuno_PRON', 'che_che_PRON')	31	qualcuno che	qualcuno	che	qualcuno	che	PRON	PRON	
('guardare_guardare_VERB', 'la_il_DET')	31	guardare la	guardare	la	guardare	il	VERB	DET	
('ho_avere_AUX', 'letto_leggere_VERB')	31	ho letto	ho	letto	avere	leggere	AUX	VERB	
('loro_loro_PRON', 'erano_essere_AUX')	31	loro erano	loro	erano	loro	essere	PRON	AUX	
('da_da_ADP', 'solo_solo_ADV')	31	da solo	da	solo	da	solo	ADP	ADV	
('se_se_SCONJ', 'lo_lo_PRON')	31	se lo	se	lo	se	lo	SCONJ	PRON	
('piace_piacere_VERB', 'molto_molto_ADV')	31	piace molto	piace	molto	piacere	molto	VERB	ADV	
('di_di_ADP', 'testa_testa_NOUN')	31	di testa	di	testa	di	testa	ADP	NOUN	
"(""l'_il_DET"", 'unico_unico_ADJ')"	31	l'unico	l'	unico	il	unico	DET	ADJ	
('ho_avere_AUX', 'imparato_imparare_VERB')	31	ho imparato	ho	imparato	avere	imparare	AUX	VERB	
('lo_lo_PRON', 'avrebbe_avere_AUX')	31	lo avrebbe	lo	avrebbe	lo	avere	PRON	AUX	
('casa_casa_NOUN', 'da_da_ADP')	31	casa da	casa	da	casa	da	NOUN	ADP	
('è_essere_AUX', 'probabile_probabile_ADJ')	31	è probabile	è	probabile	essere	probabile	AUX	ADJ	
('mi_mi_PRON', 'chiamo_chiamare_VERB')	31	mi chiamo	mi	chiamo	mi	chiamare	PRON	VERB	
('le_il_DET', 'nostre_nostro_DET')	31	le nostre	le	nostre	il	nostro	DET	DET	
('odio_odiare_VERB', 'la_il_DET')	31	odio la	odio	la	odiare	il	VERB	DET	
('casa_casa_NOUN', 'sua_suo_DET')	31	casa sua	casa	sua	casa	suo	NOUN	DET	
('sia_essere_AUX', 'una_uno_DET')	31	sia una	sia	una	essere	uno	AUX	DET	
('venire_venire_VERB', 'a_a_ADP')	31		venire	a	venire	a	VERB	ADP	
('sarà_essere_AUX', 'in_in_ADP')	31	sarà in	sarà	in	essere	in	AUX	ADP	
('con_con_ADP', 'sua_suo_DET')	31	con sua	con	sua	con	suo	ADP	DET	
