gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('giuro_giurare_VERB', 'che_che_SCONJ')	7	giuro che	giuro	che	giurare	che	VERB	SCONJ	I swear that
('grande_grande_ADJ', 'per_per_ADP')	7	grande per	grande	per	grande	per	ADJ	ADP	great for
('siamo_essere_AUX', 'davvero_davvero_ADV')	7	siamo davvero	siamo	davvero	essere	davvero	AUX	ADV	we really are
('un_uno_DET', 'aereo_aereo_NOUN')	7	un aereo	un	aereo	uno	aereo	DET	NOUN	an airplane
('credo_credere_VERB', 'a_a_ADP')	7	credo a	credo	a	credere	a	VERB	ADP	I believe in
('a_a_ADP', 'ogni_ogni_DET')	7	a pensare troppo a ogni	a	ogni	a	ogni	ADP	DET	to think too much about every
('non_non_ADV', 'provare_provare_VERB')	7	non provare	non	provare	non	provare	ADV	VERB	do not try
('parla_parlare_VERB', 'come_come_ADP')	7	parla come	parla	come	parlare	come	VERB	ADP	speaks like
('sta_stare_VERB', 'molto_molto_ADV')	7	sta molto	sta	molto	stare	molto	VERB	ADV	is very
('che_che_PRON', 'volete_volere_VERB')	7	che volete	che	volete	che	volere	PRON	VERB	what you (plural) want
('è_essere_AUX', 'iniziata_iniziare_VERB')	7	è iniziata	è	iniziata	essere	iniziare	AUX	VERB	has started
('lo_il_DET', 'yogurt_yogurt_NOUN')	7	lo yogurt	lo	yogurt	il	yogurt	DET	NOUN	the yogurt
('voglio_volere_VERB', 'nella_in_ADP')	7	voglio nella	voglio	nella	volere	in	VERB	ADP	I want in the (feminine)
('una_uno_DET', 'cittadina_cittadina_NOUN')	7	una cittadina	una	cittadina	uno	cittadina	DET	NOUN	a small town (feminine)
('perché_perché_PRON', 'dovremmo_dovere_AUX')	7	perché dovremmo	perché	dovremmo	perché	dovere	PRON	AUX	why should we
('quelle_quello_PRON', 'sono_essere_AUX')	7	quelle sono	quelle	sono	quello	essere	PRON	AUX	those are (feminine)
('era_essere_AUX', 'curioso_curioso_ADJ')	7	era curioso	era	curioso	essere	curioso	AUX	ADJ	he was curious
('parola_parola_NOUN', 'per_per_ADP')	7	parola per	parola	per	parola	per	NOUN	ADP	word for
"(""l'_il_DET"", 'esercito_esercito_NOUN')"	7	l'esercito	l'	esercito	il	esercito	DET	NOUN	the army (before a vowel)
('un_uno_DET', 'robot_robot_NOUN')	7	un robot	un	robot	uno	robot	DET	NOUN	a robot
('morte_morte_NOUN', 'è_essere_AUX')	7	morte è	morte	è	morte	essere	NOUN	AUX	death is
('sono_essere_AUX', 'riuscita_riuscire_VERB')	7	sono riuscita	sono	riuscita	essere	riuscire	AUX	VERB	I managed (feminine)
('sorpresa_sorpresa_NOUN', 'per_per_ADP')	7	sorpresa per	sorpresa	per	sorpresa	per	NOUN	ADP	surprise for
('una_uno_DET', 'scrivania_scrivania_NOUN')	7	una scrivania	una	scrivania	uno	scrivania	DET	NOUN	a desk
('appassionato_appassionato_NOUN', 'di_di_ADP')	7	appassionato di	appassionato	di	appassionato	di	NOUN	ADP	passionate about
('restare_restare_VERB', 'in_in_ADP')	7	restare in	restare	in	restare	in	VERB	ADP	stay in
('scatola_scatola_NOUN', 'di_di_ADP')	7	scatola di	scatola	di	scatola	di	NOUN	ADP	box of
('lo_lo_PRON', 'fate_fare_VERB')	7	lo fate	lo	fate	lo	fare	PRON	VERB	you (plural) do it
('suo_suo_DET', 'latte_latte_NOUN')	7	suo latte	suo	latte	suo	latte	DET	NOUN	his; her milk (masculine)
('una_uno_DET', 'sorella_sorella_NOUN')	7	una sorella	una	sorella	uno	sorella	DET	NOUN	a sister
('hanno_avere_AUX', 'venduto_vendere_VERB')	7	hanno venduto	hanno	venduto	avere	vendere	AUX	VERB	they sold
('tu_tu_PRON', 'le_le_PRON')	7	tu le	tu	le	tu	le	PRON	PRON	you them
('lascerò_lasciare_VERB', 'da_da_ADP')	7	lascerò da	lascerò	da	lasciare	da	VERB	ADP	I will leave from
('mi_mi_PRON', 'odiano_odiare_VERB')	7	mie ex mogli mi odiano	mi	odiano	mi	odiare	PRON	VERB	my ex-wives hate me
('avere_avere_VERB', 'fame_fame_NOUN')	7	avere fame	avere	fame	avere	fame	VERB	NOUN	to be hungry
('di_di_ADP', 'tutte_tutto_DET')	7	di tutte	di	tutte	di	tutto	ADP	DET	of all (feminine plural)
