gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('non_non_ADV', 'mangi_mangiare_VERB')	12	non mangi	non	mangi	non	mangiare	ADV	VERB	
('dei_di_ADP', 'tuoi_tuo_DET')	12	dei tuoi	dei	tuoi	di	tuo	ADP	DET	
('ha_avere_VERB', 'qualche_qualche_DET')	12	ha qualche	ha	qualche	avere	qualche	VERB	DET	
('tutto_tutto_PRON', 'su_su_ADP')	12	tutto su	tutto	su	tutto	su	PRON	ADP	
('sono_essere_AUX', 'contento_contento_ADJ')	12	sono contento	sono	contento	essere	contento	AUX	ADJ	
('loro_loro_PRON', 'ci_ci_PRON')	12	loro ci	loro	ci	loro	ci	PRON	PRON	
('temo_temere_VERB', 'di_di_ADP')	12	temo di	temo	di	temere	di	VERB	ADP	
('mia_mio_DET', 'lingua_lingua_NOUN')	12	mia lingua	mia	lingua	mio	lingua	DET	NOUN	
('un_uno_DET', 'cattivo_cattivo_ADJ')	12	un cattivo	un	cattivo	uno	cattivo	DET	ADJ	
('mia_mio_DET', 'chiave_chiave_NOUN')	12	mia chiave	mia	chiave	mio	chiave	DET	NOUN	
('amiche_amico_NOUN', 'a_a_ADP')	12		amiche	a	amico	a	NOUN	ADP	
('ha_avere_AUX', 'pulito_pulito_VERB')	12	ha pulito	ha	pulito	avere	pulito	AUX	VERB	
('queste_questo_DET', 'cose_cosa_NOUN')	12	queste cose	queste	cose	questo	cosa	DET	NOUN	
('è_essere_AUX', 'spesso_spesso_ADV')	12	è spesso	è	spesso	essere	spesso	AUX	ADV	
('tu_tu_PRON', 'e_e_CCONJ')	12	tu e	tu	e	tu	e	PRON	CCONJ	
('libero_libero_ADJ', 'di_di_ADP')	12	libero di	libero	di	libero	di	ADJ	ADP	
('è_essere_AUX', 'bianca_bianco_ADJ')	12	è bianca	è	bianca	essere	bianco	AUX	ADJ	
('si_si_PRON', 'ruppe_rompere_VERB')	12	si ruppe	si	ruppe	si	rompere	PRON	VERB	
('ti_ti_PRON', 'hanno_avere_AUX')	12	ti hanno	ti	hanno	ti	avere	PRON	AUX	
('troppo_troppo_ADV', 'seriamente_seriamente_ADV')	12	troppo seriamente	troppo	seriamente	troppo	seriamente	ADV	ADV	
('questa_questo_DET', 'camera_camera_NOUN')	12	questa camera	questa	camera	questo	camera	DET	NOUN	
('in_in_ADP', 'albergo_albergo_NOUN')	12	in albergo	in	albergo	in	albergo	ADP	NOUN	
('in_in_ADP', 'pubblico_pubblico_NOUN')	12	in pubblico	in	pubblico	in	pubblico	ADP	NOUN	
('in_in_ADP', 'lei_lei_PRON')	12	in lei	in	lei	in	lei	ADP	PRON	
('questa_questo_DET', 'sedia_sedia_NOUN')	12	questa sedia	questa	sedia	questo	sedia	DET	NOUN	
('perché_perché_ADV', 'i_il_DET')	12	perché i	perché	i	perché	il	ADV	DET	
('al_a_ADP', 'tuo_tuo_DET')	12	al tuo	al	tuo	a	tuo	ADP	DET	
('sei_essere_AUX', 'in_in_ADP')	12	sei in	sei	in	essere	in	AUX	ADP	
('dai_da_ADP', 'suoi_suo_DET')	12	dai suoi	dai	suoi	da	suo	ADP	DET	
('perché_perché_SCONJ', 'è_essere_AUX')	12	perché è	perché	è	perché	essere	SCONJ	AUX	
('voglio_volere_VERB', 'il_il_DET')	12	voglio il	voglio	il	volere	il	VERB	DET	
('parlando_parlare_VERB', 'in_in_ADP')	12	parlando in	parlando	in	parlare	in	VERB	ADP	
('tua_tuo_DET', 'amica_amico_NOUN')	12	tua amica	tua	amica	tuo	amico	DET	NOUN	
('questo_questo_DET', 'ponte_ponte_NOUN')	12	questo ponte	questo	ponte	questo	ponte	DET	NOUN	
('sono_essere_AUX', 'occupata_occupare_VERB')	12	sono occupata	sono	occupata	essere	occupare	AUX	VERB	
('il_il_DET', 'migliore_migliore_ADJ')	12	il migliore	il	migliore	il	migliore	DET	ADJ	
('del_di_ADP', 'cane_cane_NOUN')	12	del cane	del	cane	di	cane	ADP	NOUN	
('erano_essere_AUX', 'in_in_ADP')	12	erano in	erano	in	essere	in	AUX	ADP	
('il_il_DET', 'professore_professore_NOUN')	12	il professore	il	professore	il	professore	DET	NOUN	
('è_essere_AUX', 'stanco_stanco_ADJ')	12	è stanco	è	stanco	essere	stanco	AUX	ADJ	
('dei_di_ADP', 'popcorn_popcorn_NOUN')	12	dei popcorn	dei	popcorn	di	popcorn	ADP	NOUN	
('mi_mi_PRON', 'va_andare_VERB')	12	mi va	mi	va	mi	andare	PRON	VERB	
('la_il_DET', 'richiesta_richiesta_NOUN')	12	la richiesta	la	richiesta	il	richiesta	DET	NOUN	
('disposta_disposto_ADJ', 'a_a_ADP')	12	disposta	disposta	a	disposto	a	ADJ	ADP	
"('cosa_cosa_PRON', ""l'_lo_PRON"")"	12	cosa l'	cosa	l'	cosa	lo	PRON	PRON	
('che_che_SCONJ', 'stavo_essere_AUX')	12	che stavo	che	stavo	che	essere	SCONJ	AUX	
('è_essere_VERB', 'di_di_ADP')	12	è di	è	di	essere	di	VERB	ADP	
('in_in_ADP', 'voi_voi_PRON')	12	in voi	in	voi	in	voi	ADP	PRON	
('non_non_ADV', 'avere_avere_AUX')	12	non avere	non	avere	non	avere	ADV	AUX	
('voi_voi_PRON', 'ragazzi_ragazzo_NOUN')	12	voi ragazzi	voi	ragazzi	voi	ragazzo	PRON	NOUN	
('lo_lo_PRON', 'amo_amare_VERB')	12	lo amo	lo	amo	lo	amare	PRON	VERB	
('una_uno_DET', 'fetta_fetta_NOUN')	12	una fetta	una	fetta	uno	fetta	DET	NOUN	
('lo_lo_PRON', 'odio_odiare_VERB')	12	lo odio	lo	odio	lo	odiare	PRON	VERB	
('consiglio_consigliare_VERB', 'di_di_ADP')	12	consiglio di	consiglio	di	consigliare	di	VERB	ADP	
('stai_stare_AUX', 'dicendo_dire_VERB')	12	stai dicendo	stai	dicendo	stare	dire	AUX	VERB	
('state_essere_AUX', 'dicendo_dire_VERB')	12	state dicendo	state	dicendo	essere	dire	AUX	VERB	
('come_come_SCONJ', 'sembra_sembrare_VERB')	12	come sembra	come	sembra	come	sembrare	SCONJ	VERB	
('non_non_ADV', 'vogliamo_volere_VERB')	12	non vogliamo	non	vogliamo	non	volere	ADV	VERB	
('è_essere_AUX', 'buona_buono_ADJ')	12	è buona	è	buona	essere	buono	AUX	ADJ	
('è_essere_VERB', 'nulla_nu_ADV')	12	è nulla	è	nulla	essere	nu	VERB	ADV	
('fatto_fare_VERB', 'di_di_ADP')	12	fatto di	fatto	di	fare	di	VERB	ADP	
('da_da_ADP', 'te_te_PRON')	12	da te	da	te	da	te	ADP	PRON	
('ho_avere_AUX', 'guardato_guardare_VERB')	12	ho guardato	ho	guardato	avere	guardare	AUX	VERB	
('suona_suonare_VERB', 'la_il_DET')	12	suona la	suona	la	suonare	il	VERB	DET	
('sta_stare_AUX', 'ascoltando_ascoltare_VERB')	12	sta ascoltando	sta	ascoltando	stare	ascoltare	AUX	VERB	
('che_che_SCONJ', 'stava_stare_VERB')	12	che stava	che	stava	che	stare	SCONJ	VERB	
('vorreste_volere_VERB', 'un_uno_DET')	12	vorreste un	vorreste	un	volere	uno	VERB	DET	
"('guidare_guidare_VERB', ""un'_uno_DET"")"	12	guidare un'	guidare	un'	guidare	uno	VERB	DET	
('questo_questo_DET', 'dizionario_dizionario_NOUN')	12	questo dizionario	questo	dizionario	questo	dizionario	DET	NOUN	
('fare_fare_VERB', 'questo_questo_DET')	12	fare questo	fare	questo	fare	questo	VERB	DET	
('negozio_negozio_NOUN', 'di_di_ADP')	12	negozio di	negozio	di	negozio	di	NOUN	ADP	
('preso_prendere_VERB', 'le_il_DET')	12	preso le	preso	le	prendere	il	VERB	DET	
('mangiare_mangiare_VERB', 'ai_a_ADP')	12	mangiare ai	mangiare	ai	mangiare	a	VERB	ADP	
('sua_suo_DET', 'biro_biro_NOUN')	12	sua biro	sua	biro	suo	biro	DET	NOUN	
('nel_in_ADP', 'nostro_nostro_DET')	12	nel nostro	nel	nostro	in	nostro	ADP	DET	
('come_come_ADV', 'puoi_potere_AUX')	12	come puoi	come	puoi	come	potere	ADV	AUX	
('non_non_ADV', 'dimenticare_dimenticare_VERB')	12	non dimenticare	non	dimenticare	non	dimenticare	ADV	VERB	
('chi_chi_PRON', 'sei_essere_AUX')	12	chi sei	chi	sei	chi	essere	PRON	AUX	
('non_non_ADV', 'dire_dire_VERB')	12	non dire	non	dire	non	dire	ADV	VERB	
('vengo_venire_VERB', 'da_da_ADP')	12	vengo da	vengo	da	venire	da	VERB	ADP	
('cosa_cosa_PRON', 'significa_significare_VERB')	12	cosa significa	cosa	significa	cosa	significare	PRON	VERB	
('peggio_peggio_ADV', 'di_di_ADP')	12	peggio di	peggio	di	peggio	di	ADV	ADP	
('i_il_DET', 'soldati_soldato_NOUN')	12	i soldati	i	soldati	il	soldato	DET	NOUN	
('nostalgia_nostalgia_NOUN', 'di_di_ADP')	12	nostalgia di	nostalgia	di	nostalgia	di	NOUN	ADP	
('non_non_ADV', 'stanno_stare_AUX')	12	non stanno	non	stanno	non	stare	ADV	AUX	
('troppo_troppo_ADV', 'stanco_stanco_ADJ')	12	troppo stanco	troppo	stanco	troppo	stanco	ADV	ADJ	
('mi_mi_PRON', 'rende_rendere_VERB')	12	mi rende	mi	rende	mi	rendere	PRON	VERB	
('fieri_fiero_ADJ', 'di_di_ADP')	12	fieri di	fieri	di	fiero	di	ADJ	ADP	
('non_non_ADV', 'piaccio_piacere_VERB')	12	non piaccio	non	piaccio	non	piacere	ADV	VERB	
('a_a_ADP', 'questa_questo_DET')	12	a questa	a	questa	a	questo	ADP	DET	
('un_uno_DET', 'eroe_eroe_NOUN')	12	un eroe	un	eroe	uno	eroe	DET	NOUN	
('piacciono_piacere_VERB', 'davvero_davvero_ADV')	12	piacciono davvero	piacciono	davvero	piacere	davvero	VERB	ADV	
('di_di_ADP', 'vederti_vedertare_VERB')	12	di vederti	di	vederti	di	vedertare	ADP	VERB	
('persone_persona_NOUN', 'sono_essere_AUX')	12	persone sono	persone	sono	persona	essere	NOUN	AUX	
('sono_essere_AUX', 'preoccupata_preoccupare_VERB')	12	sono preoccupata	sono	preoccupata	essere	preoccupare	AUX	VERB	
('sono_essere_AUX', 'soltanto_soltanto_ADV')	12	sono soltanto	sono	soltanto	essere	soltanto	AUX	ADV	
('stia_stare_VERB', 'bene_bene_ADV')	12	stia bene	stia	bene	stare	bene	VERB	ADV	
('è_essere_AUX', 'sbagliato_sbagliare_VERB')	12	è sbagliato	è	sbagliato	essere	sbagliare	AUX	VERB	
('sua_suo_DET', 'innocenza_innocenza_NOUN')	12	sua innocenza	sua	innocenza	suo	innocenza	DET	NOUN	
('per_per_ADP', 'avermi_avere_AUX')	12	per avermi	per	avermi	per	avere	ADP	AUX	
