gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('il_il_DET', 'vaso_vaso_NOUN')	10	il vaso	il	vaso	il	vaso	DET	NOUN	"the vase (masculine)
"
('può_potere_AUX', 'avere_avere_AUX')	10	può avere	può	avere	potere	avere	AUX	AUX	"can have
"
('è_essere_AUX', 'caduta_cadere_VERB')	10	è caduta	è	caduta	essere	cadere	AUX	VERB	"has fallen
"
('lei_lei_PRON', 'può_potere_AUX')	10	lei può	lei	può	lei	potere	PRON	AUX	"she can
"
('sopportare_sopportare_VERB', 'il_il_DET')	10	sopportare il	sopportare	il	sopportare	il	VERB	DET	"to endure the (masculine)
"
('mai_mai_ADV', 'una_uno_DET')	10	mai una	mai	una	mai	uno	ADV	DET	"never a (feminine)
"
('non_non_ADV', 'posso_potere_VERB')	10	non posso	non	posso	non	potere	ADV	VERB	"I cannot
"
('aspettare_aspettare_VERB', 'qui_qui_ADV')	10	aspettare qui	aspettare	qui	aspettare	qui	VERB	ADV	"wait here
"
('potrei_potere_AUX', 'essere_essere_AUX')	10	potrei essere	potrei	essere	potere	essere	AUX	AUX	"I could be
"
('spegnere_spengere_VERB', 'la_il_DET')	10	spegnere la	spegnere	la	spengere	il	VERB	DET	"to turn off the (feminine)
"
('una_uno_DET', 'barzelletta_barzelletta_NOUN')	10	una barzelletta	una	barzelletta	uno	barzelletta	DET	NOUN	"a joke (feminine)
"
('gli_il_DET', 'alberi_albero_NOUN')	10	gli alberi	gli	alberi	il	albero	DET	NOUN	"the trees (masculine plural)
"
('dirlo_dirlo_NOUN', 'a_a_ADP')	10		dirlo	a	dirlo	a	NOUN	ADP	"to tell it to
"
('un_uno_DET', 'treno_treno_NOUN')	10	un treno	un	treno	uno	treno	DET	NOUN	"a train (masculine)
"
('ammisero_ammitare_VERB', 'che_che_SCONJ')	10	ammisero che	ammisero	che	ammitare	che	VERB	SCONJ	"they admitted that
"
('stessa_stesso_ADJ', 'età_età_NOUN')	10	stessa età	stessa	età	stesso	età	ADJ	NOUN	"same age
"
('a_a_ADP', 'perdere_perdere_VERB')	10	ando a perdere	a	perdere	a	perdere	ADP	VERB	"going to lose
"
('diventare_diventare_VERB', 'una_uno_DET')	10	diventare una	diventare	una	diventare	uno	VERB	DET	"to become a (feminine)
"
('fatto_fare_VERB', 'tutto_tutto_DET')	10	fatto tutto	fatto	tutto	fare	tutto	VERB	DET	"done everything
"
('tavolo_tavolo_NOUN', 'è_essere_AUX')	10	tavolo è	tavolo	è	tavolo	essere	NOUN	AUX	"table is
"
('sa_sapere_VERB', 'giocare_giocare_VERB')	10	sa giocare	sa	giocare	sapere	giocare	VERB	VERB	"knows how to play
"
('senza_senza_ADP', 'un_uno_DET')	10	senza un	senza	un	senza	uno	ADP	DET	"without a (masculine)
"
('è_essere_VERB', 'nella_in_ADP')	10	è nella	è	nella	essere	in	VERB	ADP	"is in the (feminine)
"
('su_su_ADP', 'quale_quale_DET')	10	su quale	su	quale	su	quale	ADP	DET	"on which
"
('il_il_DET', 'vostro_vostro_PRON')	10	il vostro	il	vostro	il	vostro	DET	PRON	"your (masculine)
"
('stavo_stare_AUX', 'cercando_cercare_VERB')	10	stavo cercando	stavo	cercando	stare	cercare	AUX	VERB	"I was looking
"
('visto_vedere_VERB', 'le_il_DET')	10	visto le	visto	le	vedere	il	VERB	DET	"seen the (feminine plural)
"
('è_essere_AUX', 'allergico_allergico_ADJ')	10	è allergico	è	allergico	essere	allergico	AUX	ADJ	"is allergic
"
('di_di_ADP', 'qualcuno_qualcuno_PRON')	10	di qualcuno	di	qualcuno	di	qualcuno	ADP	PRON	"of someone
"
('miei_mio_DET', 'sentimenti_sentimento_NOUN')	10	miei sentimenti	miei	sentimenti	mio	sentimento	DET	NOUN	"my feelings (masculine plural)
"
('suo_suo_DET', 'consiglio_consiglio_NOUN')	10	suo consiglio	suo	consiglio	suo	consiglio	DET	NOUN	"his advice; her advice (masculine)
"
('dalla_da_ADP', 'polizia_polizia_NOUN')	10	dalla polizia	dalla	polizia	da	polizia	ADP	NOUN	"from the police
"
('gli_il_DET', 'spinaci_spinace_NOUN')	10	gli spinaci	gli	spinaci	il	spinace	DET	NOUN	"the spinach (masculine plural)
"
('non_non_ADV', 'vada_andare_VERB')	10	non vada	non	vada	non	andare	ADV	VERB	"do not go
"
('dissi_dire_VERB', 'di_di_ADP')	10	di	dissi	di	dire	di	VERB	ADP	"of
"
('quanto_quanto_PRON', 'sono_essere_AUX')	10	quanto sono	quanto	sono	quanto	essere	PRON	AUX	"how much are they
"
('per_per_ADP', 'ciò_ciò_PRON')	10	per ciò	per	ciò	per	ciò	ADP	PRON	"for that
"
('andati_andare_VERB', 'alla_a_ADP')	10	andati alla	andati	alla	andare	a	VERB	ADP	"gone to the (feminine)
"
('della_di_ADP', 'situazione_situazione_NOUN')	10	della situazione	della	situazione	di	situazione	ADP	NOUN	"of the situation
"
('me_me_PRON', 'serve_servire_VERB')	10	me serve	me	serve	me	servire	PRON	VERB	"I need it
"
('la_il_DET', 'fine_fine_NOUN')	10	la fine	la	fine	il	fine	DET	NOUN	"the end (feminine)
"
('domani_domani_ADV', 'sera_sera_NOUN')	10	domani sera	domani	sera	domani	sera	ADV	NOUN	"tomorrow evening
"
('scrisse_scrivere_VERB', 'una_uno_DET')	10	scrisse una	scrisse	una	scrivere	uno	VERB	DET	"wrote a (feminine)
"
('una_uno_DET', 'camicia_camicia_NOUN')	10	una camicia	una	camicia	uno	camicia	DET	NOUN	"a shirt (feminine)
"
('una_uno_DET', 'chiamata_chiamata_NOUN')	10	una chiamata	una	chiamata	uno	chiamata	DET	NOUN	"a call (feminine)
"
('farà_fare_VERB', 'del_di_ADP')	10	farà del	farà	del	fare	di	VERB	ADP	"will do some
"
('voglio_volere_VERB', 'la_il_DET')	10	voglio la	voglio	la	volere	il	VERB	DET	"I want the (feminine)
"
('voglio_volere_AUX', 'più_più_ADV')	10	voglio più	voglio	più	volere	più	AUX	ADV	"I want more
"
('piace_piacere_VERB', 'quella_quello_DET')	10	piace quella	piace	quella	piacere	quello	VERB	DET	"I like that one (feminine)
"
('che_che_SCONJ', 'pioverà_piovare_VERB')	10	che pioverà	che	pioverà	che	piovare	SCONJ	VERB	"that it will rain
"
('mangiare_mangiare_VERB', 'con_con_ADP')	10	mangiare con	mangiare	con	mangiare	con	VERB	ADP	"to eat with
"
('li_li_PRON', 'conosco_conoscere_VERB')	10	li conosco	li	conosco	li	conoscere	PRON	VERB	"I know them
"
('diverse_diverso_DET', 'volte_volta_NOUN')	10	diverse volte	diverse	volte	diverso	volta	DET	NOUN	"several times
"
('sentiva_sentire_VERB', 'un_uno_DET')	10	sentiva un	sentiva	un	sentire	uno	VERB	DET	"felt a (masculine)
"
('ho_avere_AUX', 'sentita_sentire_VERB')	10	ho sentita	ho	sentita	avere	sentire	AUX	VERB	"I heard it
"
('pagato_pagare_VERB', 'il_il_DET')	10	pagato il	pagato	il	pagare	il	VERB	DET	"paid the (masculine)
"
"(""quant'_quanto_PRON"", 'è_essere_AUX')"	10	quant'è	quant'	è	quanto	essere	PRON	AUX	"how much is it
"
('facendo_fare_VERB', 'del_di_ADP')	10	facendo del	facendo	del	fare	di	VERB	ADP	"doing some
"
('io_io_PRON', 'studio_studiare_VERB')	10	io studio	io	studio	io	studiare	PRON	VERB	"I study
"
('riuscita_riuscire_VERB', 'a_a_ADP')	10	riuscita	riuscita	a	riuscire	a	VERB	ADP	"managed to
"
('non_non_ADV', 'tocchi_toccare_VERB')	10	non tocchi	non	tocchi	non	toccare	ADV	VERB	"do not touch
"
"('senso_senso_NOUN', ""dell'_di_ADP"")"	10	senso dell'	senso	dell'	senso	di	NOUN	ADP	"sense of the (before a vowel)
"
('al_a_ADP', 'ballo_ballo_NOUN')	10	al ballo	al	ballo	a	ballo	ADP	NOUN	"to the dance
"
('un_uno_DET', 'poeta_poeta_NOUN')	10	un poeta	un	poeta	uno	poeta	DET	NOUN	"a poet (masculine)
"
('come_come_ADV', 'siete_essere_AUX')	10	come siete	come	siete	come	essere	ADV	AUX	"how you (plural) are
"
('vita_vita_NOUN', 'in_in_ADP')	10	vita in	vita	in	vita	in	NOUN	ADP	"life in
"
('bene_bene_ADV', 'adesso_adesso_ADV')	10	bene adesso	bene	adesso	bene	adesso	ADV	ADV	"fine now
"
('sarò_essere_AUX', 'la_il_DET')	10	sarò la	sarò	la	essere	il	AUX	DET	"I will be the (feminine)
"
('troppo_troppo_ADV', 'stanca_stanco_ADJ')	10	troppo stanca	troppo	stanca	troppo	stanco	ADV	ADJ	"too tired (feminine)
"
('abito_abitare_VERB', 'a_a_ADP')	10	a	abito	a	abitare	a	VERB	ADP	"I live in
"
('come_come_ADP', 'la_il_DET')	10	come la	come	la	come	il	ADP	DET	"like the (feminine)
"
('il_il_DET', 'marito_marito_NOUN')	9	il marito	il	marito	il	marito	DET	NOUN	"the husband (masculine)
"
('che_che_SCONJ', 'tutto_tutto_PRON')	9	che tutto	che	tutto	che	tutto	SCONJ	PRON	"that everything
"
('questo_questo_PRON', 'potrebbe_potere_AUX')	9	questo potrebbe	questo	potrebbe	questo	potere	PRON	AUX	"this could
"
('perché_perché_PRON', 'hai_avere_VERB')	9	perché hai	perché	hai	perché	avere	PRON	VERB	"why did you
"
('sapete_sapete_VERB', 'chi_chi_PRON')	9	sapete chi	sapete	chi	sapete	chi	VERB	PRON	"do you (plural) know who
"
('miei_mio_DET', 'figli_figlio_NOUN')	9	miei figli	miei	figli	mio	figlio	DET	NOUN	"my children (masculine plural)
"
('piace_piacere_VERB', 'cantare_cantare_VERB')	9	piace cantare	piace	cantare	piacere	cantare	VERB	VERB	"likes to sing
"
('era_essere_AUX', 'occupato_occupare_VERB')	9	era occupato	era	occupato	essere	occupare	AUX	VERB	"was busy
"
