gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('questo_questo_DET', 'ora_ora_NOUN')	7	questo ora	questo	ora	questo	ora	DET	NOUN	this hour
('hai_avere_VERB', 'niente_niente_PRON')	7	hai niente	hai	niente	avere	niente	VERB	PRON	you have nothing
('una_uno_DET', 'zia_zia_NOUN')	7	una zia	una	zia	uno	zia	DET	NOUN	an aunt
('contento_contento_ADJ', 'di_di_ADP')	7	contento di	contento	di	contento	di	ADJ	ADP	happy to
"(""l'_il_DET"", 'influenza_influenza_NOUN')"	7	l'influenza	l'	influenza	il	influenza	DET	NOUN	the flu
('le_il_DET', 'canzoni_canzone_NOUN')	7	le canzoni	le	canzoni	il	canzone	DET	NOUN	the songs
('questa_questo_DET', 'penna_penna_NOUN')	7	questa penna	questa	penna	questo	penna	DET	NOUN	this pen
('mia_mio_DET', 'parte_parte_NOUN')	7	mia parte	mia	parte	mio	parte	DET	NOUN	my part
('andai_andare_VERB', 'in_in_ADP')	7	andai in	andai	in	andare	in	VERB	ADP	I went to
('o_o_CCONJ', 'meno_meno_ADV')	7	o più o meno	o	meno	o	meno	CCONJ	ADV	or more or less
('sentito_sentire_VERB', 'parlare_parlare_VERB')	7	sentito parlare	sentito	parlare	sentire	parlare	VERB	VERB	heard about
('sempre_sempre_ADV', 'qui_qui_ADV')	7	sempre qui	sempre	qui	sempre	qui	ADV	ADV	always here
('nostro_nostro_DET', 'aiuto_aiuto_NOUN')	7	nostro aiuto	nostro	aiuto	nostro	aiuto	DET	NOUN	our help
('per_per_ADP', 'molto_molto_DET')	7	per molto	per	molto	per	molto	ADP	DET	for long
('una_uno_DET', 'telefonata_telefonata_NOUN')	7	una telefonata	una	telefonata	uno	telefonata	DET	NOUN	a phone call
('avrebbe_avere_AUX', 'detto_dire_VERB')	7	avrebbe detto	avrebbe	detto	avere	dire	AUX	VERB	would have said
('per_per_ADP', 'domani_domani_ADV')	7	per domani	per	domani	per	domani	ADP	ADV	for tomorrow
('cambiato_cambiare_VERB', 'il_il_DET')	7	cambiato il	cambiato	il	cambiare	il	VERB	DET	changed the (masculine)
('un_uno_DET', 'lungo_lungo_ADJ')	7	un lungo	un	lungo	uno	lungo	DET	ADJ	a long
"(""un'_uno_DET"", 'altra_altro_PRON')"	7	un'altra	un'	altra	uno	altro	DET	PRON	another (feminine)
('di_di_ADP', 'sera_sera_NOUN')	7	di sera	di	sera	di	sera	ADP	NOUN	in the evening
('troppo_troppo_ADV', 'duramente_duramente_ADV')	7	troppo duramente	troppo	duramente	troppo	duramente	ADV	ADV	too hard
('in_in_ADP', 'italiano_italiano_NOUN')	7	in italiano	in	italiano	in	italiano	ADP	NOUN	in Italian
"(""l'_il_DET"", 'alba_alba_NOUN')"	7	l'alba	l'	alba	il	alba	DET	NOUN	the dawn
('è_essere_AUX', 'lungo_lungo_ADJ')	7	è lungo	è	lungo	essere	lungo	AUX	ADJ	is long
('vivere_vivere_VERB', 'senza_senza_ADP')	7	vivere senza	vivere	senza	vivere	senza	VERB	ADP	to live without
('devo_dovere_AUX', 'ancora_ancora_ADV')	7	devo ancora	devo	ancora	dovere	ancora	AUX	ADV	I still have to
('moglie_moglie_NOUN', 'e_e_CCONJ')	7	moglie	moglie	e	moglie	e	NOUN	CCONJ	wife
('le_il_DET', 'braccia_braccio_NOUN')	7	le braccia	le	braccia	il	braccio	DET	NOUN	the arms
('li_li_PRON', 'sta_stare_AUX')	7	li sta	li	sta	li	stare	PRON	AUX	is ... them
('perché_perché_ADV', 'li_li_PRON')	7	perché li	perché	li	perché	li	ADV	PRON	why them
('a_a_ADP', 'morire_morire_VERB')	7	aiuti a morire	a	morire	a	morire	ADP	VERB	help to die
('è_essere_VERB', 'alcuna_alcuno_DET')	7	è alcuna	è	alcuna	essere	alcuno	VERB	DET	is any
('ad_a_ADP', 'imparare_imparare_VERB')	7	ad imparare	ad	imparare	a	imparare	ADP	VERB	to learn
('suo_suo_DET', 'appartamento_appartamento_NOUN')	7	suo appartamento	suo	appartamento	suo	appartamento	DET	NOUN	his apartment
('voglio_volere_AUX', 'sembrare_sembrare_VERB')	7	voglio sembrare	voglio	sembrare	volere	sembrare	AUX	VERB	I want to look
('sarebbe_essere_AUX', 'piaciuta_piacere_VERB')	7	sarebbe piaciuta	sarebbe	piaciuta	essere	piacere	AUX	VERB	she would have liked
('sentiva_sentire_VERB', 'molto_molto_ADV')	7	sentiva molto	sentiva	molto	sentire	molto	VERB	ADV	felt very
('una_uno_DET', 'lista_lista_NOUN')	7	una lista	una	lista	uno	lista	DET	NOUN	a list
('avere_avere_AUX', 'avuto_avere_VERB')	7	avere avuto	avere	avuto	avere	avere	AUX	VERB	to have had
('era_essere_AUX', 'sul_su_ADP')	7	era sul	era	sul	essere	su	AUX	ADP	was on the (masculine)
('buon_buono_ADJ', 'amico_amico_NOUN')	7	buon amico	buon	amico	buono	amico	ADJ	NOUN	good friend
('di_di_ADP', 'piovere_piovere_VERB')	7	di piovere	di	piovere	di	piovere	ADP	VERB	to rain
('ci_ci_PRON', 'vedremo_vedere_VERB')	7	ci vedremo	ci	vedremo	ci	vedere	PRON	VERB	we will see each other
('la_il_DET', 'gara_gara_NOUN')	7	la gara	la	gara	il	gara	DET	NOUN	the race
('e_e_CCONJ', 'io_io_PRON')	7	e io	e	io	e	io	CCONJ	PRON	and I
('piace_piacere_VERB', 'così_così_ADV')	7	piace così	piace	così	piacere	così	VERB	ADV	likes it like this
