gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('non_non_ADV', 'è_essere_AUX')	1461	non è	non	è	non	essere	ADV	AUX	is not
('ha_avere_AUX', 'detto_dire_VERB')	1391	ha detto	ha	detto	avere	dire	AUX	VERB	has said
('detto_dire_VERB', 'che_che_SCONJ')	1385	detto che	detto	che	dire	che	VERB	SCONJ	said that
('io_io_PRON', 'non_non_ADV')	1345	io non	io	non	io	non	PRON	ADV	I do not
('il_il_DET', 'suo_suo_DET')	1255	il suo	il	suo	il	suo	DET	DET	his; her (masculine)
('è_essere_AUX', 'un_uno_DET')	1108	è un	è	un	essere	uno	AUX	DET	is a (masculine)
('la_il_DET', 'sua_suo_DET')	1021	la sua	la	sua	il	suo	DET	DET	his; her (feminine)
('che_che_SCONJ', 'non_non_ADV')	1001	che non	che	non	che	non	SCONJ	ADV	that ... not
('mi_mi_PRON', 'ha_avere_AUX')	924	mi ha	mi	ha	mi	avere	PRON	AUX	has me
('io_io_PRON', 'sono_essere_AUX')	877	io sono	io	sono	io	essere	PRON	AUX	I am
('a_a_ADP', 'casa_casa_NOUN')	845	a casa	a	casa	a	casa	ADP	NOUN	at home
('è_essere_AUX', 'il_il_DET')	810	è il	è	il	essere	il	AUX	DET	is the (masculine)
('il_il_DET', 'mio_mio_DET')	807	il mio	il	mio	il	mio	DET	DET	my (masculine)
('non_non_ADV', 'sono_essere_AUX')	794	non sono	non	sono	non	essere	ADV	AUX	am not
('penso_pensare_VERB', 'che_che_SCONJ')	746	penso che	penso	che	pensare	che	VERB	SCONJ	I think that
('non_non_ADV', 'mi_mi_PRON')	696	non mi	non	mi	non	mi	ADV	PRON	not me
('la_il_DET', 'mia_mio_DET')	696	la mia	la	mia	il	mio	DET	DET	my (feminine)
('si_si_PRON', 'è_essere_AUX')	657	si è	si	è	si	essere	PRON	AUX	has ... himself/herself
('è_essere_AUX', 'la_il_DET')	626	è la	è	la	essere	il	AUX	DET	is the (feminine)
