gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('il_il_DET', 'medico_medico_NOUN')	9	il medico	il	medico	il	medico	DET	NOUN	"the doctor (masculine)
"
('rimase_rimanere_VERB', 'a_a_ADP')	9		rimase	a	rimanere	a	VERB	ADP	"stayed at
"
('e_e_CCONJ', 'lo_lo_PRON')	9	e lo	e	lo	e	lo	CCONJ	PRON	"and it
"
('piace_piacere_VERB', 'studiare_studiare_VERB')	9	piace studiare	piace	studiare	piacere	studiare	VERB	VERB	"likes to study
"
('lavorare_lavorare_VERB', 'fino_fino_ADV')	9	lavorare fino	lavorare	fino	lavorare	fino	VERB	ADV	"work until
"
('vuoi_volere_AUX', 'veramente_veramente_ADV')	9	vuoi veramente	vuoi	veramente	volere	veramente	AUX	ADV	"you really want
"
('sapere_sapere_VERB', 'come_come_SCONJ')	9	sapere come	sapere	come	sapere	come	VERB	SCONJ	"to know how
"
('il_il_DET', 'doppio_doppio_NOUN')	9	il doppio	il	doppio	il	doppio	DET	NOUN	"twice as much
"
('provi_provare_VERB', 'a_a_ADP')	9	provi a	provi	a	provare	a	VERB	ADP	"try to
"
('aveva_avere_VERB', 'molta_molto_DET')	9	aveva molta	aveva	molta	avere	molto	VERB	DET	"had much (feminine)
"
('so_sapere_VERB', 'quando_quando_SCONJ')	9	so quando	so	quando	sapere	quando	VERB	SCONJ	"I know when
"
('fatto_fare_VERB', 'così_così_ADV')	9	fatto così	fatto	così	fare	così	VERB	ADV	"done like this
"
('un_uno_DET', 'cuoco_cuoco_NOUN')	9	un cuoco	un	cuoco	uno	cuoco	DET	NOUN	"a cook (masculine)
"
('lavoro_lavoro_NOUN', 'di_di_ADP')	9	lavoro di	lavoro	di	lavoro	di	NOUN	ADP	"job of
"
('essere_essere_AUX', 'pronto_pronto_ADJ')	9	essere pronto	essere	pronto	essere	pronto	AUX	ADJ	"to be ready
"
('lui_lui_PRON', 'fece_fare_VERB')	9	lui fece	lui	fece	lui	fare	PRON	VERB	"he did
"
('è_essere_AUX', 'urgente_urgente_ADJ')	9	è urgente	è	urgente	essere	urgente	AUX	ADJ	"it is urgent
"
('nulla_nulla_PRON', 'di_di_ADP')	9	nulla di	nulla	di	nulla	di	PRON	ADP	"nothing of
"
('io_io_PRON', 'bevo_bere_VERB')	9	io bevo	io	bevo	io	bere	PRON	VERB	"I drink
"
('di_di_ADP', 'pulire_pulire_VERB')	9	di pulire	di	pulire	di	pulire	ADP	VERB	"to clean
"
('sono_essere_AUX', 'grata_grata_ADJ')	9	sono grata	sono	grata	essere	grata	AUX	ADJ	"I am grateful (feminine)
"
('è_essere_AUX', 'famosa_famoso_ADJ')	9	è famosa	è	famosa	essere	famoso	AUX	ADJ	"is famous (feminine)
"
('in_in_ADP', 'qualche_qualche_DET')	9	in qualche	in	qualche	in	qualche	ADP	DET	"in some
"
('molto_molto_ADV', 'occupate_occupare_VERB')	9	molto occupate	molto	occupate	molto	occupare	ADV	VERB	"very busy (feminine plural)
"
('ritorno_ritorno_NOUN', 'tra_tra_ADP')	9	ritorno tra	ritorno	tra	ritorno	tra	NOUN	ADP	"return in
"
('essere_essere_AUX', 'piuttosto_piuttosto_ADV')	9	essere piuttosto	essere	piuttosto	essere	piuttosto	AUX	ADV	"to be rather
"
('possiamo_potere_AUX', 'lasciare_lasciare_VERB')	9	possiamo lasciare	possiamo	lasciare	potere	lasciare	AUX	VERB	"we can leave
"
('la_la_PRON', 'riesco_riuscire_VERB')	9	la riesco	la	riesco	la	riuscire	PRON	VERB	"I can manage her
"
('di_di_ADP', 'privacy_privacy_NOUN')	9	di privacy	di	privacy	di	privacy	ADP	NOUN	"about privacy
"
('suo_suo_DET', 'vecchio_vecchio_ADJ')	9	suo vecchio	suo	vecchio	suo	vecchio	DET	ADJ	"his old; her old (masculine)
"
('restate_restare_VERB', 'con_con_ADP')	9	restate con	restate	con	restare	con	VERB	ADP	"stay with
"
('aiuto_aiuto_NOUN', 'per_per_ADP')	9	aiuto per	aiuto	per	aiuto	per	NOUN	ADP	"help for
"
('per_per_ADP', 'sua_suo_DET')	9	per sua	per	sua	per	suo	ADP	DET	"for his; for her (feminine)
"
('un_uno_DET', 'ladro_ladro_NOUN')	9	un ladro	un	ladro	uno	ladro	DET	NOUN	"a thief (masculine)
"
('queste_questo_DET', 'scarpe_scarpa_NOUN')	9	queste scarpe	queste	scarpe	questo	scarpa	DET	NOUN	"these shoes (feminine plural)
"
"('ve_ve_PRON', ""l'_lo_PRON"")"	9	ve l'	ve	l'	ve	lo	PRON	PRON	"it to you (plural) (before a vowel)
"
('tu_tu_PRON', 'vai_andare_VERB')	9	tu vai	tu	vai	tu	andare	PRON	VERB	"you go
"
"('voi_voi_PRON', ""l'_lo_PRON"")"	9	voi l'	voi	l'	voi	lo	PRON	PRON	"you (plural) it (before a vowel)
"
('stanca_stanco_ADJ', 'per_per_ADP')	9	stanca per	stanca	per	stanco	per	ADJ	ADP	"tired from (feminine)
"
('era_essere_AUX', 'triste_triste_ADJ')	9	era triste	era	triste	essere	triste	AUX	ADJ	"was sad
"
('passato_passare_VERB', 'il_il_DET')	9	passato il	passato	il	passare	il	VERB	DET	"past the (masculine)
"
('di_di_ADP', 'miele_miele_NOUN')	9	di miele	di	miele	di	miele	ADP	NOUN	"of honey
"
('solo_solo_ADV', 'la_il_DET')	9	solo la	solo	la	solo	il	ADV	DET	"only the (feminine)
"
('mostrato_mostrare_VERB', 'la_il_DET')	9	mostrato la	mostrato	la	mostrare	il	VERB	DET	"shown the (feminine)
"
('una_uno_DET', 'calcolatrice_calcolatore_NOUN')	9	una calcolatrice	una	calcolatrice	uno	calcolatore	DET	NOUN	"a calculator (feminine)
"
('perché_perché_PRON', 'eravate_essere_AUX')	9	perché eravate	perché	eravate	perché	essere	PRON	AUX	"why were you (plural)
"
('per_per_ADP', 'averlo_avere_AUX')	9	per averlo	per	averlo	per	avere	ADP	AUX	"for having it
"
('ne_ne_PRON', 'siamo_essere_AUX')	9	ne siamo	ne	siamo	ne	essere	PRON	AUX	"we are of it
"
('veramente_veramente_ADV', 'un_uno_DET')	9	veramente un	veramente	un	veramente	uno	ADV	DET	"truly a (masculine)
"
('mia_mio_DET', 'prima_primo_ADJ')	9	mia prima	mia	prima	mio	primo	DET	ADJ	"my first (feminine)
"
('dato_dare_VERB', 'le_il_DET')	9	dato le	dato	le	dare	il	VERB	DET	"given the (feminine plural)
"
('il_il_DET', 'pubblico_pubblico_NOUN')	9	il pubblico	il	pubblico	il	pubblico	DET	NOUN	"the audience (masculine)
"
('chi_chi_PRON', 'altro_altro_PRON')	9	chi altro	chi	altro	chi	altro	PRON	PRON	"who else
"
('ancora_ancora_ADV', 'vivo_vivo_ADJ')	9	ancora vivo	ancora	vivo	ancora	vivo	ADV	ADJ	"still alive (masculine)
"
('è_essere_AUX', 'quella_quello_PRON')	9	è quella	è	quella	essere	quello	AUX	PRON	"it is that one (feminine)
"
('la_il_DET', 'scrivania_scrivania_NOUN')	9	la scrivania	la	scrivania	il	scrivania	DET	NOUN	"the desk (feminine)
"
('veramente_veramente_ADV', 'felice_felice_ADJ')	9	veramente felice	veramente	felice	veramente	felice	ADV	ADJ	"truly happy
"
('era_essere_AUX', 'lì_lì_ADV')	9	era lì	era	lì	essere	lì	AUX	ADV	"was there
"
('la_il_DET', 'spiaggia_spiaggia_NOUN')	9	la spiaggia	la	spiaggia	il	spiaggia	DET	NOUN	"the beach (feminine)
"
('ha_avere_AUX', 'sorpreso_sorprendere_VERB')	9	ha sorpreso	ha	sorpreso	avere	sorprendere	AUX	VERB	"has surprised
"
('cibo_cibo_NOUN', 'a_a_ADP')	9		cibo	a	cibo	a	NOUN	ADP	"food to
"
('che_che_PRON', 'riesce_riuscire_VERB')	9	che riesce	che	riesce	che	riuscire	PRON	VERB	"that manages
"
('tua_tuo_DET', 'stanza_stanza_NOUN')	9	tua stanza	tua	stanza	tuo	stanza	DET	NOUN	"your room (feminine)
"
('hai_avere_AUX', 'appena_appena_ADV')	9	hai appena	hai	appena	avere	appena	AUX	ADV	"you just
"
('se_se_SCONJ', 'ha_avere_VERB')	9	se ha	se	ha	se	avere	SCONJ	VERB	"if he has
"
('un_uno_DET', 'modo_modo_NOUN')	9	un modo	un	modo	uno	modo	DET	NOUN	"a way (masculine)
"
('duro_duro_ADJ', 'lavoro_lavoro_NOUN')	9	duro lavoro	duro	lavoro	duro	lavoro	ADJ	NOUN	"hard work (masculine)
"
('la_il_DET', 'stessa_stesso_PRON')	9	la stessa	la	stessa	il	stesso	DET	PRON	"the same (feminine)
"
('da_da_ADP', 'imparare_imparare_VERB')	9	da imparare	da	imparare	da	imparare	ADP	VERB	"to learn
"
('messo_mettere_VERB', 'un_uno_DET')	9	messo un	messo	un	mettere	uno	VERB	DET	"put a (masculine)
"
('vostro_vostro_DET', 'libro_libro_NOUN')	9	vostro libro	vostro	libro	vostro	libro	DET	NOUN	"your book (masculine)
"
('meglio_meglio_ADV', 'ora_ora_ADV')	9	meglio ora	meglio	ora	meglio	ora	ADV	ADV	"better now
"
('sta_stare_AUX', 'guidando_guidare_VERB')	9	sta guidando	sta	guidando	stare	guidare	AUX	VERB	"is driving
"
('mai_mai_ADV', 'visitato_visitare_VERB')	9	mai visitato	mai	visitato	mai	visitare	ADV	VERB	"never visited
"
('cosa_cosa_PRON', 'intende_intendere_VERB')	9	cosa intende	cosa	intende	cosa	intendere	PRON	VERB	"what does he mean
"
('suo_suo_DET', 'viaggio_viaggio_NOUN')	9	suo viaggio	suo	viaggio	suo	viaggio	DET	NOUN	"his trip; her trip (masculine)
"
('molto_molto_ADV', 'popolare_popolare_ADJ')	9	molto popolare	molto	popolare	molto	popolare	ADV	ADJ	"very popular
"
('dizionario_dizionario_NOUN', 'di_di_ADP')	9	di	dizionario	di	dizionario	di	NOUN	ADP	"of
"
('litigare_litigare_VERB', 'con_con_ADP')	9	litigare con	litigare	con	litigare	con	VERB	ADP	"to argue with
"
('finto_finto_VERB', 'di_di_ADP')	9	finto di	finto	di	finto	di	VERB	ADP	"pretended to
"
('è_essere_AUX', 'stanca_stanco_ADJ')	9	è stanca	è	stanca	essere	stanco	AUX	ADJ	"is tired (feminine)
"
('gli_gli_PRON', 'consigliò_consigliare_VERB')	9	gli consigliò	gli	consigliò	gli	consigliare	PRON	VERB	"he advised him
"
('disse_dire_VERB', 'perché_perché_SCONJ')	9	disse perché	disse	perché	dire	perché	VERB	SCONJ	"said why
"
('il_il_DET', 'flauto_flauto_NOUN')	9	il flauto	il	flauto	il	flauto	DET	NOUN	"the flute (masculine)
"
('abbia_avere_VERB', 'paura_paura_NOUN')	9	abbia paura	abbia	paura	avere	paura	VERB	NOUN	"be afraid
"
('un_uno_DET', 'premio_premio_NOUN')	9	un premio	un	premio	uno	premio	DET	NOUN	"a prize (masculine)
"
('raggiunto_raggiungere_VERB', 'il_il_DET')	9	raggiunto il	raggiunto	il	raggiungere	il	VERB	DET	"reached the (masculine)
"
('grande_grande_ADJ', 'il_il_DET')	9	grande il	grande	il	grande	il	ADJ	DET	"big the (masculine)
"
('prenda_prendere_VERB', 'un_uno_DET')	9	prenda un	prenda	un	prendere	uno	VERB	DET	"take a (masculine)
"
