gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('quale_quale_DET', 'treno_treno_NOUN')	7	quale treno	quale	treno	quale	treno	DET	NOUN	
('quel_quello_DET', 'suono_suono_NOUN')	7	quel suono	quel	suono	quello	suono	DET	NOUN	
('vuole_volere_AUX', 'visitare_visitare_VERB')	7	vuole visitare	vuole	visitare	volere	visitare	AUX	VERB	
('siete_essere_AUX', 'arrivati_arrivare_VERB')	7	siete arrivati	siete	arrivati	essere	arrivare	AUX	VERB	
('molto_molto_ADV', 'strano_strano_ADJ')	7	molto strano	molto	strano	molto	strano	ADV	ADJ	
('sono_essere_AUX', 'uno_uno_DET')	7	sono uno	sono	uno	essere	uno	AUX	DET	
('lavora_lavorare_VERB', 'come_come_ADP')	7	lavora come	lavora	come	lavorare	come	VERB	ADP	
('acceso_accendere_VERB', 'la_il_DET')	7	acceso la	acceso	la	accendere	il	VERB	DET	
('mise_mettere_VERB', 'giù_giù_ADV')	7	mise giù	mise	giù	mettere	giù	VERB	ADV	
('lavoro_lavoro_NOUN', 'non_non_ADV')	7	lavoro non	lavoro	non	lavoro	non	NOUN	ADV	
('vi_vi_PRON', 'fidate_fidare_VERB')	7	vi fidate	vi	fidate	vi	fidare	PRON	VERB	
('essere_essere_AUX', 'pronti_pronto_ADJ')	7	essere pronti	essere	pronti	essere	pronto	AUX	ADJ	
('abitano_abitare_VERB', 'in_in_ADP')	7	abitano in	abitano	in	abitare	in	VERB	ADP	
('dire_dire_VERB', 'loro_loro_PRON')	7	dire loro	dire	loro	dire	loro	VERB	PRON	
('lì_lì_ADV', 'con_con_ADP')	7	lì con	lì	con	lì	con	ADV	ADP	
('molto_molto_DET', 'peso_peso_NOUN')	7	molto peso	molto	peso	molto	peso	DET	NOUN	
('fatta_fare_VERB', 'di_di_ADP')	7	fatta di	fatta	di	fare	di	VERB	ADP	
('di_di_ADP', 'cancro_cancro_NOUN')	7	di cancro	di	cancro	di	cancro	ADP	NOUN	
('noi_noi_PRON', 'riusciamo_riuscire_VERB')	7	noi riusciamo	noi	riusciamo	noi	riuscire	PRON	VERB	
('è_essere_AUX', 'costata_costare_VERB')	7	è costata	è	costata	essere	costare	AUX	VERB	
"(""l'_il_DET"", 'articolo_articolo_NOUN')"	7	l'articolo	l'	articolo	il	articolo	DET	NOUN	
('tè_tè_NOUN', 'verde_verde_ADJ')	7	tè verde	tè	verde	tè	verde	NOUN	ADJ	
('sta_stare_AUX', 'contando_contare_VERB')	7	sta contando	sta	contando	stare	contare	AUX	VERB	
('del_di_ADP', 'paese_paese_NOUN')	7	del paese	del	paese	di	paese	ADP	NOUN	
('partecipare_partecipare_VERB', 'alla_a_ADP')	7	partecipare alla	partecipare	alla	partecipare	a	VERB	ADP	
('qui_qui_ADV', 'quando_quando_SCONJ')	7	qui quando	qui	quando	qui	quando	ADV	SCONJ	
('e_e_CCONJ', 'di_di_ADP')	7		e	di	e	di	CCONJ	ADP	
('giorni_giorno_NOUN', 'dopo_dopo_ADV')	7	giorni dopo	giorni	dopo	giorno	dopo	NOUN	ADV	
('un_uno_DET', 'terribile_terribile_ADJ')	7	un terribile	un	terribile	uno	terribile	DET	ADJ	
('si_si_PRON', 'svegliò_svegliare_VERB')	7	si svegliò	si	svegliò	si	svegliare	PRON	VERB	
('mio_mio_DET', 'caffè_caffè_NOUN')	7	mio caffè	mio	caffè	mio	caffè	DET	NOUN	
('come_come_ADV', 'ci_ci_PRON')	7	come ci	come	ci	come	ci	ADV	PRON	
('neanche_neanche_ADV', 'a_a_ADP')	7	nea	neanche	a	neanche	a	ADV	ADP	
('sole_sole_NOUN', 'è_essere_AUX')	7	sole è	sole	è	sole	essere	NOUN	AUX	
('ha_avere_AUX', 'votato_votare_VERB')	7	ha votato	ha	votato	avere	votare	AUX	VERB	
('quali_quale_DET', 'libri_libro_NOUN')	7	quali libri	quali	libri	quale	libro	DET	NOUN	
('era_essere_AUX', 'quasi_quasi_ADV')	7	era quasi	era	quasi	essere	quasi	AUX	ADV	
('un_uno_DET', 'hotel_hotel_NOUN')	7	un hotel	un	hotel	uno	hotel	DET	NOUN	
('vanno_andare_VERB', 'a_a_ADP')	7	va	vanno	a	andare	a	VERB	ADP	
('a_a_ADP', 'memoria_memoria_NOUN')	7	arare questa poesia a memoria	a	memoria	a	memoria	ADP	NOUN	
('io_io_PRON', 'ammiro_ammirare_VERB')	7	io ammiro	io	ammiro	io	ammirare	PRON	VERB	
('è_essere_AUX', 'sufficientemente_sufficientemente_ADV')	7	è sufficientemente	è	sufficientemente	essere	sufficientemente	AUX	ADV	
('ha_avere_AUX', 'disegnato_disegnare_VERB')	7	ha disegnato	ha	disegnato	avere	disegnare	AUX	VERB	
('è_essere_AUX', 'entrata_entrare_VERB')	7	è entrata	è	entrata	essere	entrare	AUX	VERB	
('ti_ti_PRON', 'piacerà_piacere_VERB')	7	ti piacerà	ti	piacerà	ti	piacere	PRON	VERB	
('noi_noi_PRON', 'le_le_PRON')	7	noi le	noi	le	noi	le	PRON	PRON	
('tua_tuo_DET', 'gentilezza_gentilezza_NOUN')	7	tua gentilezza	tua	gentilezza	tuo	gentilezza	DET	NOUN	
('dimenticate_dimenticare_VERB', 'di_di_ADP')	7	di	dimenticate	di	dimenticare	di	VERB	ADP	
('mani_mano_NOUN', 'sono_essere_AUX')	7	mani sono	mani	sono	mano	essere	NOUN	AUX	
('discutere_discutere_VERB', 'con_con_ADP')	7	discutere con	discutere	con	discutere	con	VERB	ADP	
('odio_odiare_VERB', 'gli_il_DET')	7	odio gli	odio	gli	odiare	il	VERB	DET	
('la_il_DET', 'pazienza_pazienza_NOUN')	7	la pazienza	la	pazienza	il	pazienza	DET	NOUN	
('niente_niente_PRON', 'su_su_ADP')	7	niente su	niente	su	niente	su	PRON	ADP	
('davvero_davvero_ADV', 'bisogno_bisogno_NOUN')	7	davvero bisogno	davvero	bisogno	davvero	bisogno	ADV	NOUN	
('occupata_occupare_VERB', 'a_a_ADP')	7	occupa	occupata	a	occupare	a	VERB	ADP	
('a_a_ADP', 'proposito_proposito_NOUN')	7	a proposito	a	proposito	a	proposito	ADP	NOUN	
('tuo_tuo_DET', 'marito_marito_NOUN')	7	tuo marito	tuo	marito	tuo	marito	DET	NOUN	
('il_il_DET', 'pianeta_pianeta_NOUN')	7	il pianeta	il	pianeta	il	pianeta	DET	NOUN	
('vi_vi_PRON', 'voglio_volere_VERB')	7	vi voglio	vi	voglio	vi	volere	PRON	VERB	
('per_per_ADP', 'sé_sé_PRON')	7	per sé	per	sé	per	sé	ADP	PRON	
('tu_tu_PRON', 'sembri_sembrare_VERB')	7	tu sembri	tu	sembri	tu	sembrare	PRON	VERB	
('ero_essere_AUX', 'qui_qui_ADV')	7	ero qui	ero	qui	essere	qui	AUX	ADV	
('è_essere_AUX', 'noiosa_noioso_ADJ')	7	è noiosa	è	noiosa	essere	noioso	AUX	ADJ	
('alzarsi_alzare_VERB', 'presto_presto_ADV')	7	alzarsi presto	alzarsi	presto	alzare	presto	VERB	ADV	
"(""dell'_di_ADP"", 'orrore_orrore_NOUN')"	7	dell'orrore	dell'	orrore	di	orrore	ADP	NOUN	
('non_non_ADV', 'sembrano_sembrare_VERB')	7	non sembrano	non	sembrano	non	sembrare	ADV	VERB	
('disposto_disposto_ADJ', 'ad_a_ADP')	7	disposto ad	disposto	ad	disposto	a	ADJ	ADP	
('ancora_ancora_ADV', 'le_il_DET')	7	ancora le	ancora	le	ancora	il	ADV	DET	
('del_di_ADP', 'film_film_NOUN')	7	del film	del	film	di	film	ADP	NOUN	
('perdere_perdere_VERB', 'la_il_DET')	7	perdere la	perdere	la	perdere	il	VERB	DET	
('il_il_DET', 'male_male_NOUN')	7	il male	il	male	il	male	DET	NOUN	
('lei_in_ADP', 'vuole_volere_VERB')	7	lei vuole	lei	vuole	in	volere	ADP	VERB	
('una_uno_DET', 'finestra_finestra_NOUN')	7	una finestra	una	finestra	uno	finestra	DET	NOUN	
('è_essere_AUX', 'ovvio_ovvio_ADJ')	7	è ovvio	è	ovvio	essere	ovvio	AUX	ADJ	
('dovuto_dovere_AUX', 'farlo_fare_VERB')	7	dovuto farlo	dovuto	farlo	dovere	fare	AUX	VERB	
('sarà_essere_AUX', 'ancora_ancora_ADV')	7	sarà ancora	sarà	ancora	essere	ancora	AUX	ADV	
('parla_parlare_VERB', 'molto_molto_ADV')	7	parla molto	parla	molto	parlare	molto	VERB	ADV	
('felice_felice_ADJ', 'quando_quando_SCONJ')	7	felice quando	felice	quando	felice	quando	ADJ	SCONJ	
