gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('è_essere_AUX', 'partito_partire_VERB')	12	è partito	è	partito	essere	partire	AUX	VERB	has left
('consigliò_consigliare_VERB', 'di_di_ADP')	12	consigliò di	consigliò	di	consigliare	di	VERB	ADP	advised to
('ha_avere_AUX', 'salvato_salvare_VERB')	12	ha salvato	ha	salvato	avere	salvare	AUX	VERB	has saved
('lo_lo_PRON', 'dirò_dire_VERB')	12	lo dirò	lo	dirò	lo	dire	PRON	VERB	I will say it
('fare_fare_VERB', 'da_da_ADP')	12	fare da	fare	da	fare	da	VERB	ADP	serve as
('permesso_permettere_VERB', 'farlo_fare_VERB')	12	permesso farlo	permesso	farlo	permettere	fare	VERB	VERB	permission to do it
('vostro_vostro_DET', 'fratello_fratello_NOUN')	12	vostro fratello	vostro	fratello	vostro	fratello	DET	NOUN	your brother
('non_non_ADV', 'fumare_fumare_VERB')	12	non fumare	non	fumare	non	fumare	ADV	VERB	do not smoke
('detto_dire_VERB', 'questo_questo_PRON')	12	detto questo	detto	questo	dire	questo	VERB	PRON	that said
('vi_vi_PRON', 'preoccupate_preoccupare_VERB')	12	vi preoccupate	vi	preoccupate	vi	preoccupare	PRON	VERB	you (plural) worry
('il_il_DET', 'weekend_weekend_NOUN')	12	il weekend	il	weekend	il	weekend	DET	NOUN	the weekend
('sono_essere_AUX', 'interessata_interessato_ADJ')	12	sono interessata	sono	interessata	essere	interessato	AUX	ADJ	I am interested
('nel_in_ADP', 'mondo_mondo_NOUN')	12	nel mondo	nel	mondo	in	mondo	ADP	NOUN	in the world
('stanno_stare_AUX', 'giocando_giocare_VERB')	12	stanno giocando	stanno	giocando	stare	giocare	AUX	VERB	they are playing
('via_via_ADV', 'il_il_DET')	12	via il	via	il	via	il	ADV	DET	away with the
('ieri_ieri_ADV', 'pomeriggio_pomeriggio_NOUN')	12	ieri pomeriggio	ieri	pomeriggio	ieri	pomeriggio	ADV	NOUN	yesterday afternoon
('niente_niente_PRON', 'del_di_ADP')	12	niente del	niente	del	niente	di	PRON	ADP	none of the
('spera_sperare_VERB', 'che_che_SCONJ')	12	spera che	spera	che	sperare	che	VERB	SCONJ	hopes that
('pronta_pronto_ADJ', 'ad_a_ADP')	12	pronta ad	pronta	ad	pronto	a	ADJ	ADP	ready to
('del_di_ADP', 'succo_succo_NOUN')	12	del succo	del	succo	di	succo	ADP	NOUN	some juice
