gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('aveva_avere_VERB', 'la_il_DET')	5	aveva la	aveva	la	avere	il	VERB	DET	had the
('è_essere_AUX', 'esausto_esausto_ADJ')	5	è esausto	è	esausto	essere	esausto	AUX	ADJ	is exhausted
('portare_portare_VERB', 'un_uno_DET')	5	portare un	portare	un	portare	uno	VERB	DET	to bring a
('dalla_da_ADP', 'stessa_stesso_ADJ')	5	dalla stessa	dalla	stessa	da	stesso	ADP	ADJ	from the same (feminine)
('da_da_ADP', 'incolpare_incolpare_VERB')	5	da incolpare	da	incolpare	da	incolpare	ADP	VERB	to blame
('ancora_ancora_ADV', 'lavato_lavare_VERB')	5	ancora lavato	ancora	lavato	ancora	lavare	ADV	VERB	still washed
('che_che_DET', 'cazzo_cazzo_NOUN')	5	che cazzo	che	cazzo	che	cazzo	DET	NOUN	what the hell
('sai_sapere_VERB', 'come_come_SCONJ')	5	sai come	sai	come	sapere	come	VERB	SCONJ	you know how
('nella_in_ADP', 'neve_neve_NOUN')	5	nella neve	nella	neve	in	neve	ADP	NOUN	in the snow
('sta_stare_AUX', 'solo_solo_ADV')	5	sta solo	sta	solo	stare	solo	AUX	ADV	is alone
('la_il_DET', 'maionese_maionese_NOUN')	5	la maionese	la	maionese	il	maionese	DET	NOUN	the mayonnaise
('dei_di_ADP', 'ragni_ragno_NOUN')	5	dei ragni	dei	ragni	di	ragno	ADP	NOUN	of spiders
('che_che_DET', 'libro_libro_NOUN')	5	che libro	che	libro	che	libro	DET	NOUN	which book
('chiamato_chiamare_VERB', 'un_uno_DET')	5	chiamato un	chiamato	un	chiamare	uno	VERB	DET	called a
('a_a_ADP', 'trovarvi_trovare_VERB')	5	a trovarvi	a	trovarvi	a	trovare	ADP	VERB	to find you (plural)
('una_uno_DET', 'promessa_promessa_NOUN')	5	una promessa	una	promessa	uno	promessa	DET	NOUN	a promise
('sua_suo_DET', 'squadra_squadra_NOUN')	5	sua squadra	sua	squadra	suo	squadra	DET	NOUN	his (feminine) team; her team
('non_non_ADV', 'chiede_chiedere_VERB')	5	non chiede	non	chiede	non	chiedere	ADV	VERB	does not ask
"(""dov'_dove_ADV"", 'eravate_eravare_VERB')"	5	dov'eravate	dov'	eravate	dove	eravare	ADV	VERB	where were you (plural)
('lanciò_lanciare_VERB', 'un_uno_DET')	5	lanciò un	lanciò	un	lanciare	uno	VERB	DET	threw a
('hai_avere_AUX', 'cambiato_cambiare_VERB')	5	hai cambiato	hai	cambiato	avere	cambiare	AUX	VERB	you changed
('posso_potere_AUX', 'chiamare_chiamare_VERB')	5	posso chiamare	posso	chiamare	potere	chiamare	AUX	VERB	I can call
('loro_loro_DET', 'figli_figlio_NOUN')	5	loro figli	loro	figli	loro	figlio	DET	NOUN	their children (masculine plural)
('non_non_ADV', 'beva_bere_VERB')	5	non beva	non	beva	non	bere	ADV	VERB	do not drink
('qualcosa_qualcosa_PRON', 'alla_a_ADP')	5	qualcosa alla	qualcosa	alla	qualcosa	a	PRON	ADP	something to the (feminine)
