gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('fratello_fratello_NOUN', 'minore_minore_ADJ')	6	fratello minore	fratello	minore	fratello	minore	NOUN	ADJ	younger brother
('poche_poco_DET', 'persone_persona_NOUN')	6	poche persone	poche	persone	poco	persona	DET	NOUN	few people
('spesso_spesso_ADV', 'i_il_DET')	6		spesso	i	spesso	il	ADV	DET	often the
"(""sull'_su_ADP"", 'aereo_aereo_NOUN')"	6	sull'aereo	sull'	aereo	su	aereo	ADP	NOUN	on the plane
('sono_essere_AUX', 'vostri_vostro_DET')	6	sono vostri	sono	vostri	essere	vostro	AUX	DET	are yours (you (plural); masculine plural)
('insegna_insegnare_VERB', 'il_il_DET')	6	insegna il	insegna	il	insegnare	il	VERB	DET	teaches the
('qualcuno_qualcuno_PRON', 'può_potere_AUX')	6	qualcuno può	qualcuno	può	qualcuno	potere	PRON	AUX	someone can
('era_essere_AUX', 'buono_buono_ADJ')	6	era buono	era	buono	essere	buono	AUX	ADJ	was good
('già_già_ADV', 'ordinato_ordinare_VERB')	6	già ordinato	già	ordinato	già	ordinare	ADV	VERB	already ordered
('sapeva_sapere_VERB', 'che_che_DET')	6	sapeva che	sapeva	che	sapere	che	VERB	DET	knew that
('la_la_PRON', 'odio_odiare_VERB')	6	la odio	la	odio	la	odiare	PRON	VERB	I hate her
('è_essere_AUX', 'utile_utile_ADJ')	6	è utile	è	utile	essere	utile	AUX	ADJ	is useful
('è_essere_AUX', 'diretto_dirigere_VERB')	6	è diretto	è	diretto	essere	dirigere	AUX	VERB	is direct
('difficili_difficile_ADJ', 'da_da_ADP')	6	difficili da	difficili	da	difficile	da	ADJ	ADP	difficult to
('buona_buono_ADJ', 'fortuna_fortuna_NOUN')	6	buona fortuna	buona	fortuna	buono	fortuna	ADJ	NOUN	good luck
('avrebbe_avere_AUX', 'chiamato_chiamare_VERB')	6	avrebbe chiamato	avrebbe	chiamato	avere	chiamare	AUX	VERB	would have called
('diventato_diventare_VERB', 'molto_molto_ADV')	6	diventato molto	diventato	molto	diventare	molto	VERB	ADV	become very
('molto_molto_ADV', 'sicuro_sicuro_ADJ')	6	molto sicuro	molto	sicuro	molto	sicuro	ADV	ADJ	very confident
('là_là_ADV', 'dentro_dentro_ADV')	6	là dentro	là	dentro	là	dentro	ADV	ADV	in there
"(""l'_il_DET"", 'equilibrio_equilibrio_NOUN')"	6	l'equilibrio	l'	equilibrio	il	equilibrio	DET	NOUN	the balance (before a vowel)
