gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('vi_vi_PRON', 'abbiamo_avere_AUX')	9	vi abbiamo	vi	abbiamo	vi	avere	PRON	AUX	
('via_via_ADV', 'la_il_DET')	9	via la	via	la	via	il	ADV	DET	
('conosci_conoscere_VERB', 'il_il_DET')	9	conosci il	conosci	il	conoscere	il	VERB	DET	
('suo_suo_DET', 'paese_paese_NOUN')	9	suo paese	suo	paese	suo	paese	DET	NOUN	
('sarebbe_essere_AUX', 'piaciuto_piacere_VERB')	9	sarebbe piaciuto	sarebbe	piaciuto	essere	piacere	AUX	VERB	
('dovete_dovere_AUX', 'andare_andare_VERB')	9	dovete andare	dovete	andare	dovere	andare	AUX	VERB	
('gli_gli_PRON', 'serve_servire_VERB')	9	gli serve	gli	serve	gli	servire	PRON	VERB	
('aspetto_aspettare_VERB', 'che_che_SCONJ')	9	aspetto che	aspetto	che	aspettare	che	VERB	SCONJ	
('un_uno_DET', 'musicista_musicista_NOUN')	9	un musicista	un	musicista	uno	musicista	DET	NOUN	
('vivo_vivere_VERB', 'con_con_ADP')	9	vivo con	vivo	con	vivere	con	VERB	ADP	
('famiglia_famiglia_NOUN', 'numerosa_numeroso_ADJ')	9	famiglia numerosa	famiglia	numerosa	famiglia	numeroso	NOUN	ADJ	
('portare_portare_VERB', 'la_il_DET')	9	portare la	portare	la	portare	il	VERB	DET	
('si_si_PRON', 'merita_meritare_VERB')	9	si merita	si	merita	si	meritare	PRON	VERB	
('la_il_DET', 'schiena_schiena_NOUN')	9	la schiena	la	schiena	il	schiena	DET	NOUN	
('ha_avere_AUX', 'rifiutato_rifiutare_VERB')	9	ha rifiutato	ha	rifiutato	avere	rifiutare	AUX	VERB	
('sento_sentire_VERB', 'sempre_sempre_ADV')	9	sento sempre	sento	sempre	sentire	sempre	VERB	ADV	
('siamo_essere_AUX', 'arrivati_arrivare_VERB')	9	siamo arrivati	siamo	arrivati	essere	arrivare	AUX	VERB	
('le_il_DET', 'stelle_stella_NOUN')	9	le stelle	le	stelle	il	stella	DET	NOUN	
('si_si_PRON', 'versò_versare_VERB')	9	si versò	si	versò	si	versare	PRON	VERB	
('da_da_ADP', 'quando_quando_SCONJ')	9	da quando	da	quando	da	quando	ADP	SCONJ	
('di_di_ADP', 'usare_usare_VERB')	9	di usare	di	usare	di	usare	ADP	VERB	
('avete_avere_AUX', 'aiutato_aiutare_VERB')	9	avete aiutato	avete	aiutato	avere	aiutare	AUX	VERB	
('era_essere_AUX', 'alla_a_ADP')	9	era alla	era	alla	essere	a	AUX	ADP	
('invitata_invitare_VERB', 'a_a_ADP')	9		invitata	a	invitare	a	VERB	ADP	
('madre_madre_NOUN', 'ha_avere_AUX')	9	madre ha	madre	ha	madre	avere	NOUN	AUX	
('gli_il_DET', 'esami_esame_NOUN')	9	gli esami	gli	esami	il	esame	DET	NOUN	
('lo_lo_PRON', 'avrei_avere_AUX')	9	lo avrei	lo	avrei	lo	avere	PRON	AUX	
('ho_avere_VERB', 'alcun_alcuno_DET')	9	ho alcun	ho	alcun	avere	alcuno	VERB	DET	
('mi_mi_PRON', 'dà_dare_VERB')	9	mi dà	mi	dà	mi	dare	PRON	VERB	
('aiutato_aiutare_VERB', 'a_a_ADP')	9	a	aiutato	a	aiutare	a	VERB	ADP	
('lo_lo_PRON', 'farai_fare_VERB')	9	lo farai	lo	farai	lo	fare	PRON	VERB	
('suonava_suonare_VERB', 'il_il_DET')	9	suonava il	suonava	il	suonare	il	VERB	DET	
('di_di_ADP', 'pallacanestro_pallacanestro_NOUN')	9	di pallacanestro	di	pallacanestro	di	pallacanestro	ADP	NOUN	
('un_uno_DET', 'ragazzino_ragazzo_NOUN')	9	un ragazzino	un	ragazzino	uno	ragazzo	DET	NOUN	
('è_essere_AUX', 'piccola_piccolo_ADJ')	9	è piccola	è	piccola	essere	piccolo	AUX	ADJ	
('chiesto_chiedere_VERB', 'aiuto_aiuto_NOUN')	9	chiesto aiuto	chiesto	aiuto	chiedere	aiuto	VERB	NOUN	
('non_non_ADV', 'conosceva_conoscere_VERB')	9	non conosceva	non	conosceva	non	conoscere	ADV	VERB	
('mangiando_mangiare_VERB', 'del_di_ADP')	9	mangiando del	mangiando	del	mangiare	di	VERB	ADP	
('appartamento_appartamento_NOUN', 'di_di_ADP')	9	appartamento di	appartamento	di	appartamento	di	NOUN	ADP	
('avuto_avere_VERB', 'il_il_DET')	9	avuto il	avuto	il	avere	il	VERB	DET	
('lo_lo_PRON', 'dovrei_dovere_AUX')	9	lo dovrei	lo	dovrei	lo	dovere	PRON	AUX	
('che_che_SCONJ', 'qualcuno_qualcuno_PRON')	9	che qualcuno	che	qualcuno	che	qualcuno	SCONJ	PRON	
('queste_questo_DET', 'scatole_scatola_NOUN')	9	queste scatole	queste	scatole	questo	scatola	DET	NOUN	
('stava_stare_AUX', 'guardando_guardare_VERB')	9	stava guardando	stava	guardando	stare	guardare	AUX	VERB	
('a_a_ADP', 'gestirlo_gestire_VERB')	9	a gestirlo	a	gestirlo	a	gestire	ADP	VERB	
('ciò_ciò_PRON', 'non_non_ADV')	9	ciò non	ciò	non	ciò	non	PRON	ADV	
('qui_qui_ADV', 'presto_presto_ADV')	9	qui presto	qui	presto	qui	presto	ADV	ADV	
('in_in_ADP', 'me_me_PRON')	9	in me	in	me	in	me	ADP	PRON	
('chiesto_chiedere_VERB', 'il_il_DET')	9	chiesto il	chiesto	il	chiedere	il	VERB	DET	
('lavorare_lavorare_VERB', 'in_in_ADP')	9	lavorare in	lavorare	in	lavorare	in	VERB	ADP	
('molto_molto_DET', 'lavoro_lavoro_NOUN')	9	molto lavoro	molto	lavoro	molto	lavoro	DET	NOUN	
('sono_essere_AUX', 'grandi_grande_ADJ')	9	sono grandi	sono	grandi	essere	grande	AUX	ADJ	
('il_il_DET', 'controllo_controllo_NOUN')	9	il controllo	il	controllo	il	controllo	DET	NOUN	
('essere_essere_AUX', 'nei_in_ADP')	9	essere nei	essere	nei	essere	in	AUX	ADP	
('detto_dire_VERB', 'il_il_DET')	9	detto il	detto	il	dire	il	VERB	DET	
('avete_avere_AUX', 'dato_dare_VERB')	9	avete dato	avete	dato	avere	dare	AUX	VERB	
('ho_avere_VERB', 'molta_molto_DET')	9	ho molta	ho	molta	avere	molto	VERB	DET	
('perso_perdere_VERB', 'un_uno_DET')	9	perso un	perso	un	perdere	uno	VERB	DET	
('in_in_ADP', 'centro_centro_NOUN')	9	in centro	in	centro	in	centro	ADP	NOUN	
('è_essere_AUX', 'aperta_aprire_VERB')	9	è aperta	è	aperta	essere	aprire	AUX	VERB	
('entrato_entrare_VERB', 'nella_in_ADP')	9	entrato nella	entrato	nella	entrare	in	VERB	ADP	
('ho_avere_AUX', 'smesso_smettere_VERB')	9	ho smesso	ho	smesso	avere	smettere	AUX	VERB	
('la_il_DET', 'squadra_squadra_NOUN')	9	la squadra	la	squadra	il	squadra	DET	NOUN	
('un_uno_DET', 'pugno_pugno_NOUN')	9	un pugno	un	pugno	uno	pugno	DET	NOUN	
('lui_lui_PRON', 'deve_dovere_AUX')	9	lui deve	lui	deve	lui	dovere	PRON	AUX	
('di_di_ADP', 'fuori_fuori_ADV')	9	di fuori	di	fuori	di	fuori	ADP	ADV	
('in_in_ADP', 'bicicletta_bicicletta_NOUN')	9	in bicicletta	in	bicicletta	in	bicicletta	ADP	NOUN	
('prese_prendere_VERB', 'in_in_ADP')	9	prese in	prese	in	prendere	in	VERB	ADP	
('ha_avere_AUX', 'svegliato_svegliare_VERB')	9	ha svegliato	ha	svegliato	avere	svegliare	AUX	VERB	
('si_si_PRON', 'sieda_siedere_VERB')	9	si sieda	si	sieda	si	siedere	PRON	VERB	
