gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('auto_auto_NOUN', 'in_in_ADP')	5	auto in	auto	in	auto	in	NOUN	ADP	car in
('la_il_DET', 'band_band_NOUN')	5	la band	la	band	il	band	DET	NOUN	the band
('do_dare_VERB', 'il_il_DET')	5	do non do il	do	il	dare	il	VERB	DET	I give the
('piacerebbe_piacere_VERB', 'mangiare_mangiare_VERB')	5	piacerebbe mangiare	piacerebbe	mangiare	piacere	mangiare	VERB	VERB	would like to eat
('spiegato_spiegare_VERB', 'a_a_ADP')	5	spiega	spiegato	a	spiegare	a	VERB	ADP	explained to
('posso_potere_AUX', 'pagare_pagare_VERB')	5	posso pagare	posso	pagare	potere	pagare	AUX	VERB	I can pay
('diede_dare_VERB', 'da_da_ADP')	5	diede da	diede	da	dare	da	VERB	ADP	gave from
('impegnato_impegnare_VERB', 'ora_ora_ADV')	5	impegnato ora	impegnato	ora	impegnare	ora	VERB	ADV	busy now
('mio_mio_DET', 'bambino_bambino_NOUN')	5	mio bambino	mio	bambino	mio	bambino	DET	NOUN	my child
('molti_molto_DET', 'compiti_compito_NOUN')	5	molti compiti	molti	compiti	molto	compito	DET	NOUN	a lot of homework
('lo_lo_PRON', 'potrebbe_potere_AUX')	5	lo potrebbe	lo	potrebbe	lo	potere	PRON	AUX	could it; could him
('frase_frase_NOUN', 'su_su_ADP')	5	frase su	frase	su	frase	su	NOUN	ADP	phrase about
('fiero_fiero_ADJ', 'del_di_ADP')	5	fiero del	fiero	del	fiero	di	ADJ	ADP	proud of the
('dovrei_dovere_AUX', 'prendere_prendere_VERB')	5	dovrei prendere	dovrei	prendere	dovere	prendere	AUX	VERB	I should take
('che_che_SCONJ', 'anche_anche_ADV')	5	che anche	che	anche	che	anche	SCONJ	ADV	that also
('tè_tè_NOUN', 'nero_nero_ADJ')	5	tè nero	tè	nero	tè	nero	NOUN	ADJ	black tea
('leggete_leggere_VERB', 'dei_di_ADP')	5	leggete dei	leggete	dei	leggere	di	VERB	ADP	you (plural) read some
('troppo_troppo_ADV', 'lontano_lontano_ADJ')	5	troppo lontano	troppo	lontano	troppo	lontano	ADV	ADJ	too far
('sono_essere_AUX', 'interessato_interessare_VERB')	5	sono interessato	sono	interessato	essere	interessare	AUX	VERB	I am interested
('sulla_su_ADP', 'barca_barca_NOUN')	5	sulla barca	sulla	barca	su	barca	ADP	NOUN	on the boat
('un_uno_DET', 'meccanico_meccanico_NOUN')	5	un meccanico	un	meccanico	uno	meccanico	DET	NOUN	a mechanic
('di_di_ADP', 'questi_questo_DET')	5	di questi	di	questi	di	questo	ADP	DET	of these
('quanto_quanto_PRON', 'pensi_pensare_VERB')	5	quanto pensi	quanto	pensi	quanto	pensare	PRON	VERB	how much do you think
('piace_piacere_VERB', 'viaggiare_viaggiare_VERB')	5	piace viaggiare	piace	viaggiare	piacere	viaggiare	VERB	VERB	likes to travel
('non_non_ADV', 'indossa_indossare_VERB')	5	non indossa	non	indossa	non	indossare	ADV	VERB	does not wear
('ero_essere_AUX', 'occupata_occupare_VERB')	5	ero occupata	ero	occupata	essere	occupare	AUX	VERB	I was busy
('ho_avere_AUX', 'conosciuti_conoscere_VERB')	5	ho conosciuti	ho	conosciuti	avere	conoscere	AUX	VERB	I have met them
('posso_potere_AUX', 'fidare_fidare_VERB')	5	posso fidare	posso	fidare	potere	fidare	AUX	VERB	I can trust
('è_essere_AUX', 'invitata_invitare_VERB')	5	è invitata	è	invitata	essere	invitare	AUX	VERB	is invited
('per_per_ADP', 'dei_di_ADP')	5	per dei	per	dei	per	di	ADP	ADP	for some
('dalla_da_ADP', 'prigione_prigione_NOUN')	5	dalla prigione	dalla	prigione	da	prigione	ADP	NOUN	from the prison
('non_non_ADV', 'mettere_mettere_VERB')	5	non mettere	non	mettere	non	mettere	ADV	VERB	do not put
('molta_molto_DET', 'paura_paura_NOUN')	5	molta paura	molta	paura	molto	paura	DET	NOUN	very afraid
('sono_essere_AUX', 'fatta_fare_VERB')	5	sono fatta	sono	fatta	essere	fare	AUX	VERB	I am made
('qui_qui_ADV', 'che_che_PRON')	5	qui che	qui	che	qui	che	ADV	PRON	here that
('preoccupare_preoccupare_VERB', 'per_per_ADP')	5	preoccupare per	preoccupare	per	preoccupare	per	VERB	ADP	worry about
('piedi_piede_NOUN', 'sulla_su_ADP')	5	piedi sulla	piedi	sulla	piede	su	NOUN	ADP	feet on the
('è_essere_AUX', 'alzata_alzare_VERB')	5	è alzata	è	alzata	essere	alzare	AUX	VERB	is up
('vuoi_volere_AUX', 'comprare_comprare_VERB')	5	vuoi comprare	vuoi	comprare	volere	comprare	AUX	VERB	do you want to buy
('permesso_permesso_NOUN', 'di_di_ADP')	5	permesso di	permesso	di	permesso	di	NOUN	ADP	permission to
('in_in_ADP', 'cosa_cosa_PRON')	5	in cosa	in	cosa	in	cosa	ADP	PRON	in what
('dove_dove_ADV', 'viene_venire_VERB')	5	dove viene	dove	viene	dove	venire	ADV	VERB	where does he come
"('visto_vedere_VERB', ""cos'_cos'_PRON"")"	5	visto cos'	visto	cos'	vedere	cos'	VERB	PRON	seen what
('cucinare_cucinare_VERB', 'la_il_DET')	5	cucinare la	cucinare	la	cucinare	il	VERB	DET	to cook the
('diversa_diverso_ADJ', 'adesso_adesso_ADV')	5	diversa adesso	diversa	adesso	diverso	adesso	ADJ	ADV	different now
('piace_piacere_VERB', 'che_che_SCONJ')	5	piace che	piace	che	piacere	che	VERB	SCONJ	likes that
('pensavo_pensare_VERB', 'le_le_PRON')	5	pensavo le	pensavo	le	pensare	le	VERB	PRON	I thought them
('noi_noi_PRON', 'serve_servire_VERB')	5	noi serve	noi	serve	noi	servire	PRON	VERB	we need
('attenzione_attenzione_NOUN', 'ai_a_ADP')	5	attenzione ai	attenzione	ai	attenzione	a	NOUN	ADP	attention to the
('lasciai_lasciare_VERB', 'la_il_DET')	5	la	lasciai	la	lasciare	il	VERB	DET	I left the
('volta_volta_NOUN', 'alla_a_ADP')	5	volta alla	volta	alla	volta	a	NOUN	ADP	time at the
('tempo_tempo_NOUN', 'siete_essere_AUX')	5	tempo siete	tempo	siete	tempo	essere	NOUN	AUX	time are you
('devi_dovere_AUX', 'lavorare_lavorare_VERB')	5	devi lavorare	devi	lavorare	dovere	lavorare	AUX	VERB	you must work
('a_a_ADP', 'meno_meno_ADV')	5	are a meno	a	meno	a	meno	ADP	ADV	unless
('o_o_CCONJ', 'cosa_cosa_PRON')	5	on ha mai lezione o cosa	o	cosa	o	cosa	CCONJ	PRON	or what
('le_le_PRON', 'suggerisco_suggerire_VERB')	5	le suggerisco	le	suggerisco	le	suggerire	PRON	VERB	I suggest them
