gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('i_il_DET', 'ragni_ragno_NOUN')	14	i ragni	i	ragni	il	ragno	DET	NOUN	the spiders
('ha_avere_AUX', 'realizzato_realizzare_VERB')	14	ha realizzato	ha	realizzato	avere	realizzare	AUX	VERB	has realized
('dovreste_dovere_AUX', 'essere_essere_AUX')	14	dovreste essere	dovreste	essere	dovere	essere	AUX	AUX	you (plural) should be
('sono_essere_AUX', 'quella_quello_PRON')	14	sono quella	sono	quella	essere	quello	AUX	PRON	i am that one
('libro_libro_NOUN', 'che_che_PRON')	14	libro che	libro	che	libro	che	NOUN	PRON	book that
('gli_il_DET', 'insetti_insetto_NOUN')	14	gli insetti	gli	insetti	il	insetto	DET	NOUN	the insects
('un_uno_DET', 'topo_topo_NOUN')	14	un topo	un	topo	uno	topo	DET	NOUN	a mouse
"(""un'_uno_DET"", 'occasione_occasione_NOUN')"	14	un'occasione	un'	occasione	uno	occasione	DET	NOUN	an opportunity
('più_più_ADV', 'anziano_anziano_ADJ')	14	più anziano	più	anziano	più	anziano	ADV	ADJ	older
('può_potere_AUX', 'parlare_parlare_VERB')	14	può parlare	può	parlare	potere	parlare	AUX	VERB	can speak
('mi_mi_PRON', 'ci_ci_PRON')	14	mi ci	mi	ci	mi	ci	PRON	PRON	me there
('deve_dovere_AUX', 'parlare_parlare_VERB')	14	deve parlare	deve	parlare	dovere	parlare	AUX	VERB	must speak
('a_a_ADP', 'questo_questo_PRON')	14	avorevoli o contrarie a questo	a	questo	a	questo	ADP	PRON	favorable or opposed to this
('solo_solo_ADV', 'con_con_ADP')	14	solo con	solo	con	solo	con	ADV	ADP	only with
('parlare_parlare_VERB', 'più_più_ADV')	14	parlare più	parlare	più	parlare	più	VERB	ADV	talk more
('non_non_ADV', 'dirlo_dire_VERB')	14	non dirlo	non	dirlo	non	dire	ADV	VERB	do not say it
('dare_dare_VERB', 'questo_questo_PRON')	14	dare questo	dare	questo	dare	questo	VERB	PRON	give this
('si_si_PRON', 'trova_trovare_VERB')	14	si trova	si	trova	si	trovare	PRON	VERB	is located
('devono_dovere_AUX', 'essere_essere_AUX')	14	devono essere	devono	essere	dovere	essere	AUX	AUX	must be
('per_per_ADP', 'vedere_vedere_VERB')	14	per vedere	per	vedere	per	vedere	ADP	VERB	to see
('una_uno_DET', 'scusa_scusa_NOUN')	14	una scusa	una	scusa	uno	scusa	DET	NOUN	an excuse
('andare_andare_VERB', 'alla_a_ADP')	14	andare alla	andare	alla	andare	a	VERB	ADP	go to the (feminine)
('ha_avere_AUX', 'dimenticato_dimenticare_VERB')	14	ha dimenticato	ha	dimenticato	avere	dimenticare	AUX	VERB	has forgotten
('ultimo_ultimo_ADJ', 'treno_treno_NOUN')	14	ultimo treno	ultimo	treno	ultimo	treno	ADJ	NOUN	last train
('starà_stare_VERB', 'bene_bene_ADV')	14	starà bene	starà	bene	stare	bene	VERB	ADV	will be fine
('di_di_ADP', 'farla_fare_VERB')	14	di farla	di	farla	di	fare	ADP	VERB	to do it
('le_le_PRON', 'voglio_volere_AUX')	14	le voglio	le	voglio	le	volere	PRON	AUX	i want them
('una_uno_DET', 'stanza_stanza_NOUN')	14	una stanza	una	stanza	uno	stanza	DET	NOUN	a room
('dovrei_dovere_AUX', 'fare_fare_VERB')	14	dovrei fare	dovrei	fare	dovere	fare	AUX	VERB	i should do
('detto_dire_VERB', 'dove_dove_ADV')	14	detto dove	detto	dove	dire	dove	VERB	ADV	said where
('andata_andare_VERB', 'al_a_ADP')	14	andata al	andata	al	andare	a	VERB	ADP	gone to the (masculine)
('per_per_ADP', 'dire_dire_VERB')	14	per dire	per	dire	per	dire	ADP	VERB	to say
('la_il_DET', 'felicità_felicità_NOUN')	14	la felicità	la	felicità	il	felicità	DET	NOUN	the happiness
('lavare_lavare_VERB', 'i_il_DET')	14		lavare	i	lavare	il	VERB	DET	to wash the (masculine plural)
('di_di_ADP', 'nascondere_nascondere_VERB')	14	di nascondere	di	nascondere	di	nascondere	ADP	VERB	to hide
('per_per_ADP', 'qualche_qualche_DET')	14	per qualche	per	qualche	per	qualche	ADP	DET	for some
('loro_loro_DET', 'stanze_stanza_NOUN')	14	loro stanze	loro	stanze	loro	stanza	DET	NOUN	their rooms
('di_di_ADP', 'fronte_fronte_NOUN')	14	di fronte	di	fronte	di	fronte	ADP	NOUN	in front
('sono_essere_AUX', 'sentito_sentire_VERB')	14	sono sentito	sono	sentito	essere	sentire	AUX	VERB	i am heard
('il_il_DET', 'formaggio_formaggio_NOUN')	14	il formaggio	il	formaggio	il	formaggio	DET	NOUN	the cheese
('fatto_fare_VERB', 'niente_niente_PRON')	14	fatto niente	fatto	niente	fare	niente	VERB	PRON	done nothing
('che_che_SCONJ', 'stia_essere_AUX')	14	che stia	che	stia	che	essere	SCONJ	AUX	that he is
('cotta_cotta_NOUN', 'per_per_ADP')	14	cotta per	cotta	per	cotta	per	NOUN	ADP	crazy about
('qui_qui_ADV', 'prima_prima_ADV')	14	qui prima	qui	prima	qui	prima	ADV	ADV	here before
('abbiamo_avere_AUX', 'perso_perdere_VERB')	14	abbiamo perso	abbiamo	perso	avere	perdere	AUX	VERB	we lost
('mi_mi_PRON', 'lasciò_lasciare_VERB')	14	mi lasciò	mi	lasciò	mi	lasciare	PRON	VERB	he left me
('che_che_SCONJ', 'questa_questo_PRON')	14	che questa	che	questa	che	questo	SCONJ	PRON	that this
('prima_primo_ADJ', 'possibile_possibile_ADJ')	14	prima possibile	prima	possibile	primo	possibile	ADJ	ADJ	as soon as possible
('il_il_DET', 'ketchup_ketchup_NOUN')	14	il ketchup	il	ketchup	il	ketchup	DET	NOUN	the ketchup
('tu_tu_PRON', 'vuoi_volere_AUX')	14	tu vuoi	tu	vuoi	tu	volere	PRON	AUX	you want
('a_a_ADP', 'pulire_pulire_VERB')	14	aiutato tom a pulire	a	pulire	a	pulire	ADP	VERB	helped tom clean
('me_me_PRON', 'è_essere_AUX')	14	me è	me	è	me	essere	PRON	AUX	me is
('le_il_DET', 'finestre_finestra_NOUN')	14	le finestre	le	finestre	il	finestra	DET	NOUN	the windows
('mio_mio_DET', 'meglio_meglio_NOUN')	14	mio meglio	mio	meglio	mio	meglio	DET	NOUN	my best
('sono_essere_VERB', 'dei_di_ADP')	14	sono dei	sono	dei	essere	di	VERB	ADP	are some
('il_il_DET', 'prima_primo_ADJ')	14	il prima	il	prima	il	primo	DET	ADJ	the earlier
"('so_sapere_VERB', ""cos'_cos'_PRON"")"	14	so cos'	so	cos'	sapere	cos'	VERB	PRON	i know what
('la_il_DET', 'stazione_stazione_NOUN')	14	la stazione	la	stazione	il	stazione	DET	NOUN	the station
('di_di_ADP', 'imparare_imparare_VERB')	14	di imparare	di	imparare	di	imparare	ADP	VERB	to learn
('al_a_ADP', 'momento_momento_NOUN')	14	al momento	al	momento	a	momento	ADP	NOUN	at the moment
('ero_essere_AUX', 'con_con_ADP')	14	ero con	ero	con	essere	con	AUX	ADP	i was with
('anni_anno_NOUN', 'ha_avere_VERB')	14	anni ha	anni	ha	anno	avere	NOUN	VERB	years does he have
('ha_avere_AUX', 'morso_mordere_VERB')	14	ha morso	ha	morso	avere	mordere	AUX	VERB	bit
('sarà_essere_AUX', 'un_uno_DET')	14	sarà un	sarà	un	essere	uno	AUX	DET	will be a
('un_uno_DET', 'viaggio_viaggio_NOUN')	14	un viaggio	un	viaggio	uno	viaggio	DET	NOUN	a trip
('molto_molto_ADV', 'orgoglioso_orgoglioso_ADJ')	14	molto orgoglioso	molto	orgoglioso	molto	orgoglioso	ADV	ADJ	very proud
('a_a_ADP', 'domani_domani_ADV')	14	a domani	a	domani	a	domani	ADP	ADV	see you tomorrow
('di_di_ADP', 'sabbia_sabbia_NOUN')	14	di sabbia	di	sabbia	di	sabbia	ADP	NOUN	of sand
('posso_potere_AUX', 'venire_venire_VERB')	14	posso venire	posso	venire	potere	venire	AUX	VERB	can i come
('avreste_avere_AUX', 'dovuto_dovere_AUX')	14	avreste dovuto	avreste	dovuto	avere	dovere	AUX	AUX	you (plural) should have
('lavato_lavare_VERB', 'la_il_DET')	14	la	lavato	la	lavare	il	VERB	DET	washed the (feminine)
