gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('molto_molto_ADV', 'forte_forte_ADJ')	17	molto forte	molto	forte	molto	forte	ADV	ADJ	very strong
('scordato_scordare_VERB', 'di_di_ADP')	17	scordato di	scordato	di	scordare	di	VERB	ADP	forgot to
('ci_ci_PRON', 'possiamo_potere_AUX')	17	ci possiamo	ci	possiamo	ci	potere	PRON	AUX	we can
('studiato_studiare_VERB', 'il_il_DET')	17	studiato il	studiato	il	studiare	il	VERB	DET	studied the
('queste_questo_PRON', 'sono_essere_AUX')	17	queste sono	queste	sono	questo	essere	PRON	AUX	these are
('farebbe_fare_VERB', 'meglio_meglio_ADV')	17	farebbe meglio	farebbe	meglio	fare	meglio	VERB	ADV	would do better
('un_uno_DET', 'film_film_NOUN')	17	un film	un	film	uno	film	DET	NOUN	a film
('ancora_ancora_ADV', 'una_uno_DET')	17	ancora una	ancora	una	ancora	uno	ADV	DET	another one (feminine)
('fiducia_fiducia_NOUN', 'in_in_ADP')	17	fiducia in	fiducia	in	fiducia	in	NOUN	ADP	trust in
('una_uno_DET', 'sorpresa_sorpresa_NOUN')	17	una sorpresa	una	sorpresa	uno	sorpresa	DET	NOUN	a surprise
('avete_avere_VERB', 'paura_paura_NOUN')	17	avete paura	avete	paura	avere	paura	VERB	NOUN	you (plural) are afraid
('voglio_volere_AUX', 'solamente_solamente_ADV')	17	voglio solamente	voglio	solamente	volere	solamente	AUX	ADV	I only want
('vieni_venire_VERB', 'a_a_ADP')	17	vieni a	vieni	a	venire	a	VERB	ADP	come to
('un_uno_DET', 'fiore_fiore_NOUN')	17	un fiore	un	fiore	uno	fiore	DET	NOUN	a flower
('mio_mio_DET', 'cuore_cuore_NOUN')	17	mio cuore	mio	cuore	mio	cuore	DET	NOUN	my heart
('così_così_ADV', 'tanto_tanto_DET')	16	così tanto	così	tanto	così	tanto	ADV	DET	so much
('la_il_DET', 'sera_sera_NOUN')	16	la sera	la	sera	il	sera	DET	NOUN	the evening
('hanno_avere_AUX', 'perso_perdere_VERB')	16	hanno perso	hanno	perso	avere	perdere	AUX	VERB	they have lost
('una_uno_DET', 'giornata_giornata_NOUN')	16	una giornata	una	giornata	uno	giornata	DET	NOUN	a day
('alla_a_ADP', 'domanda_domanda_NOUN')	16	alla domanda	alla	domanda	a	domanda	ADP	NOUN	to the question
('aiutarmi_aiutare_VERB', 'a_a_ADP')	16	a	aiutarmi	a	aiutare	a	VERB	ADP	to
('parte_parte_NOUN', 'mia_mio_DET')	16	parte mia	parte	mia	parte	mio	NOUN	DET	my part
('ha_avere_AUX', 'usato_usare_VERB')	16	ha usato	ha	usato	avere	usare	AUX	VERB	he used
('chi_chi_PRON', 'era_essere_AUX')	16	chi era	chi	era	chi	essere	PRON	AUX	who was
('non_non_ADV', 'andiamo_andare_VERB')	16	non andiamo	non	andiamo	non	andare	ADV	VERB	we do not go
('lo_lo_PRON', 'voglio_volere_AUX')	16	lo voglio	lo	voglio	lo	volere	PRON	AUX	I want it
('piace_piacere_VERB', 'nuotare_nuotare_VERB')	16	piace nuotare	piace	nuotare	piacere	nuotare	VERB	VERB	likes to swim
('mio_mio_DET', 'orologio_orologio_NOUN')	16	mio orologio	mio	orologio	mio	orologio	DET	NOUN	my watch
('casa_casa_NOUN', 'e_e_CCONJ')	16	casa e	casa	e	casa	e	NOUN	CCONJ	house and
('abbiamo_avere_AUX', 'avuto_avere_VERB')	16	abbiamo avuto	abbiamo	avuto	avere	avere	AUX	VERB	we have had
('il_il_DET', 'mal_male_NOUN')	16	il mal	il	mal	il	male	DET	NOUN	the pain
('posso_potere_AUX', 'usare_usare_VERB')	16	posso usare	posso	usare	potere	usare	AUX	VERB	I can use
('più_più_ADV', 'il_il_DET')	16	più il	più	il	più	il	ADV	DET	more the (masculine)
('ci_ci_PRON', 'vuole_volere_VERB')	16	ci vuole	ci	vuole	ci	volere	PRON	VERB	it takes
('quella_quello_DET', 'ragazza_ragazzo_NOUN')	16	quella ragazza	quella	ragazza	quello	ragazzo	DET	NOUN	that girl
('il_il_DET', 'rumore_rumore_NOUN')	16	il rumore	il	rumore	il	rumore	DET	NOUN	the noise
('il_il_DET', 'mercato_mercato_NOUN')	16	il mercato	il	mercato	il	mercato	DET	NOUN	the market
('qui_qui_ADV', 'oggi_oggi_ADV')	16	qui oggi	qui	oggi	qui	oggi	ADV	ADV	here today
('mese_mese_NOUN', 'scorso_scorso_ADJ')	16	mese scorso	mese	scorso	mese	scorso	NOUN	ADJ	last month
('loro_loro_DET', 'cane_cane_NOUN')	16	loro cane	loro	cane	loro	cane	DET	NOUN	their dog
('sembravano_sembrare_VERB', 'essere_essere_AUX')	16	sembravano essere	sembravano	essere	sembrare	essere	VERB	AUX	they seemed to be
('io_io_PRON', 'dovrei_dovere_AUX')	16	io dovrei	io	dovrei	io	dovere	PRON	AUX	I should
('il_il_DET', 'ladro_ladro_NOUN')	16	il ladro	il	ladro	il	ladro	DET	NOUN	the thief
('occhiali_occhiale_NOUN', 'da_da_ADP')	16	occhiali da	occhiali	da	occhiale	da	NOUN	ADP	glasses for
('suo_suo_DET', 'segreto_segreto_NOUN')	16	suo segreto	suo	segreto	suo	segreto	DET	NOUN	his secret; her secret
('è_essere_AUX', 'sposata_sposare_VERB')	16	è sposata	è	sposata	essere	sposare	AUX	VERB	she is married
('di_di_ADP', 'smettere_smettere_VERB')	16	di smettere	di	smettere	di	smettere	ADP	VERB	to stop
('sono_essere_AUX', 'abbastanza_abbastanza_ADV')	16	sono abbastanza	sono	abbastanza	essere	abbastanza	AUX	ADV	I am quite
('sia_essere_AUX', 'felice_felice_ADJ')	16	sia felice	sia	felice	essere	felice	AUX	ADJ	be happy
('vorresti_volere_VERB', 'un_uno_DET')	16	vorresti un	vorresti	un	volere	uno	VERB	DET	you would like a (masculine)
('un_uno_DET', 'certo_certo_ADJ')	16	un certo	un	certo	uno	certo	DET	ADJ	a certain
('ha_avere_VERB', 'ragione_ragione_NOUN')	16	ha ragione	ha	ragione	avere	ragione	VERB	NOUN	is right
('noi_noi_PRON', 'vogliamo_volere_AUX')	16	noi vogliamo	noi	vogliamo	noi	volere	PRON	AUX	we want
('di_di_ADP', 'queste_questo_DET')	16	di queste	di	queste	di	questo	ADP	DET	of these (feminine)
('mi_mi_PRON', 'scusi_scusare_VERB')	16	mi scusi	mi	scusi	mi	scusare	PRON	VERB	excuse me
('piace_piacere_VERB', 'a_a_ADP')	16	pia	piace	a	piacere	a	VERB	ADP	pleases
('sarò_essere_AUX', 'mai_mai_ADV')	16	sarò mai	sarò	mai	essere	mai	AUX	ADV	will I ever
('è_essere_VERB', 'niente_niente_PRON')	16	è niente	è	niente	essere	niente	VERB	PRON	it is nothing
('per_per_ADP', 'morire_morire_VERB')	16	per morire	per	morire	per	morire	ADP	VERB	to die
('sei_essere_AUX', 'andato_andare_VERB')	16	sei andato	sei	andato	essere	andare	AUX	VERB	you went
('spesso_spesso_ADV', 'la_il_DET')	16	spesso la	spesso	la	spesso	il	ADV	DET	often the (feminine)
('il_il_DET', 'posto_posto_NOUN')	16	il posto	il	posto	il	posto	DET	NOUN	the place
('va_andare_VERB', 'con_con_ADP')	16	va con	va	con	andare	con	VERB	ADP	goes with
('mese_mese_NOUN', 'prossimo_prossimo_ADJ')	16	mese prossimo	mese	prossimo	mese	prossimo	NOUN	ADJ	next month
('sono_essere_AUX', 'nato_nascere_VERB')	16	sono nato	sono	nato	essere	nascere	AUX	VERB	I was born
('treno_treno_NOUN', 'è_essere_AUX')	16	treno è	treno	è	treno	essere	NOUN	AUX	the train is
('a_a_ADP', 'guardare_guardare_VERB')	16	a guardare	a	guardare	a	guardare	ADP	VERB	to watch
('brava_bravo_ADJ', 'in_in_ADP')	16	brava in	brava	in	bravo	in	ADJ	ADP	good at (feminine)
('sa_sapere_VERB', 'nuotare_nuotare_VERB')	16	sa nuotare	sa	nuotare	sapere	nuotare	VERB	VERB	knows how to swim
('noi_noi_PRON', 'la_la_PRON')	16	noi la	noi	la	noi	la	PRON	PRON	we it (feminine)
('stato_essere_AUX', 'ucciso_uccidere_VERB')	16	stato ucciso	stato	ucciso	essere	uccidere	AUX	VERB	been killed
('mia_mio_DET', 'camera_camera_NOUN')	16	mia camera	mia	camera	mio	camera	DET	NOUN	my room
('è_essere_AUX', 'addormentato_addormentare_VERB')	16	è addormentato	è	addormentato	essere	addormentare	AUX	VERB	is asleep
('essere_essere_AUX', 'troppo_troppo_ADV')	16	essere troppo	essere	troppo	essere	troppo	AUX	ADV	to be too
('ne_ne_PRON', 'ho_avere_VERB')	16	ne ho	ne	ho	ne	avere	PRON	VERB	I have some
('cerca_cercare_VERB', 'di_di_ADP')	16	cerca di	cerca	di	cercare	di	VERB	ADP	tries to
('di_di_ADP', 'tornare_tornare_VERB')	16	di tornare	di	tornare	di	tornare	ADP	VERB	to return
('mai_mai_ADV', 'fatto_fare_VERB')	16	mai fatto	mai	fatto	mai	fare	ADV	VERB	ever done
('ci_ci_PRON', 'vediamo_vedere_VERB')	16	ci vediamo	ci	vediamo	ci	vedere	PRON	VERB	see you
('sto_stare_AUX', 'provando_provare_VERB')	16	sto provando	sto	provando	stare	provare	AUX	VERB	I am trying
('delle_di_ADP', 'lettere_lettera_NOUN')	16	delle lettere	delle	lettere	di	lettera	ADP	NOUN	some letters
('nostro_nostro_DET', 'insegnante_insegnante_NOUN')	16	nostro insegnante	nostro	insegnante	nostro	insegnante	DET	NOUN	our teacher
('al_a_ADP', 'mondo_mondo_NOUN')	16	al mondo	al	mondo	a	mondo	ADP	NOUN	in the world
('se_se_SCONJ', 'vuole_volere_VERB')	16	se vuole	se	vuole	se	volere	SCONJ	VERB	if he wants
('un_uno_DET', 'ottimo_ottimo_ADJ')	16	un ottimo	un	ottimo	uno	ottimo	DET	ADJ	an excellent (masculine)
"(""l'_il_DET"", 'altro_altro_PRON')"	16	l'altro	l'	altro	il	altro	DET	PRON	the other (masculine)
('cosa_cosa_PRON', 'fai_fare_VERB')	16	cosa fai	cosa	fai	cosa	fare	PRON	VERB	what are you doing
('non_non_ADV', 'lasciare_lasciare_VERB')	16	non lasciare	non	lasciare	non	lasciare	ADV	VERB	do not leave
('sta_stare_AUX', 'suonando_suonare_VERB')	16	sta suonando	sta	suonando	stare	suonare	AUX	VERB	is playing
('ho_avere_AUX', 'dormito_dormire_VERB')	16	ho dormito	ho	dormito	avere	dormire	AUX	VERB	I slept
('può_potere_AUX', 'andare_andare_VERB')	16	può andare	può	andare	potere	andare	AUX	VERB	can go
('loro_loro_PRON', 'un_uno_DET')	16	loro un	loro	un	loro	uno	PRON	DET	they a (masculine)
('dove_dove_PRON', 'le_le_PRON')	16	dove le	dove	le	dove	le	PRON	PRON	where them (feminine)
('ho_avere_VERB', 'qualcosa_qualcosa_PRON')	16	ho qualcosa	ho	qualcosa	avere	qualcosa	VERB	PRON	I have something
('che_che_SCONJ', 'dovrei_dovere_AUX')	16	che dovrei	che	dovrei	che	dovere	SCONJ	AUX	that I should
('io_io_PRON', 'sto_stare_VERB')	16	io sto	io	sto	io	stare	PRON	VERB	I am
('a_a_ADP', 'pensare_pensare_VERB')	16	a pensare	a	pensare	a	pensare	ADP	VERB	to think
('chiese_chiedere_VERB', 'se_se_SCONJ')	16	chiese	chiese	se	chiedere	se	VERB	SCONJ	he asked
('una_uno_DET', 'cattiva_cattivo_ADJ')	16	una cattiva	una	cattiva	uno	cattivo	DET	ADJ	a bad (feminine)
('ero_essere_AUX', 'felice_felice_ADJ')	16	ero felice	ero	felice	essere	felice	AUX	ADJ	I was happy
