gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('sul_su_ADP', 'tavolo_tavolo_NOUN')	49	sul tavolo	sul	tavolo	su	tavolo	ADP	NOUN	on the table
('io_io_PRON', 'pensavo_pensare_VERB')	49	io pensavo	io	pensavo	io	pensare	PRON	VERB	I thought
('è_essere_AUX', 'importante_importante_ADJ')	49	è importante	è	importante	essere	importante	AUX	ADJ	is important
('preoccupato_preoccupato_ADJ', 'per_per_ADP')	49	preoccupato per	preoccupato	per	preoccupato	per	ADJ	ADP	worried about
('ha_avere_AUX', 'vinto_vincere_VERB')	49	ha vinto	ha	vinto	avere	vincere	AUX	VERB	has won
('niente_niente_PRON', 'di_di_ADP')	49	niente di	niente	di	niente	di	PRON	ADP	nothing of
('li_li_PRON', 'ho_avere_AUX')	49	li ho	li	ho	li	avere	PRON	AUX	I have them
('lo_lo_PRON', 'sapevo_sapere_VERB')	49	lo sapevo	lo	sapevo	lo	sapere	PRON	VERB	I knew it
('gioca_giocare_VERB', 'a_a_ADP')	49	gioca	gioca	a	giocare	a	VERB	ADP	plays
('la_il_DET', 'mela_mela_NOUN')	48	la mela	la	mela	il	mela	DET	NOUN	the apple
('comprò_comprare_VERB', 'un_uno_DET')	48	comprò un	comprò	un	comprare	uno	VERB	DET	bought a
('ancora_ancora_ADV', 'a_a_ADP')	48	a	ancora	a	ancora	a	ADV	ADP	still to
('comprato_comprare_VERB', 'una_uno_DET')	48	comprato una	comprato	una	comprare	uno	VERB	DET	bought a
('paura_paura_NOUN', 'dei_di_ADP')	48	paura dei	paura	dei	paura	di	NOUN	ADP	fear of the (masculine plural)
('io_io_PRON', 'sarò_essere_AUX')	48	io sarò	io	sarò	io	essere	PRON	AUX	I will be
('imparare_imparare_VERB', 'il_il_DET')	48	imparare il	imparare	il	imparare	il	VERB	DET	to learn the
('le_le_PRON', 'avete_avere_AUX')	48	le avete	le	avete	le	avere	PRON	AUX	you (plural) have them
('un_uno_DET', 'computer_computer_NOUN')	48	un computer	un	computer	uno	computer	DET	NOUN	a computer
('è_essere_AUX', 'tornato_tornare_VERB')	48	è tornato	è	tornato	essere	tornare	AUX	VERB	has returned
"('piace_piacere_VERB', ""l'_il_DET"")"	48	piace l'	piace	l'	piacere	il	VERB	DET	likes the (before a vowel)
"(""l'_lo_PRON"", 'abbiamo_avere_AUX')"	48	l'abbiamo	l'	abbiamo	lo	avere	PRON	AUX	we have it; we have him (before a vowel)
('a_a_ADP', 'calcio_calcio_NOUN')	48	a calcio	a	calcio	a	calcio	ADP	NOUN	at soccer
('ha_avere_AUX', 'bevuto_bere_VERB')	48	ha bevuto	ha	bevuto	avere	bere	AUX	VERB	has drunk
('il_il_DET', 'signor_signore_NOUN')	48	il signor	il	signor	il	signore	DET	NOUN	Mr.
('di_di_ADP', 'casa_casa_NOUN')	48	di casa	di	casa	di	casa	ADP	NOUN	of the house
('solo_solo_ADV', 'un_uno_DET')	48	solo un	solo	un	solo	uno	ADV	DET	only a
('vada_andare_VERB', 'a_a_ADP')	48	va	vada	a	andare	a	VERB	ADP	go (formal)
('del_di_ADP', 'vino_vino_NOUN')	48	del vino	del	vino	di	vino	ADP	NOUN	some wine
('dei_di_ADP', 'fiori_fiore_NOUN')	48	dei fiori	dei	fiori	di	fiore	ADP	NOUN	some flowers
('o_o_CCONJ', 'no_no_INTJ')	48	o no	o	no	o	no	CCONJ	INTJ	or not
('sa_sapere_VERB', 'cosa_cosa_PRON')	48	sa cosa	sa	cosa	sapere	cosa	VERB	PRON	knows what
('mia_mio_DET', 'amica_amico_NOUN')	48	mia amica	mia	amica	mio	amico	DET	NOUN	my friend (feminine)
('la_il_DET', 'radio_radio_NOUN')	47	la radio	la	radio	il	radio	DET	NOUN	the radio
