gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('loro_loro_PRON', 'sono_essere_AUX')	134	loro sono	loro	sono	loro	essere	PRON	AUX	they are
('sembra_sembrare_VERB', 'che_che_SCONJ')	134	sembra che	sembra	che	sembrare	che	VERB	SCONJ	it seems that
('si_si_PRON', 'sono_essere_AUX')	133	si sono	si	sono	si	essere	PRON	AUX	have ... themselves
('di_di_ADP', 'farlo_fare_VERB')	133	di farlo	di	farlo	di	fare	ADP	VERB	to do it
('le_le_PRON', 'piace_piacere_VERB')	133	le piace	le	piace	le	piacere	PRON	VERB	she likes it
('di_di_ADP', 'più_più_ADV')	132	di più	di	più	di	più	ADP	ADV	more
('non_non_ADV', 'penso_pensare_VERB')	131	non penso	non	penso	non	pensare	ADV	VERB	I do not think
('del_di_ADP', 'suo_suo_DET')	131	del suo	del	suo	di	suo	ADP	DET	of his (masculine); of hers (masculine)
('lo_lo_PRON', 'so_sapere_VERB')	131	lo so	lo	so	lo	sapere	PRON	VERB	I know it
('intenzione_intenzione_NOUN', 'di_di_ADP')	130	intenzione di	intenzione	di	intenzione	di	NOUN	ADP	intention to
('le_le_PRON', 'ha_avere_AUX')	129	le ha	le	ha	le	avere	PRON	AUX	has them (feminine); has her
('ha_avere_AUX', 'preso_prendere_VERB')	127	ha preso	ha	preso	avere	prendere	AUX	VERB	has taken
('lei_lei_PRON', 'ha_avere_VERB')	127	lei ha	lei	ha	lei	avere	PRON	VERB	she has
('non_non_ADV', 'essere_essere_AUX')	127	non essere	non	essere	non	essere	ADV	AUX	not to be
('il_il_DET', 'cane_cane_NOUN')	126	il cane	il	cane	il	cane	DET	NOUN	the dog
('non_non_ADV', 'aveva_avere_VERB')	126	non aveva	non	aveva	non	avere	ADV	VERB	did not have
"(""l'_il_DET"", 'inglese_inglese_NOUN')"	126	l'inglese	l'	inglese	il	inglese	DET	NOUN	the English (masculine; before a vowel)
('di_di_ADP', 'loro_loro_PRON')	126	di loro	di	loro	di	loro	ADP	PRON	of them
('qualcosa_qualcosa_PRON', 'di_di_ADP')	125	qualcosa di	qualcosa	di	qualcosa	di	PRON	ADP	something of
('andare_andare_VERB', 'in_in_ADP')	124	andare in	andare	in	andare	in	VERB	ADP	to go into
('su_su_ADP', 'di_di_ADP')	124	su di	su	di	su	di	ADP	ADP	about
('è_essere_AUX', 'mai_mai_ADV')	124	è mai	è	mai	essere	mai	AUX	ADV	has ever
('non_non_ADV', 'piace_piacere_VERB')	123	non piace	non	piace	non	piacere	ADV	VERB	does not like
('ha_avere_AUX', 'perso_perdere_VERB')	123	ha perso	ha	perso	avere	perdere	AUX	VERB	has lost
('sicuro_sicuro_ADJ', 'che_che_SCONJ')	123	sicuro che	sicuro	che	sicuro	che	ADJ	SCONJ	sure that
('in_in_ADP', 'una_uno_DET')	122	in una	in	una	in	uno	ADP	DET	in a (feminine)
('la_il_DET', 'scuola_scuola_NOUN')	122	la scuola	la	scuola	il	scuola	DET	NOUN	the school
('mi_mi_PRON', 'hanno_avere_AUX')	122	mi hanno	mi	hanno	mi	avere	PRON	AUX	have me
('è_essere_AUX', 'davvero_davvero_ADV')	121	è davvero	è	davvero	essere	davvero	AUX	ADV	is really
('è_essere_AUX', 'morto_morire_VERB')	120	è morto	è	morto	essere	morire	AUX	VERB	is dead
('per_per_ADP', 'te_te_PRON')	120	per te	per	te	per	te	ADP	PRON	for you
('voi_voi_PRON', 'non_non_ADV')	120	voi non	voi	non	voi	non	PRON	ADV	you (plural) do not
('sapevo_sapere_VERB', 'che_che_SCONJ')	120	sapevo che	sapevo	che	sapere	che	VERB	SCONJ	I knew that
('ad_a_ADP', 'andare_andare_VERB')	120	ad andare	ad	andare	a	andare	ADP	VERB	to go
