gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('perse_perdere_VERB', 'il_il_DET')	13	perse il	perse	il	perdere	il	VERB	DET	lost the
('andando_andare_VERB', 'al_a_ADP')	13	andando al	andando	al	andare	a	VERB	ADP	going to the (masculine)
('era_essere_AUX', 'piuttosto_piuttosto_ADV')	13	era piuttosto	era	piuttosto	essere	piuttosto	AUX	ADV	was rather
('va_andare_AUX', 'bene_bene_ADV')	13	va bene	va	bene	andare	bene	AUX	ADV	it is fine
('sono_essere_AUX', 'come_come_ADP')	13	sono come	sono	come	essere	come	AUX	ADP	i am like
('le_il_DET', 'porte_porta_NOUN')	13	le porte	le	porte	il	porta	DET	NOUN	the doors
('voi_voi_PRON', 'conoscete_conoscere_VERB')	13	voi conoscete	voi	conoscete	voi	conoscere	PRON	VERB	you (plural) know
('cosa_cosa_PRON', 'fate_fare_VERB')	13	cosa fate	cosa	fate	cosa	fare	PRON	VERB	what are you (plural) doing
('andrà_andare_VERB', 'in_in_ADP')	13	andrà in	andrà	in	andare	in	VERB	ADP	will go into
"('ho_avere_VERB', ""l'_il_DET"")"	13	ho l'	ho	l'	avere	il	VERB	DET	i have the (before a vowel)
('felice_felice_ADJ', 'che_che_SCONJ')	13	felice che	felice	che	felice	che	ADJ	SCONJ	happy that
('venuta_venire_VERB', 'a_a_ADP')	13	venuta	venuta	a	venire	a	VERB	ADP	come (feminine)
('un_uno_DET', 'gelato_gelato_NOUN')	13	un gelato	un	gelato	uno	gelato	DET	NOUN	an ice cream
('letto_leggere_VERB', 'un_uno_DET')	13	letto un	letto	un	leggere	uno	VERB	DET	read a
('portare_portare_VERB', 'a_a_ADP')	13		portare	a	portare	a	VERB	ADP	to bring to
('come_come_SCONJ', 'funziona_funzionare_VERB')	13	come funziona	come	funziona	come	funzionare	SCONJ	VERB	how it works
('parlo_parlare_VERB', 'il_il_DET')	13	parlo il	parlo	il	parlare	il	VERB	DET	i speak the
('lo_lo_PRON', 'devo_dovere_AUX')	13	lo devo	lo	devo	lo	dovere	PRON	AUX	i must do it
('la_il_DET', 'minestra_minestra_NOUN')	13	la minestra	la	minestra	il	minestra	DET	NOUN	the soup
('un_uno_DET', 'romanzo_romanzo_NOUN')	13	un romanzo	un	romanzo	uno	romanzo	DET	NOUN	a novel
('io_io_PRON', 'farò_fare_VERB')	13	io farò	io	farò	io	fare	PRON	VERB	i will do
('in_in_ADP', 'futuro_futuro_NOUN')	13	in futuro	in	futuro	in	futuro	ADP	NOUN	in the future
('venite_venire_VERB', 'a_a_ADP')	13	venite a	venite	a	venire	a	VERB	ADP	come to
('mangiare_mangiare_VERB', 'qualcosa_qualcosa_PRON')	13	mangiare qualcosa	mangiare	qualcosa	mangiare	qualcosa	VERB	PRON	eat something
('sono_essere_AUX', 'arrivati_arrivare_VERB')	13	sono arrivati	sono	arrivati	essere	arrivare	AUX	VERB	they have arrived
('ad_a_ADP', 'aiutarle_aiutare_VERB')	13	ad aiutarle	ad	aiutarle	a	aiutare	ADP	VERB	to help them (feminine)
('nella_in_ADP', 'foresta_foresta_NOUN')	13	nella foresta	nella	foresta	in	foresta	ADP	NOUN	in the forest
('ad_a_ADP', 'un_uno_DET')	13	ad un	ad	un	a	uno	ADP	DET	to a
('vi_vi_PRON', 'fa_fare_VERB')	13	vi fa	vi	fa	vi	fare	PRON	VERB	makes you (plural)
('a_a_ADP', 'farmi_farmare_VERB')	13	a farmi	a	farmi	a	farmare	ADP	VERB	to make me
('te_te_PRON', 'piacciono_piacere_VERB')	13	te piacciono	te	piacciono	te	piacere	PRON	VERB	you like them
('sua_suo_DET', 'morte_morte_NOUN')	13	sua morte	sua	morte	suo	morte	DET	NOUN	his death; her death
('dopo_dopo_ADV', 'di_di_ADP')	13	dopo di	dopo	di	dopo	di	ADV	ADP	after
('un_uno_DET', 'odore_odore_NOUN')	13	un odore	un	odore	uno	odore	DET	NOUN	a smell
('andò_andare_VERB', 'in_in_ADP')	13	andò in	andò	in	andare	in	VERB	ADP	went into
('o_o_CCONJ', 'a_a_ADP')	13	oca	o	a	o	a	CCONJ	ADP	or to
