term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
uscire,True,uscire,to go out,verb,to go out,"movement,core",,,,,non-finite,infinitive,False,False,False,,,,,used with auxiliary essere in compound tenses; present irregular 'esco',Voglio uscire stasera.,I want to go out tonight.
uscendo,False,uscire,to go out,verb,going out,"movement,core",,,,,gerund,,False,False,False,,,,,gerund form,Sto uscendo adesso.,I am going out now.
uscito,False,uscire,to go out,verb,gone out (masculine),"movement,core",,,masculine,singular,participle,past,False,False,False,,,,,past participle; used with auxiliary essere,Sono uscito ieri.,I went out yesterday.
uscita,False,uscire,to go out,verb,gone out (feminine),"movement,core",,,feminine,singular,participle,past,False,False,False,,,,,past participle; used with auxiliary essere,È uscita stamattina.,She went out this morning.
usciti,False,uscire,to go out,verb,gone out (masculine plural),"movement,core",,,masculine,plural,participle,past,False,False,False,,,,,past participle; used with auxiliary essere,Siamo usciti tardi.,We went out late.
uscite,False,uscire,to go out,verb,gone out (feminine plural),"movement,core",,,feminine,plural,participle,past,False,False,False,,,,,past participle; used with auxiliary essere,Siamo uscite presto.,We went out early.
esco,False,uscire,to go out,verb,I go out,"movement,core",,1s,,singular,indicative,present,False,False,False,,,,,irregular first person 'esco',Io esco alle otto.,I go out at eight.
esci,False,uscire,to go out,verb,you go out,"movement,core",,2s,,singular,indicative,present,False,False,False,,,,,,Tu esci stasera?,Are you going out tonight?
esce,False,uscire,to go out,verb,he goes out/she goes out/you (formal) go out,"movement,core",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui esce spesso.,He goes out often.
usciamo,False,uscire,to go out,verb,we go out,"movement,core",,1p,,plural,indicative,present,False,False,False,,,,,,Noi usciamo insieme.,We go out together.
uscite,False,uscire,to go out,verb,you (plural) go out,"movement,core",,2p,,plural,indicative,present,False,False,False,,,,,,Voi uscite stasera?,You (plural) are going out tonight?
escono,False,uscire,to go out,verb,they go out,"movement,core",,3p,,plural,indicative,present,False,False,False,,,,,,Loro escono domani.,They go out tomorrow.
uscivo,False,uscire,to go out,verb,I used to go out,"movement,core",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io uscivo ogni sera.,I used to go out every evening.
uscivi,False,uscire,to go out,verb,you used to go out,"movement,core",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu uscivi tardi.,You used to go out late.
usciva,False,uscire,to go out,verb,he used to go out/she used to go out/you (formal) used to go out,"movement,core",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei usciva spesso.,She used to go out often.
uscivamo,False,uscire,to go out,verb,we used to go out,"movement,core",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi uscivamo a cena.,We used to go out to dinner.
uscivate,False,uscire,to go out,verb,you (plural) used to go out,"movement,core",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi uscivate sempre.,You used to always go out.
uscivano,False,uscire,to go out,verb,they used to go out,"movement,core",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro uscivano insieme.,They used to go out together.
sono uscito,False,uscire,to go out,verb,I have gone out (masculine),"movement,core",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sono uscito ieri.,I went out yesterday.
sono uscita,False,uscire,to go out,verb,I have gone out (feminine),"movement,core",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sono uscita ieri.,I went out yesterday.
sei uscito,False,uscire,to go out,verb,you have gone out (masculine),"movement,core",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sei uscito ieri?,Did you go out yesterday?
sei uscita,False,uscire,to go out,verb,you have gone out (feminine),"movement,core",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Sei uscita ieri?,Did you go out yesterday?
è uscito,False,uscire,to go out,verb,he has gone out/you (formal) have gone out (masculine),"movement,core",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; also used as formal 'Lei',È uscito tardi.,He went out late.
è uscita,False,uscire,to go out,verb,she has gone out/you (formal) have gone out (feminine),"movement,core",,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; also used as formal 'Lei',È uscita stamattina.,She went out this morning.
siamo usciti,False,uscire,to go out,verb,we have gone out (masculine plural),"movement,core",,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siamo usciti tardi.,We went out late.
siamo uscite,False,uscire,to go out,verb,we have gone out (feminine plural),"movement,core",,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siamo uscite presto.,We went out early.
siete usciti,False,uscire,to go out,verb,you (plural) have gone out (masculine),"movement,core",,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere,Siete usciti ieri?,Did you (plural) go out yesterday?
