token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOI043	0	porta	porta	linguistic	none	_	Begin=0.0	_	_	_	_
0-1	TOI043	0	benefica,	benefica	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
0-2	TOI043	0	via	via	linguistic	none	_	_	_	_	_	_
0-3	TOI043	0	principi	principi	linguistic	none	_	_	_	_	_	_
0-4	TOI043	0	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_
0-5	TOI043	0	acaja,	acaja	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
0-6	TOI043	0	insomma	insomma	linguistic	none	_	_	_	_	_	_
0-7	TOI043	0	da	da	linguistic	none	_	_	_	_	_	_
0-8	TOI043	0	quella	quella	linguistic	none	_	_	_	_	_	_
0-9	TOI043	0	parte	parte	linguistic	none	_	_	_	_	_	_
0-10	TOI043	0	lì	lì	linguistic	none	_	_	_	_	_	_
0-11	TOI043	0	di	di	linguistic	none	_	_	_	_	_	_
0-12	TOI043	0	corso	corso	linguistic	none	_	_	_	_	_	_
0-13	TOI043	0	francia	francia	linguistic	none	_	End=4.01	_	_	_	_
1-0	TOI042	1	mhmh	mhmh	linguistic	none	_	Begin=4.71|End=5.05	_	_	_	_
2-0	TOI044	2	io	io	linguistic	none	_	Begin=11.85	_	_	_	_
2-1	TOI044	2	no	no	linguistic	none	_	_	_	_	_	_
2-2	TOI044	2	io	io	linguistic	none	_	_	_	_	_	_
2-3	TOI044	2	sono	sono	linguistic	none	_	_	_	_	_	_
2-4	TOI044	2	proprio	proprio	linguistic	none	_	_	_	_	_	_
2-5	TOI044	2	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
2-6	TOI044	2	negata	negata	linguistic	none	_	_	_	_	_	_
2-7	TOI044	2	per	per	linguistic	none	_	_	_	_	_	_
2-8	TOI044	2	le	le	linguistic	none	_	_	_	_	_	_
2-9	TOI044	2	lingue	lingue	linguistic	none	_	End=14.859	_	_	_	_
3-0	TOI044	3	qualcosa	qualcosa	linguistic	none	_	Begin=14.859	_	_	_	_
3-1	TOI044	3	di	di	linguistic	none	_	_	_	_	_	_
3-2	TOI044	3	latino	latino	linguistic	none	_	End=16.334	_	_	_	_
4-0	TOI042	4	sì	sì	linguistic	none	_	Begin=20.119	_	_	_	_
4-1	TOI042	4	infatti	infatti	linguistic	none	_	_	_	_	_	_
4-2	TOI042	4	grazie	grazie	linguistic	none	_	_	_	_	_	_
4-3	TOI042	4	adesso	adesso	linguistic	none	_	_	_	_	_	_
4-4	TOI042	4	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
4-5	TOI042	4	hanno	hanno	linguistic	none	_	_	_	_	_	_
4-6	TOI042	4	rinnovato	rinnovato	linguistic	none	_	_	_	_	_	_
4-7	TOI042	4	perché	perché	linguistic	none	_	_	_	_	_	_
4-8	TOI042	4	hanno	hanno	linguistic	none	_	_	_	_	_	_
4-9	TOI042	4	messo	messo	linguistic	none	_	_	_	_	_	_
4-10	TOI042	4	inglese	inglese	linguistic	none	_	_	_	_	_	_
4-11	TOI042	4	cinque	cinque	linguistic	none	_	_	_	_	_	_
4-12	TOI042	4	anni	anni	linguistic	none	_	End=24.289	_	_	_	_
5-0	TOI042	5	[perché]	perché	linguistic	none	_	Begin=24.296	_	_	_	0-6(0)
5-1	TOI042	5	una	una	linguistic	none	_	_	_	_	_	_
5-2	TOI042	5	vol[ta	volta	linguistic	none	_	_	_	_	_	3-5(1)
5-3	TOI042	5	brillava	brillava	linguistic	none	_	_	_	_	_	0-8(1)
5-4	TOI042	5	per	per	linguistic	none	_	_	_	_	_	0-3(1)
5-5	TOI042	5	avere]	avere	linguistic	none	_	End=27.1	_	_	_	0-5(1)
6-0	TOI044	6	[ah	ah	linguistic	none	_	Begin=24.299	_	_	_	0-2(0)
6-1	TOI044	6	sì]?	sì	linguistic	none	Intonation=Rising	End=24.692	_	_	_	0-2(0)
7-0	TOI043	7	[certo	certo	linguistic	none	_	Begin=25.2	_	_	_	0-5(1)
7-1	TOI043	7	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(1)
7-2	TOI043	7	era	era	linguistic	none	_	_	_	_	_	0-3(1)
7-3	TOI043	7	solo	solo	linguistic	none	_	_	_	_	_	0-4(1)
7-4	TOI043	7	i	i	linguistic	none	_	_	_	_	_	0-1(1)
7-5	TOI043	7	primi	primi	linguistic	none	_	_	_	_	_	0-5(1)
7-6	TOI043	7	tre	tre	linguistic	none	_	_	_	_	_	0-3(1)
7-7	TOI043	7	anni]	anni	linguistic	none	_	End=27.21	_	_	_	0-4(1)
8-0	TOI042	8	inglese	inglese	linguistic	none	_	Begin=27.207	_	_	_	_
8-1	TOI042	8	solo	solo	linguistic	none	_	_	_	_	_	_
8-2	TOI042	8	[due	due	linguistic	none	_	_	_	_	_	0-3(2)
8-3	TOI042	8	mh]	mh	linguistic	none	_	End=28.81	_	_	_	0-2(2)
9-0	TOI043	9	[eh	eh	linguistic	none	_	Begin=28.306	_	_	_	0-2(3)
9-1	TOI043	9	sì]	sì	linguistic	none	_	End=28.792	_	_	_	0-2(3)
10-0	TOR001	10	okay	okay	linguistic	none	_	Begin=30.394	_	_	_	_
10-1	TOR001	10	perfetto	perfetto	linguistic	none	_	End=31.145	_	_	_	_
11-0	TOR001	11	grazie	grazie	linguistic	none	_	Begin=31.145|End=31.861	_	_	_	_
12-0	TOR001	12	°allora°	allora	linguistic	none	Volume=Low	Begin=32.804|End=33.7	_	_	_	_
13-0	TOR001	13	perfetto	perfetto	linguistic	none	_	Begin=37.017|End=37.787	_	_	_	_
14-0	TOR001	14	allora	allora	linguistic	none	_	Begin=39.417	_	_	_	_
14-1	TOR001	14	intanto	intanto	linguistic	none	_	_	_	_	_	_
14-2	TOR001	14	grazie	grazie	linguistic	none	_	_	_	_	_	_
14-3	TOR001	14	((ride))	((ride))	nonverbalbehavior	none	_	End=41.108	_	_	_	_
15-0	TOI044	15	niente	niente	linguistic	none	_	Begin=40.698|End=41.24	_	_	_	_
16-0	TOI043	16	figurati	figurati	linguistic	none	_	Begin=41.264|End=41.896	_	_	_	_
17-0	TOR001	17	allora	allora	linguistic	none	_	Begin=42.317	_	_	_	_
17-1	TOR001	17	in	in	linguistic	none	_	_	_	_	_	_
17-2	TOR001	17	in	in	linguistic	none	_	_	_	_	_	_
17-3	TOR001	17	che	che	linguistic	none	_	_	_	_	_	_
17-4	TOR001	17	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
17-5	TOR001	17	di	di	linguistic	none	_	_	_	_	_	_
17-6	TOR001	17	torino	torino	linguistic	none	_	_	_	_	_	_
17-7	TOR001	17	vivete?	vivete	linguistic	none	Intonation=Rising	End=45.02	_	_	_	_
18-0	TOI043	18	allora	allora	linguistic	none	_	Begin=46.555	_	_	_	_
18-1	TOI043	18	io,	io	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
18-2	TOI043	18	pozzo	pozzo	linguistic	none	_	_	_	_	_	_
18-3	TOI043	18	strada	strada	linguistic	none	_	End=48.256	_	_	_	_
19-0	TOI044	19	e	e	linguistic	none	_	Begin=48.98	_	_	_	_
19-1	TOI044	19	io	io	linguistic	none	_	_	_	_	_	_
19-2	TOI044	19	campidoglio	campidoglio	linguistic	none	_	End=50.175	_	_	_	_
20-0	TOR001	20	okay	okay	linguistic	none	_	Begin=50.4|End=50.798	_	_	_	_
21-0	TOR001	21	e	e	linguistic	none	_	Begin=51.304	_	_	_	_
21-1	TOR001	21	che	che	linguistic	none	_	_	_	_	_	_
21-2	TOR001	21	tipo	tipo	linguistic	none	_	_	_	_	_	_
21-3	TOR001	21	di	di	linguistic	none	_	_	_	_	_	_
21-4	TOR001	21	quartieri	quartieri	linguistic	none	_	_	_	_	_	_
21-5	TOR001	21	sono?	sono	linguistic	none	Intonation=Rising	End=52.909	_	_	_	_
22-0	TOI043	22	nel	nel	linguistic	none	_	Begin=55.01	_	_	_	_
22-1	TOI043	22	senso	senso	linguistic	none	_	_	_	_	_	_
22-2	TOI043	22	che	che	linguistic	none	_	_	_	_	_	_
22-3	TOI043	22	se	se	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
22-4	TOI043	22	e:hm	ehm	linguistic	none	_	End=57.125	0x1	_	_	_
23-0	TOI043	23	diciamo	diciamo	linguistic	none	_	Begin=57.212|End=57.82	_	_	_	_
24-0	TOI043	24	sem~	sem~	linguistic	none	Interrupted=Yes	Begin=58.318	_	_	_	_
24-1	TOI043	24	sem~	sem~	linguistic	none	Interrupted=Yes	_	_	_	_	_
24-2	TOI043	24	semiperiferico	semiperiferico	linguistic	none	_	End=60.42	_	_	_	_
25-0	TOR001	25	[mh	mh	linguistic	none	_	Begin=60.4	_	_	_	0-2(5)
25-1	TOR001	25	mh]	mh	linguistic	none	_	End=60.91	_	_	_	0-2(5)
26-0	TOI043	26	[perché]	perché	linguistic	none	_	Begin=60.502	_	_	_	0-6(6)
26-1	TOI043	26	non	non	linguistic	none	_	_	_	_	_	_
26-2	TOI043	26	è	è	linguistic	none	_	_	_	_	_	_
26-3	TOI043	26	né	né	linguistic	none	_	_	_	_	_	_
26-4	TOI043	26	né	né	linguistic	none	_	End=62.234	_	_	_	_
27-0	TOI043	27	quartiere	quartiere	linguistic	none	_	Begin=62.303	_	_	_	_
27-1	TOI043	27	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_
27-2	TOI043	27	residenziale	residenziale	linguistic	none	_	End=64.649	_	_	_	_
28-0	TOI043	28	[abbasta]nza:	abbastanza	linguistic	none	_	Begin=65.81|End=66.81	9x1	_	_	0-7(7)
29-0	TOR001	29	[okay]	okay	linguistic	none	_	Begin=65.823|End=66.34	_	_	_	0-4(7)
30-0	TOI043	30	sì	sì	linguistic	none	_	Begin=67.206	_	_	_	_
30-1	TOI043	30	tranquillo	tranquillo	linguistic	none	_	_	_	_	_	_
30-2	TOI043	30	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
30-3	TOI043	30	mh	mh	linguistic	none	_	End=68.71	_	_	_	_
31-0	TOI044	31	campidoglio	campidoglio	linguistic	none	_	Begin=68.71	_	_	_	_
31-1	TOI044	31	sicuramente	sicuramente	linguistic	none	_	_	_	_	_	_
31-2	TOI044	31	è	è	linguistic	none	_	_	_	_	_	_
31-3	TOI044	31	residenziale	residenziale	linguistic	none	_	_	_	_	_	_
31-4	TOI044	31	[risp]etto	rispetto	linguistic	none	_	End=72.22	_	_	_	0-4(8)
32-0	TOI043	32	[mh]	mh	linguistic	none	_	Begin=71.3|End=71.6	_	_	_	0-2(8)
33-0	TOI043	33	[sì]	sì	linguistic	none	_	Begin=72.7|End=73.045	_	_	_	0-2(9)
