token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR004	0	okay	okay	linguistic	none	_	Begin=0.59	_	_	_	_
0-1	TOR004	0	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
0-2	TOR004	0	pronti	pronti	linguistic	none	_	_	_	_	_	_
0-3	TOR004	0	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
0-4	TOR004	0	registra.	registra	linguistic	none	Intonation=Falling	End=2.11	_	_	_	_
1-0	TOR004	1	allora	allora	linguistic	none	_	Begin=2.63	_	_	_	_
1-1	TOR004	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-2	TOR004	1	cia:o	ciao	linguistic	none	_	_	2x1	_	_	_
1-3	TOR004	1	grazie	grazie	linguistic	none	_	_	_	_	_	_
1-4	TOR004	1	per	per	linguistic	none	_	_	_	_	_	_
1-5	TOR004	1	essere	essere	linguistic	none	_	_	_	_	_	_
1-6	TOR004	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-7	TOR004	1	qui	qui	linguistic	none	_	_	_	_	_	_
1-8	TOR004	1	a	a	linguistic	none	_	_	_	_	_	_
1-9	TOR004	1	farti	farti	linguistic	none	_	_	_	_	_	_
1-10	TOR004	1	intervistare,	intervistare	linguistic	none	Intonation=WeaklyRising	End=6.44	_	_	_	_
2-0	TOR004	2	e:hm:,	ehm	linguistic	none	Intonation=WeaklyRising	Begin=7.18|End=8.0	0x1,2x1	_	_	_
3-0	TOR004	3	partiamo	partiamo	linguistic	none	_	Begin=8.41	_	_	_	_
3-1	TOR004	3	con	con	linguistic	none	_	_	_	_	_	_
3-2	TOR004	3	qualche	qualche	linguistic	none	_	_	_	_	_	_
3-3	TOR004	3	domanda,	domanda	linguistic	none	Intonation=WeaklyRising	End=9.89	_	_	_	_
4-0	TOR004	4	e	e	linguistic	none	_	Begin=10.13	_	_	_	_
4-1	TOR004	4	poi:	poi	linguistic	none	_	_	2x1	_	_	_
4-2	TOR004	4	puoi	puoi	linguistic	none	_	_	_	_	_	_
4-3	TOR004	4	raccontarmi	raccontarmi	linguistic	none	_	_	_	_	_	_
4-4	TOR004	4	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
4-5	TOR004	4	quello	quello	linguistic	none	_	_	_	_	_	_
4-6	TOR004	4	che	che	linguistic	none	_	_	_	_	_	_
4-7	TOR004	4	ti	ti	linguistic	none	_	_	_	_	_	_
4-8	TOR004	4	viene	viene	linguistic	none	_	_	_	_	_	_
4-9	TOR004	4	in	in	linguistic	none	_	_	_	_	_	_
4-10	TOR004	4	mente.	mente	linguistic	none	Intonation=Falling	End=13.05	_	_	_	_
5-0	TOR004	5	allora	allora	linguistic	none	_	Begin=13.908	_	_	_	_
5-1	TOR004	5	innanzitutto	innanzitutto	linguistic	none	_	_	_	_	_	_
5-2	TOR004	5	come	come	linguistic	none	_	_	_	_	_	_
5-3	TOR004	5	ti	ti	linguistic	none	_	_	_	_	_	_
5-4	TOR004	5	chiami?	chiami	linguistic	none	Intonation=Rising	End=15.701	_	_	_	_
6-0	TOI019	6	mi	mi	linguistic	none	_	Begin=16.233	_	_	_	_
6-1	TOI019	6	chiamo:,	chiamo	linguistic	none	Intonation=WeaklyRising	End=16.954	5x1	_	_	_
7-0	TOI019	7	francesca	francesca	linguistic	none	_	Begin=17.57	_	_	_	_
7-1	TOI019	7	rossi	rossi	linguistic	none	_	End=18.921	_	_	_	_
8-0	TOR004	8	va	va	linguistic	none	_	Begin=19.213	_	_	_	_
8-1	TOR004	8	be:ne	bene	linguistic	none	_	_	1x1	_	_	_
8-2	TOR004	8	e	e	linguistic	none	_	_	_	_	_	_
8-3	TOR004	8	dove	dove	linguistic	none	_	_	_	_	_	_
8-4	TOR004	8	sei	sei	linguistic	none	_	_	_	_	_	_
8-5	TOR004	8	nata?	nata	linguistic	none	Intonation=Rising	End=20.435	_	_	_	_
9-0	TOI019	9	sono	sono	linguistic	none	_	Begin=20.597	_	_	_	_
9-1	TOI019	9	nata	nata	linguistic	none	_	_	_	_	_	_
9-2	TOI019	9	ad	ad	linguistic	none	_	_	_	_	_	_
9-3	TOI019	9	avigliano,	avigliano	linguistic	none	Intonation=WeaklyRising	End=22.259	_	_	_	_
10-0	TOI019	10	provincia	provincia	linguistic	none	_	Begin=22.655	_	_	_	_
10-1	TOI019	10	di	di	linguistic	none	_	_	_	_	_	_
10-2	TOI019	10	poten[za],	potenza	linguistic	none	Intonation=WeaklyRising	End=23.883	_	_	_	5-7(0)
11-0	TOR004	11	[mh]mh.	mhmh	linguistic	none	Intonation=Falling	Begin=23.72|End=24.064	_	_	_	0-2(0)
12-0	TOI019	12	il	il	linguistic	none	_	Begin=24.564	_	_	_	_
12-1	TOI019	12	tredici	tredici	linguistic	none	_	_	_	_	_	_
12-2	TOI019	12	luglio	luglio	linguistic	none	_	_	_	_	_	_
