token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR009	0	perfetto	perfetto	linguistic	none	_	Begin=1.64|End=2.47	_	_	_	_
1-0	TOR009	1	allora	allora	linguistic	none	_	Begin=2.79|End=3.5	_	_	_	_
2-0	TOR009	2	lei,	lei	linguistic	none	Intonation=WeaklyRising	Begin=4.9	_	_	_	_
2-1	TOR009	2	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
2-2	TOR009	2	non	non	linguistic	none	_	_	_	_	_	_
2-3	TOR009	2	è	è	linguistic	none	_	_	_	_	_	_
2-4	TOR009	2	di	di	linguistic	none	_	_	_	_	_	_
2-5	TOR009	2	torino	torino	linguistic	none	_	End=6.04	_	_	_	_
3-0	TOI080	3	no.	no	linguistic	none	Intonation=Falling	Begin=6.33|End=6.53	_	_	_	_
4-0	TOR009	4	no	no	linguistic	none	_	Begin=6.63|End=6.92	_	_	_	_
5-0	TOR009	5	è	è	linguistic	none	_	Begin=7.245	_	_	_	_
5-1	TOR009	5	nato,	nato	linguistic	none	Intonation=WeaklyRising	End=7.83	_	_	_	_
6-0	TOR009	6	a	a	linguistic	none	_	Begin=8.08	_	_	_	_
6-1	TOR009	6	foggia,	foggia	linguistic	none	Intonation=WeaklyRising	End=8.7	_	_	_	_
7-0	TOI080	7	rocchetta	rocchetta	linguistic	none	_	Begin=8.75	_	_	_	_
7-1	TOI080	7	sant'	sant'	linguistic	none	SpaceAfter=No	_	_	_	_	_
7-2	TOI080	7	an[tonio,	antonio	linguistic	none	Intonation=WeaklyRising	_	_	_	_	1-7(0)
7-3	TOI080	7	provincia	provincia	linguistic	none	_	_	_	_	_	0-9(0)
7-4	TOI080	7	di	di	linguistic	none	_	_	_	_	_	0-2(0)
7-5	TOI080	7	f]oggia	foggia	linguistic	none	_	End=11.55	_	_	_	0-1(0)
8-0	TOR009	8	[rocchetta	rocchetta	linguistic	none	_	Begin=9.815	_	_	_	0-9(0)
8-1	TOR009	8	sant'	sant'	linguistic	none	SpaceAfter=No	_	_	_	_	0-5(0)
8-2	TOR009	8	antonio],	antonio	linguistic	none	Intonation=WeaklyRising	End=11.11	_	_	_	0-7(0)
9-0	TOR009	9	provincia	provincia	linguistic	none	_	Begin=11.6	_	_	_	_
9-1	TOR009	9	di	di	linguistic	none	_	_	_	_	_	_
9-2	TOR009	9	foggia,	foggia	linguistic	none	Intonation=WeaklyRising	End=12.75	_	_	_	_
10-0	TOR009	10	quando	quando	linguistic	none	_	Begin=13.05	_	_	_	_
10-1	TOR009	10	si	si	linguistic	none	_	_	_	_	_	_
10-2	TOR009	10	è	è	linguistic	none	_	_	_	_	_	_
10-3	TOR009	10	traferito:::	traferito	linguistic	none	_	_	8x3	_	_	_
10-4	TOR009	10	a	a	linguistic	none	_	_	_	_	_	_
10-5	TOR009	10	torino	torino	linguistic	none	_	End=14.9	_	_	_	_
11-0	TOI080	11	a::::h	ah	linguistic	none	_	Begin=15.58	0x4	_	_	_
11-1	TOI080	11	nel,	nel	linguistic	none	Intonation=WeaklyRising	End=16.83	_	_	_	_
12-0	TOI080	12	cinquantotto.	cinquantotto	linguistic	none	Intonation=Falling	Begin=17.228|End=18.42	_	_	_	_
13-0	TOR009	13	e	e	linguistic	none	_	Begin=18.799	_	_	_	_
13-1	TOR009	13	quanti	quanti	linguistic	none	_	_	_	_	_	_
13-2	TOR009	13	anni	anni	linguistic	none	_	_	_	_	_	_
13-3	TOR009	13	aveva,	aveva	linguistic	none	Intonation=WeaklyRising	End=19.76	_	_	_	_
14-0	TOI080	14	avevo::::	avevo	linguistic	none	_	Begin=21.73|End=22.75	4x4	_	_	_
15-0	TOI080	15	sedici	sedici	linguistic	none	_	Begin=23.23	_	_	_	_
15-1	TOI080	15	diciassette	diciassette	linguistic	none	_	_	_	_	_	_
15-2	TOI080	15	anni,	anni	linguistic	none	Intonation=WeaklyRising	End=24.56	_	_	_	_
16-0	TOR009	16	si	si	linguistic	none	_	Begin=25.501	_	_	_	_
16-1	TOR009	16	è	è	linguistic	none	_	_	_	_	_	_
16-2	TOR009	16	trasferito	trasferito	linguistic	none	_	_	_	_	_	_
16-3	TOR009	16	da	da	linguistic	none	_	_	_	_	_	_
16-4	TOR009	16	solo,	solo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
16-5	TOR009	16	con	con	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
16-6	TOR009	16	e::h	eh	linguistic	none	_	_	0x2	_	_	_
16-7	TOR009	16	la	la	linguistic	none	_	_	_	_	_	_
16-8	TOR009	16	f[amiglia],	famiglia	linguistic	none	Intonation=WeaklyRising	End=28.64	_	_	_	1-8(1)
17-0	TOI080	17	[con	con	linguistic	none	_	Begin=27.82	_	_	_	0-3(1)
17-1	TOI080	17	mia	mia	linguistic	none	_	_	_	_	_	0-3(1)
17-2	TOI080	17	madre],	madre	linguistic	none	Intonation=WeaklyRising	End=28.64	_	_	_	0-5(1)
18-0	TOR009	18	con	con	linguistic	none	_	Begin=28.92	_	_	_	_
18-1	TOR009	18	la	la	linguistic	none	_	_	_	_	_	_
18-2	TOR009	18	[madre]	madre	linguistic	none	_	End=29.6	_	_	_	0-5(2)
19-0	TOI080	19	[perché	perché	linguistic	none	_	Begin=29.16	_	_	_	0-6(2)
19-1	TOI080	19	e]r~	er~	linguistic	none	Interrupted=Yes	End=29.71	_	_	_	0-1(2)
20-0	TOI080	20	orfano,	orfano	linguistic	none	Intonation=WeaklyRising	Begin=30.15	_	_	_	_
20-1	TOI080	20	di	di	linguistic	none	_	_	_	_	_	_
20-2	TOI080	20	guerra	guerra	linguistic	none	_	End=31.26	_	_	_	_
21-0	TOI080	21	dovev(a)	doveva	linguistic	none	_	Begin=32.555	_	_	5-6(0)	_
21-1	TOI080	21	studiare,	studiare	linguistic	none	Intonation=WeaklyRising	End=33.78	_	_	_	_
22-0	TOI080	22	e	e	linguistic	none	_	Begin=34.13	_	_	_	_
22-1	TOI080	22	quindi::	quindi	linguistic	none	_	End=34.86	5x2	_	_	_
23-0	TOR009	23	ho	ho	linguistic	none	_	Begin=35.055	_	_	_	_
23-1	TOR009	23	capito	capito	linguistic	none	_	_	_	_	_	_
23-2	TOR009	23	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
23-3	TOR009	23	ed	ed	linguistic	none	_	_	_	_	_	_
23-4	TOR009	23	eravate	eravate	linguistic	none	_	_	_	_	_	_
23-5	TOR009	23	solo	solo	linguistic	none	_	_	_	_	_	_
23-6	TOR009	23	lei	lei	linguistic	none	_	_	_	_	_	_
23-7	TOR009	23	e	e	linguistic	none	_	_	_	_	_	_
23-8	TOR009	23	sua	sua	linguistic	none	_	_	_	_	_	_
23-9	TOR009	23	madre,	madre	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
23-10	TOR009	23	oppure::::	oppure	linguistic	none	_	End=37.87	5x4	_	_	_
24-0	TOI080	24	io,	io	linguistic	none	Intonation=WeaklyRising	Begin=37.91	_	_	_	_
24-1	TOI080	24	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
24-2	TOI080	24	e	e	linguistic	none	_	_	_	_	_	_
24-3	TOI080	24	mia	mia	linguistic	none	_	_	_	_	_	_
24-4	TOI080	24	madre.	madre	linguistic	none	Intonation=Falling	End=38.94	_	_	_	_
25-0	TOR009	25	lei	lei	linguistic	none	_	Begin=39.07	_	_	_	_
25-1	TOR009	25	e	e	linguistic	none	_	_	_	_	_	_
25-2	TOR009	25	sua	sua	linguistic	none	_	_	_	_	_	_
25-3	TOR009	25	madre.	madre	linguistic	none	Intonation=Falling	_	_	_	_	_
25-4	TOR009	25	benissimo.	benissimo	linguistic	none	Intonation=Falling	_	_	_	_	_
25-5	TOR009	25	sua	sua	linguistic	none	_	_	_	_	_	_
25-6	TOR009	25	ma[dre:::]	madre	linguistic	none	_	End=41.02	4x3	_	_	2-5(3)
26-0	TOI080	26	[però]	però	linguistic	none	_	Begin=40.853	_	_	_	0-4(3)
26-1	TOI080	26	avevamo	avevamo	linguistic	none	_	_	_	_	_	_
26-2	TOI080	26	dei	dei	linguistic	none	_	_	_	_	_	_
26-3	TOI080	26	parenti,	parenti	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
26-4	TOI080	26	qua,	qua	linguistic	none	Intonation=WeaklyRising	End=42.55	_	_	_	_
27-0	TOR009	27	ah,	ah	linguistic	none	Intonation=WeaklyRising	Begin=42.61|End=42.81	_	_	_	_
28-0	TOI080	28	che	che	linguistic	none	_	Begin=43.46	_	_	_	_
28-1	TOI080	28	ci	ci	linguistic	none	_	_	_	_	_	_
28-2	TOI080	28	hanno:::	hanno	linguistic	none	_	End=44.74	4x3	_	_	_
29-0	TOI080	29	[aperto	aperto	linguistic	none	_	Begin=45.57	_	_	_	0-6(4)
29-1	TOI080	29	la	la	linguistic	none	_	_	_	_	_	0-2(4)
29-2	TOI080	29	strada]	strada	linguistic	none	_	End=46.92	_	_	_	0-6(4)
30-0	TOR009	30	[dato	dato	linguistic	none	_	Begin=45.57	_	_	_	0-4(4)
30-1	TOR009	30	una	una	linguistic	none	_	_	_	_	_	0-3(4)
30-2	TOR009	30	mano	mano	linguistic	none	_	_	_	_	_	0-4(4)
30-3	TOR009	30	xxx	x	unknown	none	_	_	_	_	_	0-3(4)
30-4	TOR009	30	eh	eh	linguistic	none	_	_	_	_	_	0-2(4)
30-5	TOR009	30	cer]to,	certo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	0-3(4)
30-6	TOR009	30	per	per	linguistic	none	_	_	_	_	_	_
30-7	TOR009	30	inserirvi	inserirvi	linguistic	none	_	End=47.91	_	_	_	_
31-0	TOR009	31	e::::hm:::	ehm	linguistic	none	_	Begin=48.95|End=49.98	0x4,2x3	_	_	_
32-0	TOR009	32	dove,	dove	linguistic	none	Intonation=WeaklyRising	Begin=50.105	_	_	_	_
32-1	TOR009	32	avete	avete	linguistic	none	_	_	_	_	_	_
32-2	TOR009	32	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
32-3	TOR009	32	dal::	dal	linguistic	none	_	_	2x2	_	_	_
32-4	TOR009	32	da	da	linguistic	none	_	_	_	_	_	_
32-5	TOR009	32	principio,	principio	linguistic	none	Intonation=WeaklyRising	End=52.33	_	_	_	_
33-0	TOR009	33	in	in	linguistic	none	_	Begin=52.577	_	_	_	_
33-1	TOR009	33	che	che	linguistic	none	_	_	_	_	_	_
33-2	TOR009	33	zona	zona	linguistic	none	_	_	_	_	_	_
33-3	TOR009	33	di	di	linguistic	none	_	_	_	_	_	_
33-4	TOR009	33	torino,	torino	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
33-5	TOR009	33	avete	avete	linguistic	none	_	_	_	_	_	_
33-6	TOR009	33	vissuto	vissuto	linguistic	none	_	End=54.35	_	_	_	_
34-0	TOI080	34	no	no	linguistic	none	_	Begin=54.45	_	_	_	_
34-1	TOI080	34	sempre	sempre	linguistic	none	_	_	_	_	_	_
34-2	TOI080	34	qua,	qua	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
34-3	TOI080	34	in	in	linguistic	none	_	_	_	_	_	_
34-4	TOI080	34	barriera	barriera	linguistic	none	_	End=55.73	_	_	_	_
35-0	TOR009	35	sempre	sempre	linguistic	none	_	Begin=55.81	_	_	_	_
35-1	TOR009	35	in	in	linguistic	none	_	_	_	_	_	_
35-2	TOR009	35	barriera?	barriera	linguistic	none	Intonation=Rising	End=56.75	_	_	_	_
36-0	TOR009	36	non	non	linguistic	none	_	Begin=57.36	_	_	_	_
36-1	TOR009	36	in	in	linguistic	none	_	_	_	_	_	_
36-2	TOR009	36	[questa]	questa	linguistic	none	_	End=57.98	_	_	_	0-6(5)
37-0	TOI080	37	[via]	via	linguistic	none	_	Begin=57.6	_	_	_	0-3(5)
37-1	TOI080	37	@nomeluogo	@nomeluogo	anonymized	none	_	End=58.28	_	_	_	_
38-0	TOI080	38	via	via	linguistic	none	_	Begin=58.525	_	_	_	_
38-1	TOI080	38	@nomeluogo	@nomeluogo	anonymized	none	_	_	_	_	_	_
38-2	TOI080	38	[(s~)]	s~	linguistic	none	Interrupted=Yes	End=59.45	_	_	0-2(0)	0-2(6)
39-0	TOR009	39	[°o][kay°],	okay	linguistic	none	Intonation=WeaklyRising|Volume=Low	Begin=59.37|End=59.86	_	_	_	0-1(6),1-4(7)
40-0	TOI080	40	[la	la	linguistic	none	_	Begin=59.55	_	_	_	0-2(7)
40-1	TOI080	40	str]adina::::	stradina	linguistic	none	_	End=60.78	7x4	_	_	0-3(7)
41-0	TOR009	41	°okay°	okay	linguistic	none	Volume=Low	Begin=60.81|End=61.11	_	_	_	_
42-0	TOI080	42	però	però	linguistic	none	_	Begin=61.14	_	_	_	_
42-1	TOI080	42	sempre	sempre	linguistic	none	_	_	_	_	_	_
42-2	TOI080	42	proprietari	proprietari	linguistic	none	_	_	_	_	_	_
42-3	TOI080	42	di	di	linguistic	none	_	_	_	_	_	_
42-4	TOI080	42	casa,	casa	linguistic	none	Intonation=WeaklyRising	End=62.9	_	_	_	_
43-0	TOI080	43	quindi	quindi	linguistic	none	_	Begin=63.745	_	_	_	_
43-1	TOI080	43	non	non	linguistic	none	_	_	_	_	_	_
43-2	TOI080	43	siamo	siamo	linguistic	none	_	_	_	_	_	_
43-3	TOI080	43	venuti	venuti	linguistic	none	_	_	_	_	_	_
43-4	TOI080	43	qua,	qua	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
43-5	TOI080	43	come:::	come	linguistic	none	_	End=65.519	3x3	_	_	_
44-0	TOI080	44	che	che	linguistic	none	_	Begin=65.83	_	_	_	_
44-1	TOI080	44	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
44-2	TOI080	44	era	era	linguistic	none	_	_	_	_	_	_
44-3	TOI080	44	scritto	scritto	linguistic	none	_	_	_	_	_	_
44-4	TOI080	44	il	il	linguistic	none	_	_	_	_	_	_
44-5	TOI080	44	cartello,	cartello	linguistic	none	Intonation=WeaklyRising	End=67.24	_	_	_	_
45-0	TOR009	45	((ride))	((ride))	nonverbalbehavior	none	_	Begin=66.789|End=67.24	_	_	_	_
46-0	TOI080	46	vietato,	vietato	linguistic	none	Intonation=WeaklyRising	Begin=67.66|End=68.34	_	_	_	_
47-0	TOI080	47	ai	ai	linguistic	none	_	Begin=68.7	_	_	_	_
47-1	TOI080	47	meridionali	meridionali	linguistic	none	_	End=69.78	_	_	_	_
48-0	TOI080	48	noi	noi	linguistic	none	_	Begin=71.24	_	_	_	_
48-1	TOI080	48	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
48-2	TOI080	48	evitato,	evitato	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
48-3	TOI080	48	[ques]to::::	questo	linguistic	none	_	End=72.89	5x4	_	_	0-4(8)
49-0	TOI071	49	[(°no°)]	no	linguistic	none	Volume=Low	Begin=72.356|End=72.64	_	_	0-2(0)	0-2(8)
50-0	TOI071	50	°non	non	linguistic	none	Volume=Low	Begin=72.92	_	_	_	_
50-1	TOI071	50	c'	c'	linguistic	none	SpaceAfter=No|Volume=Low	_	_	_	_	_
50-2	TOI071	50	era	era	linguistic	none	Volume=Low	_	_	_	_	_
50-3	TOI071	50	l'	l'	linguistic	none	SpaceAfter=No|Volume=Low	_	_	_	_	_
50-4	TOI071	50	affitto,	affitto	linguistic	none	Intonation=WeaklyRising|Volume=Low	_	_	_	_	_
50-5	TOI071	50	per	per	linguistic	none	Volume=Low	_	_	_	_	_
50-6	TOI071	50	i	i	linguistic	none	Volume=Low	_	_	_	0-1(0)	_
50-7	TOI071	50	(medi~)	medi~	linguistic	none	Interrupted=Yes|Volume=Low	_	_	_	0-4(0)	_
50-8	TOI071	50	meri[dionali]°,	meridionali	linguistic	none	Intonation=WeaklyRising|Volume=Low	End=75.56	_	_	_	2-10(9)
51-0	TOR009	51	[no,	no	linguistic	none	Intonation=WeaklyRising	Begin=74.77	_	_	_	0-2(9)
51-1	TOR009	51	°x]	x	unknown	none	Volume=Low	_	_	_	_	0-1(9)
51-2	TOR009	51	non	non	linguistic	none	Volume=Low	_	_	_	_	_
51-3	TOR009	51	c'	c'	linguistic	none	SpaceAfter=No|Volume=Low	_	_	_	_	_
51-4	TOR009	51	era,°	era	linguistic	none	Intonation=WeaklyRising|Volume=Low	End=76.23	_	_	_	_
52-0	TOI071	52	poteva	poteva	linguistic	none	_	Begin=77.29	_	_	_	_
52-1	TOI071	52	comprarlo,	comprarlo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
52-2	TOI071	52	se	se	linguistic	none	_	_	_	_	_	_
52-3	TOI071	52	[no],	no	linguistic	none	Intonation=WeaklyRising	End=78.62	_	_	_	0-2(10)
53-0	TOI080	53	[o	o	linguistic	none	_	Begin=78.4	_	_	_	0-1(10)
53-1	TOI080	53	te]	te	linguistic	none	_	_	_	_	_	0-2(10)
53-2	TOI080	53	la	la	linguistic	none	_	_	_	_	_	_
53-3	TOI080	53	compravi,	compravi	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
53-4	TOI080	53	o::::	o	linguistic	none	_	End=79.57	0x4	_	_	_
54-0	TOI080	54	così,	così	linguistic	none	Intonation=WeaklyRising	Begin=80.06|End=80.44	_	_	_	_
55-0	TOI080	55	vabbè	vabbè	linguistic	none	_	Begin=81.12|End=81.47	_	_	_	_
56-0	TOI080	56	abbiamo	abbiamo	linguistic	none	_	Begin=81.745	_	_	_	_
56-1	TOI080	56	venduto	venduto	linguistic	none	_	_	_	_	_	_
56-2	TOI080	56	dei	dei	linguistic	none	_	_	_	_	_	_
56-3	TOI080	56	terreni,	terreni	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
56-4	TOI080	56	e	e	linguistic	none	_	_	_	_	_	_
56-5	TOI080	56	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
56-6	TOI080	56	comprato	comprato	linguistic	none	_	_	_	_	_	_
56-7	TOI080	56	la	la	linguistic	none	_	_	_	_	_	_
56-8	TOI080	56	casa.	casa	linguistic	none	Intonation=Falling	End=84.24	_	_	_	_
57-0	TOR009	57	e	e	linguistic	none	_	Begin=84.842	_	_	_	_
57-1	TOR009	57	ha	ha	linguistic	none	_	_	_	_	_	_
57-2	TOR009	57	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
57-3	TOR009	57	lì,	lì	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
57-4	TOR009	57	per	per	linguistic	none	_	_	_	_	_	_
57-5	TOR009	57	quanto	quanto	linguistic	none	_	_	_	_	_	_
57-6	TOR009	57	tempo	tempo	linguistic	none	_	End=86.59	_	_	_	_
58-0	TOI080	58	dove	dove	linguistic	none	_	Begin=86.87	_	_	_	_
58-1	TOI080	58	in	in	linguistic	none	_	_	_	_	_	_
58-2	TOI080	58	[via::::	via	linguistic	none	_	_	2x4	_	_	0-3(11)
58-3	TOI080	58	lì]?	lì	linguistic	none	Intonation=Rising	End=88.2	_	_	_	0-2(11)
59-0	TOR009	59	[xx	x	unknown	none	_	Begin=87.46	_	_	_	0-2(11)
59-1	TOR009	59	sì]?	sì	linguistic	none	Intonation=Rising	End=88.17	_	_	_	0-2(11)
60-0	TOI080	60	diciamo,	diciamo	linguistic	none	Intonation=WeaklyRising	Begin=89.05	_	_	_	_
60-1	TOI080	60	fino	fino	linguistic	none	_	_	_	_	_	_
60-2	TOI080	60	a:::	a	linguistic	none	_	_	0x3	_	_	_
60-3	TOI080	60	che	che	linguistic	none	_	_	_	_	_	_
60-4	TOI080	60	anno	anno	linguistic	none	_	End=90.81	_	_	_	_
61-0	TOI080	61	che	che	linguistic	none	_	Begin=91.36	_	_	_	_
61-1	TOI080	61	poi,	poi	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
61-2	TOI080	61	è	è	linguistic	none	_	_	_	_	_	_
61-3	TOI080	61	x	x	unknown	none	_	End=92.02	_	_	_	_
62-0	TOI080	62	ho:::	ho	linguistic	none	_	Begin=92.31	1x3	_	_	_
62-1	TOI080	62	abitato	abitato	linguistic	none	_	_	_	_	_	_
62-2	TOI080	62	xx	x	unknown	none	_	_	_	_	_	_
62-3	TOI080	62	la	la	linguistic	none	_	_	_	_	_	_
62-4	TOI080	62	casa,	casa	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
62-5	TOI080	62	di	di	linguistic	none	_	_	_	_	_	_
62-6	TOI080	62	fronte	fronte	linguistic	none	_	End=94.02	_	_	_	_
63-0	TOR009	63	a:::h	ah	linguistic	none	_	Begin=94.05	0x3	_	_	_
63-1	TOR009	63	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
63-2	TOR009	63	va	va	linguistic	none	_	_	_	_	_	_
63-3	TOR009	63	bene	bene	linguistic	none	_	End=94.96	_	_	_	_
64-0	TOI080	64	quindi	quindi	linguistic	none	_	Begin=95.52	_	_	_	_
64-1	TOI080	64	sempre,	sempre	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
64-2	TOI080	64	in	in	linguistic	none	_	_	_	_	_	_
64-3	TOI080	64	zona	zona	linguistic	none	_	End=96.66	_	_	_	_
65-0	TOI080	65	e:::h	eh	linguistic	none	_	Begin=97.96	0x3	_	_	_
65-1	TOI080	65	con	con	linguistic	none	_	_	_	_	_	_
65-2	TOI080	65	esattezza,	esattezza	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
65-3	TOI080	65	non	non	linguistic	none	_	_	_	_	_	_
65-4	TOI080	65	te	te	linguistic	none	_	_	_	_	_	_
65-5	TOI080	65	lo	lo	linguistic	none	_	_	_	_	_	_
65-6	TOI080	65	so	so	linguistic	none	_	_	_	_	_	_
65-7	TOI080	65	dire,	dire	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
65-8	TOI080	65	eh?	eh	linguistic	none	Intonation=Rising	_	_	_	_	_
65-9	TOI080	65	settanta::::	settanta	linguistic	none	_	End=101.24	7x4	_	_	_
66-0	TOI080	66	sessanta,	sessanta	linguistic	none	Intonation=WeaklyRising	Begin=103.38|End=104.63	_	_	_	_
67-0	TOI080	67	faccio	faccio	linguistic	none	_	Begin=104.895	_	_	_	_
67-1	TOI080	67	i	i	linguistic	none	_	_	_	_	_	_
67-2	TOI080	67	calcoli,	calcoli	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
67-3	TOI080	67	perché	perché	linguistic	none	_	_	_	_	_	_
67-4	TOI080	67	[non	non	linguistic	none	_	_	_	_	_	0-3(12)
67-5	TOI080	67	te	te	linguistic	none	_	_	_	_	_	0-2(12)
67-6	TOI080	67	lo	lo	linguistic	none	_	_	_	_	_	0-2(12)
67-7	TOI080	67	so]	so	linguistic	none	_	_	_	_	_	0-2(12)
67-8	TOI080	67	dire	dire	linguistic	none	_	_	_	_	_	_
67-9	TOI080	67	eh?	eh	linguistic	none	Intonation=Rising	End=107.2	_	_	_	_
68-0	TOR009	68	[sì	sì	linguistic	none	_	Begin=106.15	_	_	_	0-2(12)
68-1	TOR009	68	sì]	sì	linguistic	none	_	End=106.53	_	_	_	0-2(12)
69-0	TOI080	69	cinquantotto,	cinquantotto	linguistic	none	Intonation=WeaklyRising	Begin=109.01	_	_	_	_
69-1	TOI080	69	sessantacinque,	sessantacinque	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
69-2	TOI080	69	sessantasei.	sessantasei	linguistic	none	Intonation=Falling	End=112.32	_	_	_	_
70-0	TOR009	70	fino	fino	linguistic	none	_	Begin=113.05	_	_	_	_
70-1	TOR009	70	al	al	linguistic	none	_	_	_	_	_	_
70-2	TOR009	70	sessantasei.	sessantasei	linguistic	none	Intonation=Falling	End=114.15	_	_	_	_
71-0	TOI080	71	in	in	linguistic	none	_	Begin=114.35	_	_	_	_
71-1	TOI080	71	quella	quella	linguistic	none	_	_	_	_	_	_
71-2	TOI080	71	casa.	casa	linguistic	none	Intonation=Falling	End=115.07	_	_	_	_
72-0	TOR009	72	°ho	ho	linguistic	none	Volume=Low	Begin=115.135	_	_	_	_
72-1	TOR009	72	capito°	capito	linguistic	none	Volume=Low	_	_	_	_	_
72-2	TOR009	72	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
72-3	TOR009	72	è	è	linguistic	none	_	_	_	_	_	_
72-4	TOR009	72	andato	andato	linguistic	none	_	_	_	_	_	_
72-5	TOR009	72	via,	via	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
72-6	TOR009	72	perché	perché	linguistic	none	_	_	_	_	_	_
72-7	TOR009	72	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
72-8	TOR009	72	vi	vi	linguistic	none	_	_	_	_	_	_
72-9	TOR009	72	siete	siete	linguistic	none	_	_	_	_	_	_
72-10	TOR009	72	sposati	sposati	linguistic	none	_	End=117.54	_	_	_	_
73-0	TOI080	73	no.	no	linguistic	none	Intonation=Falling	Begin=117.98|End=118.23	_	_	_	_
74-0	TOI080	74	per[ché	perché	linguistic	none	_	Begin=118.305	_	_	_	3-6(13)
74-1	TOI080	74	ho]	ho	linguistic	none	_	End=118.75	_	_	_	0-2(13)
75-0	TOR009	75	[(va	va	linguistic	none	_	Begin=118.48	_	_	0-2(0)	0-2(13)
75-1	TOR009	75	bene)],	bene	linguistic	none	Intonation=WeaklyRising	End=118.8	_	_	0-4(0)	0-4(13)
76-0	TOI080	76	ho	ho	linguistic	none	_	Begin=118.82	_	_	_	_
76-1	TOI080	76	c~	c~	linguistic	none	Interrupted=Yes	_	_	_	_	_
76-2	TOI080	76	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
76-3	TOI080	76	comprato	comprato	linguistic	none	_	_	_	_	_	_
76-4	TOI080	76	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_
76-5	TOI080	76	altra	altra	linguistic	none	_	_	_	_	_	_
76-6	TOI080	76	casa,	casa	linguistic	none	Intonation=WeaklyRising	End=120.69	_	_	_	_
77-0	TOR009	77	a:::h	ah	linguistic	none	_	Begin=120.72	0x3	_	_	_
