token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOI113	0	[xxx]	x	unknown	none	_	Begin=0.0	_	_	_	0-3(0)
0-1	TOI113	0	io	io	linguistic	none	_	_	_	_	_	_
0-2	TOI113	0	sono	sono	linguistic	none	_	_	_	_	_	_
0-3	TOI113	0	[un	un	linguistic	none	_	_	_	_	_	0-2(1)
0-4	TOI113	0	po']	po'	linguistic	none	_	_	_	_	_	0-3(1)
0-5	TOI113	0	un	un	linguistic	none	_	_	_	_	_	_
0-6	TOI113	0	ossessivo.	ossessivo	linguistic	none	Intonation=Falling	End=2.617	_	_	_	_
1-0	TOR007	1	[fatto]	fatto	linguistic	none	_	Begin=0.0|End=0.483	_	_	_	0-5(0)
2-0	TOR007	2	[guarda]	guarda	linguistic	none	_	Begin=0.96|End=1.35	_	_	_	0-6(1)
3-0	TOR007	3	okay	okay	linguistic	none	_	Begin=2.68|End=3.09	_	_	_	_
4-0	TOR007	4	a	a	linguistic	none	_	Begin=3.72	_	_	_	_
4-1	TOR007	4	posto	posto	linguistic	none	_	End=4.7	_	_	_	_
5-0	TOR007	5	questo	questo	linguistic	none	_	Begin=5.138	_	_	_	_
5-1	TOR007	5	magari	magari	linguistic	none	_	_	_	_	_	_
5-2	TOR007	5	lo	lo	linguistic	none	_	_	_	_	_	_
5-3	TOR007	5	metto::	metto	linguistic	none	_	End=6.769	4x2	_	_	_
6-0	TOI113	6	((sospira))	((sospira))	nonverbalbehavior	none	_	Begin=7.174|End=7.575	_	_	_	_
7-0	TOI113	7	madonna.	madonna	linguistic	none	Intonation=Falling	Begin=7.842|End=8.675	_	_	_	_
8-0	TOR007	8	ca::volo.	cavolo	linguistic	none	Intonation=Falling	Begin=8.8|End=9.992	1x2	_	_	_
9-0	TOR007	9	non	non	linguistic	none	_	Begin=11.15	_	_	_	_
9-1	TOR007	9	lo	lo	linguistic	none	_	_	_	_	_	_
9-2	TOR007	9	(sopporto)	sopporto	linguistic	none	_	End=12.241	_	_	0-8(0)	_
10-0	TOI113	10	vuoi	vuoi	linguistic	none	_	Begin=12.559	_	_	_	_
10-1	TOI113	10	che	che	linguistic	none	_	_	_	_	_	_
10-2	TOI113	10	chiudiamo?	chiudiamo	linguistic	none	Intonation=Rising	End=13.831	_	_	_	_
11-0	TOR007	11	eh	eh	linguistic	none	_	Begin=14.524	_	_	_	_
11-1	TOR007	11	forse	forse	linguistic	none	_	_	_	_	_	_
11-2	TOR007	11	sì	sì	linguistic	none	_	_	_	_	_	_
11-3	TOR007	11	perché	perché	linguistic	none	_	_	_	_	_	_
11-4	TOR007	11	magari	magari	linguistic	none	_	_	_	_	_	_
11-5	TOR007	11	si	si	linguistic	none	_	_	_	_	_	_
11-6	TOR007	11	sente::	sente	linguistic	none	_	End=17.162	4x2	_	_	_
12-0	TOR007	12	malino	malino	linguistic	none	_	Begin=18.151	_	_	_	_
12-1	TOR007	12	cioè	cioè	linguistic	none	_	_	_	_	_	_
12-2	TOR007	12	vabbè	vabbè	linguistic	none	_	_	_	_	_	_
12-3	TOR007	12	questo	questo	linguistic	none	_	_	_	_	_	_
12-4	TOR007	12	è	è	linguistic	none	_	_	_	_	_	_
12-5	TOR007	12	un	un	linguistic	none	_	_	_	_	_	_
12-6	TOR007	12	bel	bel	linguistic	none	_	_	_	_	_	_
12-7	TOR007	12	registratore	registratore	linguistic	none	_	_	_	_	_	_
12-8	TOR007	12	pero:	pero	linguistic	none	_	End=20.84	3x1	_	_	_
13-0	TOI113	13	xxx	x	unknown	none	_	Begin=30.814|End=32.624	_	_	_	_
14-0	TOI113	14	allora.	allora	linguistic	none	Intonation=Falling	Begin=41.96	_	_	_	_
14-1	TOI113	14	chiudiamo.	chiudiamo	linguistic	none	Intonation=Falling	End=43.63	_	_	_	_
15-0	TOI113	15	aiutami	aiutami	linguistic	none	_	Begin=44.845|End=45.732	_	_	_	_
16-0	TOR007	16	eh	eh	linguistic	none	_	Begin=45.825	_	_	_	_
16-1	TOR007	16	sì	sì	linguistic	none	_	_	_	_	_	_
16-2	TOR007	16	[eh::]	eh	linguistic	none	_	End=47.075	1x2	_	_	0-2(2)
17-0	TOI113	17	[xxx]	x	unknown	none	_	Begin=46.55	_	_	_	0-3(2)
17-1	TOI113	17	la	la	linguistic	none	_	_	_	_	_	_
17-2	TOI113	17	marilena	marilena	linguistic	none	_	_	_	_	_	_
17-3	TOI113	17	le	le	linguistic	none	_	_	_	_	_	_
17-4	TOI113	17	grattava	grattava	linguistic	none	_	_	_	_	_	_
17-5	TOI113	17	la	la	linguistic	none	_	_	_	_	_	_
17-6	TOI113	17	(schiena)	schiena	linguistic	none	_	_	_	_	0-7(0)	_
17-7	TOI113	17	((canta))	((canta))	nonverbalbehavior	none	_	End=50.95	_	_	_	_
18-0	TOR007	18	ma	ma	linguistic	none	_	Begin=51.61	_	_	_	_
18-1	TOR007	18	posso	posso	linguistic	none	_	_	_	_	_	_
18-2	TOR007	18	salire	salire	linguistic	none	_	_	_	_	_	_
18-3	TOR007	18	sul	sul	linguistic	none	_	_	_	_	_	_
18-4	TOR007	18	tavolo?	tavolo	linguistic	none	Intonation=Rising	End=53.409	_	_	_	_
19-0	TOR007	19	no	no	linguistic	none	_	Begin=55.087	_	_	_	_
19-1	TOR007	19	vero?	vero	linguistic	none	Intonation=Rising	End=55.593	_	_	_	_
20-0	TOR007	20	è	è	linguistic	none	_	Begin=56.013	_	_	_	_
20-1	TOR007	20	un	un	linguistic	none	_	_	_	_	_	_
20-2	TOR007	20	po'	po'	linguistic	none	_	_	_	_	_	_
20-3	TOR007	20	rischioso.	rischioso	linguistic	none	Intonation=Falling	End=57.048	_	_	_	_
21-0	TOI113	21	ho	ho	linguistic	none	_	Begin=57.332	_	_	_	_
21-1	TOI113	21	paura	paura	linguistic	none	_	_	_	_	_	_
21-2	TOI113	21	che	che	linguistic	none	_	_	_	_	_	_
21-3	TOI113	21	voli	voli	linguistic	none	_	End=58.654	_	_	_	_
22-0	TOI113	22	<sei	sei	linguistic	none	_	Begin=61.983	_	Slow=0-3	_	_
22-1	TOI113	22	leggiadra	leggiadra	linguistic	none	_	_	_	Slow=0-9	_	_
22-2	TOI113	22	ma	ma	linguistic	none	_	_	_	Slow=0-2	_	_
22-3	TOI113	22	questi	questi	linguistic	none	_	_	_	Slow=0-6	_	_
22-4	TOI113	22	tavoli	tavoli	linguistic	none	_	_	_	Slow=0-6	_	_
22-5	TOI113	22	sono>	sono	linguistic	none	_	End=65.16	_	Slow=0-4	_	_
23-0	TOI113	23	amami	amami	linguistic	none	_	Begin=74.773	_	_	_	_
23-1	TOI113	23	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
23-2	TOI113	23	toccami	toccami	linguistic	none	_	_	_	_	_	_
23-3	TOI113	23	prendimi	prendimi	linguistic	none	_	_	_	_	_	_
23-4	TOI113	23	((canta))	((canta))	nonverbalbehavior	none	_	End=77.827	_	_	_	_
24-0	TOI113	24	dammi	dammi	linguistic	none	_	Begin=78.66	_	_	_	_
24-1	TOI113	24	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
24-2	TOI113	24	ebbre:zza	ebbrezza	linguistic	none	_	_	4x1	_	_	_
24-3	TOI113	24	dei	dei	linguistic	none	_	_	_	_	_	_
24-4	TOI113	24	te:ndini:	tendini	linguistic	none	_	_	1x1,6x1	_	_	_
24-5	TOI113	24	oh	oh	linguistic	none	_	_	_	_	_	_
24-6	TOI113	24	oh	oh	linguistic	none	_	_	_	_	_	_
24-7	TOI113	24	((canta))	((canta))	nonverbalbehavior	none	_	End=82.737	_	_	_	_
25-0	TOI113	25	xxx	x	unknown	none	_	Begin=84.16	_	_	_	_
25-1	TOI113	25	((canta))	((canta))	nonverbalbehavior	none	_	End=87.641	_	_	_	_
26-0	TOI113	26	chiudiamo	chiudiamo	linguistic	none	_	Begin=88.172	_	_	_	_
26-1	TOI113	26	anche	anche	linguistic	none	_	_	_	_	_	_
26-2	TOI113	26	qua,	qua	linguistic	none	Intonation=WeaklyRising	End=89.263	_	_	_	_
27-0	TOI113	27	e	e	linguistic	none	_	Begin=89.98	_	_	_	_
27-1	TOI113	27	adesso	adesso	linguistic	none	_	_	_	_	_	_
27-2	TOI113	27	ricorda	ricorda	linguistic	none	_	_	_	_	_	_
27-3	TOI113	27	[che]	che	linguistic	none	_	_	_	_	_	0-3(3)
27-4	TOI113	27	sei	sei	linguistic	none	_	_	_	_	_	_
27-5	TOI113	27	mia	mia	linguistic	none	_	_	_	_	_	_
27-6	TOI113	27	((canta))	((canta))	nonverbalbehavior	none	_	End=92.151	_	_	_	_
28-0	TOR007	28	[dah]	dah	linguistic	none	_	Begin=90.763|End=91.563	_	_	_	0-3(3)
29-0	TOR007	29	eh:	eh	linguistic	none	_	Begin=92.313	1x1	_	_	_
29-1	TOR007	29	mi	mi	linguistic	none	_	_	_	_	_	_
29-2	TOR007	29	[devo	devo	linguistic	none	_	_	_	_	_	0-4(4)
29-3	TOR007	29	fida:re]	fidare	linguistic	none	_	End=94.241	3x1	_	_	0-6(4)
30-0	TOI113	30	[xxx]	x	unknown	none	_	Begin=93.633	_	_	_	0-3(4)
30-1	TOI113	30	((canta))	((canta))	nonverbalbehavior	none	_	End=94.662	_	_	_	_
31-0	TOI113	31	dico	dico	linguistic	none	_	Begin=95.278	_	_	_	_
31-1	TOI113	31	che	che	linguistic	none	_	_	_	_	_	_
31-2	TOI113	31	non	non	linguistic	none	_	_	_	_	_	_
31-3	TOI113	31	vai	vai	linguistic	none	_	_	_	_	_	_
31-4	TOI113	31	più	più	linguistic	none	_	_	_	_	_	_
31-5	TOI113	31	via	via	linguistic	none	_	_	_	_	_	_
31-6	TOI113	31	((canta))	((canta))	nonverbalbehavior	none	_	End=97.079	_	_	_	_
32-0	TOI113	32	è	è	linguistic	none	_	Begin=98.055	_	_	_	_
32-1	TOI113	32	meglio	meglio	linguistic	none	_	_	_	_	_	_
32-2	TOI113	32	un	un	linguistic	none	_	_	_	_	_	_
32-3	TOI113	32	uomo	uomo	linguistic	none	_	_	_	_	_	_
32-4	TOI113	32	solo	solo	linguistic	none	_	_	_	_	_	_
32-5	TOI113	32	((canta))	((canta))	nonverbalbehavior	none	_	End=99.925	_	_	_	_
33-0	TOI113	33	((batte_le_mani))	((batte_le_mani))	nonverbalbehavior	none	_	Begin=100.033	_	_	_	_
33-1	TOI113	33	PER	per	linguistic	none	Volume=High	_	_	_	_	_
33-2	TOI113	33	TUTTI	tutti	linguistic	none	Volume=High	_	_	_	_	_
33-3	TOI113	33	ANCHE	anche	linguistic	none	Volume=High	_	_	_	_	_
33-4	TOI113	33	PER	per	linguistic	none	Volume=High	_	_	_	_	_
33-5	TOI113	33	TE	te	linguistic	none	Volume=High	_	_	_	_	_
33-6	TOI113	33	((canta))	((canta))	nonverbalbehavior	none	_	End=102.13	_	_	_	_
34-0	TOI113	34	(un	un	linguistic	none	_	Begin=102.474	_	_	0-2(0)	_
34-1	TOI113	34	uomo	uomo	linguistic	none	_	_	_	_	0-4(0)	_
34-2	TOI113	34	servirà)	servirà	linguistic	none	_	_	_	_	0-7(0)	_
34-3	TOI113	34	((canta))	((canta))	nonverbalbehavior	none	_	End=103.78	_	_	_	_
35-0	TOR007	35	allora	allora	linguistic	none	_	Begin=107.37	_	_	_	_
35-1	TOR007	35	cosa	cosa	linguistic	none	_	_	_	_	_	_
35-2	TOR007	35	mi	mi	linguistic	none	_	_	_	_	_	_
35-3	TOR007	35	dici.	dici	linguistic	none	Intonation=Falling	_	_	_	_	_
35-4	TOR007	35	come	come	linguistic	none	_	_	_	_	_	_
35-5	TOR007	35	va.	va	linguistic	none	Intonation=Falling	End=109.098	_	_	_	_
36-0	TOI113	36	partiamo?	partiamo	linguistic	none	Intonation=Rising	Begin=109.43|End=110.255	_	_	_	_
37-0	TOR007	37	sì,	sì	linguistic	none	Intonation=WeaklyRising	Begin=110.514|End=110.97	_	_	_	_
38-0	TOR007	38	sì	sì	linguistic	none	_	Begin=111.108	_	_	_	_
38-1	TOR007	38	sì	sì	linguistic	none	_	End=111.625	_	_	_	_
39-0	TOI113	39	va	va	linguistic	none	_	Begin=111.793	_	_	_	_
39-1	TOI113	39	bene	bene	linguistic	none	_	_	_	_	_	_
39-2	TOI113	39	questa	questa	linguistic	none	_	_	_	_	_	_
39-3	TOI113	39	distanza?	distanza	linguistic	none	Intonation=Rising	End=113.233	_	_	_	_
40-0	TOR007	40	va	va	linguistic	none	_	Begin=113.496	_	_	_	_
40-1	TOR007	40	benissimo	benissimo	linguistic	none	_	End=114.462	_	_	_	_
41-0	TOI113	41	allora.	allora	linguistic	none	Intonation=Falling	Begin=115.259|End=115.77	_	_	_	_
42-0	TOI113	42	son	son	linguistic	none	_	Begin=115.991	_	_	_	_
42-1	TOI113	42	contento	contento	linguistic	none	_	_	_	_	_	_
42-2	TOI113	42	che	che	linguistic	none	_	_	_	_	_	_
42-3	TOI113	42	sei	sei	linguistic	none	_	_	_	_	_	_
42-4	TOI113	42	qua	qua	linguistic	none	_	_	_	_	_	_
42-5	TOI113	42	mi	mi	linguistic	none	_	_	_	_	_	_
42-6	TOI113	42	fa	fa	linguistic	none	_	_	_	_	_	_
42-7	TOI113	42	un	un	linguistic	none	_	_	_	_	_	_
42-8	TOI113	42	po'	po'	linguistic	none	_	_	_	_	_	_
42-9	TOI113	42	ridere,	ridere	linguistic	none	Intonation=WeaklyRising	End=118.414	_	_	_	_
43-0	TOR007	43	vero?	vero	linguistic	none	Intonation=Rising	Begin=118.724	_	_	_	_
43-1	TOR007	43	eh:	eh	linguistic	none	_	_	1x1	_	_	_
