token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOI009	0	figurati	figurati	linguistic	none	_	Begin=0.42|End=0.9	_	_	_	_
1-0	TOR001	1	che	che	linguistic	none	_	Begin=1.509	_	_	_	_
1-1	TOR001	1	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
1-2	TOR001	1	fai?	fai	linguistic	none	Intonation=Rising	End=2.14	_	_	_	_
2-0	TOI009	2	io	io	linguistic	none	_	Begin=2.91	_	_	_	_
2-1	TOI009	2	faccio	faccio	linguistic	none	_	_	_	_	_	_
2-2	TOI009	2	il	il	linguistic	none	_	_	_	_	_	_
2-3	TOI009	2	grafico	grafico	linguistic	none	_	End=3.91	_	_	_	_
3-0	TOR001	3	okay	okay	linguistic	none	_	Begin=4.5|End=4.83	_	_	_	_
4-0	TOR001	4	da	da	linguistic	none	_	Begin=5.47	_	_	_	_
4-1	TOR001	4	quanto	quanto	linguistic	none	_	_	_	_	_	_
4-2	TOR001	4	tempo	tempo	linguistic	none	_	_	_	_	_	_
4-3	TOR001	4	fai	fai	linguistic	none	_	_	_	_	_	_
4-4	TOR001	4	il	il	linguistic	none	_	_	_	_	_	_
4-5	TOR001	4	grafico?	grafico	linguistic	none	Intonation=Rising	End=6.94	_	_	_	_
5-0	TOI009	5	ma::	ma	linguistic	none	_	Begin=7.514	1x2	_	_	_
5-1	TOI009	5	dal	dal	linguistic	none	_	_	_	_	_	_
5-2	TOI009	5	duemilaenove	duemilaenove	linguistic	none	_	_	_	_	_	_
5-3	TOI009	5	dopo	dopo	linguistic	none	_	_	_	_	_	_
5-4	TOI009	5	che	che	linguistic	none	_	_	_	_	_	_
5-5	TOI009	5	ho	ho	linguistic	none	_	_	_	_	_	_
5-6	TOI009	5	finito	finito	linguistic	none	_	_	_	_	_	_
5-7	TOI009	5	lo	lo	linguistic	none	_	_	_	_	_	_
5-8	TOI009	5	ied	ied	linguistic	none	_	_	_	_	_	_
5-9	TOI009	5	ho	ho	linguistic	none	_	_	_	_	_	_
5-10	TOI009	5	iniziato	iniziato	linguistic	none	_	_	_	_	_	_
5-11	TOI009	5	[a	a	linguistic	none	_	_	_	_	_	0-1(0)
5-12	TOI009	5	fare]::	fare	linguistic	none	_	End=11.425	3x2	_	_	0-4(0)
6-0	TOR001	6	[okay]	okay	linguistic	none	_	Begin=10.852|End=11.19	_	_	_	0-4(0)
7-0	TOI009	7	il	il	linguistic	none	_	Begin=11.996	_	_	_	_
7-1	TOI009	7	grafico	grafico	linguistic	none	_	_	_	_	_	_
7-2	TOI009	7	diciamo	diciamo	linguistic	none	_	End=13.12	_	_	_	_
8-0	TOR001	8	okay	okay	linguistic	none	_	Begin=13.121|End=13.43	_	_	_	_
9-0	TOR001	9	e	e	linguistic	none	_	Begin=13.89	_	_	_	_
9-1	TOR001	9	in	in	linguistic	none	_	_	_	_	_	_
9-2	TOR001	9	pratica	pratica	linguistic	none	_	_	_	_	_	_
9-3	TOR001	9	in	in	linguistic	none	_	_	_	_	_	_
9-4	TOR001	9	cosa	cosa	linguistic	none	_	_	_	_	_	_
9-5	TOR001	9	consiste:	consiste	linguistic	none	_	_	7x1	_	_	_
9-6	TOR001	9	il	il	linguistic	none	_	_	_	_	_	_
9-7	TOR001	9	tuo	tuo	linguistic	none	_	_	_	_	_	_
9-8	TOR001	9	lavoro	lavoro	linguistic	none	_	_	_	_	_	_
9-9	TOR001	9	cioè	cioè	linguistic	none	_	_	_	_	_	_
9-10	TOR001	9	la	la	linguistic	none	_	_	_	_	_	_
9-11	TOR001	9	tua	tua	linguistic	none	_	_	_	_	_	_
9-12	TOR001	9	giornata?	giornata	linguistic	none	Intonation=Rising	End=17.23	_	_	_	_
10-0	TOI009	10	ma	ma	linguistic	none	_	Begin=17.908	_	_	_	_
10-1	TOI009	10	allora	allora	linguistic	none	_	_	_	_	_	_
10-2	TOI009	10	adesso	adesso	linguistic	none	_	_	_	_	_	_
10-3	TOI009	10	diciamo	diciamo	linguistic	none	_	_	_	_	_	_
10-4	TOI009	10	che	che	linguistic	none	_	_	_	_	_	_
10-5	TOI009	10	io	io	linguistic	none	_	_	_	_	_	_
10-6	TOI009	10	prima	prima	linguistic	none	_	_	_	_	_	_
10-7	TOI009	10	ho	ho	linguistic	none	_	_	_	_	_	_
10-8	TOI009	10	iniziato:	iniziato	linguistic	none	_	End=20.16	7x1	_	_	_
11-0	TOI009	11	come	come	linguistic	none	_	Begin=20.999	_	_	_	_
11-1	TOI009	11	dipendente	dipendente	linguistic	none	_	_	_	_	_	_
11-2	TOI009	11	poi	poi	linguistic	none	_	_	_	_	_	_
11-3	TOI009	11	da	da	linguistic	none	_	_	_	_	_	_
11-4	TOI009	11	tre	tre	linguistic	none	_	_	_	_	_	_
11-5	TOI009	11	qua~	qua~	linguistic	none	Interrupted=Yes	_	_	_	_	_
11-6	TOI009	11	tre	tre	linguistic	none	_	_	_	_	_	_
11-7	TOI009	11	anni	anni	linguistic	none	_	_	_	_	_	_
11-8	TOI009	11	e	e	linguistic	none	_	_	_	_	_	_
11-9	TOI009	11	mezzo::	mezzo	linguistic	none	_	End=24.729	4x2	_	_	_
12-0	TOI009	12	ho	ho	linguistic	none	_	Begin=26.111	_	_	_	_
12-1	TOI009	12	preso	preso	linguistic	none	_	_	_	_	_	_
12-2	TOI009	12	la	la	linguistic	none	_	_	_	_	_	_
12-3	TOI009	12	strada	strada	linguistic	none	_	_	_	_	_	_
12-4	TOI009	12	del	del	linguistic	none	_	_	_	_	_	_
12-5	TOI009	12	freelance	freelance	linguistic	none	_	_	_	_	_	_
12-6	TOI009	12	per	per	linguistic	none	_	_	_	_	_	_
12-7	TOI009	12	una	una	linguistic	none	_	_	_	_	_	_
12-8	TOI009	12	questione	questione	linguistic	none	_	_	_	_	_	_
12-9	TOI009	12	[anche]	anche	linguistic	none	_	_	_	_	_	0-5(1)
12-10	TOI009	12	di:	di	linguistic	none	_	End=29.269	1x1	_	_	_
13-0	TOR001	13	[okay]	okay	linguistic	none	_	Begin=28.64|End=29.01	_	_	_	0-4(1)
14-0	TOI009	14	scelte	scelte	linguistic	none	_	Begin=29.61	_	_	_	_
14-1	TOI009	14	di:	di	linguistic	none	_	_	1x1	_	_	_
14-2	TOI009	14	sia	sia	linguistic	none	_	_	_	_	_	_
14-3	TOI009	14	di	di	linguistic	none	_	_	_	_	_	_
14-4	TOI009	14	vita	vita	linguistic	none	_	_	_	_	_	_
14-5	TOI009	14	che:	che	linguistic	none	_	End=31.1	2x1	_	_	_
15-0	TOI009	15	e::h	eh	linguistic	none	ProsodicLink=Yes	Begin=31.71	0x2	_	_	_
15-1	TOI009	15	mh	mh	linguistic	none	_	_	_	_	_	_
15-2	TOI009	15	di	di	linguistic	none	_	_	_	_	_	_
15-3	TOI009	15	lavoro	lavoro	linguistic	none	_	End=33.41	_	_	_	_
16-0	TOR001	16	mh	mh	linguistic	none	_	Begin=33.41	_	_	_	_
16-1	TOR001	16	mh	mh	linguistic	none	_	End=33.835	_	_	_	_
17-0	TOI009	17	la	la	linguistic	none	_	Begin=34.317	_	_	_	_
17-1	TOI009	17	mia	mia	linguistic	none	_	_	_	_	_	_
17-2	TOI009	17	giornata	giornata	linguistic	none	_	_	_	_	_	_
17-3	TOI009	17	consiste	consiste	linguistic	none	_	_	_	_	_	_
17-4	TOI009	17	nel	nel	linguistic	none	_	_	_	_	_	_
17-5	TOI009	17	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_
17-6	TOI009	17	portare:	portare	linguistic	none	_	_	6x1	_	_	_
17-7	TOI009	17	avanti	avanti	linguistic	none	_	_	_	_	_	_
17-8	TOI009	17	progetti	progetti	linguistic	none	_	_	_	_	_	_
17-9	TOI009	17	che	che	linguistic	none	_	_	_	_	_	_
17-10	TOI009	17	mi	mi	linguistic	none	_	_	_	_	_	_
17-11	TOI009	17	vengono:	vengono	linguistic	none	_	_	6x1	_	_	_
17-12	TOI009	17	dati,	dati	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
17-13	TOI009	17	rispettar	rispettar	linguistic	none	_	_	_	_	_	_
17-14	TOI009	17	le	le	linguistic	none	_	_	_	_	_	_
17-15	TOI009	17	scadenze	scadenze	linguistic	none	_	_	_	_	_	_
17-16	TOI009	17	[e:],	e	linguistic	none	Intonation=WeaklyRising	End=40.907	0x1	_	_	0-1(2)
18-0	TOR001	18	[okay]	okay	linguistic	none	_	Begin=40.55|End=40.88	_	_	_	0-4(2)
19-0	TOI009	19	e	e	linguistic	none	_	Begin=41.307	_	_	_	_
19-1	TOI009	19	le	le	linguistic	none	_	_	_	_	_	_
19-2	TOI009	19	richieste	richieste	linguistic	none	_	_	_	_	_	_
