token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOI066	0	ah	ah	linguistic	none	_	Begin=0.0	_	_	_	_
0-1	TOI066	0	mi	mi	linguistic	none	_	_	_	_	_	_
0-2	TOI066	0	registri	registri	linguistic	none	_	End=0.852	_	_	_	_
1-0	TOI066	1	ah	ah	linguistic	none	_	Begin=0.852	_	_	_	_
1-1	TOI066	1	okay	okay	linguistic	none	_	End=1.357	_	_	_	_
2-0	TOR009	2	sì	sì	linguistic	none	_	Begin=1.485	_	_	_	_
2-1	TOR009	2	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
2-2	TOR009	2	pos[so]?	posso	linguistic	none	Intonation=Rising	End=2.19	_	_	_	3-5(0)
3-0	TOI066	3	[okay]	okay	linguistic	none	_	Begin=2.0	_	_	_	0-4(0)
3-1	TOI066	3	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
3-2	TOI066	3	x[xx]	x	unknown	none	_	End=2.75	_	_	_	1-3(1)
4-0	TOR009	4	[x]xx	x	unknown	none	_	Begin=2.619|End=3.142	_	_	_	0-1(1)
5-0	TOR009	5	eh	eh	linguistic	none	_	Begin=3.44	_	_	_	_
5-1	TOR009	5	infatti	infatti	linguistic	none	_	_	_	_	_	_
5-2	TOR009	5	la:	la	linguistic	none	_	End=4.214	1x1	_	_	_
6-0	TOR009	6	la	la	linguistic	none	_	Begin=4.214	_	_	_	_
6-1	TOR009	6	liberatoria	liberatoria	linguistic	none	_	_	_	_	_	_
6-2	TOR009	6	serve	serve	linguistic	none	_	_	_	_	_	_
6-3	TOR009	6	[proprio	proprio	linguistic	none	_	_	_	_	_	0-7(2)
6-4	TOR009	6	per]	per	linguistic	none	_	_	_	_	_	0-3(2)
6-5	TOR009	6	quello	quello	linguistic	none	_	End=6.178	_	_	_	_
7-0	TOI066	7	[ah	ah	linguistic	none	_	Begin=5.214	_	_	_	0-2(2)
7-1	TOI066	7	è	è	linguistic	none	_	_	_	_	_	0-1(2)
7-2	TOI066	7	per]	per	linguistic	none	_	End=5.869	_	_	_	0-3(2)
8-0	TOR009	8	[poi]	poi	linguistic	none	_	Begin=6.178	_	_	_	0-3(3)
8-1	TOR009	8	ovviamente	ovviamente	linguistic	none	_	_	_	_	_	_
8-2	TOR009	8	tutti	tutti	linguistic	none	_	_	_	_	_	_
8-3	TOR009	8	i	i	linguistic	none	_	_	_	_	_	_
8-4	TOR009	8	dati:	dati	linguistic	none	_	End=7.869	3x1	_	_	_
9-0	TOI066	9	[sì	sì	linguistic	none	_	Begin=6.19	_	_	_	0-2(3)
9-1	TOI066	9	sì]	sì	linguistic	none	_	End=6.523	_	_	_	0-2(3)
10-0	TOR009	10	personali:	personali	linguistic	none	_	Begin=8.218|End=8.986	8x1	_	_	_
