token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR002	0	sì	sì	linguistic	none	_	Begin=0.0	_	_	_	_
0-1	TOR002	0	che	che	linguistic	none	_	_	_	_	_	_
0-2	TOR002	0	un	un	linguistic	none	_	_	_	_	_	_
0-3	TOR002	0	po'	po'	linguistic	none	_	_	_	_	_	_
0-4	TOR002	0	di	di	linguistic	none	_	_	_	_	_	_
0-5	TOR002	0	dol[cezza	dolcezza	linguistic	none	_	_	_	_	_	3-8(0)
0-6	TOR002	0	non	non	linguistic	none	_	_	_	_	_	0-3(0)
0-7	TOR002	0	fa	fa	linguistic	none	_	_	_	_	_	0-2(0)
0-8	TOR002	0	mai	mai	linguistic	none	_	_	_	_	_	0-3(0)
0-9	TOR002	0	male]	male	linguistic	none	_	End=2.406	_	_	_	0-4(0)
1-0	TOI118	1	[no	no	linguistic	none	_	Begin=0.811	_	_	_	0-2(0)
1-1	TOI118	1	perché	perché	linguistic	none	_	_	_	_	_	0-6(0)
1-2	TOI118	1	poi	poi	linguistic	none	_	_	_	_	_	0-3(0)
1-3	TOI118	1	n~	n~	linguistic	none	Interrupted=Yes	_	_	_	_	0-2(0)
1-4	TOI118	1	non	non	linguistic	none	_	_	_	_	_	0-3(0)
1-5	TOI118	1	ce	ce	linguistic	none	_	_	_	_	_	0-2(0)
1-6	TOI118	1	n'	n'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(0)
1-7	TOI118	1	é	é	linguistic	none	_	_	_	_	_	0-1(0)
1-8	TOI118	1	più]	più	linguistic	none	_	End=2.406	_	_	_	0-3(0)
2-0	TOI119	2	((ride))	((ride))	nonverbalbehavior	none	_	Begin=2.754|End=3.636	_	_	_	_
3-0	TOI118	3	questo	questo	linguistic	none	_	Begin=3.197	_	_	_	_
3-1	TOI118	3	qua	qua	linguistic	none	_	_	_	_	_	_
3-2	TOI118	3	lì	lì	linguistic	none	_	_	_	_	_	_
