token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR009	0	allora	allora	linguistic	none	_	Begin=1.393|End=2.0	_	_	_	_
1-0	TOR009	1	il	il	linguistic	none	_	Begin=2.803	_	_	_	_
1-1	TOR009	1	signor?	signor	linguistic	none	Intonation=Rising	End=3.606	_	_	_	_
2-0	TOI070	2	arancioni	arancioni	linguistic	none	_	Begin=3.811	_	_	_	_
2-1	TOI070	2	francesco	francesco	linguistic	none	_	End=5.015	_	_	_	_
3-0	TOR009	3	bene	bene	linguistic	none	_	Begin=5.11	_	_	_	_
3-1	TOR009	3	grazie	grazie	linguistic	none	_	_	_	_	_	_
3-2	TOR009	3	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
3-3	TOR009	3	lei	lei	linguistic	none	_	_	_	_	_	_
3-4	TOR009	3	quanti	quanti	linguistic	none	_	_	_	_	_	_
3-5	TOR009	3	anni	anni	linguistic	none	_	_	_	_	_	_
3-6	TOR009	3	ha?	ha	linguistic	none	Intonation=Rising	End=6.811	_	_	_	_
4-0	TOI070	4	s:ett:anta	settanta	linguistic	none	_	Begin=8.385	0x1,3x1	_	_	_
4-1	TOI070	4	e	e	linguistic	none	_	_	_	_	_	_
4-2	TOI070	4	mezzo	mezzo	linguistic	none	_	_	_	_	_	_
4-3	TOI070	4	settentuno	settentuno	linguistic	none	_	End=11.094	_	_	_	_
5-0	TOR009	5	ha	ha	linguistic	none	_	Begin=12.11	_	_	_	_
5-1	TOR009	5	sempre	sempre	linguistic	none	_	_	_	_	_	_
5-2	TOR009	5	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
5-3	TOR009	5	a	a	linguistic	none	_	_	_	_	_	_
5-4	TOR009	5	torino?	torino	linguistic	none	Intonation=Rising	_	_	_	_	_
5-5	TOR009	5	é	é	linguistic	none	_	_	_	_	_	_
5-6	TOR009	5	di	di	linguistic	none	_	_	_	_	_	_
5-7	TOR009	5	torino	torino	linguistic	none	_	_	_	_	_	_
5-8	TOR009	5	lei?	lei	linguistic	none	Intonation=Rising	End=14.204	_	_	_	_
6-0	TOI070	6	sì	sì	linguistic	none	_	Begin=14.598	_	_	_	_
6-1	TOI070	6	sono	sono	linguistic	none	_	_	_	_	_	_
6-2	TOI070	6	di	di	linguistic	none	_	_	_	_	_	_
6-3	TOI070	6	torino	torino	linguistic	none	_	_	_	_	_	_
6-4	TOI070	6	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
6-5	TOI070	6	sono	sono	linguistic	none	_	_	_	_	_	_
6-6	TOI070	6	nato	nato	linguistic	none	_	_	_	_	_	_
6-7	TOI070	6	in	in	linguistic	none	_	_	_	_	_	_
6-8	TOI070	6	corso	corso	linguistic	none	_	_	_	_	_	_
6-9	TOI070	6	spezia	spezia	linguistic	none	_	_	_	_	_	_
6-10	TOI070	6	venti	venti	linguistic	none	_	_	_	_	_	_
6-11	TOI070	6	quindi::	quindi	linguistic	none	_	End=19.007	5x2	_	_	_
7-0	TOR009	7	direi	direi	linguistic	none	_	Begin=19.811	_	_	_	_
7-1	TOR009	7	é	é	linguistic	none	_	_	_	_	_	_
7-2	TOR009	7	proprio	proprio	linguistic	none	_	_	_	_	_	_
7-3	TOR009	7	[di	di	linguistic	none	_	_	_	_	_	0-2(0)
7-4	TOR009	7	qui]	qui	linguistic	none	_	End=20.897	_	_	_	0-3(0)
8-0	TOI070	8	[é	é	linguistic	none	_	Begin=20.401	_	_	_	0-1(?)
8-1	TOI070	8	una	una	linguistic	none	_	_	_	_	_	0-3(?)
8-2	TOI070	8	mate]rnità:::	maternità	linguistic	none	_	_	8x3	_	_	0-4(?)
8-3	TOI070	8	((ride))	((ride))	nonverbalbehavior	none	_	End=22.724	_	_	_	_
9-0	TOR009	9	é	é	linguistic	none	_	Begin=22.401	_	_	_	_
9-1	TOR009	9	di	di	linguistic	none	_	_	_	_	_	_
9-2	TOR009	9	torino.	torino	linguistic	none	Intonation=Falling	_	_	_	_	_
9-3	TOR009	9	anche	anche	linguistic	none	_	_	_	_	_	_
9-4	TOR009	9	i	i	linguistic	none	_	_	_	_	_	_
9-5	TOR009	9	suoi	suoi	linguistic	none	_	_	_	_	_	_
9-6	TOR009	9	genitori	genitori	linguistic	none	_	_	_	_	_	_
9-7	TOR009	9	so:no	sono	linguistic	none	_	_	1x1	_	_	_
