token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR001	0	allora	allora	linguistic	none	_	Begin=0.548	_	_	_	_
0-1	TOR001	0	intanto	intanto	linguistic	none	_	_	_	_	_	_
0-2	TOR001	0	grazie	grazie	linguistic	none	_	End=1.59	_	_	_	_
1-0	TOI060	1	prego	prego	linguistic	none	_	Begin=1.741|End=2.26	_	_	_	_
2-0	TOR001	2	dunque	dunque	linguistic	none	_	Begin=3.752|End=4.33	_	_	_	_
3-0	TOR001	3	((tossisce))	((tossisce))	nonverbalbehavior	none	_	Begin=4.85|End=6.31	_	_	_	_
4-0	TOR001	4	ehm	ehm	linguistic	none	_	Begin=6.978	_	_	_	_
4-1	TOR001	4	in	in	linguistic	none	_	_	_	_	_	_
4-2	TOR001	4	che	che	linguistic	none	_	_	_	_	_	_
4-3	TOR001	4	zona	zona	linguistic	none	_	_	_	_	_	_
4-4	TOR001	4	di	di	linguistic	none	_	_	_	_	_	_
4-5	TOR001	4	torino	torino	linguistic	none	_	_	_	_	_	_
4-6	TOR001	4	vivi?	vivi	linguistic	none	Intonation=Rising	End=8.473	_	_	_	_
5-0	TOI060	5	io	io	linguistic	none	_	Begin=9.01	_	_	_	_
5-1	TOI060	5	ab~	ab~	linguistic	none	Interrupted=Yes	_	_	_	_	_
5-2	TOI060	5	vivo	vivo	linguistic	none	_	_	_	_	_	_
5-3	TOI060	5	in	in	linguistic	none	_	_	_	_	_	_
5-4	TOI060	5	zona	zona	linguistic	none	_	_	_	_	_	_
5-5	TOI060	5	la	la	linguistic	none	_	_	_	_	_	_
5-6	TOI060	5	barca	barca	linguistic	none	_	End=11.08	_	_	_	_
6-0	TOI060	6	d[a:	da	linguistic	none	_	Begin=11.548	1x1	_	_	1-2(0)
6-1	TOI060	6	qual]che	qualche	linguistic	none	_	_	_	_	_	0-4(0)
6-2	TOI060	6	anno	anno	linguistic	none	_	End=12.774	_	_	_	_
7-0	TOR001	7	[°okay°]	okay	linguistic	none	Volume=Low	Begin=11.68|End=12.21	_	_	_	0-4(0)
8-0	TOI060	8	ma	ma	linguistic	none	_	Begin=12.892	_	_	_	_
8-1	TOI060	8	sono:	sono	linguistic	none	_	_	3x1	_	_	_
8-2	TOI060	8	son	son	linguistic	none	_	_	_	_	_	_
8-3	TOI060	8	nato	nato	linguistic	none	_	_	_	_	_	_
8-4	TOI060	8	a	a	linguistic	none	_	_	_	_	_	_
8-5	TOI060	8	torino	torino	linguistic	none	_	_	_	_	_	_
8-6	TOI060	8	ma	ma	linguistic	none	_	_	_	_	_	_
8-7	TOI060	8	ho	ho	linguistic	none	_	_	_	_	_	_
8-8	TOI060	8	sempre	sempre	linguistic	none	_	_	_	_	_	_
8-9	TOI060	8	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
8-10	TOI060	8	a	a	linguistic	none	_	_	_	_	_	_
8-11	TOI060	8	san	san	linguistic	none	_	_	_	_	_	_
8-12	TOI060	8	mauro	mauro	linguistic	none	_	End=15.9	_	_	_	_
9-0	TOR001	9	okay	okay	linguistic	none	_	Begin=16.085|End=16.612	_	_	_	_
10-0	TOI060	10	la	la	linguistic	none	_	Begin=16.774	_	_	_	_
10-1	TOI060	10	barca	barca	linguistic	none	_	_	_	_	_	_
10-2	TOI060	10	è	è	linguistic	none	_	_	_	_	_	_
10-3	TOI060	10	proprio	proprio	linguistic	none	_	_	_	_	_	_
10-4	TOI060	10	lì	lì	linguistic	none	_	_	_	_	_	_
10-5	TOI060	10	vicino	vicino	linguistic	none	_	_	_	_	_	_
10-6	TOI060	10	quindi	quindi	linguistic	none	_	_	_	_	_	_
10-7	TOI060	10	direi	direi	linguistic	none	_	_	_	_	_	_
10-8	TOI060	10	che:	che	linguistic	none	_	End=19.473	2x1	_	_	_
11-0	TOI060	11	non	non	linguistic	none	_	Begin=20.118	_	_	_	_
11-1	TOI060	11	mi	mi	linguistic	none	_	_	_	_	_	_
11-2	TOI060	11	sono	sono	linguistic	none	_	_	_	_	_	_
11-3	TOI060	11	spostato	spostato	linguistic	none	_	_	_	_	_	_
11-4	TOI060	11	di	di	linguistic	none	_	_	_	_	_	_
11-5	TOI060	11	molto	molto	linguistic	none	_	End=21.516	_	_	_	_
12-0	TOR001	12	((ride))	((ride))	nonverbalbehavior	none	_	Begin=21.612	_	_	_	_
12-1	TOR001	12	okay	okay	linguistic	none	_	End=22.526	_	_	_	_
13-0	TOR001	13	e	e	linguistic	none	_	Begin=23.043	_	_	_	_
13-1	TOR001	13	quindi	quindi	linguistic	none	_	_	_	_	_	_
13-2	TOR001	13	e::hm:::	ehm	linguistic	none	_	End=25.279	0x2,2x3	_	_	_
14-0	TOR001	14	adesso	adesso	linguistic	none	_	Begin=25.946	_	_	_	_
14-1	TOR001	14	p~	p~	linguistic	none	Interrupted=Yes	_	_	_	_	_
14-2	TOR001	14	ti	ti	linguistic	none	_	_	_	_	_	_
14-3	TOR001	14	sta	sta	linguistic	none	_	_	_	_	_	_
14-4	TOR001	14	suonando	suonando	linguistic	none	_	_	_	_	_	_
14-5	TOR001	14	il	il	linguistic	none	_	_	_	_	_	_
14-6	TOR001	14	telefono	telefono	linguistic	none	_	_	_	_	_	_
14-7	TOR001	14	o	o	linguistic	none	_	_	_	_	_	_
14-8	TOR001	14	è	è	linguistic	none	_	_	_	_	_	_
14-9	TOR001	14	da	da	linguistic	none	_	_	_	_	_	_
