token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR001	0	va	va	linguistic	none	_	Begin=0.0	_	_	_	_
0-1	TOR001	0	bene	bene	linguistic	none	_	End=0.61	_	_	_	_
1-0	TOR001	1	grazie	grazie	linguistic	none	_	Begin=1.25	_	_	_	_
1-1	TOR001	1	intanto.	intanto	linguistic	none	Intonation=Falling	End=2.265	_	_	_	_
2-0	TOI065	2	grazie	grazie	linguistic	none	_	Begin=2.9	_	_	_	_
2-1	TOI065	2	a	a	linguistic	none	_	_	_	_	_	_
2-2	TOI065	2	voi.	voi	linguistic	none	Intonation=Falling	End=3.57	_	_	_	_
3-0	TOR001	3	ve	ve	linguistic	none	_	Begin=3.57	_	_	_	_
3-1	TOR001	3	[lo	lo	linguistic	none	_	_	_	_	_	0-2(0)
3-2	TOR001	3	metto	metto	linguistic	none	_	_	_	_	_	0-5(0)
3-3	TOR001	3	qui	qui	linguistic	none	_	_	_	_	_	0-3(0)
3-4	TOR001	3	vicino],	vicino	linguistic	none	Intonation=WeaklyRising	End=4.627	_	_	_	0-6(0)
4-0	TOI065	4	[per	per	linguistic	none	_	Begin=3.69	_	_	_	0-3(?)
4-1	TOI065	4	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(?)
4-2	TOI065	4	opportunità]	opportunità	linguistic	none	_	_	_	_	_	0-11(?)
4-3	TOI065	4	((ride))	((ride))	nonverbalbehavior	none	_	End=4.949	_	_	_	_
5-0	TOR001	5	sì::	sì	linguistic	none	_	Begin=4.71	1x2	_	_	_
5-1	TOR001	5	mh	mh	linguistic	none	_	_	_	_	_	_
5-2	TOR001	5	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
5-3	TOR001	5	questa	questa	linguistic	none	_	_	_	_	_	_
5-4	TOR001	5	((ride))	((ride))	nonverbalbehavior	none	_	End=6.199	_	_	_	_
6-0	TOR001	6	imperdibile	imperdibile	linguistic	none	_	Begin=6.34	_	_	_	_
6-1	TOR001	6	((ride))	((ride))	nonverbalbehavior	none	_	End=7.32	_	_	_	_
7-0	TOI065	7	((ride))	((ride))	nonverbalbehavior	none	_	Begin=6.345|End=8.025	_	_	_	_
8-0	TOR001	8	occasio[ne].	occasione	linguistic	none	Intonation=Falling	Begin=7.465|End=8.435	_	_	_	7-9(2)
9-0	TOI065	9	[di]	di	linguistic	none	_	Begin=8.125	_	_	_	0-2(2)
9-1	TOI065	9	ammorbarvi?	ammorbarvi	linguistic	none	Intonation=Rising	_	_	_	_	_
9-2	TOI065	9	((ride))	((ride))	nonverbalbehavior	none	_	End=9.44	_	_	_	_
10-0	TOR001	10	allo~	allo~	linguistic	none	Interrupted=Yes	Begin=10.197	_	_	_	_
10-1	TOR001	10	ah	ah	linguistic	none	_	_	_	_	_	_
10-2	TOR001	10	ma	ma	linguistic	none	_	_	_	_	_	_
10-3	TOR001	10	non	non	linguistic	none	_	_	_	_	_	_
10-4	TOR001	10	non	non	linguistic	none	_	_	_	_	_	_
10-5	TOR001	10	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
10-6	TOR001	10	vabbè	vabbè	linguistic	none	_	_	_	_	_	_
