token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR001	0	eh	eh	linguistic	none	_	Begin=0.15	_	_	_	_
0-1	TOR001	0	fino	fino	linguistic	none	_	_	_	_	_	_
0-2	TOR001	0	a	a	linguistic	none	_	_	_	_	_	_
0-3	TOR001	0	quando	quando	linguistic	none	_	_	_	_	_	_
0-4	TOR001	0	non	non	linguistic	none	_	_	_	_	_	_
0-5	TOR001	0	carica,	carica	linguistic	none	Intonation=WeaklyRising	End=1.5	_	_	_	_
1-0	TOR002	1	vai	vai	linguistic	none	_	Begin=2.363	_	_	_	_
1-1	TOR002	1	vai	vai	linguistic	none	_	End=2.979	_	_	_	_
2-0	TOR001	2	ci	ci	linguistic	none	_	Begin=3.812	_	_	_	_
2-1	TOR001	2	siamo?	siamo	linguistic	none	Intonation=Rising	End=4.323	_	_	_	_
3-0	TOR001	3	okay.	okay	linguistic	none	Intonation=Falling	Begin=4.86|End=5.318	_	_	_	_
4-0	TOI075	4	xx	x	unknown	none	_	Begin=5.832	_	_	_	_
4-1	TOI075	4	lei	lei	linguistic	none	_	_	_	_	_	_
4-2	TOI075	4	si	si	linguistic	none	_	_	_	_	_	_
4-3	TOI075	4	sieda	sieda	linguistic	none	_	_	_	_	_	_
4-4	TOI075	4	se	se	linguistic	none	_	_	_	_	_	_
4-5	TOI075	4	non	non	linguistic	none	_	_	_	_	_	_
4-6	TOI075	4	altro	altro	linguistic	none	_	End=8.861	_	_	_	_
5-0	TOR002	5	va	va	linguistic	none	_	Begin=8.877	_	_	_	_
5-1	TOR002	5	bene	bene	linguistic	none	_	End=9.195	_	_	_	_
6-0	TOI075	6	perché	perché	linguistic	none	_	Begin=9.199	_	_	_	_
6-1	TOI075	6	a	a	linguistic	none	_	_	_	_	_	_
6-2	TOI075	6	vederlo	vederlo	linguistic	none	_	_	_	_	_	_
6-3	TOI075	6	lì	lì	linguistic	none	_	_	_	_	_	_
6-4	TOI075	6	[in	in	linguistic	none	_	_	_	_	_	0-2(100)
6-5	TOI075	6	piedi	piedi	linguistic	none	_	_	_	_	_	0-5(100)
6-6	TOI075	6	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(100)
6-7	TOI075	6	dà]	dà	linguistic	none	_	_	_	_	_	0-2(100)
6-8	TOI075	6	fastidio.	fastidio	linguistic	none	Intonation=Falling	_	_	_	_	_
6-9	TOI075	6	((ride))	((ride))	nonverbalbehavior	none	_	End=12.566	_	_	_	_
7-0	TOR001	7	[sì	sì	linguistic	none	_	Begin=10.288	_	_	_	0-2(100)
7-1	TOR001	7	in	in	linguistic	none	_	_	_	_	_	0-2(100)
7-2	TOR001	7	effetti	effetti	linguistic	none	_	_	_	_	_	0-7(100)
7-3	TOR001	7	è	è	linguistic	none	_	_	_	_	_	0-1(100)
7-4	TOR001	7	un	un	linguistic	none	_	_	_	_	_	0-2(100)
7-5	TOR001	7	po':::]	po'	linguistic	none	_	End=11.941	1x3	_	_	0-3(100)
8-0	TOR002	8	[va	va	linguistic	none	_	Begin=10.703	_	_	_	0-2(100)
8-1	TOR002	8	bene	bene	linguistic	none	_	_	_	_	_	0-4(100)
8-2	TOR002	8	allora]	allora	linguistic	none	_	End=11.686	_	_	_	0-6(100)
9-0	TOR002	9	allora	allora	linguistic	none	_	Begin=12.566	_	_	_	_
9-1	TOR002	9	mi	mi	linguistic	none	_	_	_	_	_	_
9-2	TOR002	9	siedo	siedo	linguistic	none	_	_	_	_	_	_
9-3	TOR002	9	qua	qua	linguistic	none	_	End=13.438	_	_	_	_
10-0	TOR001	10	((ride))	((ride))	nonverbalbehavior	none	_	Begin=13.541|End=14.01	_	_	_	_
11-0	TOI075	11	((ride))	((ride))	nonverbalbehavior	none	_	Begin=13.541|End=14.01	_	_	_	_
12-0	TOR001	12	okay,	okay	linguistic	none	Intonation=WeaklyRising	Begin=14.441|End=14.988	_	_	_	_
13-0	TOR001	13	lei	lei	linguistic	none	_	Begin=15.341	_	_	_	_
13-1	TOR001	13	ha	ha	linguistic	none	_	_	_	_	_	_
13-2	TOR001	13	sempre	sempre	linguistic	none	_	_	_	_	_	_
13-3	TOR001	13	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
13-4	TOR001	13	a	a	linguistic	none	_	_	_	_	_	_
13-5	TOR001	13	torino?	torino	linguistic	none	Intonation=Rising	End=16.861	_	_	_	_
