token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOI068	0	procuratore	procuratore	linguistic	none	_	Begin=0.0	_	_	_	_
0-1	TOI068	0	di	di	linguistic	none	_	_	_	_	_	_
0-2	TOI068	0	gap	gap	linguistic	none	_	End=0.99	_	_	_	_
1-0	TOR001	1	ho	ho	linguistic	none	_	Begin=1.65	_	_	_	_
1-1	TOR001	1	acceso	acceso	linguistic	none	_	_	_	_	_	_
1-2	TOR001	1	eh	eh	linguistic	none	_	End=2.37	_	_	_	_
2-0	TOI068	2	sì.	sì	linguistic	none	Intonation=Falling	Begin=2.403|End=2.717	_	_	_	_
3-0	TOI068	3	procuratore	procuratore	linguistic	none	_	Begin=3.1	_	_	_	_
3-1	TOI068	3	di	di	linguistic	none	_	_	_	_	_	_
3-2	TOI068	3	gap	gap	linguistic	none	_	_	_	_	_	_
3-3	TOI068	3	veramente	veramente	linguistic	none	_	_	_	_	_	_
3-4	TOI068	3	personaggio:	personaggio	linguistic	none	_	_	10x1	_	_	_
3-5	TOI068	3	è	è	linguistic	none	_	_	_	_	_	_
3-6	TOI068	3	tutta	tutta	linguistic	none	_	_	_	_	_	_
3-7	TOI068	3	la	la	linguistic	none	_	_	_	_	_	_
3-8	TOI068	3	dottrina	dottrina	linguistic	none	_	_	_	_	_	_
3-9	TOI068	3	giuridica	giuridica	linguistic	none	_	_	_	_	_	_
3-10	TOI068	3	della	della	linguistic	none	_	_	_	_	_	_
3-11	TOI068	3	giurisprudenza	giurisprudenza	linguistic	none	_	_	_	_	_	_
3-12	TOI068	3	francese	francese	linguistic	none	_	_	_	_	_	_
3-13	TOI068	3	in	in	linguistic	none	_	_	_	_	_	_
3-14	TOI068	3	questo	questo	linguistic	none	_	_	_	_	_	_
3-15	TOI068	3	momento	momento	linguistic	none	_	_	_	_	_	_
3-16	TOI068	3	che	che	linguistic	none	_	_	_	_	_	_
3-17	TOI068	3	è	è	linguistic	none	_	_	_	_	_	_
3-18	TOI068	3	mo~	mo~	linguistic	none	Interrupted=Yes	End=10.192	_	_	_	_
4-0	TOI068	4	non	non	linguistic	none	_	Begin=10.695	_	_	_	_
