token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR001	0	sì	sì	linguistic	none	_	Begin=1.68	_	_	_	_
0-1	TOR001	0	sì	sì	linguistic	none	_	_	_	_	_	_
0-2	TOR001	0	mah	mah	linguistic	none	_	_	_	_	_	_
0-3	TOR001	0	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
0-4	TOR001	0	ci:oè:	cioè	linguistic	none	_	_	1x1,3x1	_	_	_
0-5	TOR001	0	non	non	linguistic	none	_	_	_	_	_	_
0-6	TOR001	0	non	non	linguistic	none	_	_	_	_	_	_
0-7	TOR001	0	vi	vi	linguistic	none	_	_	_	_	_	_
0-8	TOR001	0	tengo	tengo	linguistic	none	_	_	_	_	_	_
0-9	TOR001	0	prigionieri	prigionieri	linguistic	none	_	_	_	_	_	_
0-10	TOR001	0	eh.	eh	linguistic	none	Intonation=Falling	_	_	_	_	_
0-11	TOR001	0	se	se	linguistic	none	_	_	_	_	_	_
0-12	TOR001	0	poi	poi	linguistic	none	_	_	_	_	_	_
0-13	TOR001	0	[dovete	dovete	linguistic	none	_	_	_	_	_	0-6(0)
0-14	TOR001	0	andare	andare	linguistic	none	_	_	_	_	_	0-6(0)
0-15	TOR001	0	io]	io	linguistic	none	_	_	_	_	_	0-2(0)
0-16	TOR001	0	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_
0-17	TOR001	0	non	non	linguistic	none	_	End=5.75	_	_	_	_
1-0	TOI058	1	[sì	sì	linguistic	none	_	Begin=4.17	_	_	_	0-2(0)
1-1	TOI058	1	no	no	linguistic	none	_	_	_	_	_	0-2(0)
1-2	TOI058	1	non	non	linguistic	none	_	_	_	_	_	0-3(0)
1-3	TOI058	1	vuoi]	vuoi	linguistic	none	_	_	_	_	_	0-4(0)
1-4	TOI058	1	(passare:)	passare	linguistic	none	_	End=5.43	6x1	_	0-7(0)	_
2-0	TOI058	2	[basta]	basta	linguistic	none	_	Begin=6.015	_	_	_	0-5(1)
2-1	TOI058	2	uno	uno	linguistic	none	_	_	_	_	_	_
2-2	TOI058	2	che	che	linguistic	none	_	_	_	_	_	_
2-3	TOI058	2	si:	si	linguistic	none	_	End=6.98	1x1	_	_	_
3-0	TOR001	3	[okay]	okay	linguistic	none	_	Begin=6.02|End=6.34	_	_	_	0-4(1)
4-0	TOR001	4	va	va	linguistic	none	_	Begin=7.34	_	_	_	_
4-1	TOR001	4	benissimo	benissimo	linguistic	none	_	End=8.029	_	_	_	_
5-0	TOR001	5	dunque	dunque	linguistic	none	_	Begin=9.11	_	_	_	_
5-1	TOR001	5	in	in	linguistic	none	_	_	_	_	_	_
5-2	TOR001	5	che	che	linguistic	none	_	_	_	_	_	_
5-3	TOR001	5	zona	zona	linguistic	none	_	_	_	_	_	_
5-4	TOR001	5	di	di	linguistic	none	_	_	_	_	_	_
5-5	TOR001	5	torino	torino	linguistic	none	_	_	_	_	_	_
5-6	TOR001	5	vivi?	vivi	linguistic	none	Intonation=Rising	End=10.38	_	_	_	_
6-0	TOI058	6	parella	parella	linguistic	none	_	Begin=10.94|End=11.37	_	_	_	_
7-0	TOR001	7	e:	e	linguistic	none	_	Begin=12.435	0x1	_	_	_
7-1	TOR001	7	hai	hai	linguistic	none	_	_	_	_	_	_
7-2	TOR001	7	sempre	sempre	linguistic	none	_	_	_	_	_	_
7-3	TOR001	7	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
7-4	TOR001	7	qui?	qui	linguistic	none	Intonation=Rising	End=13.525	_	_	_	_
8-0	TOI058	8	sì	sì	linguistic	none	_	Begin=13.77|End=13.98	_	_	_	_
9-0	TOR001	9	da	da	linguistic	none	_	Begin=14.59	_	_	_	_
9-1	TOR001	9	sempre?	sempre	linguistic	none	Intonation=Rising	End=15.07	_	_	_	_
10-0	TOI058	10	da	da	linguistic	none	_	Begin=15.475	_	_	_	_
10-1	TOI058	10	se:mpre	sempre	linguistic	none	_	End=16.035	1x1	_	_	_
11-0	TOR001	11	okay	okay	linguistic	none	_	Begin=16.25|End=16.66	_	_	_	_
12-0	TOI058	12	nella	nella	linguistic	none	_	Begin=16.77	_	_	_	_
12-1	TOI058	12	stessa	stessa	linguistic	none	_	_	_	_	_	_
12-2	TOI058	12	via	via	linguistic	none	_	End=17.76	_	_	_	_
13-0	TOI058	13	°ho	ho	linguistic	none	Volume=Low	Begin=17.955	_	_	_	_
13-1	TOI058	13	cambibato	cambibato	linguistic	none	Volume=Low	_	_	_	_	_
13-2	TOI058	13	tre	tre	linguistic	none	Volume=Low	_	_	_	_	_
13-3	TOI058	13	volte	volte	linguistic	none	Volume=Low	_	_	_	_	_
13-4	TOI058	13	casa	casa	linguistic	none	Volume=Low	_	_	_	_	_
13-5	TOI058	13	ma°	ma	linguistic	none	Volume=Low	End=19.615	_	_	_	_
14-0	TOR001	14	oka:y	okay	linguistic	none	_	Begin=19.85|End=20.37	2x1	_	_	_
15-0	TOR001	15	m[a	ma	linguistic	none	_	Begin=20.965	_	_	_	1-2(2)
15-1	TOR001	15	sempre	sempre	linguistic	none	_	_	_	_	_	0-6(2)
15-2	TOR001	15	nella	nella	linguistic	none	_	_	_	_	_	0-5(2)
15-3	TOR001	15	stessa	stessa	linguistic	none	_	_	_	_	_	0-6(2)
15-4	TOR001	15	via]	via	linguistic	none	_	End=22.1	_	_	_	0-3(2)
16-0	TOI058	16	[sempre	sempre	linguistic	none	_	Begin=21.02	_	_	_	0-6(2)
16-1	TOI058	16	nella	nella	linguistic	none	_	_	_	_	_	0-5(2)
16-2	TOI058	16	stessa	stessa	linguistic	none	_	_	_	_	_	0-6(2)
16-3	TOI058	16	via]	via	linguistic	none	_	End=22.105	_	_	_	0-3(2)
17-0	TOR001	17	°oka~°	oka~	linguistic	none	Interrupted=Yes|Volume=Low	Begin=22.407|End=22.627	_	_	_	_
18-0	TOR001	18	quindi	quindi	linguistic	none	_	Begin=22.73	_	_	_	_
18-1	TOR001	18	hai	hai	linguistic	none	_	_	_	_	_	_
18-2	TOR001	18	frequentato	frequentato	linguistic	none	_	_	_	_	_	_
18-3	TOR001	18	tutte	tutte	linguistic	none	_	_	_	_	_	_
18-4	TOR001	18	le	le	linguistic	none	_	_	_	_	_	_
18-5	TOR001	18	scuole	scuole	linguistic	none	_	_	_	_	_	_
18-6	TOR001	18	qua?	qua	linguistic	none	Intonation=Rising	End=24.355	_	_	_	_
19-0	TOI058	19	e:::h	eh	linguistic	none	_	Begin=25.2	0x3	_	_	_
19-1	TOI058	19	no	no	linguistic	none	_	_	_	_	_	_
19-2	TOI058	19	in	in	linguistic	none	_	_	_	_	_	_
