token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOI002	0	puoi	puoi	linguistic	none	_	Begin=1.702	_	_	_	_
0-1	TOI002	0	un	un	linguistic	none	_	_	_	_	_	_
0-2	TOI002	0	anno	anno	linguistic	none	_	_	_	_	_	_
0-3	TOI002	0	è	è	linguistic	none	_	_	_	_	_	_
0-4	TOI002	0	troppo	troppo	linguistic	none	_	_	_	_	_	_
0-5	TOI002	0	eh	eh	linguistic	none	_	_	_	_	_	_
0-6	TOI002	0	non	non	linguistic	none	_	_	_	_	_	_
0-7	TOI002	0	son	son	linguistic	none	_	_	_	_	_	_
0-8	TOI002	0	stato	stato	linguistic	none	_	_	_	_	_	_
0-9	TOI002	0	neanche	neanche	linguistic	none	_	_	_	_	_	_
0-10	TOI002	0	un	un	linguistic	none	_	_	_	_	_	_
0-11	TOI002	0	anno	anno	linguistic	none	_	_	_	_	_	_
0-12	TOI002	0	forse	forse	linguistic	none	_	_	_	_	_	_
0-13	TOI002	0	otto	otto	linguistic	none	_	_	_	_	_	_
0-14	TOI002	0	mesi	mesi	linguistic	none	_	End=5.01	_	_	_	_
1-0	TOI002	1	°nove	nove	linguistic	none	Volume=Low	Begin=5.83	_	_	_	_
1-1	TOI002	1	mesi°	mesi	linguistic	none	Volume=Low	End=6.78	_	_	_	_
2-0	TOI003	2	tu?	tu	linguistic	none	Intonation=Rising	Begin=7.021|End=7.47	_	_	_	_
3-0	TOR003	3	((ride))	((ride))	nonverbalbehavior	none	_	Begin=7.508|End=8.769	_	_	_	_
4-0	TOI003	4	x	x	unknown	none	_	Begin=7.508	_	_	_	_
4-1	TOI003	4	una	una	linguistic	none	_	_	_	_	_	_
4-2	TOI003	4	buona	buona	linguistic	none	_	_	_	_	_	_
4-3	TOI003	4	esperienza	esperienza	linguistic	none	_	_	_	_	_	_
4-4	TOI003	4	[x]	x	unknown	none	_	End=9.436	_	_	_	0-1(0)
5-0	TOI002	5	[no	no	linguistic	none	_	Begin=8.856	_	_	_	0-2(0)
5-1	TOI002	5	no]	no	linguistic	none	_	_	_	_	_	0-2(0)
5-2	TOI002	5	è	è	linguistic	none	_	_	_	_	_	_
5-3	TOI002	5	stato	stato	linguistic	none	_	_	_	_	_	_
5-4	TOI002	5	bello	bello	linguistic	none	_	_	_	_	_	_
5-5	TOI002	5	[andavo	andavo	linguistic	none	_	_	_	_	_	0-6(1)
5-6	TOI002	5	(soltanto)	soltanto	linguistic	none	_	_	_	_	0-8(0)	0-8(1)
5-7	TOI002	5	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(1)
5-8	TOI002	5	andavo]	andavo	linguistic	none	_	_	_	_	_	0-6(1)
5-9	TOI002	5	sempre	sempre	linguistic	none	_	_	_	_	_	_
5-10	TOI002	5	in	in	linguistic	none	_	_	_	_	_	_
5-11	TOI002	5	trasferta	trasferta	linguistic	none	_	End=12.411	_	_	_	_
6-0	TOI003	6	[un	un	linguistic	none	_	Begin=9.963	_	_	_	0-2(1)
6-1	TOI003	6	bel	bel	linguistic	none	_	_	_	_	_	0-3(1)
6-2	TOI003	6	tirocinio]	tirocinio	linguistic	none	_	End=11.27	_	_	_	0-9(1)
7-0	TOR001	7	((ride))	((ride))	nonverbalbehavior	none	_	Begin=11.27|End=12.376	_	_	_	_
8-0	TOI002	8	minchia	minchia	linguistic	none	_	Begin=12.762	_	_	_	_
8-1	TOI002	8	è	è	linguistic	none	_	_	_	_	_	_
8-2	TOI002	8	divertente	divertente	linguistic	none	_	End=14.094	_	_	_	_
9-0	TOR003	9	era	era	linguistic	none	_	Begin=14.993	_	_	_	_
9-1	TOR003	9	lì	lì	linguistic	none	_	_	_	_	_	_
9-2	TOR003	9	che	che	linguistic	none	_	_	_	_	_	_
9-3	TOR003	9	andavi	andavi	linguistic	none	_	_	_	_	_	_
9-4	TOR003	9	ber[gamo:	bergamo	linguistic	none	_	_	6x1	_	_	3-7(2)
9-5	TOR003	9	(era	era	linguistic	none	_	_	_	_	0-3(0)	0-3(2)
9-6	TOR003	9	lì	lì	linguistic	none	_	_	_	_	0-2(0)	0-2(2)
9-7	TOR003	9	che)]	che	linguistic	none	_	End=17.468	_	_	0-3(0)	0-3(2)
10-0	TOI002	10	[eh,	eh	linguistic	none	Intonation=WeaklyRising	Begin=16.142	_	_	_	0-2(2)
10-1	TOI002	10	è	è	linguistic	none	_	_	_	_	_	0-1(2)
10-2	TOI002	10	lì	lì	linguistic	none	_	_	_	_	_	0-2(2)
10-3	TOI002	10	che	che	linguistic	none	_	_	_	_	_	0-3(2)
10-4	TOI002	10	andavo	andavo	linguistic	none	_	_	_	_	_	0-6(2)
10-5	TOI002	10	a	a	linguistic	none	_	_	_	_	_	0-1(2)
10-6	TOI002	10	ber]gamo,	bergamo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	0-3(2)
10-7	TOI002	10	a:::	a	linguistic	none	_	_	0x3	_	_	_
10-8	TOI002	10	bolzano,	bolzano	linguistic	none	Intonation=WeaklyRising	End=19.82	_	_	_	_
11-0	TOI002	11	minchia	minchia	linguistic	none	_	Begin=19.82	_	_	_	_
11-1	TOI002	11	ho	ho	linguistic	none	_	_	_	_	_	_
11-2	TOI002	11	fatto	fatto	linguistic	none	_	_	_	_	_	_
11-3	TOI002	11	ta~	ta~	linguistic	none	Interrupted=Yes	_	_	_	_	_
11-4	TOI002	11	parecchi	parecchi	linguistic	none	_	_	_	_	_	_
11-5	TOI002	11	giri	giri	linguistic	none	_	End=21.337	_	_	_	_
12-0	TOR001	12	sì?	sì	linguistic	none	Intonation=Rising	Begin=21.337|End=21.86	_	_	_	_
13-0	TOI002	13	quell'	quell'	linguistic	none	SpaceAfter=No	Begin=21.86	_	_	_	_
13-1	TOI002	13	anno	anno	linguistic	none	_	_	_	_	_	_
13-2	TOI002	13	sì	sì	linguistic	none	_	End=22.741	_	_	_	_
14-0	TOR001	14	piaciuta	piaciuta	linguistic	none	_	Begin=24.001	_	_	_	_
14-1	TOR001	14	bergamo?	bergamo	linguistic	none	Intonation=Rising	End=25.085	_	_	_	_
15-0	TOI002	15	fa	fa	linguistic	none	_	Begin=25.18	_	_	_	_
15-1	TOI002	15	cagare	cagare	linguistic	none	_	End=25.791	_	_	_	_
16-0	TOI002	16	no	no	linguistic	none	_	Begin=25.791	_	_	_	_
16-1	TOI002	16	bergamo	bergamo	linguistic	none	_	_	_	_	_	_
16-2	TOI002	16	scus[a:::]	scusa	linguistic	none	_	End=28.248	4x3	_	_	4-5(3)
17-0	TOR003	17	((ride))	((ride))	nonverbalbehavior	none	_	Begin=25.835|End=26.282	_	_	_	_
18-0	TOI003	18	((ride))	((ride))	nonverbalbehavior	none	_	Begin=25.835|End=26.282	_	_	_	_
19-0	TOR002	19	((ride))	((ride))	nonverbalbehavior	none	_	Begin=25.835|End=26.282	_	_	_	_
20-0	TOR001	20	((ride))	((ride))	nonverbalbehavior	none	_	Begin=25.835|End=26.282	_	_	_	_
21-0	TOR001	21	[no	no	linguistic	none	_	Begin=27.079	_	_	_	0-2(3)
21-1	TOR001	21	no	no	linguistic	none	_	_	_	_	_	0-2(3)
21-2	TOR001	21	ma	ma	linguistic	none	_	_	_	_	_	0-2(3)
21-3	TOR001	21	proprio]	proprio	linguistic	none	_	End=28.254	_	_	_	0-7(3)
22-0	TOI002	22	>no	no	linguistic	none	_	Begin=28.254	_	Fast=0-2	_	_
22-1	TOI002	22	però	però	linguistic	none	_	_	_	Fast=0-4	_	_
22-2	TOI002	22	non	non	linguistic	none	_	_	_	Fast=0-3	_	_
22-3	TOI002	22	eras	eras	linguistic	none	_	_	_	Fast=0-4	_	_
22-4	TOI002	22	bergamo	bergamo	linguistic	none	_	_	_	Fast=0-7	_	_
22-5	TOI002	22	era	era	linguistic	none	_	_	_	Fast=0-3	_	_
22-6	TOI002	22	brescia<	brescia	linguistic	none	_	End=29.966	_	Fast=0-7	_	_
23-0	TOR001	23	ah	ah	linguistic	none	_	Begin=29.982	_	_	_	_
23-1	TOR001	23	[okay	okay	linguistic	none	_	_	_	_	_	0-4(4)
23-2	TOR001	23	perché	perché	linguistic	none	_	_	_	_	_	0-6(4)
