token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOI116	0	[e:]	e	linguistic	none	_	Begin=0.0|End=0.463	0x1	_	_	0-1(0)
1-0	TOI117	1	[i~]	i~	linguistic	none	Interrupted=Yes	Begin=0.36	_	_	_	0-2(0)
1-1	TOI117	1	io	io	linguistic	none	_	_	_	_	_	_
1-2	TOI117	1	lo	lo	linguistic	none	_	_	_	_	_	_
1-3	TOI117	1	dico	dico	linguistic	none	_	_	_	_	_	_
1-4	TOI117	1	in	in	linguistic	none	_	_	_	_	_	_
1-5	TOI117	1	dialetto	dialetto	linguistic	none	_	End=2.402	_	_	_	_
2-0	TOI117	2	e	e	linguistic	none	_	Begin=2.567	_	_	_	_
2-1	TOI117	2	poi	poi	linguistic	none	_	_	_	_	_	_
2-2	TOI117	2	glielo	glielo	linguistic	none	_	_	_	_	_	_
2-3	TOI117	2	traduco	traduco	linguistic	none	_	End=4.019	_	_	_	_
3-0	TOR001	3	[eh	eh	linguistic	none	_	Begin=4.226	_	_	_	0-2(1)
3-1	TOR001	3	eh]	eh	linguistic	none	_	End=4.639	_	_	_	0-2(1)
4-0	TOI117	4	[quand'	quand'	linguistic	none	SpaceAfter=No	Begin=4.34	_	_	_	0-6(1)
4-1	TOI117	4	era]n	eran	linguistic	none	_	_	_	_	_	0-3(1)
4-2	TOI117	4	piccoli	piccoli	linguistic	none	_	_	_	_	_	_
4-3	TOI117	4	adesso	adesso	linguistic	none	_	_	_	_	_	_
4-4	TOI117	4	oramai	oramai	linguistic	none	_	End=5.731	_	_	_	_
5-0	TOI116	5	sì	sì	linguistic	none	_	Begin=6.164	_	_	_	_
5-1	TOI116	5	ma	ma	linguistic	none	_	_	_	_	_	_
5-2	TOI116	5	a	a	linguistic	none	_	_	_	_	_	_
5-3	TOI116	5	loro	loro	linguistic	none	_	_	_	_	_	_
5-4	TOI116	5	piace	piace	linguistic	none	_	_	_	_	_	_
5-5	TOI116	5	è	è	linguistic	none	_	_	_	_	_	_
5-6	TOI116	5	un	un	linguistic	none	_	_	_	_	_	_
5-7	TOI116	5	po'	po'	linguistic	none	_	_	_	_	_	_
5-8	TOI116	5	un	un	linguistic	none	_	_	_	_	_	_
5-9	TOI116	5	divertimento	divertimento	linguistic	none	_	_	_	_	_	_
5-10	TOI116	5	per	per	linguistic	none	_	_	_	_	_	_
5-11	TOI116	5	loro	loro	linguistic	none	_	_	_	_	_	_
5-12	TOI116	5	provare	provare	linguistic	none	_	_	_	_	_	_
5-13	TOI116	5	a	a	linguistic	none	_	_	_	_	_	_
5-14	TOI116	5	ripetere	ripetere	linguistic	none	_	End=9.483	_	_	_	_
6-0	TOI116	6	e	e	linguistic	none	_	Begin=9.777	_	_	_	_
6-1	TOI116	6	tutto	tutto	linguistic	none	_	_	_	_	_	_
6-2	TOI116	6	sommato	sommato	linguistic	none	_	_	_	_	_	_
6-3	TOI116	6	riescono:	riescono	linguistic	none	_	_	7x1	_	_	_
6-4	TOI116	6	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_
6-5	TOI116	6	bene	bene	linguistic	none	_	End=12.591	_	_	_	_
7-0	TOI116	7	cioé	cioé	linguistic	none	_	Begin=12.767	_	_	_	_
7-1	TOI116	7	per~	per~	linguistic	none	Interrupted=Yes	End=13.55	_	_	_	_
8-0	TOI116	8	però	però	linguistic	none	_	Begin=13.947	_	_	_	_
8-1	TOI116	8	come	come	linguistic	none	_	_	_	_	_	_
8-2	TOI116	8	dico	dico	linguistic	none	_	_	_	_	_	_
8-3	TOI116	8	per	per	linguistic	none	_	_	_	_	_	_
8-4	TOI116	8	loro	loro	linguistic	none	_	_	_	_	_	_
8-5	TOI116	8	è	è	linguistic	none	_	_	_	_	_	_
8-6	TOI116	8	forse	forse	linguistic	none	_	_	_	_	_	_
8-7	TOI116	8	quasi	quasi	linguistic	none	_	_	_	_	_	_
8-8	TOI116	8	un	un	linguistic	none	_	_	_	_	_	_
8-9	TOI116	8	gioco	gioco	linguistic	none	_	_	_	_	_	_
8-10	TOI116	8	n[o]?	no	linguistic	none	Intonation=Rising	End=17.122	_	_	_	1-2(2)
9-0	TOR001	9	[eh]	eh	linguistic	none	_	Begin=16.993	_	_	_	0-2(2)
9-1	TOR001	9	eh	eh	linguistic	none	_	End=17.364	_	_	_	_
10-0	TOI116	10	è	è	linguistic	none	_	Begin=17.442	_	_	_	_
10-1	TOI116	10	un	un	linguistic	none	_	_	_	_	_	_
10-2	TOI116	10	gio~	gio~	linguistic	none	Interrupted=Yes	_	_	_	_	_
10-3	TOI116	10	lo	lo	linguistic	none	_	_	_	_	_	_
10-4	TOI116	10	capi~	capi~	linguistic	none	Interrupted=Yes	_	_	_	_	_
10-5	TOI116	10	cioè	cioè	linguistic	none	_	_	_	_	_	_
10-6	TOI116	10	cioè	cioè	linguistic	none	_	_	_	_	_	_
10-7	TOI116	10	alle	alle	linguistic	none	_	_	_	_	_	_
10-8	TOI116	10	volte	volte	linguistic	none	_	End=19.143	_	_	_	_
11-0	TOI116	11	ma	ma	linguistic	none	_	Begin=19.432	_	_	_	_
11-1	TOI116	11	lo	lo	linguistic	none	_	_	_	_	_	_
11-2	TOI116	11	capi~	capi~	linguistic	none	Interrupted=Yes	End=19.968	_	_	_	_
12-0	TOI116	12	sì	sì	linguistic	none	_	Begin=20.339	_	_	_	_
12-1	TOI116	12	pro~	pro~	linguistic	none	Interrupted=Yes	_	_	_	_	_
12-2	TOI116	12	allora	allora	linguistic	none	_	_	_	_	_	_
12-3	TOI116	12	provano	provano	linguistic	none	_	_	_	_	_	_
12-4	TOI116	12	a	a	linguistic	none	_	_	_	_	_	_
12-5	TOI116	12	tradurre	tradurre	linguistic	none	_	_	_	_	_	_
12-6	TOI116	12	a	a	linguistic	none	_	_	_	_	_	_
12-7	TOI116	12	vedere	vedere	linguistic	none	_	_	_	_	_	_
12-8	TOI116	12	se	se	linguistic	none	_	_	_	_	_	_
12-9	TOI116	12	evidentemente	evidentemente	linguistic	none	_	_	_	_	_	_
12-10	TOI116	12	hanno	hanno	linguistic	none	_	_	_	_	_	_
12-11	TOI116	12	capito	capito	linguistic	none	_	_	_	_	_	_
12-12	TOI116	12	proprio	proprio	linguistic	none	_	_	_	_	_	_
12-13	TOI116	12	no	no	linguistic	none	_	_	_	_	_	_
12-14	TOI116	12	non	non	linguistic	none	_	_	_	_	_	_
12-15	TOI116	12	sembra	sembra	linguistic	none	_	_	_	_	_	_
12-16	TOI116	12	[però:]	però	linguistic	none	_	End=26.628	3x1	_	_	0-4(3)
13-0	TOR001	13	((ride))	((ride))	nonverbalbehavior	none	_	Begin=21.189|End=25.293	_	_	_	_
14-0	TOR002	14	((ride))	((ride))	nonverbalbehavior	none	_	Begin=21.566|End=23.133	_	_	_	_
15-0	TOI117	15	[ma	ma	linguistic	none	_	Begin=25.968	_	_	_	0-2(3)
15-1	TOI117	15	io	io	linguistic	none	_	_	_	_	_	0-2(3)
15-2	TOI117	15	tradu]co	traduco	linguistic	none	_	_	_	_	_	0-5(3)
15-3	TOI117	15	xx	x	unknown	none	_	End=26.876	_	_	_	_
16-0	TOI116	16	poche	poche	linguistic	none	_	Begin=26.881	_	_	_	_
16-1	TOI116	16	co[se	cose	linguistic	none	_	_	_	_	_	2-4(4)
16-2	TOI116	16	insomma]	insomma	linguistic	none	_	End=27.943	_	_	_	0-7(4)
17-0	TOI117	17	#[t'	t'	linguistic	some	SpaceAfter=No	Begin=27.257	_	_	_	1-3(4)
