text_it	text_en	hash	text_it_length	text_en_length
Cosa state indossando?	What are you wearing?	882c6594-2d2c-59dd-81b3-08a1f9f486a4	22	21
Voi cosa state indossando?	What are you wearing?	8c3e8344-09fb-5aca-afdf-c96b2f8175d6	26	21
Cosa indossi?	What are you wearing?	18ee493a-9a8e-5a60-b571-7aacafce795e	13	21
Tu cosa indossi?	What are you wearing?	d990757a-3b4a-5a57-9a91-fc51f768ac1d	16	21
Cosa indossate?	What are you wearing?	f5f98a59-5c05-53fd-98a3-d6d97776f939	15	21
Voi cosa indossate?	What are you wearing?	3999d7c6-5a9f-56b4-bbd0-34547d0f1829	19	21
Cosa indossa?	What are you wearing?	50263c1a-7ec8-5de2-b373-6711577aa011	13	21
Lei cosa indossa?	What are you wearing?	76a2bcc5-367d-5139-8d73-564a8a93a520	17	21
Quali sono i tuoi ordini?	What are your orders?	a889ab6f-49cb-5d8f-a42e-e08cdb9d3c23	25	21
Quali sono i suoi ordini?	What are your orders?	d281501a-e91f-5bb1-a5a0-cf741053311b	25	21
Quali sono i vostri ordini?	What are your orders?	96b62cc5-67f8-5e5e-b21d-373b769e3374	27	21
Cosa stai scrivendo?	What are you writing?	799a9c7f-664d-509f-9b47-79ed5566ad25	20	21
Cosa sta scrivendo?	What are you writing?	fa1c8fa3-664a-5e65-bf84-c64ac55ce273	19	21
Cosa state scrivendo?	What are you writing?	538f15c2-47fb-58b3-8241-604cfa0a5006	21	21
Che cosa stai scrivendo?	What are you writing?	e1ec84c7-1ecf-5af0-b447-a908469afee8	24	21
Che cosa sta scrivendo?	What are you writing?	696d5450-eebf-58b6-b563-39eb67f64e13	23	21
Che cosa state scrivendo?	What are you writing?	1395da0c-d51c-5b85-b8b2-0e92c5d0e094	25	21
Che stai scrivendo?	What are you writing?	463cdb8a-dc1a-5504-a471-e36fc0f99c64	19	21
Che sta scrivendo?	What are you writing?	dc2ac08e-bbd4-505e-94cd-a310254eaf26	18	21
Che state scrivendo?	What are you writing?	048da77f-e910-5d76-9eb7-ff74ceb0ae28	20	21
Cos'abbiamo qui?	What do we have here?	d7ea6aaf-855b-5d64-8b9b-9b966d1b2f1f	16	21
Che cos'abbiamo qui?	What do we have here?	1d184e2a-628a-58a4-9119-16147155feb0	20	21
Che abbiamo qui?	What do we have here?	ad75ec5d-ea1d-536a-b631-78e547fc8a43	16	21
Cosa ti porta qui?	What brings you here?	f7662d57-8cd0-5cef-8825-e3a9fc680e56	18	21
Cosa vi porta qui?	What brings you here?	b59b9a7a-907c-5860-8a11-1d7306c21184	18	21
Cosa la porta qui?	What brings you here?	8ca68a50-a832-51e9-9cea-68393922fa10	18	21
Che cosa ti porta qui?	What brings you here?	8acabd08-ab94-57ea-91f1-848832e2b179	22	21
Che cosa vi porta qui?	What brings you here?	6e61f6a5-26a9-518b-868d-768ffafceed6	22	21
Che cosa la porta qui?	What brings you here?	42a1639b-e1fd-539d-a754-95da310ef032	22	21
Cos'altro sai fare?	What else can you do?	d3e14ba5-91b1-518f-8e94-64a87bfb97a1	19	21
Cos'altro sa fare?	What else can you do?	ec24acae-897f-5488-9ef7-26ea24437247	18	21
Cos'altro sapete fare?	What else can you do?	640e9e42-8c72-504d-b8ef-fbda6c35fce8	22	21
Che altro sai fare?	What else can you do?	a7cfc7c2-08bb-5584-bf34-a6d226cb3d0f	19	21
Che altro sa fare?	What else can you do?	b40445b9-a734-53d5-9975-a96ce1fa816d	18	21
Che altro sapete fare?	What else can you do?	38a691cd-48f9-515d-a651-6d5681054384	22	21
Cos'è esattamente quello?	What exactly is that?	201b515c-d21f-5f9b-8442-e2e68132d9cf	25	21
Cos'è esattamente quella?	What exactly is that?	2089e4e2-b3ed-53eb-995b-bfeeda0e8eb6	25	21
Cosa ti ricordi?	What do you remember?	daeef4f1-0297-57cc-b033-42517cc0ee84	16	21
Che cosa ti ricordi?	What do you remember?	ece3783e-b5ab-5b7c-a03d-0fc8809f80f4	20	21
