text_it	text_en	hash	text_it_length	text_en_length
Ha notato il suo vestito nuovo?	Did you notice her new dress?	bc6e3243-836c-50d5-b5b6-14911f90b623	31	29
Lei ha notato il suo vestito nuovo?	Did you notice her new dress?	3f9ba913-b077-591d-9416-0fc5dcee8fbe	35	29
Avete notato il suo vestito nuovo?	Did you notice her new dress?	856a878c-3a15-5860-bad2-380f5140e17e	34	29
Voi avete notato il suo vestito nuovo?	Did you notice her new dress?	d4bbb273-57b8-5575-8d20-912d098b119a	38	29
Noi abbiamo fatto qualche progresso?	Have we made any progress?	74ca2795-17bc-569d-8420-44830dfc67a9	36	26
Io sono in difficoltà finanziarie.	I am in financial difficulties.	c43ce56e-6eef-5da7-a501-38f28bf8a93b	34	31
Non penso di volerlo sapere.	I don't think I want to know.	c1c8ad32-b2d9-5202-9da0-a619406977b8	28	29
Io non penso di volerlo sapere.	I don't think I want to know.	9358f8a6-e1d6-5bc9-985f-af7fdb255938	31	29
Tom ha sposato Mary.	Tom married Mary.	06e1a877-65ae-5db4-b502-ca0f050b185f	20	17
Tom sposò Mary.	Tom married Mary.	f0178415-81f4-5aee-b929-5b1ebcd705fb	15	17
Tom si è sposato con Mary.	Tom married Mary.	730d21c1-0626-535c-91e7-fc1733c83469	26	17
Tom si sposò con Mary.	Tom married Mary.	bbd3259c-e82b-52bd-8686-0faf0ad6d8a6	22	17
Tu hai chiamato?	Did you call?	cbf14041-5a4c-5a4d-b9d8-96fc876c44ae	16	13
Lei ha chiamato?	Did you call?	4974773b-a5e7-5fd3-82d6-97f8256555fe	16	13
Voi avete chiamato?	Did you call?	d39b7aa2-87ef-5a96-9e41-8779e07b490e	19	13
Ho bisogno di sapere che a qualcuno importa.	I need to know that somebody cares.	55ad6257-c310-5d12-a226-a440678dd3a2	44	35
Io ho bisogno di sapere che a qualcuno importa.	I need to know that somebody cares.	a3ed299b-ab4c-5de4-9c7b-cf44d2dbb1b2	47	35
Io ho qualche libro in inglese.	I have a few English books.	77765418-ce02-5878-92e1-b8b6ff803c66	31	27
Tom e Mary sono gemelli.	Tom and Mary are twins.	6dded581-558e-52f2-ac43-078be50f04e5	24	23
Quale squadra vincerà?	Which team will win?	62ec88a7-96d5-5552-9cc8-49850bd61699	22	20
