text_it	text_en	hash	text_it_length	text_en_length
Tom è l'attore più bello del mondo.	Tom is the most handsome actor in the world.	5675ce77-dbbb-5d52-afa4-bf86af73cc54	35	44
Tom era straordinariamente bello.	Tom was extraordinarily handsome.	3c798b39-8bb2-5804-8a5e-f98f874775b1	33	33
Tom è più bello di quanto mi aspettassi.	Tom is more handsome than I expected.	19b360da-9ad0-5902-99b0-21f763d6d5b8	40	37
Tom è ancora bello come una volta.	Tom is still just as handsome as he used to be.	0a718965-8c06-5b6b-8fde-8d67f946d566	34	47
Tom è eccezionalmente bello.	Tom is exceptionally handsome.	37b33d05-db6e-561b-a2c7-23928194a600	28	30
Lui ha continuato a parlare con delle persone.	He kept talking to people.	9ffea2c7-00af-59bd-be51-56e4cfd3845c	46	26
Non penso che Tom sia particolarmente bello.	I don't think Tom is particularly handsome.	23c3d005-93b4-587c-b184-515694504429	44	43
Io non penso che Tom sia particolarmente bello.	I don't think Tom is particularly handsome.	cb498307-6f52-5398-bba4-7c8c5f8644de	47	43
Tom è abbastanza bello.	Tom is quite handsome.	cd7d8155-75fd-5b22-8775-a6c17914ab18	23	22
Sembri molto bello, Tom.	You look very handsome, Tom.	1ad42a60-acd1-5b57-9ceb-6d408e717f46	24	28
Tu sembri molto bello, Tom.	You look very handsome, Tom.	d44fca03-e460-5f3f-8f17-1626beed1df7	27	28
Penso che Tom sembri molto bello.	I think Tom looks very handsome.	0dfc99bb-4411-589e-89f9-713697da78b0	33	32
Io penso che Tom sembri molto bello.	I think Tom looks very handsome.	b5298ca1-b297-56d0-8e08-727713326209	36	32
Vieni con noi ora.	Come with us now.	7eac5438-4187-5879-8126-2793c700234f	18	17
Vieni con noi adesso.	Come with us now.	82ad0d1a-bef4-541f-b600-6b83fc2f4865	21	17
Venga con noi ora.	Come with us now.	45525839-f512-5289-8b2a-8cca86bb0c7d	18	17
Venga con noi adesso.	Come with us now.	553971ef-a9cc-5231-abac-48e28e522971	21	17
Venite con noi ora.	Come with us now.	b1a62206-b8de-5aab-955f-0d813ff88990	19	17
Venite con noi adesso.	Come with us now.	a2351577-5bc5-52ff-a611-8f9718859e76	22	17
Tu sei un uomo molto bello, Tom.	You're a very handsome man, Tom.	05df9b1d-ab1b-5de2-8003-8456afaaab77	32	32
Tom era bello quando aveva vent'anni.	Tom was handsome when he was in his twenties.	d4639f06-e025-5b2d-bc6d-97deb2d1ec6c	37	45
Tom non sembra bello?	Doesn't Tom look handsome?	d1ef4ab4-7f2e-5882-a6a7-773e728bf372	21	26
Non sembra bello Tom?	Doesn't Tom look handsome?	77ce172f-52ab-5d91-a5df-403da67b53ff	21	26
Tom non è molto bello.	Tom's not very handsome.	26684cf9-fe59-513d-b3ec-ee05f65bbf6b	22	24
Tom è belloccio.	Tom is kind of handsome.	bedc3c5c-b125-580f-9f0c-cb2560fbd564	16	24
Tom è abbastanza bello, vero?	Tom is quite handsome, isn't he?	df08dd1b-36eb-5060-841b-ed2ef6530afb	29	32
