text_it	text_en	hash	text_it_length	text_en_length
Io ho appena baciato Mary.	I just kissed Mary.	1010bb45-4823-5acd-8a01-659df0000391	26	19
Ha cancellato un file.	She deleted a file.	8e965991-d551-57d7-97e6-fc931a1feb6e	22	19
Lei ha cancellato un file.	She deleted a file.	b5a58aa6-5d23-5af4-9626-338d71486de5	26	19
Il suo vecchio gatto è ancora vivo.	His old cat is still alive.	181d74a2-b15d-5120-8aa0-1276f28eafe5	35	27
Tom è convinto che la Terra sia piatta.	Tom is convinced that the earth is flat.	a774ee46-aa89-52a5-8334-8af921c2e63a	39	40
Ero al supermercato.	I was at the supermarket.	649bf74f-6ed6-549e-bfa1-ff9b9beb1b42	20	25
Io ero al supermercato.	I was at the supermarket.	c536ce13-7a86-5390-909a-1fc75f28162b	23	25
Sono consapevole del pericolo.	I'm aware of the danger.	fce246ff-a9b9-5831-b77b-d817c591e0d2	30	24
Io sono consapevole del pericolo.	I'm aware of the danger.	e5888809-93e1-514e-8eff-3550d6b5923b	33	24
L'esplosione ha scosso l'intero edificio.	The explosion shook the whole building.	47af1f35-01e7-5d93-b786-9acf35ebcfee	41	39
L'esplosione scosse l'intero edificio.	The explosion shook the whole building.	6f7fa61b-32e8-557d-9f03-035aa0b66d41	38	39
Chi è il tuo conduttore di talk show preferito?	Who's your favorite talk show host?	d9ed235f-5a98-5e75-8fc7-6ff27abdccfb	47	35
Chi è il suo conduttore di talk show preferito?	Who's your favorite talk show host?	6f8baeeb-1237-56f8-aba4-fba8637796ab	47	35
Chi è il vostro conduttore di talk show preferito?	Who's your favorite talk show host?	36e405a9-2642-56db-8fac-95fc60a0a931	50	35
Ti rispettiamo.	We respect you.	70873cf6-d326-56c2-ab32-95a31606a36d	15	15
Noi ti rispettiamo.	We respect you.	8aa8ceec-18f8-5740-a781-efdd772a7dbd	19	15
Vi rispettiamo.	We respect you.	481b65c9-eda1-52cc-accf-2e0e899e92c1	15	15
Noi vi rispettiamo.	We respect you.	6011dc41-08c8-5a9f-acd0-bd52fab80029	19	15
La rispettiamo.	We respect you.	1046bf12-3a47-5f4b-9f67-2e9909f1ab67	15	15
Noi la rispettiamo.	We respect you.	6e226cc4-3f71-5240-911e-913f6de19d13	19	15
Lo rispettiamo.	We respect him.	af7f659d-4f77-5c7c-a6d7-00cb3055ec08	15	15
Noi lo rispettiamo.	We respect him.	38624842-81c3-5b3e-9998-64d8671440ee	19	15
Cosa potrebbe volere di più un uomo?	What more could a man want?	47dae10f-af2e-5689-972f-172ed6318f20	36	27
Tom ha cercato un altro avvocato.	Tom has been looking for another lawyer.	6666c81b-0cc8-537c-b080-b0692cabfab9	33	40
L'acqua è profonda fino alla vita.	The water is waist-deep.	51feb66a-b477-5ead-8e6e-94b799ec8e0a	34	24
Il tetto è stato danneggiato dalla tempesta.	The roof was damaged by the storm.	4aa05add-1725-5d8d-896d-d4cfe2221d6e	44	34
Tom è stato liberato?	Has Tom been released?	a682f2e4-fdf8-526d-8792-a3989f3e6b4b	21	22
Io sono molto esigente.	I'm fussy.	61ab48eb-37f6-5e9c-abe6-b541c1e52c03	23	10
Sono molto esigente.	I'm fussy.	30b949e6-5db3-5650-87a8-f7e443c2f367	20	10
I miei capelli sono ancora umidi.	My hair is still damp.	a8e9df69-526f-5370-87fd-ceb2e3fb44df	33	22
C'era acqua a sufficienza per due giorni.	There was enough water for two days.	c6ab5647-d0d4-5104-98e4-f856d8cfd1e8	41	36
Abbreviamo domenica in dom.	We abbreviate Sunday to Sun.	ca0a7487-db0c-589b-8aba-020f9419a171	27	28
Noi abbreviamo domenica in dom.	We abbreviate Sunday to Sun.	a6f9bd7d-0de6-59cf-9c11-ce663f44db8b	31	28
Non ne ero nemmeno consapevole.	I wasn't even conscious of it.	149e47e6-0001-5d05-b41c-fd76107ae1ae	31	30
Io non ne ero nemmeno consapevole.	I wasn't even conscious of it.	d9c3ab6d-73d0-5f9a-a4c0-b38f97412a55	34	30
Quindi smisi di leggere.	So I stopped reading.	a92a1342-7fcf-5fdc-930f-bf99700521a9	24	21
Mi chiedo cos'abbia detto Tom a Mary.	I wonder what Tom told Mary.	1cea99f8-675e-5661-b596-1a273f776325	37	28
Io mi chiedo cos'abbia detto Tom a Mary.	I wonder what Tom told Mary.	82c66aba-3a58-58dc-bb55-703c30a1b98c	40	28
