text_it	text_en	hash	text_it_length	text_en_length
Dissero che non erano cristiani.	They said that they weren't Christians.	1ece4ae6-12df-5ddf-8b70-15bec4751ac0	32	39
Dissero che non erano cristiane.	They said that they weren't Christians.	d3e20e55-8d82-5be4-91f8-79c9a5126e5c	32	39
Aveva grande rispetto per lui.	She had great respect for him.	5354a739-325b-5137-9038-6a89740a6236	30	30
Mi hanno promesso che avrebbero aiutato.	They promised me they'd help.	277bc7d4-12f3-58fb-bdf5-adcc66b483f8	40	29
Mi promisero che avrebbero aiutato.	They promised me they'd help.	1df5b383-1a14-5d28-b982-7ed89b48792c	35	29
Non è andata lì da sola.	She didn't go there by herself.	1605d34e-7c7e-5910-acf9-e32316d10716	24	31
Non è andata là da sola.	She didn't go there by herself.	f146ff3e-f245-5c1b-9cda-1ef4018ee23a	24	31
Non andò lì da sola.	She didn't go there by herself.	de5be965-0a04-5ec9-b4b6-b8e47e9ea504	20	31
Non andò là da sola.	She didn't go there by herself.	d56d59df-a5b4-5ff0-9929-0e4470cb2866	20	31
Hanno perso la loro fiducia in lui.	They lost their trust in him.	fb87a9c9-f052-53ef-a08d-df099c0ceb40	35	29
Persero la loro fiducia in lui.	They lost their trust in him.	ecb07b73-d906-573a-94c5-ed4850d97c75	31	29
Era in disaccordo.	He disagreed.	ecc2125e-2c73-5d1d-82a7-b93ccdab4d3c	18	13
Non era d'accordo.	He disagreed.	0a362547-c2c1-55a8-8749-798a84ce88cf	18	13
Tom sa il tuo numero di telefono?	Does Tom know your phone number?	386947cc-a088-5f5a-adf6-535126a8d3f4	33	32
Tom sa il suo numero di telefono?	Does Tom know your phone number?	b26d615b-8148-55bd-91b8-e7bfb79a837b	33	32
Tom sa il vostro numero di telefono?	Does Tom know your phone number?	ee55d6ea-5309-5cb7-a164-303e218bc9a7	36	32
Stanno cercando un madrelingua ungherese.	They are looking for a native Hungarian speaker.	b86ac3fb-88ba-5575-a78f-6672f825332a	41	48
Mi ha detto che aveva il mal di testa.	She told me that she had a headache.	d2957558-712d-5665-9140-fe09670820d0	38	36
Mi disse che aveva il mal di testa.	She told me that she had a headache.	3e6907b4-2cb6-59f2-b2d4-38dfce2ed977	35	36
Ha parlato della sua scuola.	He talked about his school.	aec8c1db-ea4b-5bb8-8bad-0899bf40e04c	28	27
Parlò della sua scuola.	He talked about his school.	715a66a4-e420-55cc-a648-4b5bc4567d31	23	27
Ha mangiato il suo sandwich alla sua scrivania.	She ate her sandwich at her desk.	d79d12a1-00d0-5a31-b0fa-aa8c852d024b	47	33
Mangiò il suo sandwich alla sua scrivania.	She ate her sandwich at her desk.	9e75378d-5757-5248-8132-78b3983f3890	42	33
Non vuole abbracciarla.	He doesn't want to hug her.	7ee1013d-f555-59cd-9ab6-8db56e6cc6e3	23	27
Non la vuole abbracciare.	He doesn't want to hug her.	e6469647-f45a-581a-b59d-ed7dcdc9bc7d	25	27
Ha rubato dai suoi amici.	She has stolen from her friends.	d181ebd4-db4c-51fd-b2fd-036e9589b5c7	25	32
Ha rubato dalle sue amiche.	She has stolen from her friends.	22325801-2986-593d-bad5-0f8e6c1d4516	27	32
La vuole incontrare.	He wants to meet her.	7bbc36ad-5bce-514d-80e4-dc54aa13a8a8	20	21
La vuole conoscere.	He wants to meet her.	ade17638-f280-5a75-a44e-43186bac7f8f	19	21
Hanno lasciato il loro ufficio di fretta.	They left their office in a hurry.	9760114a-83e8-56e6-a781-ac8423d5fa95	41	34
Lasciarono il loro ufficio di fretta.	They left their office in a hurry.	83622882-b7f1-58e4-a6f3-2adf1c7b7410	37	34
Non l'ha rapito.	She didn't kidnap him.	68b349b0-5a43-5ce8-852e-94a49e3087d8	16	22
Non lo rapì.	She didn't kidnap him.	01e37381-3799-585e-b7b3-9abd9304e72d	12	22
Ha detto che si sentiva disperato.	He said that he felt desperate.	00ab3bbf-7fe0-56e9-8405-dcbc493d899e	34	31
Disse che si sentiva disperato.	He said that he felt desperate.	016623a2-afdc-58d4-b0f9-3f68c47de372	31	31
Ha mentito sul suo voto.	She lied about her grade.	7d2204fa-a915-5382-821d-f037d4374cea	24	25
Ha mentito riguardo al suo voto.	She lied about her grade.	6e34fe42-3561-5f48-8043-430b1dbcf2dd	32	25
Mentì sul suo voto.	She lied about her grade.	4710b983-d7a1-5510-af01-ffa91fd456f4	19	25
Mentì riguardo al suo voto.	She lied about her grade.	66ffe23b-a0c5-5cb7-9ae7-0d768a9dfb22	27	25
Si è sparato accidentalmente.	He accidentally shot himself.	8cce9547-e8aa-57e3-aa98-5bdc902cf48b	29	29
Si sparò accidentalmente.	He accidentally shot himself.	bbb1eca2-d646-5f94-ae23-3f15ba8b2f4f	25	29
Sanno che devono essere pronti.	They know they have to be ready.	1fa4c173-a7aa-5245-96b8-b357d119bda8	31	32
Sanno che devono essere pronte.	They know they have to be ready.	a281a9a9-6118-52a8-8caf-f41d45050401	31	32
Il mio sogno è andare in Giappone.	My dream is to go to Japan.	ed0281fa-15ce-57cf-b68b-6603a6c2735c	34	27
Non l'ha mai perdonata.	He never forgave her.	7a8ca89e-c911-58e5-accf-206bbc5d795b	23	21
Non la perdonò mai.	He never forgave her.	531e467a-7cc0-5e63-85a7-8d5c6ff2983d	19	21
È morta nel sonno la scorsa notte.	She died in her sleep last night.	c125d09f-ec5a-506d-ac41-87df1b2f89b8	34	33
