text_it	text_en	hash	text_it_length	text_en_length
Tom non mangiò.	Tom didn't eat.	9186d96e-ab73-5428-8270-009a1ac65f23	15	15
Metteremmo la pausa alle cinque.	We would put the break at five o'clock.	79d17c7f-862c-500d-bf7e-9595a11a670c	32	39
Tom non mangia da giorni.	Tom hasn't eaten in days.	87e1649d-99d5-5681-85bd-e0cf963cd07a	25	25
Tom non mangia da tre giorni.	Tom hasn't eaten in three days.	1c048922-6cac-53d8-b586-f382eb6302fd	29	31
Abbiamo dei gatti.	We have cats.	46396eb5-ebe6-57a0-80b9-9bf3b5caeb3e	18	13
Lui rideva mentre lei piangeva.	He was laughing while she was crying.	01e47a7c-c66a-5767-b374-3bab1fae7534	31	37
Marie è povera.	Mary is poor.	2fee61ed-2a23-5d47-9891-9c8279666c89	15	13
Marie è gelosa.	Mary's jealous.	38995edb-d309-5d0f-8a0b-442792aa397a	15	15
Mettiamo il lenzuolo sopra il materasso.	We put the sheet over the mattress.	43bf93c3-f1a8-5804-b4f5-9b58d058a8f2	40	35
Le chiese sono piene di gente.	The churches are full of people.	b455c379-8f64-5bbc-816c-bd34571b9fa5	30	32
La tromba ha un suono forte.	The trumpet has a strong sound.	4bce5e6f-504e-5404-9428-35a7a28fffb8	28	31
Grazie per avermi aiutato ieri.	Thank you for helping me yesterday.	46bc5a53-fa1c-5ab7-a328-0e0d50a0ed60	31	35
Parlo raramente di me.	I seldom talk about myself.	527abbc2-c8a1-5878-9768-3d21b9670937	22	27
La bocca del bambino è rossa.	The mouth of the child is red.	aa5430d9-5598-5765-a143-ef3e5ea45f31	29	30
Non sapevo cosa volevo.	I didn't know what I wanted.	4b47048f-f773-5dc0-a252-895d0d364a5a	23	28
Le temperature sono scese ieri sera.	The temperatures fell last night.	79d07c0a-a6b9-5f30-a1e9-4e40604262bb	36	33
Voi ragazze siete cambiate!	You girls changed!	ec7bfe8f-dd45-5844-bd53-a9d9d0dfd551	27	18
Abbiamo un gatto.	We've got a cat.	400faaad-a69c-52b6-ade6-7b1ca90852d3	17	16
Non dormo nel letto ma nell'armadio.	I don't sleep in the bed but in the closet.	fef40d07-4dea-5c38-b19e-3c3156d62f1a	36	43
Ho una mela verde.	I have a green apple.	5c7f1f86-f84f-5ace-ac0a-38fc3e5afaa2	18	21
Ha riso molto.	He laughed a lot.	39698580-0241-5885-89e1-f2143f2dbb0a	14	17
Gli scacchi sono la mia passione.	Chess is my passion.	741d076c-8b70-5794-be07-6c42a7c55d99	33	20
Tom è il fratello maggiore di John.	Tom is John's older brother.	b8191528-cccf-5cfd-a9f0-27f8e84275f2	35	28
Fingi di esserlo, finché lo sarai davvero.	Fake it till you make it.	c5f7e6b3-da5f-5bb5-aeda-dd7e0b8406ca	42	25
L'erba è verde.	Grass is green.	26e72f9c-ffda-5ec1-9430-be7e26d8aec7	15	15
Il broccolo è verde.	Broccoli is green.	1a1b64a9-4ace-5d9e-964b-b088968bc025	20	18
Litigo spesso con lei.	I often have quarrels with her.	1733e5df-75d8-58c1-967f-7440b5f96025	22	31
Non l'ho sentito.	I couldn't hear him.	39260bf4-d2d6-574b-9a0a-88996b5b0cf4	17	20
I maiali sono onnivori?	Are pigs omnivores?	b97e5bc2-367c-5478-b160-ceddb88973cd	23	19
Cambio lo spazzolino da denti ogni tre mesi.	I change my toothbrush every three months.	6456d7fd-c7e1-5ef6-8eba-40ec872c3e66	44	42
Non mi fido di questi sondaggi.	I don't trust these surveys.	7fa4e9cb-7aca-5d02-9228-c77972cc64ac	31	28
Questi sono troppo caldi.	These are too hot.	f441cf62-2fe0-526b-87ed-333231d8ce02	25	18
Mio nonno ha un cane.	My grandfather has a dog.	fd5b34b2-50d4-5bdc-871d-19c193b69870	21	25
Mia nonna ha un gatto.	My grandmother has a cat.	ec4d2154-1e63-5782-b886-432518026c53	22	25
A che ora si sveglia ogni giorno?	What time do you wake up every day?	8c62f079-5d33-5c99-a5cd-c91ba0a8bc80	33	35
Sei preoccupato per il consumo di acqua?	Are you concerned about water consumption?	70aff1e3-0a79-530f-a556-0bc6d4f3c492	40	42
Con che frequenza si rade la barba?	How often do you shave your beard?	1f31b033-f231-5f37-8fbe-a00f8c51c05a	35	34
Quanto tempo impiega il semaforo ad aprirsi?	How long do the traffic lights take to change?	d02f8af1-2115-53ee-bd88-f76b867e3b55	44	46
Lisa fece finta di non sentire.	Lisa pretended not to hear.	ad0816c7-1893-5ebf-b24e-87cecf2e12a4	31	27
Quanto spesso fai il pieno alla tua auto?	How often do you fill up your car?	016501a2-acf1-5e94-85ab-26d53f25999c	41	34
Cosa avete trovato di nuovo sull'isola?	What did you find new on the island?	77f4bd22-6831-5ba8-a32b-8616cf0b6331	39	36
Ai bambini non è piaciuto il loro insegnante.	The children disliked their teacher.	1738ead9-d7d3-526b-b8a1-b6bd552e3be4	45	36
Il pianoforte è pesante.	The piano is heavy.	6a11f985-8ef9-5e9c-aa0e-6fdb643a55ab	24	19
Ti piacerà lo stadio.	You'll like the stadium.	728d5eca-1651-55f5-af28-241fc088d5c1	21	24
Le api raccolgono il polline dai fiori.	The bees collect the pollen from the flowers.	e61249c9-33b9-5e1f-9003-c35ca15b7fcd	39	45
Non nuoteremo in quest'acqua fredda.	We will not swim in this cold water.	0b2c31c5-37f9-57ca-ab64-04a76aeae8a1	36	36
Il primo ministro è il capo del governo.	The prime minister is the head of the government.	5f910690-c59f-59e4-b44d-96a4c3be27a7	40	49
Mio padre è un deputato, non un ministro.	My father is a deputy, not a minister.	ecc3a3ca-82fb-5395-b3da-e651c77dd011	41	38
Immagino tante cose belle.	I imagine a lot of beautiful things.	ce87db4c-4cb4-5682-b546-66cc83140afe	26	36
Il principe è il figlio del re.	The prince is the son of the king.	41256788-75a0-5e78-bbfa-facc3faac630	31	34
Mostrerà la città ai turisti.	He will show the city to the tourists.	8c29142a-e07f-580c-b063-a7878d094100	29	38
Chi soffrirà di più, io o tu?	Who will suffer more, I or you?	882b9266-9052-59e7-9a3c-7c302d764686	29	31
È assurdo da parte tua fare questo.	It is absurd of you to do that.	93bb37b7-8f32-5a0a-b502-39a609b3e06d	35	31
