text_it	text_en	hash	text_it_length	text_en_length
Vi cattureranno.	They will catch you.	6e95f520-1c1b-54ac-8b35-5038283aad45	16	20
Loro vi cattureranno.	They will catch you.	f6674148-e43a-5e43-9748-63cd994f54a3	21	20
La cattureranno.	They will catch you.	304eb86d-0888-5604-ade7-bcb734b89392	16	20
Loro la cattureranno.	They will catch you.	36de9bb0-0644-55d6-bef4-bd75c742bbe1	21	20
Mi piacerà.	I will like it.	23385c1f-70d5-52b7-b20d-5d93bc05df59	11	15
A me piacerà.	I will like it.	c71df03c-6859-51f5-9895-403432340615	13	15
Gli piacerà.	He will like it.	7e314508-28b6-5e94-8248-b43acdc4d2de	12	16
A lui piacerà.	He will like it.	4d08f796-953d-5ccf-b846-205a088d1d14	14	16
A Tom piacerà.	Tom will like it.	4d1f3a07-dbba-5cb9-97b9-d3965075ba7c	14	17
Le piacerà.	She will like it.	9bb110e3-a332-59c4-8e32-712f7de8d8ae	11	17
A lei piacerà.	She will like it.	dfbc79df-a146-515b-bd70-b06b30da53f7	14	17
A Mary piacerà.	Mary will like it.	03637e55-7e2f-5521-a987-49da3d3484d0	15	18
Ti piacerà.	You'll like it.	5b277b16-31c6-5ee2-95b8-af48474e87c0	11	15
A te piacerà.	You'll like it.	5ebf27a5-8aa9-5855-bd8f-039b18cba29e	13	15
Vi piacerà.	You'll like it.	26c7c622-4add-5a8d-b5a4-792cd110aa7b	11	15
A voi piacerà.	You'll like it.	cebcf397-f459-5827-9226-4635a431d1e8	14	15
Non lo faccio.	I don't do it.	afaeb12d-058b-5791-bd82-391210aae864	14	14
Io non lo faccio.	I don't do it.	85ec4a2d-1ecc-5801-9631-c2b308e6f780	17	14
Non la faccio.	I don't do it.	1c03c1d2-8f6d-5529-815f-1e5bdde20886	14	14
Io non la faccio.	I don't do it.	4f2345c5-78ff-5fc0-bfdd-540355a9937b	17	14
Non lo fai, vero?	You don't do it, do you?	18e0f1de-983f-5709-864f-ffe3fb28cc54	17	24
Tu non lo fai, vero?	You don't do it, do you?	140ed683-a655-5ca9-b659-cbdf1e966e5c	20	24
