text_it	text_en	hash	text_it_length	text_en_length
Io ero sorpresa dalle notizie.	I was surprised at the news.	98ac25d1-d2a7-59c5-88cc-592517c4c929	30	28
Sii d'aiuto.	Be supportive.	f60fbae8-4097-5a96-9b12-80baa8420414	12	14
Sia d'aiuto.	Be supportive.	6fabe5fe-2ccf-57f5-af4c-d614171bcd01	12	14
Siate d'aiuto.	Be supportive.	96c177b6-aa74-567e-ab80-aa458b132a5d	14	14
Ho fatto una smorfia.	I cringed.	d56c47fc-4c58-539c-9e38-0e89ca16ad17	21	10
Feci una smorfia.	I cringed.	3b4aac18-7233-5b95-9241-975c45c61e6e	17	10
Parla piano.	Speak softly.	1bb5f8cf-2028-539c-a1ac-bc658dd9eef1	12	13
Parlate piano.	Speak softly.	3db10818-2286-5d0e-a252-5bf80b84d5e2	14	13
Parli piano.	Speak softly.	3ffd9807-15c1-57ff-9b16-31b00d40d094	12	13
Ascolta.	Listen up.	fdebd000-cb98-5cff-a217-fe48e2bb13e3	8	10
Ascolti.	Listen up.	feae85d3-c68c-573a-966f-02c643748a8f	8	10
Ascoltate.	Listen up.	a98915af-4a0f-5f87-a85a-85933217a354	10	10
Ripara questo.	Fix this.	01e94a74-78c6-5e6a-b418-c57e7b55eba9	14	9
Riparate questo.	Fix this.	62df3f4b-7f5c-5149-b080-4c0408d7bb73	16	9
Ripari questo.	Fix this.	96e9f9c3-7690-5feb-bcee-4ceab5bf3a19	14	9
Fissa questo.	Fix this.	4cd94c8c-a72b-5cfa-af0a-6f70b4d73d35	13	9
Fissate questo.	Fix this.	835381f4-4987-542e-a556-a02ed4f1633a	15	9
Fissi questo.	Fix this.	8ac400da-8734-5df5-a32d-62fcf08e39b0	13	9
Spiegati.	Explain yourself.	aa1962cb-12aa-55d2-ae65-035cbe81124c	9	17
Si spieghi.	Explain yourself.	8845a2ed-4083-5dec-b267-f5eb5c398a2d	11	17
Abbiamo acconsentito.	We agreed.	d6f60a9f-5044-541c-b276-50534d5ed40d	21	10
Acconsentimmo.	We agreed.	5140fa96-b88c-57ef-b687-d7d6798ff5eb	14	10
Nessuno ha dormito.	Nobody slept.	48e4d020-d64b-5664-9d3e-55e0e8f400c1	19	13
Nessuno dormì.	Nobody slept.	e94c5ceb-6a3f-5fde-9f2e-202c303ccb44	14	13
Comportatevi bene!	Behave yourselves!	1809903f-69d6-5d59-8cf3-c00c920c14e5	18	18
Ho bruciore di stomaco.	I have heartburn.	7bbbd6dd-d7a2-56dd-aa31-f0fb43bd7391	23	17
Posso usare liberamente questa stanza?	Can I use this room freely?	7c9f79bc-887c-5ee2-8362-4cd846bf48ae	38	27
Posso utilizzare liberamente questa stanza?	Can I use this room freely?	f2095787-a0a6-5dbe-9eb0-bea66a27b628	43	27
