text_it	text_en	hash	text_it_length	text_en_length
Chiamo Marika quasi ogni giorno.	I call Marika almost every day.	7af366ca-8590-57f5-b31b-1d54a1d768b1	32	31
Io chiamo Marika quasi ogni giorno.	I call Marika almost every day.	44dac5c7-de59-59f3-a9dd-6afc0eabc174	35	31
Quanto è grande la casa di Tom?	How big is Tom's house?	d9a7dbfa-4535-5fa8-b511-9282d8dfa661	31	23
Faccio un sonnellino quasi ogni giorno.	I have a nap almost every day.	d7683256-03a9-5be0-aa6b-08fdc7a89420	39	30
Io faccio un sonnellino quasi ogni giorno.	I have a nap almost every day.	d74151fd-79a1-5dbd-aacb-4c230b451700	42	30
Faccio un pisolino quasi ogni giorno.	I have a nap almost every day.	c3daa4ca-7419-573c-9444-655224306d53	37	30
Io faccio un pisolino quasi ogni giorno.	I have a nap almost every day.	b82f795f-cf19-57a4-b0e9-5b43d72d3dd8	40	30
Contribuisco a questo forum quasi ogni giorno.	I contribute to this forum almost every day.	7a31d8cd-f7e9-5ee5-a842-848773b2e03f	46	44
Io contribuisco a questo forum quasi ogni giorno.	I contribute to this forum almost every day.	4c213694-e5cf-58e5-bf97-9c5bc66a8bf1	49	44
Pulisco la mia stanza quasi ogni giorno.	I clean my room almost every day.	e8e51fb2-95b7-57e7-b719-57961bdf0c13	40	33
Io pulisco la mia stanza quasi ogni giorno.	I clean my room almost every day.	cf0ff656-3c49-5817-9282-21ee512aba3f	43	33
Pulisco la mia camera quasi ogni giorno.	I clean my room almost every day.	27e7f708-b60b-522b-89ff-c4581d653275	40	33
Io pulisco la mia camera quasi ogni giorno.	I clean my room almost every day.	2d02d9c0-15ff-5f9f-ae45-f102212c146c	43	33
Dille che sono in Francia.	Tell her that I am in France.	012544b4-6dd9-5c40-a1c5-ee90706060fd	26	29
Ditele che sono in Francia.	Tell her that I am in France.	b18f931b-8ad4-5dd6-806d-cf44149d8ce3	27	29
Le dica che sono in Francia.	Tell her that I am in France.	ade3b278-2902-5f44-a15b-1671771fe16d	28	29
Dille che io sono in Francia.	Tell her that I am in France.	39d52cf8-f45d-5fd3-9445-84d640d566d6	29	29
Ditele che io sono in Francia.	Tell her that I am in France.	820b580e-1aae-5b77-b080-354998bc7d68	30	29
Le dica che io sono in Francia.	Tell her that I am in France.	b2791c51-363f-5944-b4b2-73ba91899717	31	29
Io potrei sbagliarmi.	I may be wrong.	f881ec16-2363-5aea-b0fd-3fa9191ed452	21	15
Potrei avere torto.	I may be wrong.	788f04d1-61a9-5686-91fe-159855831c92	19	15
Io potrei avere torto.	I may be wrong.	e3b30e16-dcf8-59af-9412-8d9bc25ebcfa	22	15
Qual è il numero di telefono dell'ambulanza?	What is the telephone number of the ambulance?	23a729b8-8086-5ff0-8826-6ae28b7c108c	44	46
Questo è ridicolo.	This is ludicrous.	d46202ff-8b9e-536b-8d0c-b7d696245fb5	18	18
Questo è grottesco.	This is ludicrous.	8894b6d2-32ce-5a13-a86a-0971a72f6761	19	18
Ciò è ridicolo.	This is ludicrous.	61d37a48-55a8-59b6-bcf6-e1f23592db6b	15	18
Ciò è grottesco.	This is ludicrous.	fc205eb0-9e19-533d-9809-526e4a0109ba	16	18
Dov'è l'ospedale più vicino?	Where's the nearest hospital?	542f35ae-0dd3-51f8-bff6-75963513f8be	28	29
Tom si sentiva un po' stordito.	Tom felt a bit woozy.	574a3024-743e-52b3-b7af-abbea6a3a1a2	31	21
Tom si sentiva un po' frastornato.	Tom felt a bit woozy.	80002d85-cb7a-57a8-a8fa-eed83a14e33f	34	21
Tom si sentiva un po' confuso.	Tom felt a bit woozy.	0eaa7146-50cb-554c-b9b9-acc93aae2006	30	21
Tom si sentiva un po' intontito.	Tom felt a bit woozy.	fe234a76-a39d-52fe-93f0-4895a688495d	32	21
Che freddo che c'è!	How cold it is!	13a05012-7f56-5617-8058-6c479fbddaf1	19	15
Vado a fare la spesa quasi ogni giorno.	I go shopping almost every day.	c9315495-991a-52d3-b878-c4a4ee13f96f	39	31
Io vado a fare la spesa quasi ogni giorno.	I go shopping almost every day.	a2499d56-75e3-5372-816a-5bcbb2b755a1	42	31
Fumo quasi ogni giorno.	I smoke almost every day.	10e33d1e-4f83-5438-92cb-825288471de8	23	25
Io fumo quasi ogni giorno.	I smoke almost every day.	7f454f8d-36b9-593e-a639-365fdbde16c8	26	25
Mi connetto a Internet quasi ogni giorno.	I connect to the Internet almost every day.	b42a9d8f-f88d-5514-8bc3-0de4b2e17834	41	43
Io mi connetto a Internet quasi ogni giorno.	I connect to the Internet almost every day.	dfb33669-2f55-52cb-bdc8-3f17d43fadd2	44	43
Ha iniziato a comportarsi stranamente.	She has started acting strangely.	f8ca2270-90af-5b81-945a-6bcf502c08dc	38	33
Lui ha iniziato a comportarsi stranamente.	He has started acting strangely.	2faf7105-fb77-5021-bf1a-ef151a3c2241	42	32
Lei ha iniziato a comportarsi stranamente.	She has started acting strangely.	2bfe07b3-958f-5f10-b392-911514ace7c1	42	33
Ha iniziato a comportarsi in modo strano.	She has started acting strangely.	8d4af315-edb7-54a9-b316-7ef912c6d25e	41	33
Lui ha iniziato a comportarsi in modo strano.	He has started acting strangely.	69a365ba-b8b7-52e1-897e-9278744636fb	45	32
Lei ha iniziato a comportarsi in modo strano.	She has started acting strangely.	65460ead-23f4-5c26-8f66-180d5b5adaee	45	33
Mio fratello minore sta guardando la TV.	My younger brother is watching TV.	5f746604-763b-5072-8f0b-734e7ebdf9fa	40	34
Mi ci sono volute diverse ore per prepararlo.	It took me several hours to prepare it.	cb5634d6-1406-56da-90d8-af59faa649cf	45	39
Mi ci vollero diverse ore per prepararlo.	It took me several hours to prepare it.	be5badff-2812-537a-bd36-abc665cec253	41	39
Mi ci sono volute diverse ore per prepararla.	It took me several hours to prepare it.	b2171cb3-de54-5531-90d6-6e4f5e0deb9f	45	39
Mi ci vollero diverse ore per prepararla.	It took me several hours to prepare it.	f31d9990-8f5f-5980-8599-e3bbbc6cfd19	41	39
Riconosco quella piscina!	I recognize that pool!	edfca75d-e18e-50db-b53b-dc93cc58f9c1	25	22
Io riconosco quella piscina!	I recognize that pool!	2fb90e8e-46dd-5b0e-9865-321b69ab8265	28	22
Come sei spocchioso!	How self-important you are!	b4b52373-53e0-55e1-85ad-15b7558d8b0b	20	27
Come sei spocchiosa!	How self-important you are!	d57bc738-0df8-5a5f-8544-45c88787accf	20	27
Come siete spocchiosi!	How self-important you are!	3de7351a-bbed-5ef4-9820-41cf589099af	22	27
Come siete spocchiose!	How self-important you are!	16276cc5-888b-5d8b-9bcc-9aac1089651c	22	27
Com'è spocchioso!	How self-important you are!	dd38af35-e74f-5212-8cb5-f4f8a926b7a8	17	27
Com'è spocchiosa!	How self-important you are!	33730a6e-c258-5249-92ef-36b85e01d720	17	27
Sta giocando a Tetris.	She's playing Tetris.	18916d5f-97bf-596e-9924-41bf2c5ef4f4	22	21
Lei sta giocando a Tetris.	She's playing Tetris.	b4d22fdd-1284-57f7-acca-da698715040a	26	21
Lui sta giocando a Tetris.	He's playing Tetris.	2d3fea47-bc10-501f-8b6a-d0a7bfafe618	26	20
Non viene a lavorare perché è ammalato.	He doesn't come to work because he's ill.	2bac19ee-7b76-5333-93b1-2b9755662106	39	41
Non viene al lavoro perché è ammalato.	He doesn't come to work because he's ill.	b6436497-61a1-5cb1-a3d4-d44fc23b0ae1	38	41
Lui non viene a lavorare perché è ammalato.	He doesn't come to work because he's ill.	3ab637c4-732c-5b7c-b8fa-0d1adb6da3f0	43	41
Lui non viene al lavoro perché è ammalato.	He doesn't come to work because he's ill.	1d6a2d94-c5e3-5554-972c-8de51f04aad8	42	41
Quel gong non lo rivedrò mai più.	I won't see that gong anymore.	50ff2754-326b-5246-b9f6-ca6391fb75eb	33	30
Prego per Tom quasi ogni giorno.	I pray for Tom almost every day.	2463f08f-ed69-5321-957f-71825fde01a9	32	32
Io prego per Tom quasi ogni giorno.	I pray for Tom almost every day.	575e2e47-3fe1-50ac-ba0d-f27c55abb9ef	35	32
Mi bruciano gli occhi.	My eyes smart.	510c3d3a-48fa-5bfb-92c7-9e1e20dba81b	22	14
Mi fanno male gli occhi.	My eyes smart.	265c85f7-2bc6-5bb4-96cb-9a08a211413f	24	14
Mando delle lettere quasi ogni giorno.	I send letters almost every day.	d5ecae41-ac5c-5b18-872f-250181a3282e	38	32
Io mando delle lettere quasi ogni giorno.	I send letters almost every day.	daf2efc8-b3ab-5576-9bf9-1d834d52b842	41	32
Faccio sport quasi ogni giorno.	I practice sport almost every day.	016c27f9-5d99-565f-97c8-fc24858b0699	31	34
Io faccio sport quasi ogni giorno.	I practice sport almost every day.	f19c81f3-9b67-5a0c-a0e1-8fcf590a3906	34	34
Canto quasi ogni giorno.	I sing almost every day.	8a8e1463-4b5a-52aa-be9d-8c62a92e31a1	24	24
Io canto quasi ogni giorno.	I sing almost every day.	184adde1-84a9-5ce2-8b38-0435f08c22c3	27	24
Mi ci sono volute diverse ore per tradurlo.	It took me several hours to translate it.	95a90fa7-b535-5b07-a938-e93f227fda44	43	41
Mi ci vollero diverse ore per tradurlo.	It took me several hours to translate it.	f462e78f-e2ea-5a57-8e34-f86a56a119c7	39	41
Mi ci sono volute diverse ore per tradurla.	It took me several hours to translate it.	3c8b44cf-e3d8-51f2-a3d5-7538de6b30a6	43	41
Mi ci vollero diverse ore per tradurla.	It took me several hours to translate it.	7da0dfbe-9559-5a6d-a115-a43f31c0e1cf	39	41
Mi ci sono volute diverse ore per ripararlo.	It took me several hours to repair it.	41ed6ecf-9de5-5827-984a-35c3e3f79b81	44	38
Mi ci vollero diverse ore per ripararlo.	It took me several hours to repair it.	f1e14371-1002-5a75-a0ce-121c37888e96	40	38
Mi ci sono volute diverse ore per ripararla.	It took me several hours to repair it.	5da143b0-f03f-5df8-b056-672f80a2d1d4	44	38
Mi ci vollero diverse ore per ripararla.	It took me several hours to repair it.	5cdfc86e-56e3-5acb-b958-59bf9f7a77ab	40	38
Posso accendere la radio?	May I turn on the radio?	c7fd0ba6-2668-5a7a-9b52-e31a9e4485ef	25	24
Posso spegnere la TV?	May I turn off the TV?	5b49b0a7-4019-5237-80cf-8ff0ed937de0	21	22
Tristi memorie perseguitano sempre il bambino.	Sad memories always haunt the child.	0285b81b-8182-54d9-93ba-1e689b6468e1	46	36
Adesso i cocomeri sono di stagione.	Watermelons are in season now.	d314411a-d236-57db-be87-fc7203f874a3	35	30
Devi partire.	You have to leave.	648953c1-0b10-56eb-a1bc-6edbff3824b0	13	18
Tu devi partire.	You have to leave.	49a64ad8-b6d0-5fbe-ad40-c14aa4e3438d	16	18
Deve partire.	You have to leave.	488d1461-36c3-51e9-83c4-9373ac516f0c	13	18
