text_it	text_en	hash	text_it_length	text_en_length
Ho comprato quel libro per te.	I bought that book for you.	a8f428b7-3344-5e7e-9ecc-64a442c5ddb4	30	27
Io ho comprato quel libro per te.	I bought that book for you.	35f6dc59-43de-59b7-bcc0-bb3e269543e2	33	27
Ho comprato quel libro per voi.	I bought that book for you.	d19de99b-bdbd-59dc-b768-dd5bb8204704	31	27
Io ho comprato quel libro per voi.	I bought that book for you.	2fdcaee0-bbdd-57af-8d8f-45d27e4bf1c3	34	27
Ho comprato quel libro per lei.	I bought that book for you.	8527684e-a4d4-5bff-aede-6915d2db8da3	31	27
Io ho comprato quel libro per lei.	I bought that book for you.	ed5ad70e-096b-5a0e-8fe6-4f65a207b4f5	34	27
Hai ancora paura che possa succedere qualcosa?	Are you still afraid something might happen?	c4864824-ecc6-5f60-89d3-d947f5a04e10	46	44
Tu hai ancora paura che possa succedere qualcosa?	Are you still afraid something might happen?	f901ea92-a4b2-5521-b00c-40a19deeb08e	49	44
Ha ancora paura che possa succedere qualcosa?	Are you still afraid something might happen?	1067f042-2311-5e7f-b693-02c8de94ce03	45	44
Lei ha ancora paura che possa succedere qualcosa?	Are you still afraid something might happen?	d8965513-4220-531c-abbc-3ff5497c4aeb	49	44
Avete ancora paura che possa succedere qualcosa?	Are you still afraid something might happen?	ecf17d17-1206-5769-b8a1-82c7868c7a23	48	44
Hai ancora paura che possa capitare qualcosa?	Are you still afraid something might happen?	117216bd-3de5-51f4-9f30-3ddbd23d6db9	45	44
Tu hai ancora paura che possa capitare qualcosa?	Are you still afraid something might happen?	c3efb547-7a34-5875-ba65-1ed9eaff63c1	48	44
Ha ancora paura che possa capitare qualcosa?	Are you still afraid something might happen?	01d3f4ca-6cfe-531c-be2d-5387ed162e49	44	44
Lei ha ancora paura che possa capitare qualcosa?	Are you still afraid something might happen?	6bad75d5-d2a1-5326-850f-1a9e5985d365	48	44
Avete ancora paura che possa capitare qualcosa?	Are you still afraid something might happen?	4c931579-0aa1-58e3-aa10-d2c23951fbde	47	44
Lavora nella fattoria dall'alba al tramonto.	He works on the farm from sunrise to sunset.	89e148dd-6244-5308-9c1e-d74b3c0581b1	44	44
Lui lavora nella fattoria dall'alba al tramonto.	He works on the farm from sunrise to sunset.	94affd8f-8596-5c20-9727-fdcf0042acb4	48	44
È Sandayu Momochi.	He is Sandayu Momochi.	a8d23132-1cba-5699-bc88-77a33ad6d00d	18	22
Tom sembra essere assonnato.	Tom looks like he's sleepy.	6d463948-2034-5de9-8e9e-6247e4500b60	28	27
Tom sembra essere addormentato.	Tom looks like he's sleepy.	2bd91c7e-6933-500f-afc5-b80730956a99	31	27
A volte mi ingelosisco.	Sometimes I get jealous.	66d95e32-87f9-58d9-a54c-780cd7d727e7	23	24
A volte io mi ingelosisco.	Sometimes I get jealous.	86f6ece0-8251-5ee6-b359-1efbdcf770bc	26	24
A volte divento geloso.	Sometimes I get jealous.	8d077fe4-42f2-5bda-882f-d5c35b0a43bf	23	24
A volte io divento geloso.	Sometimes I get jealous.	5227ca5b-9022-5891-971c-f8f5430c00ec	26	24
A volte divento gelosa.	Sometimes I get jealous.	2eeac754-fc34-5d23-8ee9-998841325019	23	24
A volte io divento gelosa.	Sometimes I get jealous.	a901782e-47d2-5880-bf8f-c8ad4859d800	26	24
Non ho voglia di ridere.	I don't feel like laughing.	7dea0774-1149-5806-a952-d10680d4d692	24	27
Io non ho voglia di ridere.	I don't feel like laughing.	1305485e-5e56-5252-916a-e9d713c73a61	27	27
Non mi va di ridere.	I don't feel like laughing.	f9d0c684-c695-57e5-bcc7-c0808d950987	20	27
A me non va di ridere.	I don't feel like laughing.	ec861325-4a75-51e0-8912-36c29ab35913	22	27
Non ho visto un dottore.	I haven't seen a doctor.	d21fa3f6-b9f2-5833-829a-4d3f94bbfbd0	24	24
Io non ho visto un dottore.	I haven't seen a doctor.	b4c7f8d6-d727-54ca-b59f-5cd93c362808	27	24
La città è stata distrutta da un incendio.	The city was destroyed by fire.	e35445ff-212d-5ad1-a41f-b94f3c606cd8	42	31
La città fu distrutta da un incendio.	The city was destroyed by fire.	48318712-1154-5204-b744-63600fec4829	37	31
La città venne distrutta da un incendio.	The city was destroyed by fire.	03054cfd-d317-54de-b361-c64f3506edb6	40	31
Mi puoi dire quale pulsante premere?	Can you tell me which button to press?	615abaeb-3998-560d-a400-c91c4cbde1b0	36	38
Mi può dire quale pulsante premere?	Can you tell me which button to press?	b1206591-70db-5608-8328-9d4974f10716	35	38
Mi potete dire quale pulsante premere?	Can you tell me which button to press?	7c1c95b1-c6f5-52de-8762-7196a0c2872a	38	38
Puoi dirmi quale pulsante premere?	Can you tell me which button to press?	71a88113-c664-5228-ae37-3fef3810f90c	34	38
Può dirmi quale pulsante premere?	Can you tell me which button to press?	9b083f64-2bd5-5563-ac8c-8b830d24ef7e	33	38
Potete dirmi quale pulsante premere?	Can you tell me which button to press?	95966c3b-02b8-5176-8647-939a87212d66	36	38
La Germania una volta era alleata con l'Italia.	Germany was once an ally of Italy.	27a324f7-63f2-5aeb-8769-f34749b8a062	47	34
La lavatrice è fuori servizio.	The washing machine is out of order.	86234b25-356b-5eef-bc96-5376d32dec74	30	36
Questo è il terremoto peggiore mai registrato.	This is the worst earthquake on record.	875cd1fe-746f-5bfd-a22a-b6a10f1de674	46	39
Questo è il peggior terremoto mai registrato.	This is the worst earthquake on record.	9760b713-3d96-5134-938d-fb8b62cd58c0	45	39
Questo è il peggiore terremoto mai registrato.	This is the worst earthquake on record.	c8e94256-2a5c-5ab0-b14f-edde761b67f1	46	39
Questa lista non è ufficiale.	This list is not official.	18606575-ff48-5bef-ba0d-272c305f1355	29	26
Questo elenco non è ufficiale.	This list is not official.	0706a288-df09-5ec9-83a5-e2e27a97355d	30	26
Mi dispiace, ma la risposta è no.	I'm sorry, but the answer's no.	eab0edb5-a56c-5f42-b2f2-6ed0c1fff954	33	31
Sono responsabile della sicurezza di Tom.	I'm responsible for Tom's safety.	144541dd-4694-5b05-b0fe-1607cb4de1cc	41	33
Io sono responsabile della sicurezza di Tom.	I'm responsible for Tom's safety.	627c3f3e-22bf-585a-9768-13a01adf9fec	44	33
