text_it	text_en	hash	text_it_length	text_en_length
Ha presentato le sue dimissioni.	She tendered her resignation.	58199843-812a-5ca5-aefa-7f0bd06eaa86	32	29
Lei ha presentato le sue dimissioni.	She tendered her resignation.	4d85d38d-3f18-5624-8139-c9491779611b	36	29
Presentò le sue dimissioni.	She tendered her resignation.	3bc0765e-f6df-5348-9a1f-c71d4a149897	27	29
Lei presentò le sue dimissioni.	She tendered her resignation.	2ca573a5-526b-5c36-b0d8-9e52e75e0fbf	31	29
Marika ha sempre voluto imparare il giapponese.	Marika has always wanted to learn Japanese.	03f09fe0-4ebf-5437-a565-b7958f6739c5	47	43
Vado al negozio per motivare mia mamma.	I go to the store to motivate my mom.	b5d73018-fc25-5bc9-8953-807fc3d7344c	39	37
Io vado al negozio per motivare mia mamma.	I go to the store to motivate my mom.	4e79465e-20cf-50a4-b908-0048abe7348d	42	37
Non soffiarti il naso così.	Don't blow your nose like that.	0f4fa558-1747-52df-8657-f9fb3dc70fc3	27	31
Non si soffi il naso così.	Don't blow your nose like that.	8df01986-bba7-53e8-b94d-4c7f280c401b	26	31
Lo diremo a Tom.	We'll tell Tom.	f588540a-c469-5874-938c-a1ef98b9ece7	16	15
I miei studenti stanno sempre studiando.	My students are always studying.	555866ab-0645-5914-9b54-3e1717e0fbba	40	32
Lo terrò se non ti dispiace.	I'll keep that if you don't mind.	0172b2a1-edd6-59f2-9beb-481ea9a5e7cc	28	33
La terrò se non ti dispiace.	I'll keep that if you don't mind.	5a7feacb-96b7-5d19-992d-f3293b0b10f5	28	33
Lo terrò se non vi dispiace.	I'll keep that if you don't mind.	8dd611c9-0175-5c45-a7f7-288c8eeff9fe	28	33
La terrò se non vi dispiace.	I'll keep that if you don't mind.	bc39a259-62b3-5f7a-9ace-76dfbe627d85	28	33
Lo terrò se non le dispiace.	I'll keep that if you don't mind.	8bcea5e3-6034-5e1c-8bf9-75e756e80aca	28	33
La terrò se non le dispiace.	I'll keep that if you don't mind.	56b941a2-101c-5797-9f1d-d474ef01c53e	28	33
Questa è la coppia che mi ha indicato la strada.	This is the couple who showed me the way.	3eb2665d-62fe-591d-aad3-bdf5eca02062	48	41
A volte conoscere la verità fa molto male.	Sometimes, knowing the truth hurts a lot.	00dea488-5af7-50d2-906f-f67bbdfa0945	42	41
Ti ho detto di finire i compiti.	I told you to finish your homework.	fc8231b6-2cad-51f9-9a25-a9d8136bb64a	32	35
Vi ho detto di finire i compiti.	I told you to finish your homework.	b6d7451d-020c-5cd3-b854-d359508929d3	32	35
