text_it	text_en	hash	text_it_length	text_en_length
Io in realtà sono un bastardo.	I'm actually a mutt.	c104410d-ba96-51db-9ea2-1a25789a5ffc	30	20
In realtà sono un cane bastardo.	I'm actually a mutt.	9deb34fc-7cb8-5193-8d84-ce7cec37ab25	32	20
Io in realtà sono un cane bastardo.	I'm actually a mutt.	8dd9b9a6-456a-56ed-b458-c919ed934451	35	20
Ho voglia di sorridere.	I feel like smiling.	dacbd66e-152a-51f8-a3b0-c9c29d3e1e52	23	20
Io ho voglia di sorridere.	I feel like smiling.	231670a9-ee27-5ee3-a8de-7372099bfbf4	26	20
Mi va di sorridere.	I feel like smiling.	66900e63-7505-5c82-8ac9-4a663c4ca087	19	20
A me va di sorridere.	I feel like smiling.	f36805e7-f7ab-5a9f-8d4c-eba1719ebf4d	21	20
Il mio cellulare è rotto.	My mobile phone is broken.	dde1d080-7609-5dda-9d02-312552dc51f4	25	26
Il mio telefono cellulare è rotto.	My mobile phone is broken.	493870fd-62be-5324-8194-4be8b9368a76	34	26
Tom ci ha detto di non avere paura.	Tom told us not to be afraid.	66d89152-cbd7-5c04-afc8-ddeb5a06652c	35	29
Tom ci disse di non avere paura.	Tom told us not to be afraid.	43609fff-4419-5bef-95cd-a41336b891fe	32	29
Ho bisogno di un parlante nativo.	I need a native speaker.	4ffb6a00-86fc-5d58-bdb2-ac06f84602c4	33	24
Io ho bisogno di un parlante nativo.	I need a native speaker.	58322dae-7dfb-5105-8d73-29c3c7ed2141	36	24
Mi serve un parlante nativo.	I need a native speaker.	424326d8-07a2-52be-b186-51b1975d7a5b	28	24
A me serve un parlante nativo.	I need a native speaker.	7db2ffc9-651e-5003-a447-37b65b27bac4	30	24
Tom sta pulendo casa sua.	Tom is cleaning his house.	4370bfca-8a30-5658-a6fc-f58dd6539e0a	25	26
Tom sta pulendo la sua casa.	Tom is cleaning his house.	9df9d041-2bc6-5341-85e0-68d6bc670467	28	26
I prezzi includono la spedizione!	Prices include shipping!	b3b45a00-acce-5da8-a308-61fd23fc382a	33	24
Tom sentiva il bisogno di spiegare.	Tom felt the need to explain.	cba0519b-c7a5-57f6-a70a-de67741a7008	35	29
Andrai a casa con il naso rotto!	You'll go home with a broken nose!	939a3866-4ec9-580f-8fea-e5f70639bb08	32	34
Tu andrai a casa con il naso rotto!	You'll go home with a broken nose!	501f0e37-94de-593f-871c-0dcbd3c7a9b0	35	34
Andrà a casa con il naso rotto!	You'll go home with a broken nose!	cbdb3b29-6030-50ac-88ae-97578c587627	31	34
Lei andrà a casa con il naso rotto!	You'll go home with a broken nose!	3460c6a9-e5d8-54c1-969c-3f63868628d8	35	34
Andrete a casa con il naso rotto!	You'll go home with a broken nose!	bca4b650-bb6c-5642-8977-c37b489d9fbc	33	34
Voi andrete a casa con il naso rotto!	You'll go home with a broken nose!	ad4290f4-ad85-5d6c-ba04-1b4ce5730bec	37	34
Sta facendo colazione in caffetteria.	He's eating breakfast in the cafe.	66305e90-140b-5807-b7a9-231f67dcdcc0	37	34
Lui sta facendo colazione in caffetteria.	He's eating breakfast in the cafe.	5059957b-07bf-5a03-b550-b0b15322745a	41	34
Potremmo essere qui per ore.	We could be here for hours.	e1f7fe3c-2be3-53af-819d-0afa9bd65b1c	28	27
Noi potremmo essere qui per ore.	We could be here for hours.	cc2d6905-e421-5b55-91dd-258d2b93445f	32	27
Lui è andato in biblioteca.	He went to the library.	a2f869e5-0ba9-5ab8-a0d5-a01453adcd3d	27	23
Andò in biblioteca.	He went to the library.	06be9350-14bf-5e88-b939-019c04730765	19	23
Lui andò in biblioteca.	He went to the library.	f0610dcf-03d0-5710-99af-f396972ff3b3	23	23
Penso che sia attratta da te.	I think she's attracted to you.	00afba03-a518-5551-9e83-17f5f1eb5e7a	29	31
Penso che lei sia attratta da te.	I think she's attracted to you.	d3fd76b6-32ab-5a44-936c-0d4c2ca676bc	33	31
Penso che sia attratta da voi.	I think she's attracted to you.	bfb14b45-72fb-5fba-85b2-b78152949769	30	31
Penso che lei sia attratta da voi.	I think she's attracted to you.	362e7c23-9741-5016-948e-ca22831c60ea	34	31
Penso che sia attratta da lei.	I think she's attracted to you.	264140d1-3cfa-508a-8e56-dcb3721e41ff	30	31
Penso che lei sia attratta da lei.	I think she's attracted to you.	13d93d69-a570-597a-89e0-2d196576448b	34	31
Tom ha inserito la chiave.	Tom inserted the key.	c8138b56-6c37-565a-bc8a-e4b133ed47b7	26	21
Tom inserì la chiave.	Tom inserted the key.	39e6c3e8-89be-5f84-a633-3b051a84dfa4	21	21
Quant'è costato?	What did it cost?	afd7bbc1-3546-59c5-a231-0da7e8f32c57	16	17
Quant'è costata?	What did it cost?	48481738-7e0d-585e-b4a9-4a205bef5f58	16	17
Cos'è costato?	What did it cost?	9522da4c-2a8d-5dc5-bbfb-51af5750e6e1	14	17
Cos'è costata?	What did it cost?	d6c83126-7864-513a-b9ac-795a4899fa79	14	17
Non è di mia competenza.	That's not in my bailiwick.	3de771fb-7957-55c0-a1c8-447d95557a48	24	27
Quello non è di mia competenza.	That's not in my bailiwick.	7baa6db0-e6f7-5941-9055-c728a6a2e2bd	31	27
È andato a New York lunedì.	He went to New York on Monday.	9238c20e-eccb-5d52-b882-e92af010ce72	27	30
Lui è andato a New York lunedì.	He went to New York on Monday.	306fce10-5814-5983-9543-f430afcd2ca3	31	30
Ama i treni.	He loves trains.	365e1ca6-d42c-5b56-bdd2-32593853240a	12	16
Lui ama i treni.	He loves trains.	d21dcf53-194b-5fb7-a065-208d757dc83a	16	16
A proposito, ho qualcosa da dirti.	By the way, I have something to tell you.	f9a550e3-589c-5b58-b3d9-7aceeb7b3a1d	34	41
