text_it	text_en	hash	text_it_length	text_en_length
È arrossita?	Did you blush?	29d21cb9-b4e4-5609-a273-2558a5003766	12	14
Siete arrossiti?	Did you blush?	bccb9beb-c775-56ee-b2ef-e78c59e0753e	16	14
Siete arrossite?	Did you blush?	da3e2b40-342b-570b-a0ad-26eb394adc80	16	14
È scortese insultare le persone.	It's rude to insult people.	bc45bc61-feae-540c-aee6-7187a377ca95	32	27
È scortese insultare la gente.	It's rude to insult people.	aa606b79-1360-5a9f-ab20-1d43db3d6906	30	27
Abbiamo acqua dura.	We have hard water.	0388f7b1-c7c9-579e-a72c-341a59ab8b0a	19	19
Non sono umano.	I'm not human.	2a12dd38-02bd-55cc-a339-71379956442c	15	14
Non sono umana.	I'm not human.	add9a5ed-e248-5472-b195-3bae147f2ac2	15	14
È un'adulta.	She's an adult.	8d57244b-5737-539d-875c-9d724aad3326	12	15
Sta andando da sola.	She's going alone.	dc530a6b-d209-537b-af5e-4035ba7a8bfc	20	18
Va da sola.	She's going alone.	92d5d3aa-8c6e-5c28-a8b7-2f9f4488deaa	11	18
Taglia la torta con questo coltello.	Cut the cake with this knife.	914e23b4-1a0f-5487-a499-949edc0e445b	36	29
Tagliate la torta con questo coltello.	Cut the cake with this knife.	dded8800-11e7-506d-bc1f-54dc357f96c8	38	29
Tagli la torta con questo coltello.	Cut the cake with this knife.	38b61c6d-b386-5f02-b793-60bd8f88c86a	35	29
Leggi dei buoni libri!	Read good books!	5e7d329a-6a04-502a-b272-cac7ed504feb	22	16
Legga dei buoni libri!	Read good books!	8789c832-1538-550c-b23a-deb5968ef8ca	22	16
Leggete dei buoni libri!	Read good books!	3c77ff3a-c42d-5d8d-93f8-ffbeb73dfd40	24	16
Non è troppo tardi per tornare indietro.	It's not too late to turn back.	097096ef-64bb-59ca-9c69-39b43c989722	40	31
Non posso comprare una bicicletta nuova.	I can't buy a new bicycle.	42e336ab-206d-5130-a78e-d6941869b1c2	40	26
Non riesco a comprare una bicicletta nuova.	I can't buy a new bicycle.	905aac3b-1bde-598a-947b-3b8b8e3ff150	43	26
Tom ha cambiato il suo olio.	Tom changed his oil.	0943cb9f-3707-5d87-ad81-f836b073de16	28	20
Tom cambiò il suo olio.	Tom changed his oil.	f0bca231-e601-5b31-a462-e5f72d30eeb3	23	20
Sta sgusciando un uovo.	He's peeling an egg.	3459cea0-5774-550c-bd40-7a6cb6786a96	23	20
Amo ascoltare le sue storie.	I love listening to his stories.	dccd5a77-cbed-5cf7-b4c9-0d4c5331e2d4	28	32
A qualcuno è piaciuto il mio commento.	Someone liked my comment.	668750a2-ca1e-5328-8986-337cf96fccd7	38	25
A qualcuno piacque il mio commento.	Someone liked my comment.	ec22d935-37cf-577e-a8ca-e8fab1f8d3ce	35	25
Le nuvole sono scomparse.	The clouds disappeared.	a0913561-1fb0-514e-ad7c-3316e11406b4	25	23
Tom sta studiando nella biblioteca.	Tom is studying in the library.	8d2af1db-4cc5-5fe9-9b02-6c7ecf99f358	35	31
