text_it	text_en	hash	text_it_length	text_en_length
Provò a camuffare la sua voce.	He tried to disguise his voice.	e26a16a6-edf2-5aac-9c3a-1d4a79145d67	30	31
Ha cercato di camuffare la sua voce.	He tried to disguise his voice.	75f0c0eb-f4fc-5022-a235-63c784356694	36	31
Cercò di camuffare la sua voce.	He tried to disguise his voice.	859b8d22-f5e8-5aea-9b17-530745411d0f	31	31
Voleva farlo da sola.	She wanted to do that by herself.	df55d1b2-4358-57f0-9375-b9bbd89144f7	21	33
Lo voleva fare da sola.	She wanted to do that by herself.	abd90caf-086c-5877-8c44-70c400be7329	23	33
Hanno detto che erano stati traditi.	They said they'd been betrayed.	3a76eb32-e28b-57ba-80fe-22176d09a84c	36	31
Dissero che erano stati traditi.	They said they'd been betrayed.	028f7730-475d-5bea-b337-f1fd8226fd07	32	31
Hanno detto che erano state tradite.	They said they'd been betrayed.	f132c075-5b34-55bc-a043-1c4b546e84e4	36	31
Dissero che erano state tradite.	They said they'd been betrayed.	4a2d3321-2224-5924-a567-64486380c2c2	32	31
Non l'ha menzionato.	She didn't mention him.	b3396f07-19fb-5475-92bf-3add940cdd50	20	23
Non lo ha menzionato.	She didn't mention him.	f3ac27ed-9703-5d06-ab00-52f177349175	21	23
Non lo menzionò.	She didn't mention him.	6701ddf9-e9d7-5b21-bbaf-295b5fd2da46	16	23
Dice che è troppo vecchia per farlo.	She says she's too old to do that.	06628df0-0366-560a-9e2f-cde33c82763d	36	34
Dice che è troppo anziana per farlo.	She says she's too old to do that.	d5fb82cf-4318-50e8-9b3f-5da12a7f290c	36	34
Dice di essere troppo vecchia per farlo.	She says she's too old to do that.	0f180168-5601-5872-9f9e-ac3944a6421a	40	34
Dice di essere troppo anziana per farlo.	She says she's too old to do that.	4198763b-91d9-530c-8811-c8d285244dd0	40	34
Non riusciva a vederla.	He couldn't see her.	3ef60a65-4ef7-50be-be53-fb64c9afddaf	23	20
Non poteva vederla.	He couldn't see her.	94e5e9b3-2ebc-555c-aa77-47bef41abdae	19	20
Non la poteva vedere.	He couldn't see her.	4a44a163-6e4d-5b2a-bbde-eba92f2d3aea	21	20
Sta imparando a difendersi.	She's learning how to defend herself.	b5a8ff46-1ff6-53f1-831c-c16cbc8b9aee	27	37
