text_it	text_en	hash	text_it_length	text_en_length
Tom è gentile.	Tom is kind.	cdc7e589-c0a3-5da7-ad8d-350b903348a6	14	12
Tom sta cercando i suoi occhiali.	Tom is looking for his glasses.	797cd643-c109-538a-aa8d-04a30c57e0fb	33	31
Tom sta cercando Mary.	Tom is looking for Mary.	98fda27c-75ac-5101-9de6-1c6d10c5aefc	22	24
Tom sta cercando le sue chiavi.	Tom is looking for his keys.	eaffb710-dd74-563b-90d3-139632459c10	31	28
Tom sta ascoltando della musica.	Tom is listening to music.	b3834158-f8e1-5566-b0e4-ccb29ba02a80	32	26
Tom vive con i suoi genitori.	Tom is living with his parents.	f082c4ec-da14-59b3-a5d3-9aebb5d735e7	29	31
Tom lo sta guardando.	Tom is looking at it.	5fb83f4d-8432-52e4-a181-2d3b7951ce7c	21	21
Tom la sta guardando.	Tom is looking at it.	1d36b5fb-deac-5bbd-bcda-5c5f9407ac67	21	21
Tom vive con la sua famiglia.	Tom lives with his family.	a4c54f64-f5b5-505b-b9a5-07235900a539	29	26
Tom è perso.	Tom is lost.	15c0a1f7-337a-5c56-9052-d3d729018977	12	12
Tom sta cercando qualcosa.	Tom is looking for something.	e99d1f3e-1d6e-54ce-af01-d6f1a6c99a23	26	29
Tom è sdraiato per terra.	Tom is lying on the ground.	a90c81f1-62b9-5fa7-a4a6-9da08fb93cbb	25	27
Tom è sdraiato sul letto.	Tom is lying in bed.	cff0f34e-d795-5a7d-8484-bb1e12c3f156	25	20
È un bel fiore.	It's a beautiful flower.	10eeed8f-c232-5ef7-9ba5-032d24d95045	15	24
Tom sta preparando la colazione.	Tom is making breakfast.	f7382120-f3c4-5b08-bffe-37538b263c15	32	24
Tom è il migliore amico di Mary.	Tom is Mary's best friend.	8ce61d30-927a-5f56-9bba-0ad40da37236	32	26
Tom è sdraiato.	Tom is lying.	bae2f17b-4334-5492-8d53-eadb1136f457	15	13
Tom è il fidanzato di Mary.	Tom is Mary's boyfriend.	80cd6538-9af2-58f5-b5c3-18ad4bbb0137	27	24
