text_it	text_en	hash	text_it_length	text_en_length
Chiudete sempre a chiave la porta.	Always lock the door.	ebe3a76f-92fe-57ad-9c80-a7f9505a9f5d	34	21
Ci dispiace per l'inconveniente.	We are sorry for the inconvenience.	024e306f-84c9-5516-ac6a-2e09432eb043	32	35
Spiacente per l'inconveniente.	Sorry for the inconvenience.	a58e967d-c3e8-5a74-8960-04615878feb4	30	28
Spiacenti per l'inconveniente.	Sorry for the inconvenience.	fd75a8a3-fa10-5b47-8721-2203b139d15a	30	28
È ancora lunedì.	It's still Monday.	69d4a5db-6801-5dd9-8d36-c93e03ab90d5	16	18
Il ragazzo era sdraiato ad ascoltare la radio.	The boy lay listening to the radio.	dc45954c-c640-5742-9d0f-d50c423257f9	46	35
Hai già iniziato a imparare il francese?	Have you already started learning French?	aa2e7250-9cb8-503d-8788-c9f01bc057a9	40	41
Hai già cominciato a imparare il francese?	Have you already started learning French?	c8791374-d1ee-5c98-88d8-3614b54cbe21	42	41
Ha già iniziato a imparare il francese?	Have you already started learning French?	9d094865-4bb7-537b-9936-3e6e171976cf	39	41
Ha già cominciato a imparare il francese?	Have you already started learning French?	ef9bafc2-6cb9-5b5d-bcd3-022851a1dca0	41	41
Avete già iniziato a imparare il francese?	Have you already started learning French?	f726c4dd-80e2-57c7-8257-76675eece6af	42	41
Avete già cominciato a imparare il francese?	Have you already started learning French?	067537aa-cfe1-5725-8554-3db598c11faa	44	41
Studio il francese per tre ore ogni giorno.	I study French for three hours every day.	cc4a2699-7821-5aba-ae4e-e977532b4b4d	43	41
Io studio il francese per tre ore ogni giorno.	I study French for three hours every day.	4cdca00d-68f4-555b-a1ba-52964c18cd0f	46	41
Tom ha capito.	Tom understood.	fe48ba19-c95e-5772-95d5-650e2865c4e1	14	15
Tom capì.	Tom understood.	6dd3c58f-5585-513c-8838-ef82d2358b5f	9	15
Tom ha compreso.	Tom understood.	2e5fecc2-8ffa-536d-955a-c6807fcc33ea	16	15
Tom comprese.	Tom understood.	dc801b50-0b3a-5ad0-9434-a2bbf3bb39c9	13	15
